id,ref
862,ସରୋଜ ଗଉଡ଼
863,ନାଇ ମ
864,ମୁଁ ଅନିତା କହୁଚି
865,ଜ୍ୱର ହଉଚି
866,ଆପଣଙ୍କର ହସ୍ପିଟାଲ୍ରେ ବେଡ଼୍ ଫେଡ଼୍ ଅଛି ତ
867,ଅଛି
868,ମେଡ଼ିକାଲ୍ଟା କୋଉଠି ଅଛି
869,ମେଡ଼ିକାଲ୍ଟା କୋଉଠି ଅଛି
870,ଅ ହଉ ମୋର ଦେହ ଖରାପ ତ ଯିବି
871,ଆପଣ ଭଲ ଚିକିତ୍ସା କରୁଛନ୍ତି ତ
872,କେତେ ଜଣ ରୋଗୀ ଅଛନ୍ତି
873,କେତେ ଜଣ ରୋଗୀ ଅଛନ୍ତି
874,ମୋର ଦୁଇ ଜଣ ସାଙ୍ଗ ଯିବେ ତ ମୁଁ ସେମାନଙ୍କୁ ନେବି ନେଇକି ଯିବି
875,ମୁଁ ଶନିବାର ଦିନ ଯାଉଚି
876,ଶନିବାର ଦିନ ଖୋଲା ରହୁଚି ତ
877,ହଁ ହଉ ମୁଁ ଯାଉଚି ରଖିଲି
878,ମୋର ପ୍ରିୟ ଓଡ଼ିଆ ଲେଖକ କିମ୍ବା କବି ହେଉଛନ୍ତି ଗୋପବନ୍ଧୁ ଦାସ
879,ସେ ହେଉଚନ୍ତି ଆମ ଓଡ଼ିଆ ଜଗତର ଜଣେ ସିଢ଼େଶ୍ୱର
880,କବି ଏବଂ ଲେଖକ ମଧ୍ୟ ଟାଙ୍କ ଲେଖା ଦ୍ୱାରା ଅନେକ ଉତ୍ସାହିତ ହେବା ସହିତ ଜୀବନରେ ଅନେକ
881,ଆଗକୁ ବଢ଼ି ପାରିଛନ୍ତି ସେ ଜଣେ ସ୍ୱାଧୀନତା ସଂଗ୍ରାମୀ ଅଟନ୍ତି ସେ ସମସ୍ତଙ୍କର ସବୁବେଳେ ଭଲ ଚିନ୍ତା କରନ୍ତି ଏବଂ ଲୋକକୁ କିଭଳି ଭାବରେ ଠିକ୍ ଦିଗଦର୍ଶନ ତା ବିଷୟରେ ଚିନ୍ତା କରନ୍ତି ତେଣୁ ସେ
882,ସବୁବେଳେ ସର୍ବଦା ଅନ୍ୟର ଚିନ୍ତା କରନ୍ତି ସେ ସବୁବେଳେ କିଭଳି ଭାବରେ ଅନ୍ୟର ଠିକ୍ ଚିନ୍ତା ବା ସଠିକ୍ ଚିନ୍ତା ହବ ସେଇଭଳି ଭାବରେ ସେ
883,ସର୍ବଦା ଚିନ୍ତା କରୁଥିଲେ ତାଙ୍କୁ ଓଡ଼ିଆ ଜାତିର ସର୍ବାଙ୍ଗୀନ ଉନ୍ନତି ପାଇଁ ଅନେକ
884,ଉପାଧି ମଧ୍ୟ ମିଳି ସାରିଚି ସେ ଅଠରଶହ ସତସ୍ତରୀ ମସିହା ଅକ୍ଟୋବର ନଅ ତାରିଖ ପୁରୀ ଜିଲ୍ଲାର ସୁଆଣ୍ଡୋ ଗ୍ରାମରେ
885,ଜନ୍ମ ହୋଇଥିଲେ ତାଙ୍କ ପିତାଙ୍କ ନାମ ହଉଚି ଦଇତାରୀ ଦାସ ଏବଂ ମାତାଙ୍କ ନାମ ହଉଚି
886,ସ୍ୱର୍ଣ୍ଣମୟୀ ଦେବୀ ସେ ବାଲ୍ୟକାଳରୁ ମାଆକୁ ହରାଇ ବସିଥିଲେ ସେଥିପାଇଁ ପିଉସୀ କମଳା ତାଙ୍କର ଲାଳନ ପାଳନ ଦାୟିତ୍ୱ ବହନ କରିଥିଲେ ସେ
887,ଉଣିଶ ଛଅରେ ଲ ପାସ୍ କରି ଓଡ଼ିଶାକୁ ପ୍ରତ୍ୟାବର୍ତ୍ତନ କରିଥିଲେ ସେ ନିଜ ଛାତ୍ର ଜୀବନରୁ
888,ସେବା କାର୍ଯ୍ୟ ଆରମ୍ଭ କରିଦେଇଥିଲେ ସେ ପୁରୀ ସେବା କମିଟି ଗଠନ କରି ପୀଡ଼ିତ ଲୋକମାନଙ୍କର ସେବା ପରିବେଶ ପରିଚ୍ଛନ୍ନ ଓ ଶବ ସଂସ୍କାର ଇତ୍ୟାଦି କାମରେ ଲାଗି ପଡ଼ିଥିଲେ
889,କଟକରେ ଅଧ୍ୟୟନ ସମୟରେ କର୍ତ୍ତବ୍ୟ ସମିତି ଗଠନ କରି ଓଡ଼ିଆ ଭାଷା ସୁରକ୍ଷା ଦିଗରେ କାମ କରୁଥିଲେ
890,ସେ ଅନ୍ୟ ସ୍ଥାନରେ ଯୋଉଁଠାରେ ବନ୍ୟା ମରୁଡ଼ି ହୋଇଥାଏ ସେ କିଛି ଚିନ୍ତା ନକରି ସେଠାକୁ ପହଞ୍ଚି ଯାଆନ୍ତି ଏବଂ ଲୋକମାନଙ୍କର ସେବା କରନ୍ତି ଏହି ଗୁଣ ଦେଖି ମୁଁ
891,ସେ ମୋର ପ୍ରିୟ ଓଡ଼ିଆ ଲେଖକ କିମ୍ବା କବି ହୋଇପାରିଛନ୍ତି
892,ରୋଷେଇ ଘରରେ ମୂଷା ଆଉ ଅସରପା ସାଧାରଣତଃ ସମସ୍ତଙ୍କର ଦେଖାଯାଏ ପ୍ରାୟତଃ ମୂଷାକୁ ଆମେ ଚେଷ୍ଟା କରୁ କେମିତି ରୋଷେଇ ଘରକୁ ନ ଆସନ୍ତୁ ବିଭିନ୍ନ ପ୍ରକାର ଖାଦ୍ୟ ପଦାର୍ଥ କାଟିଦେବେ ଅସରପାକୁ ତ ରୋକି ହଉନି ଅସରପା ବହୁତ୍ ପରିମାଣରେ ରୋଷେଇ ଘରେ ବାହାରନ୍ତି
893,ତ ସେମାନଙ୍କୁ ମାରିବାକୁ ବି ଇଚ୍ଛା ହୁଏନି କେମିତି ସେମନଙ୍କୁ ଦୂରେଇ କ'ଣ ମାଧ୍ୟମ ଆପଣେଇଲେ ତ ସେଇଥିପାଇଁକା ମୁଁ ଗନ୍ଧକର୍ପୂର ବା କର୍ପୁର ଯୋଉ ଥାଏ ସେ କର୍ପୁର ଆଣିକି ଘରର ସବୁ କ'ଣ ମାନେଙ୍କେ ରଖିଥାଏ
894,କିଛି କିଛି ସୁଗନ୍ଧିତ ଦ୍ରବ୍ୟ ରଖିଥାଏ କିଛି ପୋଦିନା ପତ୍ର ଯେନ୍ତି ଆମର ଗାଁ ଗହଳିରୁ ଉପଚାର ହିସାବରେ ପୋଦିନା ପତ୍ର ରଖିବା ଗନ୍ଧକ ରଖିବା ଏଇଭଳିଆ ଜିନିଷ କିଛି କିଛି ରଖିଥାଏ ଯଉ ଯାହା ବାସ୍ନାରୁ ସେମାନେ ଆସିନଥାନ୍ତି କିନ୍ତୁ ତଥାପି ରୋକି ହୁଏନି ସେମାନେ ଆସିଥାନ୍ତି ସେମିତିଆ
895,ଉପର
896,ଦୈନଦିନ ବାର୍ତ୍ତାଳାପରେ ଓଡ଼ିଆରେ ବିଭିନ୍ନ ପ୍ରକାର ରୂଢ଼ି ଓ ଲୋକବାଣୀ ଆମକୁ ଶୁଣିବାକୁ ମିଳିଥାଏ
897,ଯଥା ଅରଣ୍ୟ ରୋଦନ
898,ଅଲଣା କଥା
899,ବୃଥା ପରିଶ୍ରମ
900,ବିଭିନ୍ନ ପ୍ରକାର ରୂଢ଼ି ଶୁଣିବାକୁ ମିଳିଥାଏ ଯଥା କ୍ରିୟାଯୁକ୍ତ ରୂଢ଼ି କ୍ରିୟାହୀନ ରୂଢ଼ି
901,କିଛି କଥା ଥାଏ ଯାହାକି
902,ତା'ର ମାନେ ବୁଝିବା ସହଜ ହୋଇନଥାଏ ତାକୁ ଆମେ ରୂଢ଼ି କହିଥାଉ
903,ସେଇ ରୂଢ଼ି ଗୁଡ଼ିକୁ ମଧ୍ୟରୁ
904,ମୁଖ୍ୟତଃ ପ୍ରତ୍ୟେକ ଗାଁରେ ପତଳା ଲୋକ ଦେଖିବାକୁ ମିଳିଥାନ୍ତି ତାଙ୍କର ବଡ଼ ସମସ୍ୟା ହେଉଚି ଯେ ତାଙ୍କର ଓଜନ କେମିତି ବଢ଼େଇବେ ଓଜନ ବଢ଼େଇବା ପାଇଁ ହେଲେ ତାଙ୍କୁ ଭଲ ଖାଦ୍ୟ ଏବଂ ତାଙ୍କର ଡେଲି ରୁଟିନ ରଖିବା ପାଇଁ ପଡ଼ିବ ଯେପରି ସକାଳୁ ଉଠିଲା ମାତ୍ରେ
905,ଉଠିକି ଦୌଡ଼ା ଦୌଡ଼ିବା ଯୋଗ କରିବା ଏବଂ ବ୍ୟାୟାମ କରିବା ଏପରି କରିବା ଦ୍ୱାରା ତାଙ୍କର
906,ଶରୀର ଯୋଉ
907,ରକ୍ତ ଗୁଡ଼ା ସେଗୁଡ଼ା ଭଲ ଭାବରେ ସଞ୍ଚାଳିତ ହେବ ଏବଂ
908,ଭଲ ଭଲ ସୁସ୍ୱାଦୁଯୁକ୍ତ ଖାଦ୍ୟ ଖାଇବା ଯେପରିକି ରହିଲା ଅଣ୍ଡା ଭାତ ଡାଲି
909,ପ୍ରତ୍ୟେକ ଦିନ ଏଗୁଡ଼ା ସେବନ କରିବା ଦ୍ୱାରା ଏବଂ ସମୟ ସମୟ ମଧ୍ୟରେ ଏଗୁଡ଼ା ସେବନ କଲେ ଆମର ଦେହ ସୁସ୍ଥ ରହିବା ସହିତ ଓଜନ ମଧ୍ୟ ବଢ଼ିଥାଏ ଏବଂ ସନ୍ଧ୍ୟା ସମୟରେ ଖେଳକୁଦ ଏବଂ ତା ସହିତ ଜିମ୍ ଯିବା ଏଗୁଡ଼ା କରିବା ଦ୍ୱାରା ଆମର
910,ଖାଇବାର ଭୋକଟା ଆଉ ଟିକେ ବେଶୀ ହେଇଥାଏ ଖାଇବାର ଭୋକ କହିଲେ ଆମକୁ ଅଧିକ ସମୟ ଭୋକ ଲାଗିଲ ଭୋକ ଲାଗିଥାଏ ଅଧ ଅଧ ଲୋକ ଅଛନ୍ତି ତାଙ୍କୁ ଭୋକ ଲାଗେନି ତ ଭୋକ ନ ଲାଗିବା ଦ୍ୱାରା ସେମାନେ ତାଙ୍କର ହଜମ ହୁଏନି ହଜମ କଣ ପାଇଁ ହୁଏନି କଣ ପାଇଁ ନା ସେମାନେ ଘରେ ବସି ବସି ବସି କିଛି କାମ ନ କରୁଥିବାରୁ
911,ତାଙ୍କର ହଜମ ଶକ୍ତି କମିଯାଏ ସେଥିପାଇଁ ସେମାନେ ଯଦି ଯୋଗ କିମ୍ବା ବ୍ୟାୟାମ କିମ୍ବା ଏକ୍ସାଇଜ କରିବେ ତାହାଦ୍ୱାରା ତାଙ୍କର ଯୋଉ
912,ଭୋକ ଭୋକ ଲାଗିବାଟା ତାଙ୍କୁ ଅଧିକ ପରିମାଣରେ ହେଇଥାନ୍ତା ଆଉ ଯଦି ସେହି ଜିନିଷ ହବ ତେବେ ଭୋକଟା ଜୋର ଲାଗିବ ଭୋକ ଜୋର ଲାଗିଲେ ସେ ଖାଦ୍ୟ ଖାଇବେ ଖାଦ୍ୟ ଖାଇବା ଦ୍ୱାରା ସେ ମୁଟା ହେଇପାରିବେ
913,ମୋର ଯେତେବେଳେ ଯୋଉ ନୂଆ ଶାଢ଼ୀ ଭାରିଲା ମୋର ଭଉତ ପସନ୍ଦ ସେଥିପାଇଁ ଅନଲାଇନ୍ରୁ ମୁଁ ସବୁ ମଗେଇ ଦିଏ ଯେତେବେଳେ ଯେଉଁ ନୂଆ କ୍ୱାଲିଟିର ବି ଭାରିଲା ମାନେ ଯୋଉ ସେ ଏ ଯେ ଚୁଡ଼ି ଇଏ ସବୁବେଳେ ସେଥିପାଇଁ ମୁଁ ସବୁ
914,ଯେତେ ବି ଅନଲାଇନ୍ରେ ଶାଢ଼ୀ ଆସୁଚି ମାନେ ବିଭିନ୍ନ ପ୍ରକାରର ନୂଆ ନୂଆ ସବୁ ମୁଁ ଆଣିକି ମଗେଇକିନି ପିନ୍ଧେ ମତେ ଭଉତ ଭଲ ଲାଗେ ଅନଲାଇନ୍ ଶାଢ଼ୀ ସେଥିପାଇଁ ମୋର ବହୁତ ପସନ୍ଦ ଅନଲାଇନ୍ ଶାଢ଼ୀ
915,ହ୍ୟାଲୋ
916,ଆପଣ କିଏ କହୁଛନ୍ତି ଦୀପକ ଭାଇ କହୁଛନ୍ତି ତ
917,ଆପଣଙ୍କ ପାଖରେ କି ପରିବା ସବୁ ଅଛି
918,ମୋର ଟିକେ ପରିବା ପନ୍ଦର ତାରିଖକୁ ଦରକାର ଅଛି
919,ପନ୍ଦର ତାରିଖକୁ ପରିବା ଦରକାର ଅଛି
920,କଣ କଣ ପରିବା ଆପଣଙ୍କ ପାଖରେ ଅଛି
921,ଆଗୁଆ
922,ଆଳୁ ଦଶ କିଲେ ଦେବେ ରେଟ୍ କେତେ ଆଳୁ କିଲୋ
923,ଆଉ ବାଇଗଣ
924,ଗାଜର
925,ବାଇଗଣ ପାଞ୍ଚ କିଲେ
926,ଗାଜର ଦି କିଲେ
927,ଆଉ ଖମ୍ବ ଆଳୁ ଟମାଟୋ
928,ଟମାଟପାଞ୍ଚ କିଲେ ଦେବେ ଆଉ
929,ଖଟା ପାଇଁକି ଆଉ
930,ଟମାଟ ଖଟା ପାଇଁକି ପାଞ୍ଚ କିଲେ ଦେବେ
931,ଆଉ ଆଉ କଣ ସେ ରେଟ୍ କଣ କେମିତି
932,କୋଉ ପରିବା ସବୁ କେତେ ରେଟ୍ ଅଛି
933,ହ୍ୟାଲୋ
934,ହ୍ୟାଲୋ
935,କୋଉ ପରିବା
936,ଆଉ ରେଟ୍ କେମିତି କଣ ଅଛି
937,ଆପଣଙ୍କ ପାଖରେ ସତେଜ ପରିବା ଅଛି ତ
938,ହଉ ଆଜ୍ଞା ପନ୍ଦର ତାରିଖ ଦିନ ପଠେଇ ଦେବେ ଆଉ
939,ଚଉଦ ତାରିଖ ଦିନ ସନ୍ଧ୍ୟା ବେଳକୁ ପଠେଇ ଦେବେ ଆଉ
940,ଆଜ୍ଞା ହଉ ରହିଲି
941,ପ୍ରଡ଼କ୍ଟ୍ ନବରତ୍ନ ଆୟୁର୍ବେଦିକ ଥଣ୍ଡା ତେଲକୁ ଫେରସ୍ତ କରନ୍ତୁ
942,ମୁଁ ବିଦ୍ୟାଳୟରେ ବହୁତ ଚିତ୍ର ଆଙ୍କିଚି ସନ୍ଧ୍ୟାକାଳୀନ ଦୃଶ୍ୟ ହୋଉ କିମ୍ବା ପାହାଡ଼ର ଦୃଶ୍ୟ ହୋଉ କିମ୍ବା କୁହୁଡ଼ିର ସକାଳ ଦୃଶ୍ୟ ହୋଉ କିମ୍ବା ଖାଲି ସକାଳ ଦୃଶ୍ୟ ହୋଉ
943,ସେଥିରେ ମତେ ବହୁତ ଖୁସି ଲାଗିଥାଏ ଏବଂ ମତେ ଚିତ୍ର କରିବା ପାଇଁ ବହୁତ ସନ୍ତୁଷ୍ଟି ଲାଗିଥାଏ ଯେତେବେଳେ ମୁଁ ଚିତ୍ର କରିଥାଏ ମୋ ମନ ବହୁତ ଖୁସିଥାଏ
944,କାରଣ ମୁଁ କିଛି ଗୋଟେ ତିଆରି କରୁଚି ନିଜ ଉପରେ ଗର୍ବିତ ଅନୁଭବ କରେ ସେଥିପାଇଁ ମୁଁ ଚିତ୍ର ନିନ୍ଦା କରିବିନି ଚିତ୍ର ଚିତ୍ରକୁ ମୁଁ ବହୁତ ଭଲ ପାଇଥାଏ
945,ଚିତ୍ର ଯେ କରନ୍ତି ଚିତ୍ର କରିଥିବା ମ୍ଯାଡ଼ାମଙ୍କୁ ମୁଁ ବହୁତ ଭଲ ପାଇଥାଏ ଆଉ ଚିତ୍ର ମୋ ପାଇଁ ସବୁକିଛି ନ କହିଲେ ଚଳିବ କାରଣ ଚିତ୍ରକୁ ମୁଁ ଖାଲି ପାଖାପାଖି ଦେଖିଥାଏ ଚିତ୍ରକୁ ମୁଁ ପୁରା ପାଗଳ ଭଳି ଭଲପାଇ ନଥାଏ
946,ଚିତ୍ରକୁ ଖାଲି ପାଖରେ ରଖିଥାଏ କାରଣ ଚିତ୍ର ଦେଖିବାକୁ ମତେ ଭଲ ଲାଗିଥାଏ ଆଉ ଚିତ୍ରକଳା ପାଇଁ ମୁଁ ସ୍କୁଲରେ ଦି ତିନିଥର ପୁରସ୍କୃତ ବି ହେଇଚି ଏବଂ ଚିତ୍ର କଳା ପାଇଁ
947,ମତେ ଦି ତିନିଥର ଲଜ୍ୟା ବି ସହିବାକୁ ପଡ଼ିଥିଲା ଚିତ୍ରକଳା ପାଇଁ ସବୁକିଛି ମୁଁ ଛାଡ଼ି ଦବୁ ଲାଗି ପଡ଼ିଲେ ବି ମୁଁ ଚିତ୍ରକଳାକୁ ଛାଡ଼ିପାରିବିନି କାରଣ ଚିତ୍ର କଳାକୁ ମୁଁ ବହୁତ ଭଲ ପାଇଥାଏ ଆଉ ଚିତ୍ରକାଳରୁ ମତେ ସୁଖ ମିଳିଥାଏ ଯେ ସନ୍ଧ୍ୟାକାଳରେ ଦୃଶ୍ୟରେ ଗାଈ ଗୋରୁମାନେ କେମିତି ଆସନ୍ତି ସଖାଳ କାଳରେ ଲୋକମାନେ କେମିତି ଉଠନ୍ତି କାକ କେମିତି ବୋବାଏ ଏଗୁଡ଼ା ସବୁ ଶିଖିବାକୁ ମିଳିଥାଏ
948,ଦୟାକରି ଲାଇଟ୍ ବନ୍ଦ କର
949,ଚିତ୍ରାଙ୍କନ ଆରମ୍ଭ କରିବା ପାଇଁ ପିଲାଙ୍କର ଉପଯୁକ୍ତ ବୟସ କ'ଣ ଉପଯୁକ୍ତ ବୟସ ହଉଚି ପାଞ୍ଚ ବର୍ଷ ସେଇ ବୟସର ପିଲାମାନେ ଟିକେ ଚଗଲା ଥାଆନ୍ତି ତାଙ୍କୁ ଚିତ୍ରାଙ୍କନ କରିବା ଦ୍ୱାରା ତାଙ୍କ ମାଇଣ୍ଡଟା ସ୍ଥିର ଥାଏ ତା' ଆଗକୁ ଆଗକୁ ପଢ଼ିବାରେ ସାହାଯ୍ୟ କରନ୍ତି ମାଇଣ୍ଡଟା ଟିକେ ସ୍ଥିର ହୁଏ ଚିତ୍ରାଙ୍କନ କରିବା ଦ୍ୱାରା ଆଉ
950,ପାଞ୍ଚ ବର୍ଷ ନିର୍ଦ୍ଧାରିତ ବୟସ ପାଞ୍ଚ ବର୍ଷରୁ ଚିତ୍ରାଙ୍କନ କରିବାଟା ବହୁତ ଭଲ ଚଗଲା ମାଇଣ୍ଡରୁ ଟିକେ ଚଗଲା ଯୋଉ ମନବୃତ୍ତିଟା ଥାଏ ତାଙ୍କ
951,ମନଟା ଚିତ୍ର ଆଙ୍କିବା ଦ୍ୱାରା ମନଟା ସ୍ଥିର ହୋଇକି ରହିଥାଏ
952,ହ୍ୟାଲୋ
953,ହ୍ୟାଲୋ
954,କିଏ
955,ହଁ ଆଜ୍ଞା ନମସ୍କାର
956,କୁହନ୍ତୁ ଆଜ୍ଞା
957,କୁହନ୍ତୁ ଆଜ୍ଞା
958,ଆଜ୍ଞା
959,ମୋର ତ ଘର ଅଛି ଘର ପାଇଁ ଲୋନ ନେଇକି ମୁଁ କଣ କରିବି
960,ଚାଷ ବେଶୀ ନାହିଁ ଆମର ଚାଷ ଜମି ଦି ତିନି ଟା ଖଣ୍ଡେ ଅଛି
961,ଚାଲ
962,ହଁ କୁହନ୍ତୁ ଆଜ୍ଞା
963,କି କି ପ୍ରକାର ଲୋନ ଅଛି
964,ହଁ ଗାଡ଼ି ପାଇଁ ଗୋଟେ ଲୋନ ଦରକାର ଥିଲା
965,ହ୍ୟାଲୋ
966,କେମିତି କଣ ଟିକିଏ କୁହନ୍ତୁ
967,ମୁଁ ପେନସନ ପାଉଛି ଏବେ ଆଜ୍ଞା
968,ଶୁଣନ୍ତୁ
969,ହ୍ୟାଲୋ
970,ସାର୍ ମୁଁ ଏବେ ପେନସନ ପାଉଛି ପନ୍ଦର ହଜାର ଟଙ୍କା
971,ଆଜ୍ଞା
972,ଆପଣଙ୍କର ବ୍ରାଞ୍ଚରେ ଆଜ୍ଞା ମୋ ଖାତା ଅଛି ଆପଣ ଚେକ୍ କରିପାରନ୍ତି
973,ମତେ ଟିକିଏ କୁହନ୍ତୁ ଲୋନ ବିଷୟରେ ଗାଡ଼ି ପାଇଁ କେତେ କଣ ଲୋନ ନେଲେ କେତେ କଣ କଟିବ ମାସକୁ ଆପଣ ଟିକିଏ କହିଲେ ସିନା ମୁଁ ଆସିବି ନହେଲେ ଏତେ ବଡ଼ ଖରାରେ ମୁଁ କେମିତି ବ୍ୟାଙ୍କ ଯିବି
974,ମତେ ଲୋନ ଟା ପୁଷେଇବ ନ ପୁଷେଇବ
975,ପନ୍ଦର
976,ଆଜ୍ଞା ଆଜ୍ଞା ମତେ ଟିକିଏ ଅଧିକ ଦରକାର ଥିଲା ଗାଡ଼ିଟା ଆଉ ତିନି ଲକ୍ଷରେ ମିଳୁଚି କି
977,ଚାରି ଚକିଆ ଗାଡ଼ି ଗୋଟେ ଦରକାର ଅଛି ପା
978,ସାର୍
979,ମୁଁ କହୁଥିଲି କି ତିନି ଲକ୍ଷରେ ଚାରି ଚକିଆ ଗାଡ଼ିଟେ ହେଇପାରିବ ନାହିଁ ଟିକିଏ ଅଧିକ ଲୋନ ହେଇଥିଲେ ଭଲ ହେଇଥାନ୍ତା
980,କେତେ ଖଣ୍ଡେ ତଥାପି
981,ଆମେ ସମସ୍ତେ ଘରେ ନଅ ପ୍ରାଣୀ
982,ସାନ
983,ତାହେଲେ ମାସକୁ କେତେ ଖଣ୍ଡେ ମୋତେ ବାନ୍ଧିବାକୁ ପଡ଼ୁଚି
984,ମୁଁ ତ ପାଉଛି ପନ୍ଦର ହଜାର ତିରିଶ ହଜାର କୁଆଡ଼ୁ ଆଣିବି
985,ହେଇପାରିବ ନାହିଁ ବୋଧେ ହ୍ୟାଲୋ
986,ଆମେ ଘରେ ଏବେ ଚାରି ଜଣ ମୋ ପେନସନ ପଇସାରେ ଘରଟା ଚାଲିଚି ଏବେ ଯଦି ମୁଁ ତିରିଶ ହଜାର ବାନ୍ଧିବି ପନ୍ଦର ହଜାର ମାସକୁ ପାଇକି ଘରଟା ଚାଲିବ କେମିତି
987,ଏଇଟା କେତେ ମାସ ପାଇଁ
988,କେତେ ମାସ ପାଇଁ
989,ହଁ ହଁ
990,ନାଇଁ ସାର୍ ହେଇପାରିବନି ମୋ ଦ୍ୱାରା ଏଇଟା
991,ହଉ ମୁଁ ଆସିଲେ ନହେଲେ କଥା ହେବି ବ୍ୟାଙ୍କରେ
992,ଆଜ୍ଞା ହଉ ଠିକ୍ ଅଛି
993,ରହିଲି
994,ଆମେ ପଶୁମାନଙ୍କର ଯେବେ କ୍ଷତ ଜାଗା ଦେଖିଥାଉ ଆମେ ପ୍ରଥମେ ଫୋନ କରି ଡକ୍ଟରଙ୍କୁ ପଶୁ ଡକ୍ଟରଙ୍କର ପରାମର୍ଶ ନେଇଥାଉ ସେମାନେ ଯାହା କହିଥିବାରୁ ଗରମ ପାଣିରେ ଡେଟଲ ପକେଇ ପୋଛା ପୋଛି କରିଥିବାରୁ
995,ଆମେ ଏବଂ ପୋଛା ପୋଛି କରି ହିମାଂଶୁ ଲଗେଇ ଆମେ କ୍ଷତ ଜାଗାକୁ ଧୋଇକି ସଫା କରିକି ରଖିଥାଉ ସେଥିପାଇଁ ଡକ୍ଟରକୁ ଆଉ ଥରେ ଫୋନ କରିକି ପଚାରିଥାଉ ମାନେ ଏମତି ଏମତି କରିଛୁ କି ଭଲ ହେଇକି ଶୁଖିଯିବ କି ନାହିଁ ଡକ୍ଟର ସେଟୁ ଆମକୁ କହିଥାନ୍ତି ହଉ ତମେ ଗରମ ପାଣି ଲଗେଇକି ରଖିଥାଅ ପରିଷ୍କାର ପରିଚ୍ଛନ୍ନ କରୁଥାଅ
996,ଆଉ ମୁଁ କିଛି ଦିନପରେ ଯାଇକି ପହଞ୍ଚୁଛି ସେଥିପାଇଁ ଆମେ ସେତିକି ଦିନ ଯାଏ ଡକ୍ଟର କହିଥିବା ଅନୁସାରେ ବାର ଦିନ ଯାଏ ଆମେ ଗରମ ପାଣି ଏବଂ ଡେଟଲ ପକେଇ ଲଗେଇ ହିମାଂଶୁ ଲଗେଇଥାଉ ସେ ବାର ଦିନ ପରେ ଆସିକି ପଶୁମାନଙ୍କୁ ଦେଖିକିନା ଇଞ୍ଜେକସନ୍ ଦେଇଥାନ୍ତି କିମ୍ବା ଏବଂ ତାଙ୍କର ଆଉ କିଛି ବଟିକା ରଖିଥାନ୍ତି ସେଥିରେ ଚୁରିକି ଗୁଣ୍ଡ ଲଗେଇବା ପାଇଁ ଦେଇଥାନ୍ତି ଆମକୁ
997,ସେଥିପାଇଁ ଆମେ ସେଇ ପ୍ରଣାଳୀରେ ଆମେ ପ୍ରସ୍ତୁତ କରିଥାଉ ତାଙ୍କ କଥା ଅନୁସାରେ କାମ କରୁଥିବାରୁ ଆମ ପଶୁ ଆଜି ସୁସ୍ଥ ଆଉ ସୁସ୍ଥ
998,ପଶୁମାନଙ୍କର
999,କିଛି ବି ଅସୁବିଧା ହୋଇ ନଥାଏ ସେଥିପାଇଁ ଆମ ପଶୁ ମାନଙ୍କୁ ସୁସ୍ଥ ରଖିବା ପାଇଁ ସେ ଆମକୁ ସୁବିଧା ହୋଇଥାଏ ଆମକୁ ପଶୁମାନଙ୍କ ଡକ୍ଟରଙ୍କର ପରାମର୍ଶ ନେଇଥିବାରୁ ଆମକୁ ପଶୁ ରଖିବାର ସୁବିଧା ଓ ମିଳିଥାଏ ସେଥିପାଇଁ
1000,ଆମକୁ କିଛି ବି ପଇସା ଖର୍ଚ୍ଚ କରିବାକୁ ପଡ଼ିଥାଏ ସେଥିପାଇଁ ଆମକୁ ଟଙ୍କା ଦି ହଜାର ଖଣ୍ଡେ ଖର୍ଚ୍ଚ କରିବାକୁ ପଡ଼େ
1001,ହଁ ହାଲୋ
1002,ହଁ କହୁଥିଲି
1003,ମୁଁ ତ କେତେ ବର୍ଷ ହେଲା ଖୋଲିଲିଣି ଆପଣ ଜାଣିନାହାନ୍ତି
1004,ହଁ ଯେ କୋଉ କୋଉ ମାଛ ଦରକାର କହୁନାହାନ୍ତି
1005,ହଁ ମୋ ପାଖରେ ଭାକୁର ହବ ରୋହୀ ହବ ଇଲିଶି ହବ ତା'ପରେ ଅଛି ଏମିତି ସବୁ ମାଛ ଅଛି ଖାର୍ପାନିଆ
1006,ନା ଭାକୁର ଆଜ୍ଞା ଦୁଇଶହ ଚାଳିଶ କେଜି
1007,ଇଲିଶି ସେଇ ପାଖା ପାଖି ଆପଣଙ୍କୁ ଶହେ ଷାଠିଏ ଶହେ ଚାଳିଶ ଏମିତି ପଡ଼ିଯିବ କିଲୋକୁ
1008,ରୋହୀ ଆମର ଦୁଇ ଶହ ଦୁଇ ଶହ କୋଡ଼ିଏ ଏମିତି ବିକ୍ରି ହଉଛି ଆପଣଙ୍କୁ କେତେ ଦରକାର ଥିଲା
1009,ନାହିଁ ଆମର ଆଜ୍ଞା ଫ୍ରେସ୍ ସବୁ ଫ୍ରେସ୍ ମାଛ ହଁ ଆମର ଆମର ଡେଲିଭରୀ ବ୍ୟବସ୍ଥା ବି ଅଛି
1010,ଆପଣ ଆସିବେ
1011,ଅଛି ଇଏ ଦେଢ଼ କେଜି ପାଖା ପାଖି ଦି କେଜି ପାଖା ପାଖି ସବୁ ବଡ଼ ବଡ଼ ମାଛ ଅଛି
1012,ତ ଭଲ ହବ ଆପଣ ଆସିକି ଦୋକାନ ଠାରୁ ଆସିକି ନେଇଯିବେ
