id,ref
577,ਜੀ ਹਾਂ ਮੈਂ ਰੇਲ ਗੱਡੀ ਦਾ ਵਰਣਨ ਕਰ ਸਕਦੀ ਹਾਂ ਜਿਵੇਂ ਕਿ ਰੇਲ ਗੱਡੀ ਦੋ ਸ਼ਬਦਾਂ ਤੋਂ ਮਿਲ ਕੇ ਬਣੇ ਇੱਕ ਰੇਲ ਤੇ ਇੱਕ ਗੱਡੀ
578,ਜਿਦਾਂ ਹੈਗਾ ਇੱਕ ਰੇਲ ਤੇ ਚੱਲਣ ਵਾਲੇ ਗੱਡੀ ਠੀਕ ਹ ਰੇਲ ਗੱਡੀ ਵਿੱਚ ਤਿੰਨ ਤਰ੍ਹਾਂ ਦੇ ਡਿੱਬੇ ਹੁੰਦੇ ਹਨ ਇਕ ਹੁੰਦਾ ਏਸੀ ਕੋਚ ਇੱਕ ਹੁੰਦਾ ਸਲੀਪਰ ਕੋਚ ਇੱਕ ਹੁੰਦਾ ਜਰਨਲ ਕੋਚ
579,ਏਸੀ ਕੋਚ ਚੇ ਸੀਟਾਂ ਤੇ ਸੰਖਿਆ
580,ਫੋਟੀ ਸਿਕਸ ਜਾਂ ਵੰਨ ਫਿਫਟੀ ਫੋਰ ਹੁੰਦੀ ਹੈ ਲਗਭਗ ਅਪਰੋਕਸੀਮੇਟਲੀ
581,ਤੇ
582,ਸਲਿਪਰ ਕੋਚ ਵਿੱਚ ਸੈਵਨਟੀ ਟੂ ਸੈਵਨਟੀ ਫੋਰ ਜਾਂ ਅੱਸੀ ਸੀਟਾਂ ਲਗਭਗ ਹੁੰਦੀਆਂ
583,ਠੀਕ ਐ
584,ਰੇਲ ਗੱਡੀ
585,ਵਿੱਚ ਕੁਲ ਉੱਨੀ ਰੇਲਵੇ ਜੋਨ ਆਉਂਦੇ ਹਨ ਭਾਰਤ ਵਿੱਚ ਕੁਲ ਮਤਲਬ ਉੱਨੀ ਰੇਲਵੇ ਜੋਨ ਹੈਗੇ ਆਪਣੇ
586,ਜਿਹੜੇ ਭਾਰਤ ਵਿੱਚ ਜਿਹੜੀ ਰੇਲ ਇੰਜਨ ਬਣਾਉਣ ਵਾਲੀਆਂ ਕੰਪਨੀਆਂ ਜਿਵੇਂ ਕਿ
587,ਭਾਰਤ ਰੇਲਵੇ ਇੰਜੀਨੀਅਰਿੰਗ ਡਾਇਰੈਕਟ ਲਾਈਨਸੀਸ ਲਿਮਿਟਡ
588,ਅਜਿਹੀਆ ਹੀ ਕੁਛ ਕੰਪਨੀਆਂ ਜਿਨਾਂ ਨੇ ਰੇਲ ਇੰਜਨ ਬਣਾਉਣ ਚ ਸਹਾਇਕ ਆਪਣਾ ਰੋਲ ਪਾਇਆ ਸੀ ਠੀਕ ਹੈ ਤੇ ਮੈਂ ਰੇਲ ਗੱਡੀ ਰਾਹੀਂ ਬਹੁਤ ਥਾਵਾਂ ਤੇ ਯਾਤਰਾ ਕੀਤੀਆਂ ਜਿਵੇਂ ਲੁਧਿਆਣਾ ਚੰਡੀਗੜ੍ਹ ਫਿਰੋਜ਼ਪੁਰ ਆਦਿ
589,ਹੋਰ ਵੀ ਥਾਵਾਂ ਜਿਵੇਂ ਅੰਬਾਲਾ ਕੈਂਟ ਵਰਗੀ ਸ਼ਹਿਰਾਂ ਤੱਕ ਮੈਂ ਰੇਲ ਗੱਡੀ ਰਾਹੀ ਆਪਣੀ ਯਾਤਰਾ ਕੀਤੀ ਹੋਈ ਹੈ
590,ਹੈਲੋ ਸਾਸਰੀ ਕਾਲ ਜੀ ਮੈਂ ਨਾ ਕੁਲਵਿੰਦਰ ਕੌਰ ਗੁਰਦਾਸਪੁਰ ਸ਼ਹਿਰ ਦੀ ਰਹਿਣ ਵਾਲੀ ਹਾਂ
591,ਦਰਬਾ ਅੰਮ੍ਰਿਤਸਰ ਸਾਡੇ ਸ਼ਹਿਰ ਤੋਂ ਇੱਕ ਦੋ ਘੰਟੇ ਦੀ ਦੂਰੀ ਤੇ ਹੈ ਔਰ ਅਸੀਂ ਅਮਰਸਰ ਜਾਂਦੇ ਆਂ ਤਾਂ ਬਹੁਤ ਮਜਾ ਆਉਂਦਾ ਹੈ ਉੱਥੇ ਉਹ ਉੱਥੇ ਜਾਣ ਵਾਸਤੇ ਇੱਥੋਂ ਟਰੇਨ ਵੀ ਮਿਲਦੀ ਐ ਤੇ ਬੱਸ ਦੀ ਵੀ ਮਿਲਦੀ ਐ ਟਰੇਨ ਦਾ ਕਿਰਾਇਆ ਥੋੜਾ ਘੱਟ ਐ ਇਸ ਕਰਕੇ ਅਸੀਂ ਟਰੇਨ ਵਿੱਚ ਜਿਆਦਾ ਵਾਰ ਜਾਂਦੇ ਆਂ ਤੇ ਬੱਸ ਦਾ ਕਿਰਾਇਆ ਥੋੜਾ ਜਿਆਦਾ ਇਸ ਲਈ ਅਸੀਂ ਅਸੀਂ ਉਸ ਵਿੱਚ ਕਦੀ ਕਦੀ ਜਾਂਦੇ ਆਂ
592,ਅੰਮ੍ਰਿਤਸਰ ਜਾ ਕੇ ਅਸੀਂ ਦਰਬਾਰ ਸਾਹਿਬ ਜਾਂਦੇ ਹਾਂ ਅਮ੍ਰਿ ਤੇ ਗੁਰ ਰਾਮਦਾਸ ਦੀ ਨਗਰੀ ਐ ਉੱਥੇ ਜਾ ਕੇ ਅਸੀਂ ਪਹਿਲਾਂ ਇਸ਼ਨਾਨ ਕਰਦੇ ਆਂ
593,ਮੱਥਾ ਟੇਕ ਕੇ ਫਿਰ ਅਸੀਂ ਪ੍ਰਕਰਮਾ ਕਰਦੇ ਆਂ ਫਿਰ ਅਸੀਂ ਮੱਥਾ ਟੇਕਦੇ ਆਂ ਫਿਰ ਸਾਡੇ ਮਨ ਨੂੰ ਬਹੁਤ ਜਿਆਦਾ ਸਕੂਨ ਮਿਲਦਾ ਹੈ
594,ਉਸ ਤੋਂ ਬਾਅਦ ਅਸੀਂ ਲੰਗਰ ਵੀ ਛਕਦੇ ਹਾਂ ਔਰ ਓਥੇ ਬੈਠ ਕੇ ਅਸੀਂ ਪਾਠ ਸੁਣਦੇ ਹਾਂ ਬਹੁਤ ਜਿਆਦਾ ਮਜਾ ਆਉਂਦਾ ਉੱਥੇ ਜਾ ਕੇ ਮਨ ਨੂੰ ਸਕੂਨ ਮਿਲਦਾ ਹੈ ਜੇ ਸ਼ਰਧਾ ਭਾਵਨਾ ਨਾਲ ਮੱਥਾ ਟੇਕੋ ਤਾਂ
595,ਬਹੁਤ ਵਧੀਆ ਲੱਗਦਾ ਹੈ ਐਨੀ ਸੰਗਤ ਹੁੰਦੀ ਹੈ ਕਿ ਮਜਾ ਆਉਂਦਾ ਉਨ੍ਹਾਂ ਦੇ ਦਰਸ਼ਨ ਕਰਨ ਦਾ ਔਰ ਅਸੀਂ ਫੇਰ ਅਸੀਂ ਜਲਿਆਂ ਵਾਲੇ ਬਾਗ ਵੀ ਜਾਂਦੇ ਆਂ ਓਥੇ ਜਾ ਕੇ ਅਸੀਂ ਘੁੰਮਦੇ ਆਂ ਫ ਫੋਟੋਆਂ ਵਗੈਰਾ ਖਿੱਚਦੇ ਆਂ ਫੇਰ ਉਸ ਤੋਂ ਬਾਦ ਅਸੀਂ
596,ਸ਼ਹਿਰ ਵਿੱਚ ਘੁੰਮਦੇ ਆਂ ਬਜਾਰ ਮਾਰਕੀਟ ਦੇਖਦੇ ਆਂ ਬਹੁਤ ਵਧੀਆ ਓਥੇ ਸਸਤਾ ਸਮਾਨ ਮਿਲਦਾ ਹੈ
597,ਓਕੇ
598,ਜੀ ਹਾਂ ਮੇਰੇ ਜਿਹਨ ਵਿੱਚ ਲਿਖਣ ਬਾਰੇ ਖਿਆਲ ਆਉਂਦੇ ਹਨ ਤੇ ਮੈਂ ਲਿਖਦੀ ਵੀ ਹਾਂ ਮੈਨੂੰ ਸਮਾਜਿਕ ਵਿਸ਼ਿਆਂ ਤੇ ਲਿਖਣਾ ਚੰਗਾ ਲੱਗਦਾ ਹੈ ਚਾਹੇ ਉਹ ਘਰੇਲੂ ਰਿਸ਼ਤੇ ਹੋਣ ਜਾਂ ਫਿਰ ਸਮਾਜ ਵਿੱਚੋਂ ਕਿਸੇ ਵੀ ਅਜਿਹੀ ਘਟਨਾ ਬਾਰੇ ਲਿਖਣਾ ਜਿਸਨੇ ਮੈਨੂੰ ਸੋਚਣ ਲਈ ਮਜਬੂਰ ਕੀਤਾ ਹੋਵੇ ਸਾਹਿਤ ਵਿੱਚ ਕੁਝ ਸੰਵੇਦਨਸ਼ੀਲ ਵਿਸ਼ੇ ਵੀ
599,ਹਨ ਜੋ ਕਿ ਸਾਨੂੰ ਅੰਦਰ ਤੋਂ ਹਿਲਾ ਕੇ ਰੱਖ ਦਿੰਦੇ ਹਨ ਸਮਾਜ ਵਿੱਚ ਉਹ ਨਸ਼ੇ ਦਾ ਹੜ ਚੱਲ ਰਿਹਾ ਹੈ ਇਸ ਵਿੱਚ ਅਨੇਕਾਂ ਮਾਵਾਂ ਦੇ ਪੁੱਤ ਸੂਲੀ ਚੜੇ ਹਨ
600,ਅਤੇ ਅਨੇਕਾਂ ਭੈਣਾਂ ਦੇ ਭਰਾ ਉਹਨਾਂ ਤੋਂ ਦੂਰ ਹੋ ਗਏ ਹਨ
601,ਇਹ ਸੰਵੇਦਨਾ ਨੂੰ
602,ਕੰਬਾਉਣ ਵਾਲਾ ਵਿਸ਼ਾ ਹੈ ਤੇ ਮੈਂ ਵੀ ਇਸ ਵਿਸ਼ੇ ਤੇ ਲਿਖਣ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰਦੀ ਹਾਂ ਕਿਉਂਕਿ ਅਜਿਹੇ ਵਿਸ਼ਿਆਂ ਤੇ ਆਵਾਜ਼ ਚੱਕਾਂਗੇ ਤਾਂ ਸ਼ਾਇਦ ਇੱਕ ਜਣੇ ਦਾ ਸਧਾਰ ਹੋ ਸਕੇ ਇਸ ਲਈ ਮੈਂ ਇਹਨਾਂ ਵਿਸ਼ਿਆਂ ਤੇ ਲਿਖਣਾ ਚਾਹੁਨੀ ਆ
603,ਛੱਡਣਾ
604,ਸਸ਼ੀਕਾਲ ਮੈਂ ਅਮਨਦੀਪ ਸਿੰਘ ਆਪ ਜੀ ਦੇ ਨਾਲ ਕੀਤੇ ਕਿ ਔਨਲਾਈਨ ਖਰੀਦਦਾਰੀ ਦਾ ਤਜਰਬਾ ਸਾਂਝਾ ਕਰਨਾ ਚਾਹੁੰਦਾ ਹਾਂ
605,ਮੈਂ ਆਪ ਜੀ ਦੀ ਵੈੱਬਸਾਈਟ ਤੇ ਪੰਦਰਾਂ ਦਿਨ ਪਹਿਲਾਂ ਇੱਕ ਸੂਟ ਆਰਡਰ ਕੀਤਾ ਸੀ
606,ਜਦੋਂ ਮੈਨੂੰ ਉਹ ਔਡਰ ਪ੍ਰਾਪਤ ਹੋਇਆ ਉਸ ਦਾ ਆਪ ਦੇ ਦੁਆਰਾ ਦਿੱਤੇ ਗਏ ਵੇਰਵੇ ਮੁਤਾਬਿਕ ਬਿਲਕੁਲ ਸਹੀ ਸੀ ਸੂਟ ਦੀ ਕੁਆਲਿਟੀ ਡਿਜ਼ਾਇਨ
607,ਅਤੇ ਸੂਟ ਦੀ ਲੰਬਾਈ ਸਟਰੈ ਲੈਂਥ ਬਿਲਕੁਲ ਸਹੀ ਸੀ ਜਿਸ ਤੋਂ ਉਤਸ਼ਾਹਿਤ ਹੋ ਕੇ
608,ਤਿੰਨ ਦਿਨ ਪਹਿਲਾਂ ਮੈਂ ਆਪ ਜੀ ਦੀ ਵੈੱਬਸਾਈਟ ਤੇ ਜਾ ਕੇ ਦੁਬਾਰਾ ਇੱਕ ਹੋਰ ਸੂਟ ਔਡਰ ਕੀਤਾ ਜੋ ਮੈਨੂੰ ਕੱਲ ਪ੍ਰਾਪਤ ਹੋਇਆ
609,ਪਰ ਇਹ ਦੂਸਰੀ ਵਾਰ ਜੋ ਮੈਂ ਸੂਟ ਔਡਰ ਕੀਤਾ ਉਸ ਦੀ ਕੁਆਲਿਟੀ ਜੋ ਆਪ ਨੇ ਦਰਸਾਈ ਸੀ ਉਸ ਮੁਤਾਬਿਕ ਬਿਲਕੁਲ ਨਹੀਂ ਹੈ ਤੇ ਉਸ ਸੂਟ ਦੀ ਲੰਬਾਈ ਜੋ ਆਪ ਜੀ ਦੀ ਵੈੱਬਸਾਈਟ ਤੇ ਦਰਸਾਈ ਗਈ ਸੀ ਉਸ ਤੋਂ ਘੱਟ ਨਿਕਲੀ ਅਤੇ ਡਿਜ਼ਾਇਨ
610,ਦਾ ਵੀ ਫਰਕ ਹੈ ਅਤੇ ਜੋ ਰੰਗ ਮੈਂ ਔਡਰ ਕੀਤਾ ਸੀ ਉਹ ਰੰਗ ਵੀ ਨਹੀਂ ਮੈਨੂੰ ਪ੍ਰਾਪਤ ਹੋਇਆ ਇਸ ਲਈ ਦੂਸਰੀ ਵਾਰ ਦਾ ਤਜਰਬਾ ਬਿਲਕੁਲ ਹੀ ਘਟੀਆ ਸੀ ਜਿਸ ਤੋਂ ਮੈਂ ਅਸੰਤੁਸ਼ਟ ਹਾਂ
611,ਸਾਢੇ ਚਾਰ ਸੌ ਦੋ ਸੌ ਨੌ ਸੌ ਚਾਰ ਸੌ ਸਾਢੇ ਤਿੰਨ ਸੌ
612,ਹੈਲੋ
613,ਸਰ ਮੇਰਾ ਚੰਦਨ ਕਾਲੜਾ ਐ ਮੈਂ ਫਾਜਿਲਕਾ ਤੋਂ ਗੱਲ ਕਰ ਰਿਹਾ
614,ਸਰ ਮੈਂ ਸੁਣਿਆ ਤੁਸੀਂ ਪ੍ਰੋਪਰਟੀ ਦੀ ਡੀਲ ਕਰਦੇ ਓ ਡੀਲਿੰਗ ਪ੍ਰੋਪਰਟੀ ਡੀਲ ਐ ਤੁਹਾਡੀ
615,ਹਾਂਜੀ ਮੈਂ ਕੁਛ ਆਪਦਾ ਆਪਦੇ ਲਈ ਆਪਦੀ ਫੈਮਿਲੀ ਦੇ ਲਈ ਪਲਾਟ ਦੇਖ ਰਿਹਾ ਸੀ
616,ਸਰ ਐਕਚੁਲੀ ਮੈਨੂੰ ਐਸ ਤਰ੍ਹਾਂ ਦੀ ਜਗ੍ਹਾ ਤੇ ਪਲਾਟ ਚਾਈਦਾ ਜਿਹੜੀ ਥੋੜਾ ਜਿਆ ਮੋਡਰਨ ਹੋਵੇ ਜਿਹੜੇ ਅੱਜ ਕੱਲ ਜਿਵੇਂ ਚਲਦੇ ਨੇ ਘਰ ਵੀ ਚੰਡੀਗੜ੍ਹ ਜਾਂ ਬਾਹਰ ਦੇ ਸ਼ਹਿਰਾਂ ਚ ਹੁੰਦੇ ਨੇ ਜਿਵੇਂ ਆਪਣੇ ਐਥੇ ਵਿਜੇ ਕਲੋਨੀ ਹੈਗੀ ਐ ਐੱਮ ਆਰ ਕਲੋਨੀ ਗੀ ਐ
617,ਹਾਂਜੀ
618,ਸਰ ਜਿਵੇਂ ਵਿਜੇ ਕਲੋਨੀ ਚ ਬੱਤੀ ਸੱਤਰ ਦਾ ਸਾਇਜ ਚਲ ਨੋਰਮਲ ਸਾਇਜ ਹੈਗਾ ਉਸ ਤਰ੍ਹਾਂ ਦਾ ਪਲਾਟ ਚਾਈਦਾ ਸੀ ਮੈਨੂੰ
619,ਨਈਂ ਖਾਲੀ ਚਾਈਦਾ ਸਰ ਉਹਦੇ ਤੇ ਕੰਸਟ੍ਰਕਟ ਕਰਾਂਗੇ
620,ਦੇਖੋ ਜੋ ਐ
621,ਹੋ ਜਾਏ ਬੱਤੀ ਸੱਤਰ ਦਾ ਜਿਵੇਂ ਪਲਾਟ ਹੁੰਦਾ ਐ ਉਹ ਤੀਹ ਕੁ ਲੱਖ ਰੁਪਏ ਤੱਕ ਦਾ ਪੈਂਤੀ ਲੱਖ ਰੁਪਏ ਤੱਕ ਦਾ
622,ਹਾਂਜੀ
623,ਅੱਛਾ ਅੱਛਾ ਖਾਲੀ ਪਲਾਟ
624,ਅੱਛਾ ਅੱਛਾ
625,ਠੀਕ ਐ ਸਰ ਇਹ ਕਿੱਥੇ ਗਾ ਕਿੱਥੇ ਐ
626,ਵਿਜੇ ਕਲੋਨੀ ਚ
627,ਹਾਂਜੀ ਉੱਥੇ ਸਰ ਰੋਆਇਲ ਸਿਟੀ ਚ ਕੀ ਰੇਟ ਐ
628,ਰੋਆਇਲ ਸਿਟੀ ਚ ਜੇ ਦੇਖਨਾ ਹੋਏ ਤਾਂ
629,ਅੱਛਾ ਅੱਛਾ ਠੀਕ ਐ
630,ਠੀਕ ਐ
631,ਠੀਕ ਐ ਤੁਹਾਨੂੰ ਕਿਸ ਕ ਟਾਈਮ ਮਿਲ ਸਕਦੇ ਸਰ
632,ਠੀਕ ਐ ਸਰ
633,ਅੱਛਾ ਠੀਕ ਐ ਠੀਕ ਐ
634,ਅੱਛਾ ਅੱਛਾ
635,ਬਣੀ ਬਣਾਈ ਚੰਗੀ ਕੰਡੀਸ਼ਨ ਬਣੀ ਬਣਾਈ ਲੈਣੀ ਹੋਵੇ ਤਾਂ
636,ਠੀਕ ਐ ਸਰ ਚਲੋ ਮੈਂ ਕੱਲ ਤੁਹਾਨੂੰ ਸਵੇਰੇ ਫੇਰ ਕੌਲ ਕਰਦਾ ਅਰਾਊਂਡ ਨੌਂ ਸਾਢੇ ਨੌਂ ਵਜੇ ਮੈਨੂੰ ਓਦੋਂ ਈ ਈਜੀ ਰਹੇਗਾ
637,ਠੀਕ ਐ ਸਰ ਥੈਂਕਿਊ ਸਰ
638,ਮੈਂ ਤੁਹਾਨੂੰ ਯੋਗਾ ਦੇ ਬਾਰੇ ਸਮਝਾ ਰਹੀ ਐ ਕਿ ਯੋਗਾ ਕੀ ਚੀਜ਼ ਹੈ ਯੋਗਾ ਕਰਨਾ ਇੱਕ ਇਨਸਾਨ ਲਈ ਬਹੁਤ ਜਿਆਦਾ ਜਰੂਰੀ ਹੈ
639,ਯੋਗੇ ਦੇ ਨਾਲ ਸਰੀਰ ਦੀਆਂ ਤੰਦਰੁਸਤੀਆਂ ਅੱਜ ਕੱਲ ਜਦੋ ਗੋਡੇ ਪੀੜ ਜੇ ਉਹ ਐ ਨਾ ਇਹ ਬਿਲਕੁਲ ਨੀ ਹੋਣੇ ਚਾਹੀਦੇ ਕਿਉਂਕਿ ਅਗਰ ਅਸੀਂ ਯੋਗਾ ਕਰਦੇ ਹਾਂ ਤਾਂ ਸਾਨੂੰ ਬਹੁਤ ਜਿਆਦਾ ਬੈਨੀਫਿਟ ਮਿਲਦਾ ਹੈ
640,ਯੋਗੇ ਦੇ ਨਾਲੇ ਸਾਡਾ ਸਰੀਰ ਤੰਦਰੁਸਤ ਰਹੇ ਕਈ ਸੈਲ ਸਾਡੇ ਟੁੱਟਦੇ ਭੱਜਦੇ ਹਨ ਅਤੇ ਇਹਦੇ ਨਾਲੇ ਕੰਮ ਕਰਨ ਦੇ ਵਿੱਚ ਸਹਾਈ ਦਿੰਦੇ ਹਨ ਯੋਗਾ ਇਨਸਾਨ ਦੇ ਲਈ ਬਹੁਤ ਅੱਛਾ ਹੈ
641,ਇਸ ਕਰਕੇ ਸਾਨੂੰ ਹਰ ਰੋਜ਼ ਸਵੇਰੇ ਉੱਠ ਕੇ ਦਸ ਪੰਦਰਾਂ ਮਿੰਟ ਪਹਿਲੇ ਕੋਈ ਨਾ ਕੋਈ ਐਕਸਰਸਾਈਜ਼ ਵਗੈਰਾ ਜਰੂਰ ਕਰਨੀ ਚਾਹੀਦੀ ਹੈ ਐਕਸਰਸਾਈਜ਼ ਕਰਨ ਦੇ ਨਾਲ ਸਾਡੇ ਸਰੀਰ ਦੀਆਂ ਮਾਸਪੇਸ਼ੀਆਂ ਅੱਛੀਆਂ ਚੱਲਣ ਡਹਿ ਪੈਂਦੀਆਂ ਔਰ ਉਹ ਸਾਰਾ ਦਿਨ ਸਾਡਾ ਤੰਦਰੁਸਤੀ ਦੇ ਵਿੱਚ ਬਿਮਾਰੀਆਂ ਤੋਂ ਰਹਿਤ ਰਹਿਤ ਰਹਿੰਦਾ ਹੈ
642,ਇਸ ਕਰਕੇ ਸਾਨੂੰ ਯੋਗੇ ਦੀ ਬਹੁਤ ਜਿਆਦਾ ਜਰੂਰਤ ਹੈ ਇਨਸਾਨ ਨੂੰ ਯੋਗਾ ਕਰਨਾ ਜਰੂਰੀ ਹੈ ਹਰ ਉਮਰ ਦੇ ਵਿੱਚ ਹੀ ਯੋਗਾ ਕਰਨਾ ਚਾਹੀਦਾ ਹੈ ਇਹ ਕੋਈ ਜਰੂਰੀ ਨਹੀਂ ਹੈ ਕੀ ਚ ਬਚਪਨ ਦੇ ਵਿੱਚ ਯੋਗਾ ਕਰੋ ਜਾਂ ਪਹਿਲੇ ਕਰੋ ਜਾਂ ਪਿੱਛੋਂ ਕਰੋ ਸਾਨੂੰ ਯੋਗਾ ਜਰੂਰੀ ਕਰਨਾ ਚਾਹੀਦਾ ਹੈ ਤਾਂ ਕਿ ਸਾ ਆਪਣੇ ਸਰੀਰ ਨੂੰ ਤੰਦਰੁਸਤ ਰੱਖਣ ਦੇ ਵਾਸਤੇ ਯੋਗੇ ਦੇ ਲਈ ਬਹੁਤ ਜਿਆਦਾ ਜਰੂਰੀ
643,ਵੈਸੇ ਤਾਂ ਅਸੀਂ ਸਾਰਾ ਕੰਮ ਪੰਜਾਬੀ ਵਿੱਚ ਹੀ ਕਰਦੇ ਹਾਂ ਕਿਉਂਕੀ ਜੇੜੀ ਮੇਰੀ ਮਾਤ ਭਾਸ਼ਾ ਹੈ ਉਹ ਪੰਜਾਬੀ ਹੈ
644,ਵੈਸੇ ਸਾਰੀਆਂ ਭਾਸ਼ਾਵਾਂ ਬਧੀਆ ਨੇ ਅਤੇ ਸਾਰੀਆਂ ਪਜਾਬ ਸਿੱਖਣੀਆਂ ਵੀ ਚਾਹੀਦੀਆਂ ਨੇ ਕਿਉਂਕੀ ਇਹ ਅਜਿਹਾ ਯੁੱਗ ਹੈ ਵੀ ਜਿਸ ਵਿੱਚ ਸਾਰੀਆਂ ਭਾਸ਼ਾਵਾਂ
645,ਸਾਰੀਆਂ ਭਾਸ਼ਾਵਾਂ ਤਾਂ ਨੀ ਕਹਿ ਸਕਦੇ ਪਰ ਕੁਝ ਭਸ਼ਾਵਾਂ ਔਣੀਆਂ ਚਾਹੀਦੀਆਂ ਨੇ ਜਿਵੇਂ ਪੰਜਾਬ ਦੇ ਵਿੱਚ ਪੰਜਾਬੀ ਬੋਲਦੇ ਆਂ ਤੇ ਪੂਰੇ ਆਪਾਂ ਹਿੰਦੁਸਤਾਨ ਦੀ ਗੱਲ ਕਰੀਏ ਤਾਂ ਹਿੰਦੀ ਲੈਂਗੂਏਜ ਆਉਣੀ ਚਾਹੀਦੀ ਐ ਜੇਕਰ ਅਸੀਂ ਕਿਤੇ ਹੋਰ ਟਰੈਵਲ ਕਰ ਰਹੇ ਹਾਂ
646,ਸੰਸਾਰ ਦੇ ਵਿੱਚ ਤ ਤਹਾਨੂੰ ਅੰਗਰੇਜੀ ਭਾਸ਼ਾ ਜਿਹੜੀ ਉਹ ਆਉਣੀ ਚਾਹੀਦੀ ਹੈ ਅੰਗਰੇਜੀ ਭਾਸ਼ਾ ਤੁਹਾਨੂੰ ਸੁਣਨੀ ਬੋਨਨੀ ਸਮਝਨੀ ਐਨੀ ਕੁ ਤਾਂ ਥੋਨੂੰ ਆਉਣੀ ਹੀ ਚਾਹੀਦੀ ਹੈ
647,ਤਾਂ ਜੋ ਤੁਸੀਂ ਬਾਕੀ ਲੋਕਾਂ ਦੇ ਨਾਲ ਸੰਪਰਕ ਕਰਨ ਦੇ ਸਾਨੂੰ ਕੋਈ ਦਿੱਕਤ ਨਾ ਆਵੇ ਕੋਈ ਪੁੱਛ ਪੜਤਾਲ ਕਰਨ ਚ ਦਿੱਕਤ ਨਾ ਆਵੇ
648,ਤਾਂ ਇੱਕ ਵਰੀ ਕੀ ਹੋਇਆ ਕਿ ਅਜਿਹੀ ਦਿੱਕਤ ਮੇਰੇ ਸਾਮਣੇ ਆਈ ਮੈਂ ਇੱਕ ਐਪਲੀਕੇਸ਼ਨ ਟਾਈਪ ਕਰਨੀ ਸੀ ਮੈਂ ਪੰਜਾਬੀ ਵਿੱਚ ਟਾਈਪ ਕੀਤੀ ਅਤੇ ਮੈਂ ਦਫ਼ਤਰ ਵਿੱਚ ਲੈ ਗਿਆ ਇੱਕ ਬੈਂਕ ਦਫ਼ਤਰ ਤੀ ਕਿਤੇ ਸਾਰਾ ਸਟਾਫ਼ ਹੀ ਸਾਊਥ ਦਾ ਸੀਗਾ ਜੋ ਕੀ ਇੰਗਲਿਸ਼ ਬੋਲਦਾ ਸੀਗਾ ਤੇ ਪੰਜਾਬੀ ਨਈਂ ਜਾਣਦੇ ਸੀਗੇ
649,ਤੇ ਚਲੋ ਕੋਈ ਦਿੱਕਤ ਨੀ ਮੈਂ ਓਥੇ ਚਲਾ ਗਿਆ ਤੇ ਓਥੇ ਜਾ ਕੇ ਮੈਂ ਆਪਣੀ ਜਿਹੜੀ ਦਿੱਕਤ ਐ ਉਹ ਦੱਸੀ ਕੀ ਮੈਂ ਇਸ ਤਰ੍ਹਾਂ ਆਪਣੀ ਇੰਟਰਨੈੱਟ ਬੈਂਕ ਅਪਲਾਈ ਕਰਨੀ ਹੈ ਅਤੇ ਮੈਨੂੰ ਇੱਕ ਨਵਾਂ ਕਰੈਡਿਟ ਕਾਡ ਵੀ ਚਾਹੀਦਾ ਹੈ ਤਾਂ ਮੈਂ ਐਪਲੀਕੇਸ਼ਨ ਲਿਖੀ ਐਪਲੀਕੇਸ਼ਨ ਦੇ ਨਾਲ ਆਪਣੀ ਪਾਸਬੁੱਕ ਦੀ ਫੋਟੋਕਾਪੀ ਲਾਈ ਤੇ ਉਨ੍ਹਾਂ ਕੋਲ ਚਲਾ ਗਿਆ
650,ਤਾਂ ਉਨ੍ਹਾਂ ਨੇ ਉਨ੍ਹਾਂ ਦਾ ਇੱਕ ਜਿਹੜਾ ਵੋਚਮੈਨ ਸੀਗਾ ਤੇ ਮੈਂ ਉਨ੍ਹਾਂ ਕੋਲ ਤੇ ਉਹ ਕਹਿੰਦੇ ਬੀ ਭਾਈ ਐਥੇ ਸਾਰਾ ਜਿਹੜਾ ਸਟਾਫ਼ ਐ ਉਹ ਸਾਊ ਸਾਊਥ ਦਾ ਗਾ
651,ਤੇ ਇਨ੍ਹਾਂ ਨੂੰ ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਘੱਟ ਸਮਝ ਆਉਂਦੀ ਐ ਤਾਂ ਮੈਂ ਕਾਊਂਟਰ ਤੇ ਗਿਆ ਕਾਊਂਟਰ ਨੰਬਰ ਤਿੰਨ ਤੇ ਜਾ ਕੇ ਉਨ੍ਹਾਂ ਨੇ ਮੈਨੂੰ ਹਲਕੀ ਹਲਕੀ ਪੰਜਾਬੀ ਚ ਤੇ ਮਿਕਸ ਇੰਗਲਿਸ਼ ਦੇ ਵਿੱਚ ਉਨ੍ਹਾਂ ਨੇ ਮੈਨੂੰ ਸਮਝਾਇਆ ਕੀ ਪੀ ਜੇ ਇਹ ਤੁਸੀਂ ਐਪਲੀਕੇਸ਼ਨ
652,ਇੰਗਲਿਸ਼ ਚ ਲੈ ਕੇ ਆਓ ਸੋ ਮੈਂ ਓਥੋਂ ਮੈਂ ਜਿਹੜੀ ਐਪਲੀਕੇਸ਼ਨ ਟਰਾਂਸਲੇਟ ਕੀਤੀ ਉਸ ਤੋਂ ਬਾਦ ਗੂਗਲ ਟਰਾਂਸਲੇਟ ਤੇ
