id,w2v
1039, మా   పా ప న   మీ   స్ కూ ల్  లో   జ ా యి న్   చే ద్ దా ం ని   కా ల్   చే శ ా ను   
1040, 
1041, బీ క ల్  స్  క్ ె ప్ ఉ   
1042, క స ్   
1043, ఆ లో గే   ఫ   ఫ జ   
1044, మ రి   అ ం త  ఎ క్కు వ   స ా ర్   కొ ం చె ం   త గ్గి ం చ రా   
1045, ట ట్ 
1046, ఒ త ట్ టీ కో వ న్   స ర్   
1047, బ స్ స్ లి టీ స   అ ం తా యా   
1048, ఓ కే   స ర్  బ ్ ్   
1049, బు క్   బు క్ ్   ి   క మ ర ర్   
1050, కి స్   
1051, కి 
1052, థ ా ం క్ యూ   స ర్   
1053, హ లో   ఇ ప్ పుడు   మీ రు   మొ న్ న   ఫు డ్   చే స ా రు   క దా   రె స్ ట ా రె ం ట్   లో   
1054, ఆ   మీ రు  అ క్ క డ   చె ప్ తే   క దా   
1055, అ యి తే   మీ రు   మొ న్న   చే సి న   కు ద్ దు   చ ా లా   బా గు ం ది   మీ రు   టే స్ ట్   కూ డా   బా గా   మె య ి ం టె న్ న్   చే శ ా రు   
1056, ఆ   అ యి తే   నే ను   మా ము లు గా   ఫు డ్ కు   స ం బ ం ధి ం చి   ఇ లా   క్ రీ టి క్   లా గా   రి వ్ స్  ఇే సు కు ం టా ను   నే ను   
1057, అ యి తే   మీ   ఫు డ్ ు   చా లా   బా గు ం ది   మ న   నే ను ఒ క స ా రి   తీ సు కొ ని  వె ళ్ ళా ను   ఫు డ్ డు క్ వా లి టీ   గా ని   ప్వ ా ంి టి టీ   గా ని   చా లా   బా గు ం ది   మీ రు   మ స ా  ఎ క్ కు వ డ తా రు నా ు   త క్ కు వ డ తా రు   
1058, అ దే   నే మ   తీ సు కొ ని   
1059, అ దే   మే ము   మ న్ న   తీ సు కు న్న చ్ చి న ప్పు డు   ఫు డ్ డు   చ ా లా   బా గు ం ది   క ా ని టీ టీ  గా ను   అ ది   అ యి తే   మీ రు   చి కె న్  అ నే ది   ఫ్ రె ష్ దే   తీ సు కు ని   చే స్ తా రా   నా లో ట్ టి ది   వా డ తా రు   
1060, మ రి  ఇ ప్ పు డు   మా స ా నా లు   అ తే   మ రి   మీ రు   యొ క్ క     వా ర త టా రు   ా   కా ర ం   అ వి   ఎ లా గా   స్ తు ం టా రు   మీ రు   
1061, 
1062, అ వు ను   మా ము లు గా  అయి తే   పు డ్ డు   చా లా   బా గు ం ది   అ యి తే   నే ను   రి వ్ య  ఇ వ్ వా ల ను కు ం టు న్నా ను   గా నీ   నా ది   ఒ క   చి న్ న   డ ౌ ట్   
1063, మ రి   మీ రు   ర ై సు   మా లు గ ఈ మ ం చి   వా ర తా రా   ఇ ప్ పు డు   బ ా స్ మ తి ి   మ న లా  ఉ ం టా యి గా   ల క్ వ ా లి టీ   త క్ కువ ట ల  వ చ్ చే  ఉ ం టా యి     తీ సు కు ం టా రు   మీ రు   
1064, 
1065, మీ రు   మ రి   ఇ ం త   మ ం చి   క్ వా లి టీ   తీ సు కొ ని   రే తు  కూ డా   త క్ కు వ  అ ం ద రి కీ   అ ందు బా టు లో  ఇ స్ తు న్న ా రు   క దా   అ ది   ఎ లా   స ర్ ం   
1066, మీ రు   మ ం చి గా   ఫు డ్ డు   చే స్ తు న్నా రు   ఇ ం గా నా కు   తె లి సి న   వా ళ ళ ను   కూ డా   మీ కే   రి క మ   చే స్ తా రు   రి ఫు డ్ డు   అ ం ద రి కీ   స రి   ే స్ ా ర మీ మ రి   
1067, అ యి తే   మ రి   మీ రు ఇ లా   పు ద్ డు   త యా రు  చే స్ తు న్న ా రు   క దా   త క్ కు వ లా భ ం తో టి   మ రి   మీ కు   అ ం త   త క్ కువ ల ం   తీ సు కు ని   చే స్ తు ం ట   మ రి మీ   ప్ రా బ్ ల ం  అ వ్ వ దు   
1068, అ లా గ యి తే   మ రి   మీ కు   న్   ర టి న్   రే టి ం గ్  ఇ వ్వా ల ను కు ం టు న్నా రు   మ రి   మీ రు   ఏ మ ను కు ం టు న్నా రు   మీ రే టి ం గ్   ప ట్ ల 
1069, 
1070, నే ను   ఎ వ రు ను ం టే   చె ప్ తా ను   మీ రు   ఇ లా గా   మ ం చి   క్ వ ా లి టీ లో   త క్ కు రి ట్ లో   అ ం ద రి కీ   స స్ త మ న   త ర లో   ర్   నే ను   కో రు కు ం టు న్ నా     ం క ్   
1071, 
1072, మ న ం   వ ం ట   ఇ ం ట్ లో   అ నే క మ ై న   పా త్ ర ల ను   వా డు తూ  ఉ ం టా ము   ఆ   పా త్ ర ల ను   మ న ం   వ ం ట కా లు   చే య డా ని కి   ఉ ప యో గి స్ తూ  ఉ ం టా ము   అ యి తే   దా ం ట్ లో   మొ ద టి గా   వ ం ట క ా ని కి   ఉ ప యో గ ప డే   ఒ క   ప రి క ర ం   రె ం డో ది   వే పు డు   బ ం ది   మూ డో ది   స ా స్ పా న్   నా లు గో ది   ప్ రె జ ర్   కు క్ క ర్   ఐ దో ది   స్ ప ా చు ల   
1073, ప ద్ నా లు గో   ది   కొ ం డ ల ం   వీ ట న్ని టి ని   మ న ం   వ ం ట క   శ ా ల లో   ఎ క్ కు వ గా  ఉ ప యో గి స్ తూ  ఉ ం టా ము   అ యి తే   ఈ   వ ం ట క ా ని కి   మ న ం     ఈ జీ గా   ప ట్ టు కు నే   క ర్ ర ీ ల్  గా నే   ే ద ం టే   సూ పు రు గ ా న లే ద ంటే   క ర ల గ ా న ద ై నా   వ డు కో వ డా ని కి   ఒ క   గి న్ న నే   అ ం టే   ఒ క   పా త్ ర ని   మ న ము   యూ స్   చే స్ తూ   ం టా ు   అ ం టే   ఉ ప యో గి స్ తూ  ఉ ం టా ము   వే పు డు   బ ం తే   వే పు డు   బ ం తి   అ నే ది   మ న మో   ఏ ద ై నా   వ్యా ప డా ని ి   గా ీ   లే ద మో   
1074, ప ప్ పు   వ ం ట క ం   తీ పీ   వ ం ట క ం   మ రి యు   ఇ త ర   రు చి క ర మ ై న  వ ం ట క ా లు   తీ య బ డ తా యి   ఇ వి   మ రి ం త   అ ను కూ ల మ ై న   ప ా క శ ా ల ని   పె ం చ డ ం   కో స ం   వా డు తా రు   అ లా గే   పి ల్ ల ల కు   ఇ వి   చ ా లా   ఆ క ర్ ష ణీ య మ ై న   మి ఠ ా యి ల ను   త యా రు   చే య డా ని కి   కూ డా   అ వ స ర మ ై న   పా త్ ర ం గా   ఉ ం టా యి   కొ న్ని   స మ య ా ల్లో   దీ ని కి   అ ధి క మ ై న   భ ా రీ  ఉ ం డ దు   కా బ ట్ టి   కొ ం ద రు   ఇ ం ట్ లో   నే   వ ం ట   చే సే స్ తూ  ఉ ం టా రు   అ లా గే   ఇ ం ట్ లో   ఉ ం డే నే మ ై న పా త్ ర ు   
1075, ఇ ం కా   చూ సు కు న్న ట్ ల యి తే   మ న ం   అ ం ట క ం   చే య డ ం   కో స ం   వే టి ని   ఉ ప యో గి స్ తూ  ఉ ం టా ము   అ ం తే   కా కు ం డ ా   ప లు   వ ం ట క ా లు   ప్ ర ా కా రా లు   మ రి   అ ం ద రి   అ భ్ య ర్ థు ల   వే ల లో  ఉ న్న   ప రి స రా ల కు   అ ను కూ ల ం గా  ఉ ం టా యి   ఒ క   పె ద్ ద   ప ా త్ ర   ఒ క   పె ద్ ద   ప ా త్ ర   ఉ న్న ప్పు డు   తా ం ట్ లో   మ న ం   రు చ క ర మ ై న  వ ం ట కా లు   చే య డా ని కి   ఆ   బి ర్ యా నీ లు   చే య డా ని కి   అ దే   వి ధ ం గా   తి నే సే సి న   ప్ర తి   పా త్ ర ను   మ న ము   మ ల్ లీ   క డి గి   ఉ ప యో గి ం చు కు ం టూ  ఉ ం టా మో   నా   అ ను భ వా న్ ని   బ ట్ టి   
1076, నా   స ా మ ర్థ్ య ా న్ ని   ఆ ధా ర ం   చే సు కు ని   కూ డా   నే ను   అ నే క మ ై న   వ ం ట కా ల కి   త యా రి కి   కొ న్ ని   ప ా త్ ర ల ను ఉ ప యో గి స్ తూ  ఉ ం టా ను   అ యి తే   ఈ   ప రి స్ థి తు ల   ప్ ర కా ర ం గా   అ ం త ర్ జ ా తీ య   అ ం త ర్ జ ా తీ య ం గా   కొ న్ ని   వ ం ట ల   పో టీ ల కు   కూ డా   మ న ము   అ నే క   ర కా ల ై న   పా త్ ర ల ను   మ న   ఉ ప యో గి స తూ   ఉ ం టా ము   అ దే వి ధ ం గా మ న మ   ఇ ం కా   చూ సి న ట్ ల యి తే   మ న కి   వ ం ట   ఇ ం ట్ లో నే   మ న కి   ఒ క   పె ద్ ద   ప ా క లా ం టి ది   క ని పి స్ తు ం ది   అ ం టే   పి ల్ ల ల కి   మ ం చి జ ా గా ం డ   
1077, తూ ర్ పు గో దా వ రి   జి ల్లా లు   ప్ ర ధా ణ   స ా ం స్ కృ తి క   స ా మా జ ి క మ ై న   స ా ం ప్ ర దా య య లు  ఉ న్ న వి   అ వి   ఏ ం ట ం టే   ము ఖ్ య ం గా   
1078, స ం క్ రా ం తి   అ న ే ది   ఒ క   ము ఖ్ య మై న   ప ం డ గా   దీ ని ని   
1079, మ త   ఆ చ ా రా ల తో   ప ా టి స్ తా రు   దీ ని లో   మ క ర   స ం క్ ర ా ం తి   అ ్ న ది   చ ా లా   ము ఖ్ య మ ై న ది   ఈ   మ క ర   స ం క్ ర ా ం తి   రో జు న   
1080, కో ల్ ల ను   కో సి   ఈ యొ క   మా ం స హా రా న్ ని   తి న డ ం   అ నే ది   ఒ క   ఆ చ ా ర ం గా   భ ా వి స్ తా రు   అ లా గే   ఈ యొ   యొ క   
1081, తూ ర్ పు   గో దా వ రి   జి ల్లా లో   ఈ   పు ష్ క ర ా వ న ది   ఒ క   స ా ం ప్ర దా య మ ై న   స ా ం స్ కృ తి క   ప ం డు గా   అ గే   జ ా త ర   
1082, ఇ ది   ఏ ం ట ం టే   స ా ం కృ త మ ై న   స ా మా జి క   స ా ం ప్ర దా యా ల ల తో   ఈ   ఒ క   ని ష్ ట మ ై న   పూ జ ల   పు న స్ కా రు ల తో   దీ న్ ని   ఆ చ రి స్ తా రు   
1083, అ లా గే   ఉ ప వా స ా ల తో   ని ష్ ట   పూ జ ల న్నే వి   చే సి   చి వ రి   రో జు ల్లో   యొ క   పు ష్ క ర ా ల ను   చా లా   అ ం క ర ం గ   వ ై భ వ ం గా   యొ క   స ం స్ కృ తి క   క ా ర్య క్ ర మా ల   ద్ వ ా రా   యొ క   స ం స్ వ దా య   
1084, ఈ   ప్ ర ద ర్ శ న లొ చో   చ ా లా   అ ద్ భు త ం గా   ఈ  యొ క   ప ం డు గ ల ను   చే స్ త ా రు   
1085, హ లో   
1086, కూ ట   ట   
1087, ను   హ ై ద రా బా ద్   కి   కొ త్త గా   వ చ్ చి నా   ఈ రో జే   
1088, న క   ఒ క   టు   డే స్  మొ త్ త ం   తె ల ం గా ణ లో ఉ న్న   ప్ లే సె స్  మొ త్ త ం   తి ర గా ల ను కు ం టు న్న   హ ై ద ర ా బా ద్   లో   
1089, అ యి తే   సా ట్   క ్   వే సి   మ న న్ న య్ నే   సొ ం ద రి గా   రీ చ్   కా వ డా ని కి   
1090, ట్ ర ా ఫి క్   లే కు ం డా   
1091, అ ం టే   ఇ క్క డ   ట ై ం   వే స్ ట్   కా కు ం డా   నే ను   టు   డే స్   లో   నే ను   చూ డా ల   చూ డా ల ని కు న్నా  ప్ లే స ్   న త్ త   వి జ ్   చే యా లి   
1092, ఆ   ర డీ   చే సు కు న్ నా   
1093, ర మీ త మీ కి   
1094, మీ ట ్   సో దా నా   
1095, ఓ కే 
1096, ఓ కే   ని స్ కో   ట మ్  ఉ ం డ లా 
1097, ఓ కే   
1098, డి స్ ఫ ె న్ స్   డి స్ ట న్   బ ర్ టి   స్ ట ్ ్  ట   
1099, ఓ కే   ఓ కే   ని గా   
1100, ఓ కే   కా నీ   ష ా ్ ట్   క ట్   లో   వె ళ్ ళా లి   
1101, 
1102, హై ద రా బా ద్  అ ం టే   ఫు ల్   ర ష్ చే రి య ర్   ట్ ర ా ఫి క్   రి య ా   క దా   అ ం దు కే   ట ై మ్  స రి పో దు   నే ను   చూ డా ల ను కు న్న   ప్ లే సె స్   మి క్ స్  అ యి తా 
1103, కా బ ల్ టి   కొ న్ స ా   
1104, కో   క కో ల ే   
1105, ఓ కే  ఓ కే   చే ర్   చే స్ తా   నే ను  ఇ క్క డ   గ ర్ చి బో లి లో   అ ం తా   
1106, 
1107, చ ర వ రి   ఒ క టి   టూ త ర   స వో త్ స ర ు   చ ర వ రి   ఇ ర వ ఆ రు   గ ర త ం త్ ర   తి రో త్ స వ బు   ఏ ప్రి ల్   ప్ర ం త ా ల గు   డ ా క్ ట ర్   బి ఆ ర్   అ భ్ య త్ క ర్   జ య తి   అ క్ టో బ ర్   రె డ్ డు   గ ా ధీ   చ య తి   ఆ గ ష్ ట్ ప ది హే రు   స్ వ ా త ం త్ ర   తి రో త్ స వ బు   
1108, అ జ్ మే ర్   లో   వా తా వ ర ణ ం   ఎ లా  ఉ ం ది 
1109, 
1110, గ ం ద కి   ప్ రో క్ రే జీ   మొ త్ త ం గా   ఆ ర వా ణా ల   రూ ప ాయ లు   చే యొ చ్ చు   
1111, 
1112, మ న ప ం జా   వె ళ్ ళ   స ం ధ్ య   ఇ ది   అ క్ క డ   చ ా లా   బ ా గు ం ం చె మ   మ న కు   త గ్ గి ం పు  కూ డా   ఇ ్ 
1113, అ క్ క డ   ఐ టె మ స్   కూ డ   మ ం చి  మ ం చి   డి జై న్స్   లో   ఉ న్న ా యి   అ క్ క డ  వె ళ ్ చూ ద్ దా మో   అ క్క డ  వె ళ్లి   చూ ద్ దా ం   మ న   మ ం చి గా  ఉ న్ నా యి   గా   తె లి సి ం ది   
1114, 
1115, 
1116,అ క్ డ ళ్ ా ము   బ బా   అ క్క డ త   చా లా   బా గా   మ ం చి   డి జై న్స్  ఉ ం టు న్నా య   మ న కు   ప్ ర తి   తు ల ం   మీ ద   మ ం చి   వ న్   గ్ రా మ అ ది   డి స్ క ౌ ం ట్   ఇ స్ తు న్నా రు   బా   అ క్ క డ మ ం చి   మ ం చి   డి జై న్స్ లో   ఉ న్ నా యి   మ న కు ఎ న్ ని   ర క ా ల   డి జై న్ స్ గా   అ క్ క డ   వె ళ్లి   చూ ద్ దా ం   మ న ము   వె ళ్ లి పో న నా క ా ర లో  వె ్ ి ో   
1117,అ ర గు  ఏ ం   బా గా   తీ సు కో రు   మ ం చి   డి స్ కా ం ట్   కూ డా  ఉ ం ట ది   మ న కు   త ర గు   లా ం టి వి  ఎ క్కు వ   ఏ ం   తీ సే రు   మ ం చి   మ ం చి   వె రే టీ లా   వె రే టీ ల లో  ఉ ం టా యి   రా   
1118, అ ను కు న్న   వే య ట్ న లో  అ ను కు న   డి జి న్ స్   ల ల  మ న కు   మ ం చి   మ న కు   స ా టి స్ ఫా క్ష న్ ఉ ం ట ది అ క్క డ  వె ళ్ తే   వె ళ్ తా ు  అ క్ క డే   క చ్ చి త ం గా క్   దే మ ం చి గా  అ ని పి స్ తు ం ద  అ క్క డ   వె ళ్లి   చూ ద్ దా ం   బ్ బ   
1119, 
1120, అ త ను   ఆ త్ మ హ త్ య   చే సు కు న్న ట్ లు   పో లీ సు లు   తె లి పా రు   
1121, పొ ద్ దు న   ఏ   స మ య ా ని కి   నా   అ ల ా ర ం   పె ట్ ట బ డి ం ది   
1122, ఆా   క ా ్ ట ం్ లో 
1123, త గ   హా స్ పి ట ల్  అ నే ది   ని ర్ వ హి ం చ ా రు   
1124, హా స్ పి ట ల్   పె   
1125, వై య స్   స ర్   హా స్ పి ట ల్   
1126, 
1127, స ే ు   
1128, సి టీ స్   కే ర లు   ర క్ త ప రో క్ ష లు   బి పీ   షు గ ర్   మొ ద ల ై న   ప రీ క్ ష ల న   మా   ప్ రా ం త ం లో   చే స్ తా రు   
1129, ఇ ం కొ న్ ని   ప రీ క్ ష లు  మా త్ ర ం   బ య టి కి వె ళ్ లి   చే యి ం చు కో వా లి   స్ క ా ని ం గ్   ఏ ద ై నా   స రే   బ య టి కి  వె ళ్ లి   చే య ి ం చు కో వా లి   
1130, స ి టీ స్   క్ ా న్ స్   అ వ న్ నీ   మా త్ ర ం   మా   ద గ్ గ ర   మా   ప్ రా ం త ం లో  ఉ న్ నా యి   
1131, నా   వో లా మ ణి   వ ా లి ట్ లు   నే ను   ఎ లా   యా క్ టి వే ట్   చే సు కో వ ా లి   
1132, రి మో ట్   ష న్   సా ర్ తో   
1133, పవె న్ న   క ట్ టి   
1134, మ దా ని కి   బ్ రో క ర్ జీ   మొ త్ త ం గా   ఏ డు   వ ం ద ల   రూ పా య లు   చే యొ డ ్ చు   
1135, నా   పా స్ పో ర్ ట్   ధ ర కా స్ తు   స్ థి తి   గు రి ం చి   నే ను   ఆ శ్ చ ర్ య పో తు న్ నా ను   మీ రు   అ ప్ లి కే ష న్   ఐ డి   ఏ పీ ఎ ల్   రె ం డు   సు న్ న   రె ం డు   మూ డు   సు న్నా   నా లు గు   ఒ క టి   ఏ డు   సు న్ నా  ఒ క టి   దు   మ రి యు   నా   పా స్ పో ర ్ ట్   నె ం బ ర్   యొ క్ క   చి వ రి   నా లు గు   అ ం ఖ లు   తొ మ్ మి ది   ఎ ని మి ది   ఎ న మి ది   నా లు గు   ఉ ప యో గి ం చి   నా   క ో స ం   న ని     
1136, ట   ర ా వా లి   ా   
1137,   
1138, తె లు గు   భా స   పూ ర్   ప ం డి తు ను ం చి   ప్ర ా తి న ను ం చి   పు రి గొ త్ తు ను ం చి   బ్ రా హ్మ తు ల   మీ   ఇ ం చి   వ్ యా ధ   ప ం డి త గా ని   మ ం త్ రు లు   గా ని   గ్ ర ం ధా లు   గా ని   పు స్ త కా లు   గా ని     రా మా య ణ మ   గా ని   మ గ వ ద దు గ తా   భ ా గ వ త గే ర త   మ హా భ ా ర్ త ము   ఇ లా   వ్య వా ల మి కి   వ్ య ా స లు   చ రి త్ ర ల ో   తె లు గ ు   స ం స్ కృ తి ల మా ర్ చి ప డ ి ం ది   గ   స ం ్ కృ తి   భా ధ  వ్ య వ హా రి క   భా ష   త లు గు భా   రె ం డు   సు ల్ భ ం గా   మా ్ చి వ్య వ హ   భా   
1139, తె లు గు   భా స లు   గా నే   ఈ   గ ా వి య ల   ర యు ల న   గ్ ర ా ం ధా ల   రా యు ల న   చ ా లా   స ా ర్ లి క   ర ం గ స ర్ లై న్  బా సు లో   స్వ ల భ ం గా   అ ం ద రి కి  ర్ థ మ య ఇీ త లు  వ్ యా ఖ మ ం శ లు   గా ని   గా ని   ్ ు   స యు ్ ్ క రా   ఎ క్   క స రా లు   చ ా ల   భా ష తో   కూ డ ా  అ ం ద రి కి  అ ర్ థ మ రీ తు ో   ఉ ప యో గ     ఉ ప యో గ ప డు తు ం ది   ఉ పా ధ్ యా యు లు  గా ని   ప ం డి తు లు   ని   మ లు   గా ని   తె లు గు  వి శ్ వ వి ద్ య ా   
1140, తె లు గు  బా స్ కు   ప్ ర త్ యే క ి ం చు కొ ని  యూ ని వ ర్సి ట్ ల   ఏ ర్ పా టు   చే శ ా రు   తె లు గు  భ ా సు   కూ డా   ఇ త ర ు బ ా స క ల   పో ల్ చు కు ం టే     ఇ సు లు గా  ఉ ం టు ం ది     తె లు గు భ ా స్  అ న్ని న్ని భ ా స లో   కో డీ క రి ం చి  ఉ ం టు ం ది   త ె లు గు  భ ా స ్  ం గ్ లీ ్   భ ా ు లు  ట్ ర ా న్ స్ లె ట్  చే యా ల న్న   ఇ ం గ్ లీ ష్  ము ం ది   తె ర   ట్ రా న్స ట్   చే య ల ని   ఏ   పె ద్ ద   భ ా   ఏ   పె ద్ద  బె ద్ద   భ ా స   ఇ ం గ్ లీ ష్   గా ని   స ం స్ కృ తు ం ద ని   ఇ ం దు గా ని     ప ద ల న   తె లు గు లో   క న ి   చ ా ల సు లు గ గా   ఉ ప యోగ ప డు తు ం ది   పె ద్ ద   పె ద్ ద   క ా ్క న   వా ళ వ్ యా స   
1141, స ం స్ కృ తి   భ ా సు   ను ం చి   తె ల ు గు భ ా సు ల   అ న వ ది ం చా రు   స ం కృ తి భ ా ను ం చి  త వు భ ా స ల   న ి ం చ వ   ప ద ా లు   చ ా లా   స్ ల భ   స్వ ల భ ం గా   స ల తీ ర ం గా  ఉ ం టు ం ది   తె లు గు  భ ా సు లో   మా ట్ లా డ డ ం  గా నే   ఉ ద దు గా నే   ఎ గా లే ద   ్ ప ా ల   కూ డా   చ ా లా   అ ం దు బా టు లో   స ల భ ం గా   అ ర్ థ మ వు తు ం ది   
1142, 
1143, 
1144, 
1145, హ న్   
1146, 
1147, 
1148, లా స్ ట లో ్ కు ల్  ఉ ం ది   
1149, అ క్ క డ   క రౌ ం డి ం గ్ స్   లో  ఉ న్ న   మీ క త టి ్  కూ డా   ి గ ట్   చే యొ చ్ చు   
1150,అ లా గే   ప ల ం మ చ్ చి   ప క్ క న   లో బ   ఉ ం ది   
1151,ఇం కా   క ల హ   శ్ రి   చు ట్ టు   ప క్ క లో   ఉ న్ న   టె ం పు ల్  స్  అ న్ ని  కూ డా   వి తి త్  చే యొ చ్ చు   
1152, 
1153, క్ క డ   టూ రీ స్ పా ట్   చా లా  ఉ న్ నా య ి   
1154, 
1155, ే డా ని కి   ఫో ట ల్ స్  ఉ న్ నా యి   రూ మ్ స్  కూ డా   ని ట్ టి గా   ఉ ం టా యి   సో   మీ కు   బ డ్ జె ట్   కి   త గ బ ట్ టు గా   ఏ   హో ట ల్   కా వా ల న్నా   కూ డా   మీ కు   ే   చే య డ ా ని కి   వీ లు గా   తీ స ు కో వ చ్ చు   
1156, ఇ ం పు ల్ కి   ఫ ా రా ం డి ంగ్ స్   లో  ఉ ం టా యి   ో   కా వా ల న్ నా  ఉ ం టా యి   
1157,   బా గు ం ట ది   మీ   అౌ త్  ఇ ం డి యా   నా డి ి ం డి  అ య్ యే ప్పు డు డ ై నా   కూ డా   బొ డు కు త ది   మీ కు   
1158, మీ కు   ఫ ై వ్   తు   సె వె న్  డే స్   లో   క వ ర్   ప క్ క ల న న   స రౌ ం డి   కె పు లు 
1159,   చూ టి స్   క మ న్     
1160, కొ న్ ని   ష ా ప్  ఉ ం టా యి   మీ రు   ి   చే సి   మీ కు  ఏ దై న   మ చ్ చి తే   తీ సు కో వ చ్ చు   అ లా గే   వే సే   వ ర ్ ష ా ప్ ూ డా  ఉ ం టా యి   
1161, 
1162, బ యో టి క్   ష ా ం పు   క ం డి ష న ర్   గు ల ా బ్ స్   కి   బ దు లు   వే రే ది   వ చ్ చి ం ది   
1163, నే ను   చి న్ న ప్పక డి   ను ం చి   కూ డా   మొ క్క లు   పె ం చ డం   అ ల వా టు   
1164, ఎ క్కు వ గా   మ ా మి డి   మొ క్ క లు   కొ బ్బ ర   మొ క్క లు   చ ర్ స్   మొ క్ క లు   సు రు   మొ క్క లు   వ ం టి   మొ క్క లు  పె ం చే దా ని ని   మా   త ా త య్ య   గా రు   కూ డా   అ లా నే   పె ం చే వా రు   మొ క్క లు  పె ం చ డా ని కి   మా   తా త గా రు   కా ర ణం  అ యి నా   నా కు   ఎ లా   పె ం చ ా లి   ఏ ం టి   అ ని   వి వ రి ం చే వా రు   ఏ ద ై నా   మొ క్క   ఇ ం డి పో యి నా   
1165, బ త క పో యి నా   ఏ ం   చే య ా లి   అ నే ది   మా   త ా త య్య గా రి  ద గ్ గ ర   నే ను   స హా లు   తీ సు కు నే   రా లి   
1166, ఏ ం మొ క్ క   ఏ   కా ల వ లో   వే యా లి   ఎ లా   పె ం చ ా లి   మీ రు   ఎ ం త   మో త ా దు లు   వే య ా లి   కొ మ్మ లు   ఏ   ట ై ం లో   ఎ లా   తె యా లి   అ న్ని   కూ డా   మా   తా త య గా రి  ద గ్గ ర   తీ సు కు నే   దా లి   
1167, వె జి ట ల్   మే ల   నై ట్   సి క్ రీ మ్   తో   పా టు   గ్ ర ా మీ   సూ ప ర్   ఫు డ్   వె ల్   షి న గ లు   ని పో   ఓో ల్ డ్   బ్ యా ట రీ   గు డ్   నై ట్   ఆ ్ టి   ప్ లే స్   త క్ కు వ పొ గా   గ ల   దో మ ల క ా య   కూ డా   తీ సే 
1168, 
1169, సె ప  ప న్ ా   
1170, క 
1171, కే 
1172, క్ క డి   కి   మ ్   
1173, ఎ క్క డ  ను ం చి ఎ క్క డి కి మ   డి స్ ట న్ స్   చె ప్ ప న ్ నా   
1174,     
1175, మా డ   
1176, క ఒ క   టు   ర ్   ప ట కు న   
1177, లే   మే   మే మ   మే మే   తీ సు కు ం టా ం  పె ట్ ట మే మే   పె ట్ టు కు ం టా ం   ఓ న్ లీ   మ మ ్ ి   డ్ రా ప్   పి క్ క ప్   గ్  డ్ర ా ప ం   
1178, కే   
1179, అ ం టే   మీ రు   ఒ క స ా     మ 
1180, మీ   టి పీ   బె డ ్ ా ము   
1181, అ ది   చె ప్ ్ తే న ను   
1182, ఓ కే   ఇ జి నా   కా ం టా క్ట్   నె ం మీ రే   మీ రు   మీ   అ డ్ రె స్   చె ప్ తే ను  అ క్క డ ి కి  వ స్ తా ను   అ క్క డ  మీ రు  ఒ క   ఓ టి   పో ట ర్   చే య ం డి   
1183, కో ర టి ది   చ ్   
1184, ి   
1185, కొ ప్ 
1186, న మ స్ క ర ం స ర   
1187, ర్ గుడ్  నింగ్   స ర్   నే ను  న ల్ గొ ం డా   ఇ ం జ నీ రి ంగ్ క ా లే జీ  అ వు తు న్నా ను   
1188, మా మా   క ా లే జీ   లో   నా కు   బ య ట   ప యి న  ఒ క  ప్రా జెక్ట్ ఇచ్చి ం ది   స ర్   
1189, అ ం దు కో స ం   మీ రే మ న   బ య ట్   ప్ ర వే డ్   చే స్తా ర ని   నే ను   మ   మీ  ద గ్గ రి కి  వ చ్చి న్నా ను   
1190, లే స లీ ి క ్  మ ం తు కు   
1191, అ వు నా   స ర్   
1192, 
1193, అ న్ స 
1194, న్   స ్   
1195, నా కు   ప ల స ర   
1196, వ న్   ఫి ఫ ్ టీ   స వ న్   సి క ్ టి   
1197, మ ల   
1198, ఓ కే   ఓ కే   స ర్   క ల ర్ ల   ఉ న్న స ర్   
1199, క ్   
1200, బో ల్   లో ల నా   ఫ ర బ్ లో   
1201, అ వ కే ష లో కే   
1202, క 
1203, క   
1204, ఒ టే   స ో  కే స ర్   
1205, టు మా రో   ఈ వీ నింగ్ వ ్   
1206, ఓ కే   స ర్ కే   
1207, 
1208, హ యి ప త్ మ ని  ఎ లా  ఉ న్నా వ   బా గు న్నా వా   నే ను బా గు న్నా   
1209, అ దా   స ం గ తి  ఏ ం ట ం టే   ఈ   మ ధ్ య   వా ర ం   రో జు ల ం తా   అ ధ్ య త్ మి క ి  ప్ర దే శ ా లు తి ర గా ల ని ఆ శి ం చా ను   దా ని  మే ర కు   ఆ ధ్ యా త్ మి క  ప్ర దే శ ా ల న్ ని  తి రి గా ను   గౌ ర వీ ప ట్ న ం   గు ణ ద ల   మే రి  మా త ా ల య  అ న్ ని  తి రి గి   మొ క్క లు   చె ల్ లి ంచు కు ని తి రి గి   వ చ్ చా ను   
1210, అ వు ను   మీ ర ై తే  ఇ టి కి   వె ళ్ తు ం టా రు   ఆ ధ్ యా త్ మి క  ప్ర దే శ ా ల్ లో   
1211, త ర ప తే   చి న్న  త ర ప తి   చా లా   ఎ క్కువ గా   తి రు గు తూ   ఉ ం టా రు   క దా   
1212, అ క్ క డ   దే వా దు   దే వా ల ా లు ఎ ం తో  ప్ర సి ద్ ధి  గా న చి న ని  చె ప్ తూ  ఉ ం టా రు   
