id,wh
644,ରୁଷିଛି ଆବର୍ଷାକ କରନ୍ତି
645,ସବୁ କୃଷକ ମାନଙ୍କ ଉପରେ ନିର୍ଭର କରେ ପରତେକ ଉନିଟ ସେ ମେଡିସିନ ଉନିଟ ହଉ ସେ ପାଇସେସ ଉନିଟ ହଉ ସେ ଫୁଡ଼ସ ଉନିଟ ହଉ ଆପଣ ସେ ଅଟା ହଉ ସେ
646,ମୋହିଦା ହଉ ସେସୁଜି ହଉ ସବୁ କୃଷୀଉପରେ ହେହେନର୍ବର ସିଲ
647, ROOHA
648,ଆମ ବାଡ଼ିରେ ମୁଁ ବହୁତ ଗୁଡା ଏ ଫସଲ କରିଥାହେ ସେଗୁଡି କହେଲା କଖାରୁ ବାଇଗଣ ବୋଇତାଳ ପାଳଙ୍କ ଜନି କାକୁଡି ବିନା ପ୍ରକାର ସାଗ ବର ଗୋଡା ବିନ୍ଛୁଇଁ ପିଆଜ ରସୁଣ ଏଇ ସବୁ କରିଥାହେ ବର୍ଷ ସାରା ମୁଁ ପନି ପରିବା �
649,ସେଗୁଡିକ ଭଲ ଫଳି ବା ପାଇଁ ମୁ ବର୍ଷକୁ ବର୍ଷ  ମାଟି ବଦଳ ହେଇଥାହେ ସାର ଗୋବର
650,ଖତ ସବୁ ଲଗାଇ ଥାହେ ଦିନ ଟାଯାଙ୍କର ପରିସ୍ରମ ମୁ ସେଇ ଗଛ ଥା ରେ କରି ଥାହେ
651,ପୋକ ମାରା ଔଷଧ ହାଣିକି ଲାହେ ତାର ଦୁଆରା ବର୍ଷକୁ ବର୍ଷ ମୋର ପନି ପରିବା ବହୁତ ହୁଡେ ମେ ସବୁ ମୁ ହାତ ରେ ବି ବଜାରେ ବିକ୍ରି ବହୁତ ଅର୍ତ ଉପାର୍ଜନା କରେ
652,ସେଗୁଡିକ ବିକି ମୁଁ ମୋ ପରିବାର ଚଳାଇ ବହୁତ ପଇସା ରୋଜଗାର କରେ
653, Yeah
654,ଚିକି ପରିବା ନବ ମୋ ପାଷିରତ ବର୍ତମାନ ବାଇଗଣ ଅଛି ବିଲାତି ଅଛି ଜନି ଅଛି ଲେଣ୍ଡି ଅଛି ତର୍ଭଜ ଅଛି ଏରୀ ସାରେ କେତେ କିଷ ନବ ମୋତେ କହିଲା ମୁତ ପରୀରୀସାର କତ ବେ ନବ
655,ଅଉ ତୁମୋର ବେନ୍ଡ଼ି ଟା ଟିକେ ରେଟ କମ ଅଛି ପାଇକଣ ଟିକ୍ ରେଟ ଅଛି ଜିଲାତି ଟିକେ ରେଟ ଅଛି ଜନି ଟା ଟିକ୍ ରେଟ ଅଛି କଲ୍ରା ହେ ଟିକ୍ ରେଟ  ଅଛି ଆଉ ବଳ୍ଗାକା ଟିକେ ଆପଣ୍ିତି ବେସି ନାବେ ମୁଁ ହେତ ଟକାତି ଟା କମେଇ 
656,ବନ୍ଧା କବି ପାର୍ପି ଯେବେ କୁରୀଏ ଟଙ୍କାନ ହାନ ଲଉଛି ଅଯିତି ବେସିନ ବହେଲେ ତାନ୍ଳେ ସେ ଉଠା ଟଙ୍କା ସକର୍ପାନ ଲାଗିବ
657,ଦେଳା ତିରୀ ଅଛି ବତ୍ହନ ଚାର୿ଶ୍ଟ
658,ଆଉ କଣା କଣା ଯିବ କି ଆଉ କଣା କଣା ଯିବ
659,କଲ୍ରା ହଉଚି ଷାଠିଏ ଟାମା କିଲୋ କଲ୍ରା ପୋତାଣ ମାର୍କେଟ ରେ ଦଉଚି ଷାଠିଏ ଟାମା କିଲୋ ଆଜୁରେ ତୁମେ ବେସିକିନ ଅବୁ କାଲେ ସେଇ ଆସିବ ଅରୁ ଚାରୀ ସନ୍ପଚା ସେନ୍ତି ଆସିବ
660,ଆଉ କଲ୍ରାଟିକା ରେ ଅଛି
661,ଆଉକିନ ବାପ୍ରେ ଯାଉଛି
662, Ate
663,ଅ ଠିି ଅଛି ଠିି ନାହିଯ୍ୟବାସିକି ଗେଇ ସାଇର କେଉଁ ସାଇର ରେ ବାରେ ରୁ ତୁଳା କରି ପାଇଛନ
664,ଆଉ ଜନ୍ତି ଆଉକି
665,ହାହେ କିଛି ନାହିଁ ବାଇଗଣା କିକେତାରୁ କହିଲ
666, Ah
667, En
668,ଆଉ ନାରୁକା ଅଛି ଆଉ ଜନି ଅଛି
669,ବିମାଛି ରାଜରାଛି ରାଜର୍ବାଛି
670,ଆ ବେିତାଳୁ ଅଛି କୋରେ ମିଛା ବେିତାଳୁ କୋରେ ଅତୁର ମୋର୍ବଡ଼ ବେଇତାଳ କୋରେ ମୁଠେ କାରୁଲା ମାନା ମୁଠେ ଝାହିଁ ଖାଇବେ ବହୁତ ମେଛା ଅଛି ବେଇତାଳୁ ଟା ବହୁତ ଟେଷି ଗହିତାଲୁତ
671,ରେଟ ଠିକ ମୁତୁ ଗେତେ କିଛି ସେଷନେ ଗୁହୀତାରେ ରେଟ ଠିକ ଲାଗିଯିବ ରେଟ ଅପ ମାନା କୁତେନ କିଟାନ ହେଟାର
672,ସାମ ବେଶିଗାଲେ ସାଇ ମେରେକ୍ରୀ କମେଇତେ କିଛି ଅସାନ୍ତାରେ ବୁହୀତା ରୁ ମାର୍କେଟ ଦଉଚି ଚାରୀଷ୍ଟ ଆନା ଆତୁହା ପାଇଁ ମୋ ଥିକା ଅନ୍ତିକା କରୁତ୍ତା କରୁତ୍ତା କରୁତେ ଯାଉ ଯେତି ବେଶିନ ମୁ
673,ଆଛା ହଉତି ରିଧାଲ ମୋସେଇ ଶାତେ ଶାତେ ସ୍ରାଲ ରେତେ
674,ଆଉକି ଜିକୁ ବାଇକଳାଟା ଦୁକେଟିକିଲେ ଗେଲା ବାଇକଳାଟା
675,ଆହ୍ କେତୁ କିଲୋ ଆହ୍ କେତୁ ମୋର୍ ଚେଟାଯ୍କୁ ଆହା
676, Антибуда
677,ଅରୁ ଠିକ ଅଛି ମୁଁ ସାଇ ସାରୁ କୁଳା କରେବି ନା ନଳା ଅଜିକା ତୁଲେ ଗଲା ବାନା ଫୋର ହେଇଯିବ ବାୟାଣ କରା ହେଇଯିବ
678,ହାଉକିଛନ
679,ମାରୁଣା ପରା ମୁ ପହିଲି ଚାରୀକ୍ କାଲ ହା
680,ମୋଇଟାରୁ ପୁଡ଼ିଆତା
681,ଯେ ଜିନ୍ଷଟା ନବ ଥାକୁ ମସା ପଚାରିବ ଯେ ବେହିଣ ଯାତ ହେଲେଥା ମେନ୍ଡି ଯାତ ହେଲେଥା ଯେନ୍ନୀ ଯାନ୍ନ୍ କରେଟା ଗେଲେଥାନ ଯେନ୍ଷଟା ନେଇ ପଚାରିବ
682,ମୋର୍କେଟେ ରେ ତେନା ପୁଜିଥ ହବ ନା କିଇ ରାତି ଚାରୁଛି ସେଇ ସାର ମୋତୁ ମୋ ତୁମକୁ ନିହାତି ଟଙ୍କା ଟି ଟା କରେ କମେଇଟାରୁ
683,ମୋା ମୁ ବାରୀକୁ ଆସେ ମାନା ମୁ ତଙ୍କାତି ଟା କମେଇ ଦେଉ ବିଛାତ ନାନି
684,ସବୁଛିନ୍ସର ଯେଇସାରେ ତୁରେ ନବ ମନେକର ପାଇଗଣ ଗନା ଯିବ କେତୁକେ ଜନି ଯିବ କେତେ ସାରୁ କାରୁ କାରୁ ବୁଇସାରୁ କେତେ ଦେଲାତି କାତେ ସାଇସାରେ ରେ ରେକ୍ପ ପକେଇରେ କରିବ
685,ମୋଞ୍ଞା ଆଜିଶୀବ ବନେ କେବେ ଜବ ତୁମା ରୋଷ ଜିନ୍ଛନ କିଛରା
686,ହାର ଠିକ ଅଛି ଯେର୍ ହା ପରିବା ବର୍ତ୍ତାର୍ନ ଟିକେ ରେଟ ଅଛି ସେହି ସାର୍ କଉଛି ରେଷ ଯେର ପରିବା ଟିକେ ରେଟ କୁଡ଼ି ବଜେ ତୁବ ପାଇଁ ଟିକେ କମେିତେରି ଗାଉଲେି ସାର୍ ହବେ ଅବେଶି ପାଇକ୍ ମନ୍ରେ ରେତ
687,ସେତାତ ସେତେତେ ପେଇଣ୍ଟ ମୁକେଇଣ୍ଟ ମୁକେହେିଲି ଯେ ତୁମା ପେଇଣ୍ଟି ରେ ରେତ କମ ହବ ତେତଂ କାର୍ତି କାର୍ତି କାର୍ତି କମେ ପମେଇ ପାରିରା ପାରିବାଣ୍ା ନା ମୋର ଏଯ୍ୟାଉଂ ଚାଷ କରୁଛେ ବିଷର ଦାମ ହଉଛି ନେହେ ଆଉ ଏ�
688,ଆଉ ଆମୋର ସାର ବୀହାନ ସାର ବୀହାନ ଏଲା ସାରେ କି ଗରୁତ ଗନ୍ତା ନା ଏତି ସାର୍କ ରୁ କରୁକି ସାନ୍ଗା ବହୁତ ପ୍ରଗାର ଖର୍ଚ୍ଚ ହଉଛି ହଉଛି କାରୁ କେତେ ଟାର ଛାଡ଼ି ପାରୁ ହେରେ ହେରିକା ଛାଡ଼ି କାରୁ ନା ମୋର ଖର୍ଚ୍ଚ ପା
689,ରାର୍ଣ୍ ମୋତ ମେଣ୍ଡନ୍ସ କତେ ହବ ନା ଅନେ ଛିରୁ ଆନେ ଚଙ୍କାରୁ ରେ କିନାତାରା ପାଇଲାରେ ଆମି ଯାଉ ମୁଳ ପାଇତି କ୍ରିହାର କାର୍ଣ୍ ପାଇଲା
690,ଅହୁତେ ସାକା ଅହିଲେ ଫୋନ ଗଲେ ଯାଇକି ମୋ ସାକା ଆହିକି ନା ପେକିଁ କରୁତାର୿ ମୋ ତ କରୁକିନି ଆମଁ ଲୁକ ଅଛାନ୍ତି ଆମୁ ପହିଲେ କରେ ତରେ
691,ଆଗୋ ପରିବା ବର୍ଷନ କାରୁ ପ୍ରାହିଯ୍ୟ ଉଷେ ରାଡ଼ି ଆଖନ ବାହାରୁ ବାହାରୁ କିଛି ବାହାରୁ କିଛି
692,ଆଉ ତୁନୁଆ କାଟ ପାରିବି ନି ମୋର ଗିଲା ମନ୍ରେ ଅଛନ୍ତି ସାମାନ୍ତି ଯାଇକି ରେଲା ଲୋଡ଼ ଗନ୍ଡା କରୁରେକି ଲୋଡ଼ କରିବେ କେକିଁ କରିବେ ତ ଆଜି ତୁମ ନୁ ନୁ ତୁମ ଲେତ ରେ କିତା ମୋତ
693, Allo
694,ଆରେବେ ତୁନର ପମ ଛିତ କାହଁ
695,ଆଉ ଟିକେ
696,ଆଉ ପିଷାତାର କର୍ଗୁବ
697,ଆଉ କି ଦରକାର୍କୁ
698,ଏତିକିଏଲା ହେଇଯିବ ହତ
699, Oh
700,ଆପଣାକର ଏ.ପି.ଏପ ଓ ପଞ୍ଜିକୃତ ମୋବାଇଲ ନମ୍ବର ପାଇଁ ଲଗିନ ଓ.ଟି.ପି ହେଉଛି ଆଠ ପାଞ୍ଚ ସୋନ ଦୁଇ ସୁନ ଛ
701,ହାର ପାଞ୍ଚଟା ଜିଲ୍ଲାର ନାମ କହିପାରିବି
702,କେନ୍ଦରା ପଡା
703,ସମ୍ବାଲ ପୂରୁ
704,ଯାଜିପୂରୁ
705,କେଉଁ ଜର
706,କାର୍ଟାଗ
707, 자
708, Jump
709, Hello
710, A guía
711,କୋଣ ହେଲା କି
712,କଣେଇଚିଶିର
713,ନାନା ଭେଜାଲ ତ ହଉନି ଆମେ ତ ପାଣି ମିଶ ହଉନି
714," Ah, a moto, no."
715,ଆମୋତୁ ବେଶିଗାଇ ଆଉହୁ ଛେତ ପାଣି ଆଉହୁ ମିଶିଲା କେତେ ବେଳେ
716,ହୋଦି ଭୁର୍ନି ଯାତି ହେଇଯାଇଛି ଆଉଷୁନ୍ତି ହବୁନି
717, Paria
718,ଆଉ ଆଉ ରେନ୍ତି ଭୁଲ ହବ ନି
719,ଆପଣ ହଉଚି
720, À gui
721, Non
722,ଅମୋବି ଆପଳଂ କତ ବୁଜୁଛି
723,ହୋର୍ରା କିନ୍ତି ହେଇକିନ୍ତୁ
724, A guia
725, À plus.
726,ହଉଜା ମୁଛି କ୍ଷୀର ଦଵା ପାଇଁ ଯାଉଛନ୍ତି ସେଇ ଯାହିତି ରାସ୍ତାର କିଛି କଣ କର୍ଦଉଛି ସାଙ୍କ ସାଙ୍କ ରେ ପାତାର
727," Oh, that's a good one."
728,ହୋଉ ଦେଖୁଯନ୍ତିତ ଏବେ ଉତ୍ଧାନା ର କେନ୍ତି ରେଟ ବଳ୍ାଣି ଆଉ
729,ଅହୁ ଆଜ୍ଞା ଠିକ ଅଛି
730,ଆବେ ନେକସ୍ଟାମ୍ ଯାତର ଦବୁ ଆପଂରକୁ ଭଲ ଛିର ରବୁ
731,ଅହୁ ହୁ ମୁ ଦେକୁଛି ନେକ୍ସେ ରେ ବାପଣକୁ ପାଖୁ ଯେତର ଖିର ଯିବ ଭଲ ଖିର ଯିବ
732,ଏବେ କ୍ଷୀର ଲିଟା ପଇଂକିଷ୍ଟ କା ଲେଖା ହାନି ଦାନା ରେଟ ବଢ଼ି ଗଲାନି
733,କୁଟା ରେଟ ବି ପଡିଗଲାଣି ଆଉ କୁଟା ବି ମିଳୁନି ମେସିନ୍ ରେ କାଟିଦଉଛନ୍ତି ମେସିନ୍ ର ବ୍ ରୀ ବୀଲ୍ର କାଟିଦଉଛନ୍ତି ରେ କୁଟା ସବୁ ଆଉ ଘରକୁ ବି ଆସୁନି ଆଉ କେତି ପାଇଁ
734,ହେତି ପାଇଁ ଅଳ୍ପ ପାଳୀ ମିଞ୍ରେ ଦଉଛି
735,ଯିଆପଣ କହୁଛନ୍ତି ଲା ହେଇ ନିଶା ହବ ନି
736,ଆଜ୍ଞା ଠିକି
737,ନେଷ୍ ଟାଇଙ୍କ୍ ଖିରା ଦେଲା ଆପାଉପାକୁ ଭଲ ପିରେ ଯିହା
738,ପିରେ ସାମେରେ କରାପିତେ କିତେ ମୋରେ ହେଇ
739,ଅଠିକ ଚାମସି ତୁ ଖରାପ ଚିର ଦେଇଚା ମୋର ବୁଲେ ଦିଇଛି
740,ସକାଳ ପାଞ୍ଚୁଟା ରେ ଗୋଟି ଆଲାରାମ ସେଟ କର
741, بھارat
742,ପାକିଶ୍ତାନ ଯୁକ୍ତ ରାସ୍ଟ ଆମ୍ରିକା ଆଗ ବାନ୍ତ୍ାନ ଆଗ ଗାନିସ୍ତାନ ଆହ ସ୍ଟିଲିଆ
743,ଆଜ୍ଞା କୁହାନ୍ତୁ
744,ଆଜ୍ଞା ଆଜ୍ଞା ଆପଣ କୋଡ଼ କୋହୁଛନ୍ତି
745,ଆଜ୍ଞା କଣ କୁହନ୍ତୁ
746, A guia
747," Team, écrana"
748,ଆଜ୍ଞା ଆମର ହେଉଛି ନିଜେ ସବୁ ଯିନିସ ପି.ଆରୀ କରେ କରେ ହାତରେ ଛେନା କରୁଛୁ କ୍ଷୀ କିଣି କିନି ଛେନା କାଟେ ନିଜେ ମିଠା କରୁଛୁ ସବୁ ଆମର ଗୋଟିଏ ଦିନରେ ସବୁ ସେହେଲ ହେଇଯାଉଛି ତା ମୋର ବାମର ବାସିରେ ପାଇବେ ନାହି
749,ଆଚ୍ା ପଣକର କୌଣ୍ ପଣନ୍ ପରୁକେ
750,ମିିଥା କଲେ କାପୁଣ କରୁ ଆଗେ
751,ଆଜ୍ଞା ଆଜ୍ଞା ମିଳିଯ୍ବ ପଣକର କେତେ କେତେ ନାବେ ଛେନା କେତେ ନାବେ ପୋଡ କେତେ ନାବେ ବସେଉକୁନ୍ତି କେତ କେତ ନାବେ ପୁଉନାନ୍ତି
752,ଆନେ ପଞ୍ଚେରେ ହେଉତି ପିଲା ହେଥନ୍ତି ପଞ୍ଚେରେ
753,ଆଜ୍ଞା ଆପୋଡ ଆପଣକୁ ଆସିବ ଚାରିଶ ଟଙ୍କା ଆଉ ଛେନା ଆପଣକୁ ଆସିବ ତିନିଶ ଟଙ୍କା
754,ଆଉ ରସ ଗଲା କେଜି ଆସୁଛି ଚାରିଶ ଗଲା ଜମୁ ଆସିବ ସାରେ ଚାରିଶ ଆଉ ବୁନ୍ଦି ଆସିଯିବା ପଣାକୁ ଅଡେହେିଶ କେଜି ଆସେଉ ଆସିବା ପଣାକୁ ଦେଡ ହସ କେଜି
755,ତାପଣଙ୍କର କେତେ କେତେ ଦରକାର ଶେଇଟାକୁ ନ୍ତୁ
756,ପିରୀସି ନେଲେ ହାର ଟିକେ ଯାହା ବେଳେ ଅଧୁକ ଆସିବ କେଜି ସାବରେ ରିଚାର ପିରୀସି ଦେତିନ ପିରୀସି ଆଇ ପଟଟ ହବ ଚାରୀ ପାର୍ତି ପାଞ୍ତ ପିରୀସି ଲେକା ନାହିଁ ତାହୁ ସାହୁ ସାହୁ ସାମାସିବ ପିରୀସି ନେଲେ ରାପଣକୁ ଲାମ୍ କ�
757,ଛନା ତିନି କେଜି
758,କେନାପଡ଼ ଦୁଇ କେରି
759,ବନ୍ଡି ଦେଇ କବୁ
760,ହେବୁ ତିନି କିଜି
761, À bientôt
762,ରଶକଲା ଦିତି ରସକଲା ଦି ପ୍ରକାର ଅଛି ଛୋଟ ଗଡା ଅଛି ବଡ଼ ଅଛି କୋଉ ଉଟାଳ ଛୋଟ କେଲେ ଛହ ଟଙ୍କା ପଡ଼ କେଲେ ବାହିଁ
763,ବାର ଟାଙ୍କିଆ ନା କୋଡ଼ି ଟାଙ୍କିଆ
764," A via, a via"
765,ଆଜ୍ଞା ଆଜ୍ଞା ବଳାଗ୍ରମନ ଦେଇପାରୀ
766,ଆଜ୍ଞା ପଇସା କ୍ୟାସ ଦେବେ
767, A la
768,ଆଜ୍ଞା ଆପୁ ଆସି ଦେଖନ୍ତୁ ରିଞ୍ଛ ଦେଖିକି ମନେ ଚାଖି ବିପାରିବା ଚାଖିକି ରେ ତାପରେ ଏତାରିକୁ ପଇସା ଦେଖିଛି ବା
769,ଆପଣଙ୍କର ଆଇଞା ଆପଣଙ୍କର କୋଉଦିନାଗୁ ଦରକେ
770,ଗୁରୁଆରକୁ ସକାରୁ କେତେ ଟାବରୁ କୁତରୁଚାର
771,ପିକିରେ ଲେଇଟେଲେ ଟଳିବ ଆଟା ସାଡା ଆଟା ହେଇପାରେ
772,ଏନା ପିଲା ଟିକେ ଲେଟର ଆସନ୍ତିତ ଦେଲିବାର ପିଲା ଚିତି ପାଇମି
773,ଆଜ୍ଞା ଆଜ୍ଞା ସା
774,ଉକ୍ତ ସନେଉଟି କନ ମୁଲ ସିରାନାଳ ସହୀତ ସନହିସିତ ଭାବ ରେ ଯାଇଛି ଏବଂ ଏହଂ ସୁଷୁନା ବରଣ ପ୍ରଧା ସୁଷ୍ଟି କରୁତିବା କନ ମୁଲ ସୋଥ ପିପଦ ବ୍ରବଣ ଯାହା ଗୁନଡ଼ରେ ଗୋଙ୍କ ଲଖ୍ଷଣ ସୋଛ ଯୋୟାକୁ ଜନ୍ମ ଦେଇପାରେ
775, Vénice ଆବୁଦାବି ଦୁବାଇ ଲଣ୍ଡନ ପେରିସ
776,ଜାଞ୍ଚ କରି ଦେଖ ଆତ ଆତ ଛଅ ଏକ ଆତ ଆତ ଛଅ ନଅ ସାତ ନଅ ଛଅ ଅର୍ଦ ରାର ଏ ଏକ୍ସ ଆଇାସ ରୋ ମୋତେ ତିନ୍ଷ ଟଙ୍କା ମିଳେ ଲାହି
777,ଯାତେବେଳେ ଆମ କଲେସ୍ ରେ ନବିନା ରିସା ଯୁବ ରିସା ପ୍ରଗ୍ରାନ ଚାଲ ଥିଲା ଯାତେବେ ଗୀତ ଗାଇବାର ଗଟେ କମ୍ପେରସନ ଥିଲା
778,ଅବସ୍ର୍ ଗୀତା ଗାଇ ପାଇଁ ବହୁତ ଡର ଲାଗୁ ଥିଲା କାରୁନ କିଡ଼ି ଭୁଲ୍ ଭାଲ ହେଇଯିବ କି ବଦେ କହିବ କି
779,ସେତିପାଇ ମନରେ ବହୁତ ଡର ଥିଲା ସେଇ ସବୁ ଡର ଭରୋକୁ ଦୁର କରି ମୁ ସ୍ତେସ ଉପାରେ ଯାଇଁ ସମସ୍ତଙ୍ଗ ଆଗରେ
780,ଗୀତକ୍ ପରିବୀସନା କରୁଥିନି
781,ସବୁ ଦିନ ପାଇଁ ଦୁର ହେଇଯାଇଥିଲା ସେତି ପାଇଁ ଗୀତକୁ ଏନିଟାଇମ୍ ଗାଇ ଅବ୍ୟସ ହେଇଯାଇଛି ଯେ
782,ବସ୍ତେ ବସ୍ତେ ଚିଲିତେ ଚାଲିତେ ଗୀତ ଗାଇବା ର ଗଟିଏ ଅଭ୍ୟସ ହେଇଯାଇଛି ହେତି ପାଇଁ ଏହି ଗୀତ ଗାଇବା ପାଇଁ କୌଣସି ଡର ରଖିବା କି ଭହେଯ୍ର ରଖିବା ଉଚିତ ନୁହେ
783,ସାତି ପାଇଁ ଗୀତା ସମୟରେ ସବୁ ସବୁ ପ୍ରତି ଧାନ ଦେବା ଉଚିତ
784, Éco
785,ମୁଁ ଯେତେବେଳେ ଛୋଟ ବୟସର ଥିଲେ
786,ମୋ ଜିଜି ବାପା ମୋତେ ଲାଉ କରି
787, Niqua soto
788,ବଜାର ରଣପୂରୁ ନାମ ଗେଇକ ରଛାରାତ୍ରା
789,ସାନ ଅଛି ସେଇଧାକୁ ମୋତେ ନେଇଥିଲେ
790,ମୁଁ କିଛି ବାଟ ଲାଉ ହେଇଯିଯାଏ ଏବଂ କିଛି ବାଟ ସାଇକେଲ
791,ଯୋମନେ ଯାନ୍ତି ମୋତେ ବସେକିନେ ନେଇଯାନ୍ତି
792,ଯେହେତୁ ଛୋଟ ତିଲେ ସେସ ମୋରେ ମୋର ପାଦ ଦରଜ ହଉତିଲା ଏବଂ ଚପଳ ଖଣ୍ଡେ ନଥିଲା ବିହିନ ପ୍ରକାର ସମସେ ହଉତିଲା
793,ପଜ୍ଯାଇ କମେ ଯେତେରେ ବେ ନୁଆ ନୁଆ ଟେକ୍ ଲନ୍ଚି ଯାଅି ଅଛି ଚପଲ ବାହା ଆମେ ଚପଲ ପିନ୍ଧିଲୁ ତାପରେ ସାଇକିଲ ମାଧ୍ୟ ମୋରେ ବି ଯାତେ ହାତ କଲୁ କୁରୁ ସ୍ତ୍ାନକୁ ଉନି ପଜ୍ାଇ କମେ ବାଇକିର ସୁବିଧା ଅଟ ରୀକ୍ସା ସୁବି
794,ମୁ ପିଟିଉସାଙ୍କ ବିଷୟରେ ମୁ ଜାଣିଛି ସେ ହେଉଛନ୍ତି ଆମୁ ବାରତ ବର୍ଷର ଜଣ୿ ପରଥ ମ
795,ଦୋଡ଼ ପରତିଜଗୀ ହେସାବରେ ସୁନାମ୍ ଅର୍ଜନ୍ କରୁଛନ୍ତି
796,ସେ ଉନିଶ ଚରାଶି ମର୍ଷିଆ ରେ ପ୍ରତମ ଅଲମ୍ପିକରେ ଫାଇନାଲ ରେ ପହାଞ୍ଚି ଥିଲେ ସେ ଉନିଶ ଚରଷଠି ମର୍ଷିଆ ରେ ସାତ୍ରୀ
797,ଶତିଶି ଜୁନ୍ ପାୟାଲ ଗ୍ରାମର କେରଳଗ୍ରାମରେ ଜନ୍ମ ଗ୍ରହାଣ କରିଥିଲେ
798,ତାଙ୍କୁ ସମସ୍ତେ କହନ୍ତି ଭାରତ୍ର ଶୁନାଯିଅ
799,ତାଙ୍କ ଠାରୁ ଆମେ ଶୀକିବା କୁ ପାଇଲୁଛେ କିପରେ ଜଣେ ମହିଲା ଦୋଉଡ଼ ପତିର୍ଯ୍ୟାରେ ଭାଗ ନେଇ ଆମ ସମସ୍ତ ନାରୀ ଜାତି କିପରେ ଆଗକୁ ଆଗେଇ ନେବା ପାଇଁ ଆହନ୍ ଦେଇଥିଲେ
800,ବନୁଚିଏ ହେ ହେ ନନୁଚିଏ ହେ
801,ମୋଆ ଯେଶ ରବାର ଅଛି ତନା ଯିଏ ସାତ ରୁ ବୁରା ସବୁ ଆଇସାଙ୍କି ଯାରେ କଣ ଛୁଟି ଅତେ ହଲାସାହାମା ଆଇସାଙ୍କି ଯାର୍କି
802, On the email
803,ହାଙ୍ବାଇ ବାଇଁ ଚାଲ୍ଚି ବନ୍ଗା କଣ
804,ମୋର ତେଇ ଗୋଟେ ଦୋକାନ ଅଛି କେପଟେ ଆବ ଉଗୋଷକୁ ଦୋକାନ ଅଛି ସମା ହାଲା ମୁ ଏଟି ଦୋକାନ ତେ
805, On en a un an hier
806,ନିଅ
807,ପାମ୍ପୁରୀ ଚାର୍ତ ସେଇତ ଗୋତେ ଇଚା ଟାହୁ ପାମ୍ପୁରୀ ଚାର୍ତ ହେଇତୁ କିଉଛା ଉଚୁଛା ପାମ୍ପୁରୀ ଚାର୍ତ ଛା ଟାର୍ତେ ହେଇଯ୍ାଉଚା କାମ୍ପୁରୀ ଚାର୍ତ ଟାର୍ତ କାମ୍ପୁରୀ କାମ୍ପୁରୀ ମୁଁନି ତାକୁ ସାଧ୍ାତ୍ ଯାଉଛ�
808,ଖଟା ପାଣ୍ଡା ଟିକେ ଅଛି ଏଉ କଣ ଆଉଠି ଏଉଠି ପାମ୍ପୁଡି ଦେମି ନା କଣ
809, Rago
810,ରାଗୁଛାଉନ ପୁରୀ ପୀଡ଼ ଖାଇକି ଯାହିତ ବସି ତାନ ପୁରୀ ଖାଇକି ବହୁତ ରାହ୍କାଇପନ ବନ
811," Ah, mou, mou, rà, bè, bè, pè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, mè, m"
812, Ah
813,କଣ୍ଗେଲେ
814,ଆଉ ଦୁହାତାରୁ କାଞ୍ଚର ହାଥା କର୍ଚ ହଉଚି
815,କାନ୍ ଗହିଲେ
816,ବାତ୍ଳା ବୁଲେବେ
817,ଆହି ବୁଲେ ଗଲେ ପାଇ ଭଲେ ଗଲେ ତ
818,ଅନିବା ରୁଚିରେ ଯା ପାପୀରୀ ଖାଓ
819, Ah
820,ଅମ୍ରିକା ସିଲଙ୍କା ପାକିକାନ ଚିନ୍ ଯାପାନ
821,ସମସ୍ତ ବିସ୍କୁର ଖେତରରେ ଷାଠିଏ ସାତ୍ରା ର୍ର୍ଯାତି ପରଜୁରାକି
822,ଆପଣ ଗୋଲରାମସାହୁ କରୁଇଥାନ୍ତି କି
823,ଯୋର୍ବାନାରୁ କିତ ଦୋଷ ହଜାଟଙ୍କା ରାରୁ ଛି
824,ଲୋକା ମୁଡ଼ି ମାନାନ ତୁହ୍ର ହତା ବି ଯାଉଛି
825,ରାଇଗଡା କନ୍ଧମାଲ ବହୁତ ସମ୍ବଳପୂର ବର୍ଗଡ
826," Ah, quando?"
827, Ah
828,ଆଆ ଗାରି ଅଛି କରୁ ଜିରା ଅଛି
829,ପୁଇ କାର୍ଣ୍ର କାରୁନ କୁଇ କାମ ଅନେ ମେଳିକାଲ କାମ
830,ରାସନୀହସାନା ବୁଲିବେ
831, Eso es un toso.
