id,conf
889, କଟକରେ ଅଧ୍ୟୟନ ସମୟରେ କର୍ତ୍ତବ୍ୟ ପ୍ରଧାନୀ ସମିତି ଗଠନ କରି ଓଡ଼ିଆ ଭାଷା ସୁରକ୍ଷା ଦିଗରେ କାମ କରିଥିଲା
890, ସେ ଅନ୍ୟ ସ୍ଥାନରେ ଯେଉଁଠାରେ ବନ୍ୟା ମରୁଡ଼ି ହୋଇଥାଏ ସେ କିଛି ଚିନ୍ତା ନକରି ସେଠାକୁ ପହଞ୍ଚି ଯାଆନ୍ତି ଏବଂ ଲୋକମାନଙ୍କର ସେବା କରନ୍ତି ଏହି ଗୁଣ ଦେଖି ମୁଁ
891, ସେ ମୋର ପ୍ରିୟ ଓଡ଼ିଆ ଲେଖକ କିମ୍ବା କୋବି ହୋଇପାରିଛନ୍ତି
892, ରୋଷେଇ ଘରରେ ମୂଷା ଆଉ ଅସରପା ସାଧାରଣତଃ ସମସ୍ତଙ୍କ ଘରେ ଦେଖାଯାଏ ପ୍ରାୟତଃ ମୂଷାଙ୍କୁ ଆମେ ଚେଷ୍ଟା କରୁ କେମିତି ରୋଷେଇ ଘରକୁ ନ ଆସନ୍ତୁ ବିଭିନ୍ନ ପ୍ରକାର ଖାଦ୍ୟ ପଦାର୍ଥ କାଟିଦେବେ ଅସରପାକୁ ତ ରୋକି ହେଉନି ଅସରପା ବହୁତ ପରିମାଣରେ ରୋଷେଇ ଘରେ ବାହାରନ୍ତି
893, ତ ସେମାନଙ୍କୁ ମାରିବାକୁ ବି ଇଚ୍ଛା ହୁଏନି କେମିତି ସେମାନଙ୍କୁ ଦୂରେଇ ହେବ କ ଣ ମାଧ୍ୟମ ଆପଣେଇଲେ ତ ସେଥିପାଇଁକା ମୁଁ ଗନ୍ଧ କର୍ପୁର ବା କର୍ପୁର ଯେଉଁ ଥାଏ ସେ କର୍ପୁର ଆଣିକି ଘରର ସବୁ କଣମାନକେ ରଖିଥାଏ
894, କିଛି କିଛି ସୁଗନ୍ଧିତ ଦ୍ରବ୍ୟ ରଖିଥାଏ କିଛି ପୋଦିନା ପତ୍ର ଯେମିତିମର ଗାଁ ଗହଳିରେ ଉପଚାର ହିସାବରେ ପୋଦିନା ପତ୍ର ରଖିବା ଗନ୍ଧକ ରଖିବା ଏହିଭଳିଆ ଜିନିଷ କିଛି କିଛି ରଖିଥାଏ ଯେଉଁ ଯାହା ବାସ୍ନାରୁ ସେମାନେ ଆସିନଥାନ୍ତି କିନ୍ତୁ ତଥାପି ରୋକୀ ହୋଇୁଏ ବି ସେମାନେ ଆସିଥାନ୍ତି ସେମିତିିକ
895, ଉପର
896, ଦୈନନ୍ଦିନ ବାର୍ତ୍ତାଳାପରେ ଓଡ଼ିଆର ବିଭିନ୍ନ ପ୍ରକାର ରୂଢ଼ି ଓ ଲୋକବାୀ ଆମକୁ ଶୁଣିବାକୁ ମିଳିଥାଏ
897, ଯଥା ଅରଣ୍ୟ ରଦନ
898, ଓଲଣା କଥା
899, ବୃଥା ପରିଶ୍ରମ
900, ବିଭିନ୍ନ ପ୍ରକାର ରୂଢ଼ି ଶୁଣିବାକୁ ମିଳିଥାଏ ଯଥା କ୍ରିୟାଯୁକ୍ତ ରୂଢ଼ି କ୍ରିୟାହୀନ ରୂଢ଼ି
901, କିଛି କଥା ଥାଏ ଯାହାକି
902, ତା ର ମାନେ ବୁଝିବା ସହଜ ହୋଇନଥାଏ ତାକୁ ଆମେ ରୂଢ଼େଇ କରିଥାଉ
903, ସେହି ରୂଢ଼ୀ ଗୁଡ଼ିକ ମଧ୍ୟରୁ
904, ମୁଖ୍ୟତ ପ୍ରତ୍ୟେକ ଗାଁରେ ପତଳା ଲୋକ ଦେଖିବାକୁ ମିଳିଥାନ୍ତି ତାଙ୍କର ବଡ଼ ସମସ୍ୟା ହେଉଛି ଯେ ତାଙ୍କର ଓଜନ କେମିତି ବଢ଼େଇବେ ଓଜନ ବଢ଼େଇବା ପାଇଁ ହେଲେ ତାଙ୍କୁ ଭଲ ଖାଦ୍ୟ ଏବଂ ତାଙ୍କର ଡେଲି ରୁଟିନ୍ ରଖିବା ପାଇଁ ପଡ଼ିବ ଯେପରି ସକାଳୁ ଉଠିଲା ମାତ୍ରେ
905, ଏଠିକି ଦୌଡ଼ ଦୌଡ଼ିବା ଯୋଗ କରିବା ଏବଂ ବ୍ୟାୟାମ କରିବା ଏପରି କରିବା ଦ୍ୱାରା ତାଙ୍କର
906, ଶରୀର ଯେଉଁ
907, ରକ୍ତଗୁଡ଼ା ସେଗୁଡ଼ାକ ଭଲ ଭାବରେ ସଞ୍ଚାଳିତ ହେବ ଏବଂ
908, ଭଲ ଭଲ ସୁସ୍ୱାଦଯୁକ୍ତ ଖାଦ୍ୟ ଖାଇବା ଯେପରିକି ରହିଲା ଅଣ୍ଡା ଭାତ ଡାଲି
909, ପ୍ରତ୍ୟେକ ଦିନ ଏଗୁଡ଼ା ସେବନ କରିବା ଦ୍ୱାରା ଏବଂ ସମୟ ସମୟ ମଧ୍ୟରେ ଏଗୁଡ଼ା ସେବନ କଲେ ଆମର ଦେହ ସୁସ୍ଥ ରହିବା ସହିତ ଓଜନ ମଧ୍ୟ ବଢ଼ିଥାଏ ଏବଂ ସନ୍ଧ୍ୟା ସମୟରେ ଖେଳକୁଦ ଏବଂ ତା ସହିତ ଜିମ୍ ଯିବା ଏଗୁଡ଼ା କରିବା ଦ୍ୱାରା ଆମର
910, ଖାଇବାର ଭୋକଟା ଆଉ ଟିକି ବେଶୀ ହୋଇଥାଏ ଖାଇବାର ଭୋକ କହିଲେ ଆମକୁ ଅଧିକ ସମୟ ଭୋକ ଲାଗିଲ ଭୋକ ଲାଗିଥାଏ ଅଧ ଅଧ ଲୋକ ଅଛନ୍ତି ତାଙ୍କୁ ଭୋକ ଲାଗେନି ତ ଭୋକ ନ ଲାଗିବା ଦ୍ୱାରା ସେମାନେ ତାଙ୍କର ହଜମ ହୁଏନି ହଜମ କ ଣ ପାଇଁ ହୁଏନି କ ଣ ପାଇଁ ନା ସେମାନେ ଘରେ ବସି ବସି ବସି କିଛି କାମ ନ କରୁଥିବାରୁ
911, ତାଙ୍କର ହଜମ ଶକ୍ତି କମିଯାଏ ସେଥିପାଇଁ ସେମାନେ ଯଦି ଯୋଗ କିମ୍ବା ବ୍ୟାୟାମ କିମ୍ବା ଏକ୍ସରସାଇଜ କରିବେ ତାହା ଦ୍ୱାରା ତାଙ୍କର ଯେଉଁ
912, ଭୋକ ଲାଗି ଭୋକ ଲାଗିବାଟା ତାଙ୍କୁ ଅଧିକ ପରିମାଣରେ ହୋଇଥାନ୍ତା ଆଉ ଯଦି ସେହି ଜିନିଷ ହେବ ତେବେ ଭୋକଟା ଜୋର ଲାଗିବ ଭୋକ ଜୋର ଲାଗିଲେ ସେ ଖାଦ୍ୟ ଖାଇବେ ଖାଦ୍ୟ ଖାଇବା ଦ୍ୱାରା ସେ ମୋଟା ହୋଇପାରିବେ
913, ମୋର ଯେତେବେଳେ ଯେଉଁ ନୂଆ ଶାଢ଼ୀ ବାହାରିଲା ମୋର ବହୁତ ପସନ୍ଦ ସେଥିପାଇଁ ଅନଲାଇନ୍ର ମୁଁ ସବୁ ମଗେଇଦିଏ ଯେତେବେଳେ ଯେଉଁ ନୂଆ କ୍ୱାଲିଟିର ବି ବାହାରିଲା ମାନେ ଆଛି ଯେଉଁଁ ଇଏ ସବୁ ସେଥିପାଇଁ ମୁଁ ସବୁ
914, ଯେତେ ବି ଅନଲାଇନରେ ଶାଢ଼ୀ ଆସୁଛି ମାନେ ବିଭିନ୍ନ ପ୍ରକାରର ନୂଆ ନୂଆ ସବୁ ମୁଁ ଆଣିକି ମଗେଇକ ପିନ୍ଧେ ମୋତେ ବହୁତ ଭଲ ଲାଗେ ଅନଲାଇନ୍ ଶାଢ଼ୀ ସେଥିପାଇଁ ମୋର ବହୁତ ପସନ୍ଦ ଅନଲାଇନ୍ ଶାଢ଼ୀ
915, ହ୍ୟାଲୋ
916, ଆପଣ କିଏ କହୁଛନ୍ତି ଦୀପକ ଭାଇ କହୁଛନ୍ତି ତ
917, ଆପଣଙ୍କ ପାଖରେ କି ପରିବା ସବୁ ଅଛି
918, ମୋର ଟିକେ ପରିବା ପନ୍ଦର ତାରିଖକୁ ଦରକାର ଅଛି
919, ପନ୍ଦର ତାରିଖକୁ ପରିବା ଦରକାର ଅଛି
920, କ ଣ କ ଣ ପରିବା ଆପଣଙ୍କ ପାଖରେ ଅଛି
921, ଆଆ
922, ଆଳୁ ଦଶ କିଲୋ ଦେବ ରେଟ୍ କେତେ ଆଳୁ କିଲୋ
923, ବାଇଗଣ
924, ଗାଜର
925, ବାଇଗଣ ପାଞ୍ଚ କିଲୋ
926, ଗାଜର ଦୁ କିଲେ
927, ଆଉ କମ୍ବାଳୁ ଟମାଟୋ
928, ଟମାଟୋ ପାଞ୍ଚ କିଲୋ ଦେବେ ଆଉ
929, ସଟା ପାଇଁକି
930, ଟମାଟୋ ଖଟା ପାଇଁକି ପାଞ୍ଚ କିଲୋ ଦେବ
931, ଆଉ ଆଉ କ ଣ ସେ ରେଟ୍ କ ଣ କେମିତି
932, କେଉଁ ପରିବା ସବୁ କେତେ ରେଟ୍ ଅଛି
933, ହ୍ୟାଲୋ
934, ହ୍ୟାଲୋ
935, କେଉ କ
936, ରେଟ୍ କେମିତି କ ଣ ଅଛି
937, ଆପଣଙ୍କ ପାଖେ ସତେଜ ପରିବା ଅଛି ତ
938, ହେଉ ଆଜ୍ଞା ପନ୍ଦର ତାରିଖ ଦିନ ପଠାଇଦେବେ ଆଉ
939, ଚଉଦ ତାରିଖ ଦିନ ସନ୍ଧ୍ୟା ବେଳକୁ ପଠାଇଦେବେ ଆଉ
940, ଆଜ୍ଞା ହେଉ ରହିଲି
941, ପ୍ରଡ଼କ୍ଟ ନବରତ୍ନ ଆୟୁର୍ବେଦିକ ଥଣ୍ଡା ତେଲକୁ ଫେରସ୍ତ କରନ୍ତୁ
942, ମୁଁ ବିଦ୍ୟାଳୟରେ ବହୁତ ଚିତ୍ର ଆଙ୍କିଛି ସନ୍ଧ୍ୟାକାଳୀନ ଦୃଶ୍ୟ ହେଉ କିମ୍ବା ପାହାଡ଼ର ଦୃଶ୍ୟ ହେଉ କିମ୍ବା କୁହୁଡ଼ିର ସକାଳ ଦୃଶ୍ୟ ହେଉ କିମ୍ବା ଖାଲି ସକାଳ ଦୃଶ୍ୟ ହେଉ
943, ସେଥିରେ ମୋତେ ବହୁତ ଖୁସି ଲାଗିଥାଏ ଏବଂ ମୋତେ ଚିତ୍ର କରିବା ପାଇଁ ବହୁତ ସନ୍ତୁଷ୍ଟି ଲାଗିଥାଏ ଯେତେବେଳେ ମୁଁ ଚିତ୍ର କରିଥାଏ ମୋ ମନ ବହୁତ ଖୁସିଥାଏ
944, କାରଣ ମୁଁ କିଛି ଗୋଟିଏ ତିଆରି କରୁଛି ନିଜ ଉପରେ ଗର୍ବିତ ଅନୁଭବ କରେ ସେଥିପାଇଁ ମୁଁ ଚିତ୍ରକୁ ନିନ୍ଦା କରିବି ନାହିଁ ଚିତ୍ର ଚିତ୍ରକୁ ମୁଁ ବହୁତ ଭଲ ପାଇଥାଏ
945, ଚିତ୍ର ଯେ କର ଚିତ୍ର କରୁଥିବା ମ୍ୟାଡ଼ାମଙ୍କୁ ବି ମୁଁ ବହୁତ ଭଲ ପାଇଥାଏ ଆଉ ଚିତ୍ର ମୋ ପାଇଁ ସବୁକିଛି ନ କହିଲେ ଚଳିବ କାରଣ ଚିତ୍ରକୁ ମୁଁ ଖାଲି ପାଖାପାଖି ଦେଖିଥାଏ ଚିତ୍ରକୁ ପରୋ ମୁଁ ପାଗଳ ଭଳି ଭଲ ପାଇନଥାଏ
946, ଚିତ୍ରକୁ ଖାଲି ପାଖରେ ରଖିଥାଏ କାରଣ ଚିତ୍ର ଦେଖିବାକୁ ଟଏ ମୋତେ ଭଲ ଲାଗିଥାଏ ଆଉ ଚିତ୍ରକଳା ପାଇଁ ମୁଁ ସ୍କୁଲରେ ଦୁଇ ତିନ ଥର ପୁରସ୍କୃତ ବି ହୋଇଛି ଏବଂ ଚିତ୍ରକଳା ପାଇଁ
947, ମୋତେ ଦୁ ଦିନଥର ଲଜା ବି ସହୋଇିବାକୁ ପଡ଼ିଥିଲା ଚିତ୍ରକଳା ପାଇଁ ସବୁକିଛି ମୁଁ ଛାଡ଼ିଦଏ ଲାଗିପଡ଼ିଲେ ବି ଚିତ୍ରକଳାକୁ ମୁଁ ଛାଡ଼ିପାରିବନାାହିଁ କାରଣ ଚିତ୍ରକଳାକୁ ବହୁତ ଭଲ ପାଇଥାଏ ଆଉ ଚିତ୍ରକଳା ଦଡ଼ା ମୋତେୁ ଶିଖିବାକୁ ମିଳିଥାଏ ଯେ ସନ୍ଧ୍ୟାକାଳୀିନ ଦୃଶରେ ଗାଈ ଗୁରୁମାନେ କେମିତି ଆସନ୍ତି ସକାଳ କାଳିନ ଲୋକମାନେ କେମିତି ଉଠନ୍ତି କାକ କେମିତି ବୋବାଏ ଏଗୁଡ଼ା ସବୁ ମୋତେ ଶିଖିବାକୁ ମିଳିଥାଏ
948, ଦୟାକରି ଲାଇଟ୍ ବନ୍ଦ କର
949, ଚିତ୍ରାଙ୍କନ ଆରମ୍ଭ କରିବା ପାଇଁ ପିଲାଙ୍କର ଉପଯୁକ୍ତ ବୟସ କ ଣ ଉପଯୁକ୍ତ ବୟସ ହେଉଛି ପାଞ୍ଚ ବର୍ଷ ସେହି ବୟସରୁ ପିଲାମାନେ ଟିକେ ଚଗଲା ଥଆାନ୍ତି ତାଙ୍କୁ ଚିତ୍ରାଙ୍କନ କରିବା ଦ୍ୱାରା ତାଙ୍କ ମାଇଣ୍ଡଟା ସ୍ଥିର ଥାଏ ତା ଆଗକୁ ଆଗକୁ ପଢ଼ିବାରେ ସାହାଯ୍ୟ କରନ୍ତି ଆଉ ମାଇଣ୍ଡଟା ଟିକେଏ ସ୍ଥିର ହୁଏ ଚିତ୍ରାଙ୍କନ କରିବା ଦ୍ୱାରା ଆଉ
950, ପାଞ୍ଚ ବର୍ଷ ନିର୍ଦ୍ଧାରିତ ବୟସ ପାଞ୍ଚ ବର୍ଷରୁ ଚେିତ୍ରାଙ୍କନ କରିବାଟା ବହୁତ ଭଲ ଚଗଲା ମାଇଣ୍ଡରୁ ଟିକେଏ ଚଗଲା ଯେଉଁ ମନୋ ପ୍ରତିତାା ଥାଏ ତାଙ୍କ
951, ମନଟା ଚିତ୍ର ଆଙ୍କିବା ଦ୍ୱାରା ମନଟା ସ୍ଥିର ହୋଇକି ରହିଥାଏ
952, ହ୍ୟାଲୋ
953, ହ୍ୟାଲୋ
954, ହଁ କିଏ
955, ହଁ ଆଜ୍ଞା ନମସ୍କାର
956, କନ୍ତୁ ଆଜ୍ଞା
957, କଣନ୍ତଡ଼ି
958, ଆଜ୍ଞା
959, ମୋର ତ ଘର ଅଛି ଘର ପାଇଁ ଲୋନ୍ ନେଇକି ମୁଁ କ ଣ କରିବି
960, ଚାଷ ବେଶୀ ନାହିଁ ଆମର ଚାଷ ଜମି ଦୁଇ ତିନିଟା ଖଣ୍ଡେ ହେଉଛି
961, ହ୍ୟାଲୋ
962, ହଁ କୁହନ୍ତୁ
963, କି କି ପ୍ରକାର ଲୋନ୍ ଅଛି କି
964, ହଁ ଗାଡ଼ି ପାଇଁ ଗୋଟିଏ ଲୋନ୍ ଦରକାର ଥିଲା
965, ହ୍ୟାଲୋ
966, କେମିତି କଣ କୁହନ୍ତୁ
967, ଆ ସାର୍ ଏଣି ପେନ୍ସନ୍ ପାଉଛି ଏବେ ଆଜ୍ଞା
968, ଶୁଣନ୍ତୁ
969, ହ୍ୟାଲୋ
970, ସାର୍ ମୁଁ ଏବେ ପେନ୍ସନ୍ ପାଉଛି ପନ୍ଦର ହଜାର ଟଙ୍କା
971, ଆଜ୍ଞା
972, ଆପଣଙ୍କର ବ୍ରାଞ୍ଚରେକା ମୋ ଖାତା ଅଛି ଆପଣ ଚେକ୍ କରିପାରନ୍ତେ
973, ମୋତେ ଟିକେ କୁହନ୍ତୁ ଲୋନ୍ ବିଷୟରେ ଗାଡ଼ି ପାଇଁ କେତେ କ ଣ ଲୋନ୍ ନେଲେ କେତେ କ ଣ କଟିବ ମାସକୁ କ ଣ ଟିକେ କହିଲେ ସିନା ମୁଁ ଆସିବି ନହେଲେ ଏତେ ବଡ଼ ଖରାରେ ମୁଁ କେମିତି ବ୍ୟାଙ୍କ ଯିବି
974, ମୋତେ ଲୋନ୍ଟା ପୋଷେଇବ ନ ପୋଷେଇବ
975, ପନ୍ଦର
976, ଆଜ୍ଞା ଆଜ୍ଞା ମୋତେ ଟିକେ ଅଧିକ ଦରକାର ଥିଲା ଗାଡ଼ିଟିେ ଆଉ ତିନି ଲକ୍ଷର ମିଳୁଛି କି
977, ଚାରି ଚକିଆ ଗାଡ଼ି ଗୋଟିଏ ଦରକାର ଅଛି ହଁ
978, ସାର୍
979, ମୁଁ କହୁଥିଲି କି ତିନି ଲକ୍ଷରୁ ଚାରି ଚକିଆ ଗାଡ଼ିଟିଏ ହୋଇପାରିବ ନାହିଁ ଟିକେ ଅଧିକ ଲୋନ୍ ହୋଇଥିଲେ ଭଲ ହୋଇଥାନ୍ତା
980, କେତେ ଖଣ୍ଡେ ତଥାପି
981, ଆମ ସ ହାରି ଜଣ ପ୍ରାଣୀ
982, ଛାନ
983, ତାହେଲେ ମାସକୁ କେତେ ଖଣ୍ଟେ ମତେ ବାନ୍ଧିବାକୁ ପଡଛି
984, ମୁଁ ତ ପାଉଛି ପନ୍ଦର ହଜାର ତିରିଶ ହଜାର କୁଆଡ଼େ ବାନ୍ିବି
985, ବାରିିବ ନାହିଁ ବୋଧେ ହ୍ୟାଲୋ
986, ଆମେ ଘରେ ଏବେ ଚାରି ଜଣ ମୋ ପେନ୍ସନ୍ ପଇସାରେ ଘରଟା ଚାଲିଛି ଏବେ ଯଦି ମୁଁ ତିରିଶ ହଜାର ବାନ୍ଧିବି ପନ୍ଦର ହଜାର ମାସକୁ ପାଇକି ଘରଟା ଚାଲିବ କେମିତି
987, ଏଇଟା କେତେ ମାସ ପାଇଁ
988, କେତେ ମାସ ପାଇଁ
989, ହଁ ହୁଁ
990, ନହିଁ ସାର୍ ହୋଇପାରିବ ନାହିଁ ମୋ ଦ୍ୱାରା ଏଇଟା
991, ହେଉ ମୁଁ ଆସିଲେ ନହେଲେ କଥା ହେବ ବ୍ୟାଙ୍କରେ
992, ଆଜ୍ଞା ଆଜ୍ଞା ଠିକ ଅଛି
993, ହଉଛି
994, ଆମେ ପଶୁମାନଙ୍କର ଯେବେ କ୍ଷତ ଜାଗା ଦେଖିଥାଉ ଆମେ ପ୍ରଥମେ ଫୋନ କରି ଡକ୍ଟରଙ୍କୁ ପଶୁ ଡକ୍ଟରଙ୍କର ପରାମର୍ଶ ନେଇଥାଉ ସେମାନେ ଯାହା କହିଥିବାରୁ ଗରମ ପାଣିରେ ଲେଟଲ ପକାଇ ପୋଛାାପୋଛି କରିଥିବାରୁ
995, ଆମେ ଏବଂ ପୋଛାପୋଛି କରି ହିମାଂଶୁ ଲଗାଇ ଆମେ କ୍ଷେତ ଜାଗାକୁ ଧୋଇକି ସଫା କରି ରଖିଥାଉ ସେଥିପାଇଁ ଡକ୍ଟରଙ୍କୁ ଆଉ ଥରେ ଫୋନ କରି ପଚାରିଥାଉ ମାନେ ଏମିତି ଏମିତି କରିଛୁ କି ଭଲ ହୋଇ ଶୁଖିଯିବ କି ନାହିଁ ଡକ୍ଟର ସେଠୁ ଆମକୁ କହିଥାନ୍ତି ହେଉ ତୁମେ ଗରମ ପାଣିରେ ଲଗାଇକି ରଖିଥାଉ ପରିଷ୍କାର ପରିଚ୍ଛନ୍ନ କରୁଥାଉ
996, ଆଉ ମୁଁ କିଛି ଦିନ ପରେ ଯାଇକି ପହଞ୍ଚୁଛି ସେଥିପାଇଁ ଆମେ ସେତିକି ଦିନ ଯାଏ ଡକ୍ଟର କହିଥିବା ଅନୁସାରେ ବାର ଦିନ ଯାଏ ଆମେ ଗରମ ପାଣି ଏବଂ ଡଟେଲ ପକି ହିମାଂଶୁ ଲଗାଇଥାଉ ସେ ବାର ଦିନ ପରେ ଆସିକି ପଶୁମାନଙ୍କୁ ଦେଖିକିନା ଇଞ୍ଜେକ୍ସନ ଦେଇଥାନ୍ତି କିବା ଏବଂ ତାଙ୍କର ଆଉ କିଛି ବଟିକା ରଖିଥାନ୍ତି ସେଥିରେ ଚୁରିକି ଗୁଣ୍ଡ ଲଗାଇବା ପାଇଁ ଦେଇଥାନ୍ତି ଆମକୁ
997, ସେଥିପାଇଁ ଆମେ ସେହି ପ୍ରଣାଳୀ ବି ଆମେ ପ୍ରସ୍ତୁତ କରିଥାଉ ତାଙ୍କ କଥା ଅନୁସାରେ ଆମେ କାମ କରିଥିବାରୁ ଆମ ପଶୁଆ ବି ସୁସ୍ଥ ଆଉ ସୁସ୍ଥ ଓ
998, ପଶୁମାନଙ୍କର
999, କିଛି ବି ଅସୁବିଧା ହୋଇନଥାଏ ସେଥିପାଇଁ ଆମ ପଶୁମାନଙ୍କୁ ସୁସ୍ଥ ରଖିବା ପାଇଁ ସେ ଆମକୁ ସୁବିଧା ହୋଇଥାଏ ଆମକୁ ପଶୁମାନଙ୍କ ଡକ୍ଟରଙ୍କର ପରାମର୍ଶ ନେଇଥିବାରୁ ଆମକୁ ପଶୁ ରଖିବାର ସୁବିଧା ଓ ମିଳିଥାଏ ସେଥିପାଇଁ
1000, ଆମକୁ କିଛି ବି ପଇସା ଖର୍ଚ୍ଚ କରିବାକୁ ପଡ଼ିଥାଏ ସେଥିପାଇଁ ଆମକୁ ଟଙ୍କା ଦୁଇ ହଜାର ଖଣ୍ଡେ ଖର୍ଚ୍ଚ କରିବାକୁ ପଡ଼େ
1001, ହଁ ହ୍ୟାଲୋ
1002, ହଁ କହୁଥିଲି
1003, ମୁଁ ତ କେତେ ବର୍ଷ ହେଲା ଖୋଲାଣି ଆପଣ ଜାଣିନାହାନ୍ତି
1004, ହଁ କେଉଁ କେଉଁ ମାଛ ଦରକାର କହୁନାହାନ୍ତି
1005, ଆମ ପାଖରେ ଭାକୁର ହେବ ରୋହି ହେବ ଏନସି ହେବ ତା ପରେ ଅଛି ଏମିତି ସବୁ ମାଛ ଅଛି ଖାରପାନିଆ
1006, ଆଜ ନା ଭାକୁର ଆଜ୍ଞା ଦୁଇଶହ ଚାଳିଶ କେଜି
1007, ଲିଶ ସେହି ପାଖାପାଖି ଆପଣଙ୍କୁ ଶହେ ଷାଠିଏ ଶହେ ଚାଳିଶ ଏମିତି ପଡ଼ିଯିବ କିଲୋକୁ
1008, ରୋହି ଆମର ଦୁଇଶହ ଦୁଇଶହ କୋଡ଼ିଏ ଏମିତି ବିକ୍ରି ହେଉଛି ଆପଣଙ୍କୁ କେତେ ଦରକାର ଥିଲା
1009, ନାଇଁ ଆମର ଆଜ୍ଞା ଫ୍ରେଶ ସବୁ ଫ୍ରେଶ ମାଛ ହଁ ଆମର ଆମ ଡେଲିଭରି ବ୍ୟବସ୍ଥା ବି ଅଛି
1010, ଆପଣ ଆସିବେ
1011, ଅଛି ସେଇ ଦେଢ଼ କେଜି ପାଖାପାଖି ଦୁଇ କେଜି ପାଖରେ ବି ସବୁ ବଡ଼ ବଡ଼ ମାଛ ଅଛି ଯେନ୍
1012, ତ ଭଲ ହେବ ଆପଣ ଆସିକି ଦୋକାନଠାରୁ ଆସିକି ନେଇଯିବେ
1013, ନା ମାଛରେ ଆଜ୍ଞା ବଡ଼ ମାଛ ତ ଯେମିତି ହେଲେ ମଞ୍ଜି ରହିବ କିଛିଟା ତ ଦେଖିକି ଦେବା ପଡ଼ିବାପଣଦି ଛୋଟ ଟିକେ ମାଛ ନେବେ ତ ମଞ୍ଜି ନ ଆସିପାରେ ସେଥିରେ କିନ୍ତୁ ବଡ଼ ମାଛରେ ମଞ୍ଜି ରହିବ
1014, ଚିଙ୍ଗୁଡ଼ି ଆପଣଙ୍କୁ କେଜି ତିନିଶହ ଲେଖାଏ ପଡ଼ିଯିବ ଆପଣଙ୍କୁ କେତେବେଳେ ଦରକାର ଥିଲା
1015, ଦ କଣ ଏମିତି ଆମର ଆପଣଙ୍କ ମଧ୍ୟାହ୍ନ କହୁଛି ନା ଏବେ ରାତ୍ରି ଭାଇ ମଧ୍ୟ
1016, ମଧ୍ୟାହ୍ନ ଭୋଜନ ପାଇଁ ତ ଆଠ ଜଣ ଫ୍ୟାମିଲି ମାନେ ସେ ଆପଣ ଡି କେଜି ପାଖାପାଖି ନେଲେ ହୋଇଯିବ
1017, ଆପଣ ଏବେ ଆସିପାରନ୍ତି ଦଶ ପନ୍ଦର ମିନଟ ପରେ ଛାଡ଼ିବି ମଧ୍ୟ ଆସିବ ଦୋକାନ ତ ଟିକେ ଥିବେ ଆପଣ ଏ ଛକର ଛକ ମୁୁଣ୍ଣ୍ଡଳାମୋ ଦୋକାନଟା
1018, ହଁ ପଠାଇ ହେବ ଆମର ଡେଲିଭରି ବ୍ୟବସ୍ଥା ଅଛି
1019, ନାହିଁ ନାହିଁ ସେଇଟା ଆମ ତରଫରୁ ଆମ ପିଲା ଅଛନ୍ତି ନେଇକି ଆପଣଙ୍କ ଘରେ ଦେଇଦେବେ
1020, ଫ୍ରୀରେ ମାଗଣାରେ
1021, ହ ତ
1022, ହଁ ଆସୁନ ଆମର ଦିନ ଯାକ ଦୋକାନ ଖୋଲା ଅଛି ଆପଣ ଯେତେବେଳେ ଚାହିଁବେ ଆସିପାରିବେ ସେଥିରେ କିଛି ଅସୁବିଧା ନାହିଁ
1023, ହଁ ନଗଦ ମାଛ ଆପଣଙ୍କୁ ଆସନ୍ତୁ ହୋଇଯିବ ଅଛି ଆମ ପାଖରେ
1024, ଭଲର ମାଛ ଖହଲି ସେ ଚାନ୍ଦି ସେ ଚାନ୍ଦିର ରେଟ୍ ଟିକେ ଅଧିକ ଆସିବ ଚାଶ କେଜି ପରେ
1025, ସେମିତି ତ ଏଇ ଆମ ଚିଲିକାରୁ ଚାନ୍ଦି ଆମେ ଧରିକି ଆଣିଥିଲୁ ସେଇଆ ବିକ୍ରି କରଛୁ ଆମର ଯେ ସେଇ ଚିଲିକା ମାଛ ମ ସମୁଦ୍ରରୁ ଆମେ ଆଣୁଛୁ ଚିଲିକାରୁ ଚିଲିକାରୁ ଆଣିଛୁ ମଡ଼ିକି
1026, ଜିଅନ୍ତା ମାଛେ ଅଳ୍ପ ଛୋଟ ଗୋଟିଏ ଅଛନ୍ତି ସେହି କେଜି ହେବେ ରୋହି ଭାକୁର
1027, ହଁ ଯିଅନ୍ତା ଆ ମାଛ ଯଦି ଆସନ୍ତୁ ଅଛି ଆମ ପାଖରେ ପାଖରୁ ଅଛି ସେ ଗୋଟିଏ ଗୋଟିଏ ଗୋଟିଏ କେଜି ହେବେ ଦେଢ଼ କେଜି ପାଖାପାଖି ହେବେ ଆଉ ମଞ୍ଜି ମିଳିବନି ଆପଣଙ୍କୁ ସେଥିରେ ଚିନ୍ତା କରନ୍ତୁ
1028, ଜିଅନ୍ତା ମାଛ ରହି ନର୍ମାଲ କିଣିଥିଲେ ଆପଣଙ୍କୁ ମିଳିଥ ନା ଦୁଇଶହରେ କିନ୍ତୁ ଜିଅନ୍ତା କିଣିବେ ମାନେ ତ ଦୁଇଶହ ଚାଳିଶ ଦୁଇଶହ ଷାଠିଏ ଏମିତି ଦେବାକୁ ପଡ଼ିବ
