id,wh
237,তো এই জায়গায় সরকারকে কিন্তু আগায় আসতে হবে কিছু কিছু জায়গায় দিছে যাচ্ছে কিন্তু
238,দেখতে পার যে কারা এই মাছ চাষের সঙ্গে যুক্ত আছে কারা মাছ চাষ নাকি পেশা হিসেবে নিয়েছে সেই লোকগুলাকে আসল খুঁজিতে হবে কৈলার কাছে পৌঁছাতে হবে
239,ছেনা ইয়ে যে মাছ চাষ করে নাই ঐ জিনিসটা পায়ে যায় তা আমার অত সব কিছু জানার নাই বলারও নাই
240, আমরা যেমন জামায়াতে পাই আমরা যেহেতু মাছ চাষ তাকে পেশা হিসেবে নিয়েছি এইটাই আমাদের জীবন এইটাই বিক্রিয়ায় কিনে সংসার চালায়
241,তো সেটা যদি আমরা সরকারের কাছ থেকে একটুকু সাহায্য পাই তো আমরা আরেকটুকু আগে বাড়িতে পারবো
242,পাঁচটা তারিখ হল পনের জুন উনিশশো চৌষট্টি তেসরা মে উনিশশো আটানব্বই একুশে জানুয়ারি উনিশশো ঊনআশি বার আগস্ট আঠারোশো সাতাশি তের ফেব্রুয়ারি উনিশশো নিরানব্বই
243,অনুগ্রহ করে বলো আমার সব তালিকা গুলো কি কি
244,দাদা আমার বাড়ির একটা অনুষ্ঠান আছে মরসুমের সবজি কি আছে যদি বলেন তাহলে খুব ভালো হয়
245,নাও ব্যারাইটিস রাখবে
246,ঠিক আছে দাদা আপনি এক কাজ করুন যেগুলো ভালো মানের সবজি সেগুলো দিয়ে পাঠাবেন যেন মানুষের কাছে আমার সম্মান থাকে যেহেতু অনুষ্ঠান বাড়ি বুঝতে পারছেন তো
247,আর যেগুলো পাঠাবেন একটু দেখে শুনে পাঠাবেন আর দামটা মূল্য একটু ঠিক করে নেবেন
248,হ্যাঁ ঠিক আছে এগুলো আমি আপনাকে পাঠিয়ে দেব
249,ও তো প্রায় এক দশ লোকের আয়োজন
250,আপনি পাঠিয়ে দেবেন আপনি পাঠিয়ে দেবেন বুঝতে পারছেন তো আমি একা আমি কোনো দিকে ফিরতে পারবো না আপনি কাউকে দিয়ে পাঠিয়ে দেবেন
251,হ্যাঁ ঠিক আছে
252,ঠিক আছে
253,শূন্য
254,আমাদের এলাকার বাচ্চারা
255,বৃত্তি পরীক্ষা
256,দেয়ায়
257,এবং অনেক কিছু মানে পরীক্ষা অঙ্কন প্রতিযোগিতা হয় স্কুলে সেগুলো দেয় অনেক সময় অনেক জায়গায় অনুষ্ঠানেও
258,এগুলো মানে পরীক্ষা নেয় সেগুলো বাচ্চারা সেখানে গিয়ে দেয় আমাদের এখানে কোন জায়গায় হয়তো একটা জায়গা হয় দেখা যাচ্ছে মেলা হচ্ছে সেখানেও মানে অনেক সময় অঙ্কন প্রতিযোগিতা হয়
259,বা অনেক সময় আঁকা দেয় বাচ্চাদের যেমন বড় সিনারি আঁকতে দেয়
260,নিচে
261,শূন্য
262,হাঁটুর ব্যথা নিরাময়ের জন্য আমরা গ্রামে কিছু ঘরোয়া পদ্ধতি ব্যবহার করে থাকি
263,প্রথমত আমরা হাঁটুর ব্যথা জায়গাটাতে গরম কোন জিনিস ভাব নিলে যেহেতু আরাম পায় আমরা গরম জল করি পরিষ্কার কোন কাপড়ের মাধ্যমে গরম জলের ভাবটা নেই
264,কিছুক্ষণের জন্য আরাম পাওয়া যায় দ্বিতীয়ত কোন বাম হাতে করে নিয়ে ধীরে ধীরে মালিশ করলে সেই ব্যথাটা থেকে আমরা কিছু মুখখনের জন্য আরাম পাই এরকম ভাবে আমরা ঘরোয়া পদ্ধতিতে হাঁটুর ব্যথা নিরাময়ের জন্য কিছু টিপস ব্যবহার করে থাকি
265,হ্যাঁ আমার একটি পোষা কুকুর আছে এবং আমি কুকুর পছন্দ করি কারণ তারা হয় বুদ্ধিমান স্নেহসীল এবং বন্ধুত্বপূর্ণ প্রাণী
266,তারা মানুষের সাথে শক্তিশালী বন্ধন গড়ে তুলতে পারে এবং তাদের পরিবারের সদস্যদের মতো আচরণ করতে পারে কুকুরগুলি তাদের মালিকদের সাথে খেলে হাঁটে এবং নতুন কিছু জিনিস শিখে তারা নিরাপত্তাও প্রদান করে
267,কুকুরের কিছু নির্দিষ্ট বৈশিষ্ট্য রয়েছে সেগুলি হল তারা বিভিন্ন ধরনের কাজ শিখতে পারে যেমন খেলনা আনতে শিশুদের দেখাশোনা করতে এমনকি পোলিওয়েন্টা হাতে
268,কুকুরগুলি স্নেহ শিল্প নানে পাড়া প্রাণী তারা তাদের মালিকদের সাথে ঘনিষ্ঠ বন্ধন করে তুলতে পারে এবং তাদের প্রচুর ভালোবাসাও দিতে পারে
269,কুকুরগুলি বন্ধুত্বপূর্ণ পারে তারা অন্য কুকুর এবং মানুষের সাথে সহজেই মিশে যেতে পারে তারা তাদের মালিকদের সাথে খেলতে পছন্দ করে যেমন ফুটবল বা অন্য কিছু বল নিয়ে তারা মালিকদের সাথে হাঁটতেও পছন্দ করে যা একটি স্বাস্থ্যকর এবং আনন্দদায়ক ক্রিয়াকারফ হতে পারে
270,কুকুরগুলি নতুন জিনিস শিখতেও আগ্রহী তারা তাদের মালিকদের সাথে নতুন কৌশল এবং কাজ শিখতেও পছন্দ করে
271,কুকুরগুলি তারা তার মালিকদের পরিবার এবং সম্পত্তি রক্ষা করতে সাহায্য করে
272,অবশ্যই কুকুর পছন্দ করার কিছু সম্ভাব্য অসুবিধাও রয়েছে কুকুরের যত্ন নেওয়ার জন্য এবং সময় প্রচেষ্টার প্রয়োজন
273,আমি কুকুরকে খাওয়াই জলদি হাঁটাই খেলাই এবং তাদের স্বাস্থ্যেরও যত্ন নিই
274,আমার প্রিয় লেখক হচ্ছে অন্নদাশঙ্কর রায় ওনার লেখা পড়তে খুব ভালো লাগে তাই ওনাকে আমি খুব ভালো পছন্দ করি আর প্রিয় কবি হচ্ছে বিশ্বকবি রবীন্দ্রনাথ ঠাকুর ওনার কবিতা পড়তে আমার খুব ভালো লাগে ওনার কবিতা দুই বিঘা জমি
275,লেখাটি পড়ে আমি প্রথম পুরস্কার পেয়েছিলাম এটা আমার খুব ভালো লেগেছিল
276,মুখের ভিতরকার যন্ত্রের সরঞ্জাম এর উপর এই দ্বিপাবলিত কতগুলি অফার আছে
277,আমি অনলাইন থেকে গত সোমবার একটি কুর্তি কিনেছিলাম কুর্তিটির রঙট খুব সুন্দর যেমন রঙ দেখানো হয়েছিল ঠিক তেমনি কুর্তিটির সাইজেও ঠিকঠাক হয়েছে
278,পূর্ব মেদিনীপুর পশ্চিম মেদিনীপুর হাওড়া কলকাতা উত্তর চব্বিশ পরগনা
279,যখন আমাকে বলা হয়েছিল যে এটি নয় মিনিটের মধ্যে ডেলিভারি হবে তখন আমার অর্ডার ডেলিভারি করতে সাত ঘণ্টা কেন লাগল
280,বিড়াল
281,বাগান শুরু করতে আমাকে শুধুমাত্র একটি নির্দিষ্ট কোনো জিনিস অনুপ্রাণিত করেনি
282,আমি প্রায়শই লক্ষ করেছি যখন কোনো উদ্যান বা পার্কে ঘুরতে গিয়েছি আমরা দেখতে পাই যে পার্কের মধ্যে যে সমস্ত ফুল গাছ বা ফল গাছগুলি লাগানো থাকে তা আমাদের কাছে অত্যন্ত সৌন্দর্যময় হয়ে থাকে এবং আমরা সেটিকে দেখে আনন্দ উপভোগ করতে থাকি
283,এগুলি দেখে আমি অনুপ্রাণিত হয়েছিলাম সর্বপ্রথম আমাদের বাড়িতে বাগান তৈরি করার জন্য
284,যদি আমরা বাড়ির সামনে ফুলের গাছ বা ফলের গাছ লাগিয়ে রাখি তখন বাড়ির সৌন্দর্যটাকে দ্বিগুণ করে দেয় এই ফুল এবং ফলের গাছগুলি
285,সেই কারণে ফুল গাছ লাগাতে আমার এত ভালো লাগে এই ফুল গাছগুলির সৌন্দর্য
286,অত্যন্ত সুন মাধুর্যময় এবং ফুলের সুগন্ধে চারিদিক সবসময় ভরে থাকে যার ফলে সকলের মন সবসময় ফুল ফুলে থাকে এবং আনন্দিত থাকে
287,এই সমস্ত কারণে ফুল গাছ লাগাতে আমার এত ভালো লেগে থাকে তাছাড়া ফলের বাগান তৈরি করার জন্য
288,যেটি উদ্দেশ্য ছিল সেটি হচ্ছে বর্তমানে দেখা যায় আমরা বাজার থেকে যে সমস্ত ফলগুলি কিনে আনি সেই ফলগুলি সাধারণত ওষুধ দেওয়া এবং নয়তো কোন ভিটামিন দিয়ে বাড়িয়ে রাখা হয়
289,যে সমস্ত ফলগুলি খাওয়ার ফলে আমাদের শরীর অসুস্থ হতে পারে এবং শরীর কম জোর হয়ে পড়ে ঘুরিয়া এই সমস্ত জিনিসগুলিকে এড়িয়ে চলার জন্য আমি সর্বপ্রথম ফলের গাছ লাগিয়েছিলাম এবং বাগান তৈরি করেছিলাম
290,তাছাড়া আমরা বর্তমানে দেখতে পাই যে আমরা শিল্পায়ন বা নগরায়নের কারণে বিভিন্ন ধরনের গাছগুলি কেটে ফেলি এবং গাছগুলি কেটে ফেলার ফলে
291,পৃথিবী থেকে আমাদের অক্সিজেনের মাত্রা কমে যাচ্ছে এবং বিশ্বাস নায়নের পরিমাণ বাড়ছে যদি আমরা সকলেই এরকম ছোট ছোট বাগান তৈরি করতে পারি তখন সেই ঘাটতিটা হয়তো কিছুটা হলেও পূরণ হবে এবং বিশ্বাস নায়নের গতিটা কিছুটা হলেও কমে যাবে এই জন্য আমি আরও বেশি করে বাগান তৈরি করতে থাকি
292,তিন
293,পশ্চিম বর্ধমানে বিনোদনমূলক অনেকগুলো মঞ্চ এবং খেলাধুলার মাঠ
294,পাট ইত্যাদি আছে
295,এবং এই খেলাধুলার মাঠে ছোট বাচ্চারা বিকেলবেলায় তাদের মা বাবার হাত ধরে যায় এবং সেখানে ঝোলা
296,স্লিপার আরো কিছু খেলাধুলার যেগুলো আছে সেগুলো খেলাধুলাগুলো করে এবং সুন্দরভাবে সময়টা তাদের পার হয় এই অঞ্চলে বেশ কিছু সিনেমা হল ছিল কিন্তু বর্তমান মোবাইল এবং কেবেলের যুগ হওয়াতে সেগুলা আস্তে আস্তে বন্ধ হয়ে গেছে এবং বড়
297,মলগুলোতে এখন আইলেক্সেরও ব্যবস্থা হয়েছে বিনোদন নামের জন্য কিন্তু সেখানে
298,টিকিটের মূল্য অনেক বেশির জন্য সেরকম ভাবে অনেকে যেতে পারে না
299,আর এই অঞ্চলে খেলাধুলার চর্চা প্রচুর আগে থেকেই ছিল এবং বর্তমানে আরও খেলাধুলার প্রতি মানুষের আগ্রহ বাড়ানোর জন্য নতুন ফুটবল একাডেমি চালু হয়েছে যেটার নাম হচ্ছে আসানসোল ফুটবল একাডেমি মাঠে ক্রিকেট খেলা হয়
300,আর বাস্কেট গ্রাউন্ড আছে আমাদের বানপুর শিল্পাঞ্চলে সেখানে বাস্কেট খেলার জন্য প্রচুর ছেলেমেয়ে আসে এবং তারা খেলাধুলা জগতের সাথে যুক্ত থেকে অনেকে ভবিষ্যতে খেলাধুলা থেকে চাকরি বা নিজের শরীর স্বাস্থ্য সুস্থ রাখারও বাধ্য পরিকল্পনা হয়ে থাকে
301,পশ্চিমবঙ্গ ছত্তিশগড় আসাম ঝাড়খন্ড অন্ধ্রপ্রদেশ
302,নদীয়া জেলায় অনেক পর্যটন বা ল্যান্ডমার গুলি রয়েছে যে ল্যান্ডমার গুলি হল যেমন নবদ্বীপ
303,শান্তিপুর মায়াপুর এইসব বিভিন্ন ধরনের তীর্থস্থান আমাদের এই নদীয়া জেলাতেই দেখা যায় আর এই দর্শনীয় স্থানগুলি
304,আমাদের কাছে এমনকি গোটা এলাকার মানুষের কাছে সমাজের কাছে বিশেষভাবে প্রভাব ফেলেছে বাইরের দেশ থেকে লোক আমাদেরই
305,নদীয়া জেলাতে আসে এইসব জিনিসগুলো দেখতে আমাদের এখানকার যে মায়াপুরের যে চন্দ্রদ্বয় সেটা দেখার মতো সেটা এত সুন্দর দৃশ্য সে দেখার জন্য বাইরের দেশ থেকে বহু লোক এখানে ছুটে আসে আবার এখানকার যে ইস্কন মন্দির রয়েছে
306,আমাদের মায়াপুর যে ইস্কন মন্দির সেই মন্দিরকে দেখার জন্য বাইরে থেকে প্রচুর ভিড় দেখা যায় এত মানুষ আসে দেখার জন্য যে আমরাই দেখার সুযোগ পাই না
307,তাই আমরা মনে করি আমাদের এই জেলা এইসব ঐতিহাসিক পর্যটন কেন্দ্রের জন্যে বিখ্যাত
308,আমাদের এই নদীয়া জেলাগুলোতে এই ল্যান্ডমার্কগুলি খুব বিশেষভাবে প্রচলিত রয়েছে এই পর্যটন কেন্দ্রগুলি আমাদের কাছে একটি ল্যান্ডমার্ক রূপে প্রভাব ফেলেছে
309,আবার যেমন গৌরাঙ্গ মন্দির আমাদের এই গৌরাঙ্গ মন্দিরও খুব বিশেষ ভাবে প্রভাব ফেলেছে আমাদের জেলাতে
310,তাই আমাদের এই উল্লেখযোগ্য যে পর্যটন কেন্দ্রগুলি রয়েছে এই কেন্দ্রগুলি অন্যান্য কেন্দ্রের থেকে সম্পূর্ণ আলাদা তাই আমরা মনে করি আমাদের এই জেলার মতো এত সুন্দর পর্যটন কেন্দ্র আর কোথাও নেই
311,মোহাম্মদ আনসারি শাকিল খান তামিম মোল্লা
312,আনোয়ার আলী রবিউল মোল্লা
313,পূর্ব বর্ধমান পশ্চিম বর্ধমান বাঁকুড়া পুরুলিয়া পূর্ব মেদিনীপুর
314,উপভাষাগুলি উচ্চারণ শব্দ ভাণ্ডার এবং ব্যাকরণের বৈচিত্র্য প্রদর্শন করে তাদের একে অপর থেকে আলাদা করে তোলে
315,এখানে আমরা পশ্চিমবঙ্গের বাংলা এবং এর আঞ্চলিক উপভাষার মধ্যে কিছু মূল পার্থক্য
316,উচ্চারণ বাংলা এবং অন্য আঞ্চলিক ভাষার মধ্যে সবচেয়ে লক্ষণীয় পার্থক্য হল উচ্চারণ
317,প্রধানমন্ত্রীর নির্দিষ্ট ব্যঞ্জনবর্ণের উচ্চারণের উপর উল্লেখযোগ্য ভাষার পরিবর্তন হতে পারে
318,বাংলায় র ধ্বনিটি প্রায় কলকাতার আশেপাশের অঞ্চলের মত কিছু আঞ্চলিক উপভাষার একটি নরম র বার এমনকি একটি ল ধ্বনি হিসেবে উচ্চারিত হয়
319,শব্দভাণ্ডার বাংলা উপভাষার মধ্যে শব্দভাণ্ডারের পার্থক্য সাধারণত বিষয়বস্তু খাবার বা এমনকি শুভেচ্ছার জন্য শব্দ বিভিন্ন অঞ্চলের বিভিন্ন হতে পারে উদাহরণস্বরূপ জল শব্দটি প্রমাণিত বাংলায় জল হতে পারে
320,কিন্তু পশ্চিমবঙ্গের বিভিন্ন উপভাষা টিনি বা পানিতে পরিণত হতে পারে
321,ব্যাকরণ বাংলা এবং এর আঞ্চলিক উপভাষার মধ্যে ব্যাকরণের পরিবর্তন হতে পারে
322,কিন্তু উপভাষার স্বরূপ ব্যাকরণের গঠন ক্রীড়া সংযোগ বা পদ্ধতি বাংলায় তুলনামূলক বিভিন্ন কালে ব্যাকরণ করা হতে পারে
323,উদাহরণস্বরূপ ভবিষ্যতকালে ব্যাকরণ একটি উপভাষা থেকে অন্য উপভাষায় ভিন্ন হতে পারে পশ্চিমবঙ্গের আঞ্চলিক ভাষাগুলি ঐতিহাসিক এবং সাংস্কৃতিক কারণগুলির দ্বারা প্রভাবিত হয়েছে
324,উদাহরণস্বরূপ ঐতিহাসিক মিথ্যাক্রিয়া এবং অভিভাষার ধারণাগুলির কারণে বাংলা সীমান্তের কাছাকাছি অঞ্চলের উপভাষাগুলি বাংলাদেশের কথিত বাংলার সাথে আরও মিল থাকতে পারে
325,প্রতিটি উপভাষার নিজস্ব বাগধারা এবং ব্যক্তি অভিনব একটি অন্য স্মৃতি হতে পারে
326,জীবনধারাকে প্রতিফলিত করে প্রমাণিত বাংলার ভাষায় হয়তো হয়েছে বুঝতে পারেন না এই বাগধারাটি অভিব্যক্তি
327,ধনী দত্ত যে ভাবে কিছু শব্দ উচ্চারণ করা হয় তা বাংলা এবং এর উপভাষার মধ্যে ভিন্ন হতে পারে
328,প্রতিবেশী ভাষা এবং স্থানীয় ভাষার উচ্চারণের প্রভাবিত ধনীত্ব তারতম্য ঘটতে পারে যা বক্তব্য আলাদা করে তোলে
329,বাংলা ভাষায় আমার তাই মনে হয়েছে বিভিন্ন রকমের জায়গায় বিভিন্ন রকমের ভাষায় ব্যবহার করা হয়
330,আমি আমার রান্নাঘরে থাকা বিভিন্ন প্রান্তের বর্ণনা দিতে পারি শস্যপান এটি শস্যপান হল একটি বড় কবি পাত্র যা সাধারণত রান্নার জন্য
331,সসপ্যান ধাতু বা কাঁচের তৈরি হয় এবং এটি বিভিন্ন আকারে আসে সস্প্যানগুলি সাধারণত স্যুপ স্টু রান্না করা এবং চা ইত্যাদি গরম জল আরো অনেক কিছু রান্না করা যায় এবং অনেক তরল খাবার রান্না করতে এই সস্প্যানটি
332,ব্যবহার করা হয় স্কিললেট হল একটি ছোট গভীর পাত্র যা সাধারণত ভাজা এবং অন্যান্য উচ্চ তাপমাত্রায়
333,রান্না করার কাজে ব্যবহৃত হয় এটি সাধারণত ধাতু বা কাঁচের তৈরি হয় এবং সিল্কার গলি সাধারণত ডিম মাংস সবজি ও অন্যান্য খাবার ভাইতে ব্যবহৃত হয় ডাইসিং বোর্ড হল একটি শক্ত পিষ্ট যা খাবার কাটার কাজে এবং
334,খাবার কাটার কাজে সাধারণত কাঠ প্লাস্টিক বা ধাতু দিয়ে তৈরি রাইসিং বোটগুলি সাধারণত রান্নাঘরে থাকার জন্য একটি অপরিহার্য সরঞ্জাম
335,রান্নাঘরে অনেক সময় চাকুয়া রাখা হয় চাকুর একটি ধারালো ছুরি যা খাবার কাটার জন্য ব্যবহৃত হয় এটি বিভিন্ন আকারে আছে প্রতিটি নির্দিষ্ট কাজের জন্য উপযুক্ত চাকুগুলি সাধারণত রান্নাঘরে থাকার জন্য একটি অপরিহার্য
336,এছাড়াও ফ্রাই প্যান্ড রয়েছে ফ্রাইং প্যান্ড হল একটি ছোট গভীর পাত্র যা সাধারণত ভাজা বা অন্যান্য উচ্চ তাপমাত্রায় রান্না করার জন্য ব্যবহৃত এটি সাধারণত ধাতবা গাছের তৈরি
337, ওভেন হল একটি বড় উষ্ণ ঘর যা খাবার রান্না বা ব্যাগ করার জন্য ব্যবহৃত হয় এটি সাধারণত বিদ্যুত বা গ্যাসের দ্বারা চাইতে হয় ওভেনগুলি সাধারণত রান্না করে থাকার জন্য একটি অপরিহার্য
338,এছাড়াও আরও অনেক কিছু রয়েছে মাইক্রো ওভেন কফি মেকার ইত্যাদি এগুলি হল আমার রান্নাঘরে থাকা বিভিন্ন পাত্র এবং সরঞ্জামের কিছু উদাহরণ রান্নাঘরের সরঞ্জামগুলি একটি বিস্তৃত পরিসর আছি এবং প্রতিটি রান্নাঘরের প্রয়োজনের উপর নির্ভর করে নির্দিষ্ট সরঞ্জামগুলির প্রয়োজন কেমন হবে
339,আমার পছন্দের খাবার বিরিয়ানি বিরিয়ানি ভালো লাগার কারণ হচ্ছে মানে ওটা খেলে পেট ভরে যায়
340,আর ওখানে মানে আলুটাও খুব পছন্দের প্লাস মাংসটা তো আছে ওর মধ্যে লেগ পিষের মাংসটা আমার বেশি ভালো লাগে
341,আর ওখানে মানে বিরিয়ানির সাদা অংশ মানে সাদা চা মানে সাদা ভাতের মতো যেটা সেটা খেতে আমার একটু বেশিই ভালো লাগে
342,আমার পছন্দের খাবার হল পায়েস বেজ গাঢ় গাঢ় দুধ দিয়ে পায়েস রান্না
343,সে প্রাইস রান্না করলে আমার এত ভালো লাগে আমি আর কোনো কিছু খেতে চাই না মনে হয় যেন সারাদিন
344,পায়েসিকে খেয়ে থাকে কিন্তু পায়েস রান্না করতে গেলে বেশি করে দুধ দিতে হবে
345,নইলে কিন্তু ভালো টেস্ট হবে না পায়েস রান্নাটা পুরো ক্ষীরের মতো করতে হবে বেশি করে দুধ দিয়ে ফোটাতে হবে মানে চালটা যেন দুধের মধ্যে ফোটে আর দুধটা কিন্তু অনেক গাঢ় হতে হবে নইলে কিন্তু স্বাদ আসবে না
346,পায়েসটা আমার খুব ভালো লাগে পায়েসের মধ্যে কাজু দিতে হবে কিসমিস দিতে হবে
347,আর একটু গন্ধ যেন বেশ ভালো লাগে সুগন্ধ লাগে তার জন্য
348,একটু তেজপাতা দিতে হবে পায়েসটা ভালো করে যদি রান্না করা যায় না
349,এত সুন্দর লাগে না তো প্রাইসটা যেন একবারে পুরো ক্ষীর মনে হয় আর ক্ষীরের মতো করে রান্না করা উচিত
350,আমি তাই প্রাইস রান্নাটা বেশি পছন্দ করি আর প্রাইস রান্নাটা মানে প্রাইস এই খাবারটা আমি খেতে ভালোবাসি
351,আমি পায়েস রান্না করতে ভালোবাসি আর আমি খেতেও ভালোবাসি
352,নিরামিষ্পদ সুগন্ধি ফ্রেসনার সামগ্রী কি উপলব্ধ
353,হ্যালো দাদা আপনার সাতবার রেস্তোরাঁতে কি চিকেন টিকাটি অ্যাভেলেবেল পাওয়া যাবে তাহলে পনের জানুয়ারি আমার ভাইয়ের জন্মদিনের জন্য
354,প্রায় একশ জনের মতো লোকের ওই চিকেন টিক্কাটি লাগবে এবং যদি আপনার কাছে পাওয়া যায় তাহলে পনের জানুয়ারির দিন
355,আপনি আমাকে ওই ডাটা চিকেন টিক্কার প্রায় একশো জনের মতো লোকের রান্না করে একটু আমাকে দিয়ে যাবেন এবং তার জন্য কত কি টাকা লাগে আমাকে একটু বলবেন
356,আর আপনাকে টেনিস বলে দিয়ে যেহেতু এটা জন্মেনের খাওয়ান তো এখানে পরিবারেরও অনেক সোবায় থাকবে এবং ছোট বড় অনেকেই থাকবে তো আপনি ঝালটা পরিমান মতো দেবেন যেমনা খুব বেশি হয়
357,এবং অবশ্যই
358,সেদিনের মাংস দিয়ে রেন্টে দেওয়ার চেষ্টা করবে না আগের কোন জিনিস ব্যবহার করবেন না কারণ যেহেতু অনেক বাচ্চা ছেলেরা খাবে তো প্রবলেম হতে পারে
359,মার্শাল আর্ট হল আত্মরক্ষার একটি কৌশল অস্ত্র ছাড়া সমর কলাকে আঘাত অথবা আঁকড়াইয়া ধরার অন্তর্ভুক্ত করা যায়
360,এখন সময়ের সাথে সাথে বাংলা ভাষার পরিবর্তন অনেক হয়েছে
361,কারণ এখন মানুষ ইংলিশের উপর অনেক বেশি জোর দিচ্ছে কারণ ইংলিশ তো এখন জানতেই হবে আর হিন্দি ভাষাও প্রচুর
362,মানুষ এখন শিখছে কারণ হিন্দি ভাষাটা রাষ্ট্রীয় ভাষা তো সেই কারণে
363,আর ইংলিশ ভাষা শেখার জন্য মানুষ এখন স্পোকিং ক্লাস করছে স্পোকিং ইংলিশ শিখছে
364,আজ ছোট বাচ্চাদের তারা এখন বাংলা মিডিয়াম এখন বন্ধ করে দিয়ে ইংলিশ মিডিয়ামে ভর্তি হচ্ছে বাংলা ভাষাটাও দরকার বাংলা ভাষার সাবজেক্ট থাকে একটা সাবজেক্ট থাকে ইংলিশি সব থাকে
365,তো সেই কারণে সময়ের সঙ্গে সঙ্গে এখন বাংলা ভাষার অনেক পরিবর্তন হয়ে গেছে
366,আর ইংলিশটা এখন বেশি এখন চলছে ইংলিশের উপরে বেশি মানুষ জোর দিয়েছে কারণ ইংলিশ ভাষা নইলে তো যে পরীক্ষা চাকরির জন্য যে পরীক্ষা গুলো আছে সেগুলো তো বুঝতে পারবে না সেগুলোতে এখন সব ইংলিশে প্রশ্ন হয় সেই কারণে
367,হ্যালো কি বলছেন
368, বলুন আপনি কি বলবেন
369,বলুন আমাকে কিভাবে সাহায্য করতে পারি
370,ওটা আপনি সব আল্টাস নোকাল চিয়ারে সবই করেছেন তো
371,আমাদের এই দুই হামনা একটা বাড়ি পূর্ব মেদিনীপুর জেলা দেই নাকি
372,পুরুগঞ্জে তিনি খুব জেলা যে হসপিটালটায় আসে না ওখানে চলে গেলেন দেখি জেলা হসপিটালটা সবচেয়ে বড় ওখানে গিয়ে একটি চিকিৎসা করান দেখি
373,আপনারা যে বড় আলতো ভদ্র জায়গায় আপনি চিকিৎসা করেন আপনারা হবেন হসপিটালে ভালো ডাক্তার নেই কিন্তু হসপিটালে ভালো ভালো ডাক্তার আছে
374,এখন তখন ডাক্তার করছি বা খুব ভালোই হয়েছে মনে হচ্ছে শোনা যাচ্ছে বলছে মানুষজনই বলছে
375, রিজ রিজ খাবার খান না কেন
376,নাও
377,ওটা কিন্তু চলবে না বয়সের সাথে সাথে আমাদেরকে খেয়াল রাখতে হবে যে রিচ খাওয়াটা আমাদের কমিয়ে দিতে হবে কারণ রিচ খাওয়া একদমই চলবে না
378,এটা আমাদেরকে মাথায় রাখতে হবে সর্বপ্রথম একটু লাইট লাইট খাবার পছন্দ করুন হালকা তেলে হালকা মসলাতে রান্না করতে শুরু করুন আর আপনি অবশ্যই পূর্ব মেদিনপুর হসপিটালে যাবেন ওখানে দেখাবেন ডাক্তারকে তবেই আপনি কিন্তু
379,সুস্থ হবেন
380,দেখুন জেলা হসপিটাল মানে সব দিন খোলা এমার্জেন্সি ওয়ার্ডটা সব দিন খোলা আর নালে সুপ্রেম থেকে শনি অবধি মোটামুটি সকাল দশটা থেকে বিকেল বেলা দুটি তিনটে অবস্থিত থাকে আরেকটা তিনটে অবধি বিকেল
381, ওরকম জায়গায় আপনি এসে আগে ডাক্তারটা দেখান ওই হসপিটালকে আসতেই হবে আপনাকে তাহলে হবে না কিন্তু
382,আচ্ছা কি হচ্ছে তাহলে
383,ঠিক আছে কালে অবশ্যই ওখানে আসবেন অন্য কোথাও আর দেখাতে যাবেন না
384,অন্য যাঁরা একদম ভুল করেও যাবেন না অবশ্যই হাসপাতালে পড়েছে বার মতো নেই ঠিক আছে রাত
385,এক
386,মালগুড়ি ডেজ অডিও বইটা খোলো
387,এখন সার্ফিং বিভিন্ন জায়গায় শেখানো হয় এবং আমরা বিভিন্ন জায়গায় ঘুরতে গেলেও এই সার্ফিংগুলো দেখতে পাই এবং সার্ফিং জিনিসটা এ করলে আমাদের মন প্রাণ দুটোই ভালো থাকে এবং সুস্থ থাকে এভাবে সার্ফিং স্বাস্থ্যকে প্রভাবিত করে চলেছে
388,হ্যালো
389,আপনি কি বড় বিদায় বলছেন
390,আপনি কি ইলেকট্রিক্সিয়াল
391,ওহ আমার বাড়িতে একটা সমস্যা ছিল ইলেকট্রিক
392,ইলেকট্রিকের সমস্যা ছিল আমার বাড়িতে
393,একটা বাল্পের ফেজ নষ্ট হয়ে গেছে ফেজটি বদলাতে হবে
394,না আমি এর আগে কাউকে দেখাইনি
395,হ্যাঁ
396,হুম
397,এটা আগামী দুদিন ধরে হয়েছে
398,হ্যাঁ
399,হ্যাঁ মিটারে কারেন্ট আছে
400,বোর্ডেও কারণ আছে
401,ঠিক আছে
402,সুইচিটা অন করার সাথে সাথেই বাল্বের ফেরিস্টার নষ্ট হয়ে গেছে
403,হ্যাঁ
404,হ্যাঁ
405,হ্যাঁ এর আগে ইলেকট্রিক অফিসে যোগাযোগ করেছিলাম
406,ইলেকট্রিক অফিসে বলল আপনি একটা ভালো ইলেকট্রিসিয়ান দেখিয়ে বাগিয়েন
407,না আর কোথাও সমস্যা নেই
408,একটু তাড়াতাড়ি করলে ভালো হয়
409,পাগল
410,না আপত্তি নেই
411,ওহ হ্যাঁ
412,হ্যাঁ
413,ঠিক আছে তাহলে বাড়িতে আসুন তাড়াতাড়ি
414, জলদি আসবেন
415,ঠিক আছে
416,ধন্য
417,হ্যালো
418,হ্যাঁ বলুন
419,ঠান
420,আচ্ছা হ্যাঁ বলো
421,হঠাৎ পড়ে গেছে স্কুলে
422,ও একটু তো
