id,wh
414,సో నేను దాన్ని చూడగానే దాని యొక్క స్టైల్ ని చూసి దాని యొక్క
415,డిజైన్ చూసి నేను ఏమనుకున్నానంటే చాలా బాగుంటది షూ ఒకే క్వాలిటీ కూడా చాలా బాగుంటది
416,అని చెప్పి నేను బుక్ చేశాను బుక్ చేసిన తర్వాత ఇంటికి వచ్చింది అది సో వచ్చిన తర్వాత దాని ప్యాకింగ్ తీసి నేను ఆ షూ ని చూశాను చాలా బాగుంది
417,కానీ దాని షూ ని ఒకసారి వేసుకున్న తర్వాత అది అది సరిగా నా పాదాలకు ఫిట్ అవ్వలేదు
418,నెక్స్ట్ ఇంకోటి ఏంటంటే దాని క్వాలిటీ కూడా నేను ఊహించినంత మేరకైతే లేదు
419,చూడ్డానికి అయితే చాలా బాగుంది కానీ క్వాలిటీ మాత్రం చాలా తక్కువగా ఉంది
420,అసలు కూడా చాలా సోల్ కూడా నేను మంచి క్వాలిటీ ఉంటుంది అనుకున్నాను కదా షో యొక్క సోల్ కూడా
421,సరిగా లేదు పైగా ఇంకోటి ఏంటంటే నేను పెట్టుకున్నదేమో వైట్ కలర్ పెట్టుకున్నాను సో ఆ వైట్ కలర్ కూడా మంచి
422,షేడింగ్ లో లేదా షేడింగ్ వైట్ కింద వచ్చింది అది
423,సో నేను నేను ప్రొడక్ట్ చాలా ఎన్నో ఎక్స్పెక్టేషన్స్ పెట్టుకున్నాను కానీ
424,అది నా ఊహలకు తగిన ప్రొడక్ట్ లాలి కదా అది
425,సో నేను చాలా డిసప్పాయింట్ అయ్యాను ఆ షూ మేరకు
426,సో నెక్స్ట్ టైం కూడా వచ్చేసి
427,ఆ దాని యొక్క షూలేస్ కూడా ఎలా ఉందంటే చాలా వీక్ గా ఉంది షూలేస్ హోల్స్ కూడా ఎలాంటివి అంటే సరిగా పడిలేవు
428,ఆ షూలెస్ హోల్స్ కూడా ఏంటంటే కొన్ని కొన్ని దగ్గర బ్లాక్ అయిపోయి ఉంది
429,నెక్స్ట్ షూలేస్ యొక్క షూలేస్ కూడా చాలా వీక్ గా ఉంది ఆ ఇన్స్ కూడా చాలా డెలికేట్ గా ఉన్నాయి
430,నెక్స్ట్ అది ముడతలు పడుతుంది గౌక్ అని షూ వేసుకుంటున్నప్పుడు గమ్మున వేసుకున్నప్పుడు కూడా ముడతలు పడేలా ఉంది అది
431,సో చాలా డిసప్పాయింట్ అయినా షోని చూసి
432,సో ఇది నా చాలా సాడ్ రివ్యూ ఇది
433,అయినా సరే నేను ఎనిమిది అయినా సరే తొమ్మిది పెట్టుకున్న సరే నాకు షూ సరిపోలేదు
434,సో అది తప్పు ప్రొడక్ట్ వచ్చింది నాకు
435,అది ఫిట్టింగ్ కూడా చాలా బాలేదు అసలా
436,సోల్ కూడా చాలా హార్డ్ గా ఉంది చాలా గట్టిగా ఉంది
437,అది మెత్తగా ఉండదు అనుకున్నాం కానీ చాలా గట్టిగా ఉంది షూస్ వాళ్ళు కూడా
438,నెక్స్ట్ లోపల వాడిన ఆయా మెటీరియల్ కూడా చాలా చీప్ క్వాలిటీ గా ఉంది
439,మంచి క్వాలిటీ వాళ్ళు లేదు షూ బిల్ చేసినోళ్ళు
440,సో చాలా నెగిటివ్ నెగిటివ్ గా ఉంది నా ఫ్రేమ్ పాదం కూడా చాలా
441,డిస్ కంఫర్ట్ గా ఫీల్ అయింది మంచి కంఫర్ట్ లేదు పాదానికి కూడా వేసుకొని చూసి నడుస్తున్నప్పుడు
442,హలో భాను రాలేదు అంట
443,నేను ఇక్కడ హైదరాబాద్ నుంచి మాట్లాడుతున్నానండి నా పేరు వంశీ
444,మేము
445,ఇక్కడ వేణుగోపాలస్వామి టెంపల్ కి వెళ్దాం అనుకుంటున్నాము ఫ్యామిలీ తో కలిసి
446,ఆ ఇప్పుడు వచ్చే హాలిడే వీకెండ్స్ లో అండి సాటర్డే అండ్ సండే టు డేస్
447,ఫ్యామిలీ వచ్చేసి సెవెన్ నెంబర్స్ ఉంటారు
448,ఫ్యాన్ అయితే బెటర్ అండి అంటే కొంచెం ముసలి వాళ్ళు ఉన్నారు కదా
449,గైడెన్స్ అంటే డ్రైవర్ ఉంటాం కదండీ
450,స్పెషల్ గా ఏమి వద్దండి డ్రైవర్ తో సరిపోతది అట్లా తెలిస్తది అందులో
451,సిక్స్ హండ్రెడ్ ఓకే
452,ఎయిటీన్ తౌసండ్
453,దిల్ మీదనా
454,ఎయిటీన్ అంటే ఎక్కువ అవుతది అండి కొంచం ఫిఫ్టీన్ లో అలాగే ఏమైనా
455,అవును
456,సరే అండి ఇక ఓకే అండి లాస్ట్ వీకెండ్ లో స్పీక్ చేద్దాం ట్వంటీ సెవెన్ అండ్ ట్వంటీ ఎయిట్ డేట్స్ కి
457,ఓకే థాంక్యూ
458,హలో
459,ఆ హలో మామ్
460,ఫుట్బాల్ కోచింగ్ సెంటర్ ఆమె
461,ఆ నేను ఫుట్‌బాల్‌ కోచింగ్‌ తీసుకున్నాం అనుకుంటున్నాను నాకు ఫుట్బాల్ అంటే చాలా ఇష్టం
462,హలో
463,అంటే నేను గూగుల్ లో చూశానండి అలాగే మా రిలేటివ్స్ కూడా సజెస్ట్ చేశారు
464,అంటే నేను
465,నాకు ఫుట్బాల్ అంటే చాలా ఇంట్రెస్ట్ మేం
466,చిన్నప్పట్నుంచి ఫుట్బాల్ ఆడదాం అనుకుంటున్నాను కానీ నాకు ట్రైనింగ్ లేదు
467,ఆ చేస్తాను
468,విజయవాడ మాడు
469,ఆ హాస్టల్ లో ఉంటాను
470,ఆ ఓకే మామ
471,తీసుకొచ్చారన్న అంటే నేను ఇప్పుడు ప్రెసెంట్ గ్రాడ్యుయేషన్ లో ఉన్నాను నాది ట్రైనింగ్ పీరియడ్ ఎన్ని మంత్స్ ఉంటది నా
472,అంటే ఈ లోపు నాకు గ్రాడ్యుయేషన్ కూడా కంప్లీట్ అయింది మీరు పర్మిషన్ ఇస్తే నేను వెళ్లిన ఎగ్జామ్స్ కూడా రాసుకుని వస్తున్నాను
473,ఓకే నా
474,ఆ ఓకే అమ్మ
475,అంటే నేను ఆ ఓకే నేను ఈ లోపు నాకు గ్రాడ్యుయేషన్ కూడా కంప్లీట్ అయితే రెండు పారలల్ గా ఉంటాయి అని చెప్పి ఆలోచిస్తున్నాను
476,ఆ వేస్తున్నాను
477,ఆహా టోటల్ ఏంటి అకామిడేషన్ అన్ని నీవే నాన్న
478,ఆ ఓకే నా
479,ఆ చెప్పమంటావి
480,ఆ ఒక్కన
481,పైకి వెళ్ళాను ఆమె
482,ఆ ఓకే నా
483,ఓకే మా
484,ఆ ఓకే నా ఎప్పుడు వరకు ఉంటారు మేం ట్రైనింగ్ ఈవెనింగ్
485,ఆ ఓకే అమ్మ
486,ఆ ఓకే నా
487,ఆ ఆ ఓకే మ్యాన్
488,ఆ ఓకే అమ్మ
489,ఆ ఓకే మా
490,ఓకే నా
491,ఓకే మంచి స్ట్రెచర్ ఏమో
492,విడిగా హాస్టల్ ఫీజు కట్టాలని ఇది కోర్సు విడిగా మళ్ళీ అక్కడే హాస్టల్ లో ఉండాలనుకుంటే అక్కడ మళ్ళీ విడిగా కట్టాలని
493,ఓకే అమ్మ ఇప్పుడు హాస్టల్ లోను ఇన్స్టిట్యూట్ దగ్గర దగ్గర నాన్న కోచింగ్ సెంటర్ ను హాస్టల్
494,ఓకే ఇప్పుడు ప్రెసెంట్ ఎంత మంది ఉన్నారు మేం
495,ఎవరైనా ఇప్పుడు ఫుట్బాల్ టీం కి ఎవరైనా సెలెక్ట్ అయ్యారా మేము ఇక్కడి నుంచి
496,ఆ ఓకే నా
497,ఆ ఓకే అన్నాను
498,ఆ ఓకే ఇప్పుడు ఎన్ని రోజులు అవ్వడానికి నేను అక్కడికి రావాలన్న దీంట్లో ఎన్ని రోజులు అవ్వడానికి
499,ఆ ఫస్ట్ రిజిస్టర్ అవ్వడానికి ఆన్‌లైన్‌లో రిజిస్ట్రేషన్‌ చేసి కోచింగ్ కి అక్కడికి రమ్మంటారు అమ్మాయి
500,అంటే ఇప్పుడు రిజిస్ట్రేషన్ ఫీజు ఫస్ట్ ఎంత పేజీ అని రిజిస్టర్ అవ్వడానికి
501,పర్ మంత్ కి ఫోర్టీన్ తౌసండ్ పర్మా
502,ఆహా ట్రైనింగ్ ఫర్ మంత్ ఫోర్టీన్ తౌసండ్
503,ఆహా విచ్చా కాంబినేషన్ ఓకే నా
504,ఆ ఓకే నా బాయ్ సినిక్ గా పెడతారు ఓకే
505,యెస్ మామ్ వెజ్ మామ్ ప్యూర్ వెజిటేరియన్ మామ్
506,అయితే ఇప్పుడు ఫస్ట్ రిజిస్టర్ అయితే ఫస్ట్ ఇప్పుడు రిజిస్టర్ అవ్వడానికి లింక్ పెట్టాను వాట్సాప్ కి ఆ లింక్ రిజిస్టర్ అయ్యాక ఫస్ట్ ఇనిషియల్ గా ఎంత ఫీజు కట్టాలో చెప్తే అంత ఫీజు పే చేస్తాను
507,టు తౌసండ్ అమ్మ
508,ఓకే మేడమ్ నేను ఎన్ని రోజులు అవుతాను అమ్మ మీరు లింక్ పెట్టంగానే నేను ఎన్ని రోజులు అవుతాను ఇప్పుడు రిజిస్టర్ అయ్యాక ఎన్ని డేస్ లోపు రావచ్చు మేము అక్కడికి
509,ఓకే నా
510,ఆ సరే అండి థాంక్యూ
511,ఆ ఓకే మాది థాంక్యూ మాది
512,నేను నా డిగ్రీ అయిపోయినంక ఎం ఎస్ చేయడానికి నేను అమెరికా వెళ్ళాను అమెరికా వెళ్ళడం వల్ల అప్పుడు మన భారతీయ సంస్కృతికి అమెరికా సంస్కృతికి చాలా చాలా డిఫరెంట్ ఉంటది మన భారతీయ సంస్కృతి ఏమో చాలా ఆ ట్రెడిషనల్ చాలా సంస్కృతి
513,సంస్కృతి సంప్రదాయాలను కలిగి ఉంటుంది అదే అమెరికా అయితే మొత్తం ఫ్యాషన్ గా ఉంటారు అదే మన భారతదేశంలో అయితే చీర కట్
514,టు బొట్టు అనేది మనిషికి అందంగా ఉంటాయి అంతే కాకుండా మన భాషలో మనం
515,మాట్లాడుకోవచ్చు అదే వేరే అమెరికా వెళ్తే స్టడీస్ కోసం వెళ్ళినప్పుడు చాలా కష్టాలు ఎదుర్కొన్నాడు అక్కడ భాష అనేది వాళ్ళు ఇంగ్లీష్ అనేది స్పీడ్ స్పీడ్ గా మాట్లాడతారు మనకు కూడా ఇంగ్లీష్ వచ్చు కానీ వాళ్ళు అంత స్పీడ్ గా మాట్లాడలేము అంతేకాకుండా వా
516,చాలా డిఫరెంట్ గా ఉంటది పొట్టి పొట్టి బట్టలు వేసుకుంటారు మనము పొట్టి పొట్టి బట్టలు వేసుకోవడానికి ఎక్కువ ఇష్టపడము
517,మనం ఎప్పుడైనా చీర కట్టుకోడానికి మంచి చుడీదార్ ఉన్న డ్రెస్ లు వేసుకోడానికి చున్నీ వేసుకోడానికి ఇష్టపడతాం కానీ వాళ్ళు మాత్రం అన్ని
518,ఆ స్లీవ్ లెస్ డ్రెస్సులు చిన్న చిన్న పొట్టి పొట్టి బట్టలు వేసుకుంటారు అది మనకి ఇష్టం ఉండది అంతే కాకుండా వాళ్ళు చాలా మంది అబ్బాయిలతో తిరుగుతుంటారు వాళ్ళు
519,వాళ్ళ అమెరికాలో ఎక్కువ ఫ్రీడం ఉంటది మనకి ఇక్కడ ఎక్కువ ఫ్రీడం ఉండదు ఎక్కువ రిస్ట్రిక్షన్స్ తోనే పెరిగినాం కాబట్టి అక్కడికి వెళ్లేసరికి నాకు వాళ్ళ సంస్కృతి అనేది చాలా డిఫరెంట్ గా అనిపించింది వాళ్ళతో మాట్లాడేటప్పుడు కూడా కొంచెం ఎక్కువగా అమె
520,కొంచం భాషా పరంగా కూడా చాలా ప్రాబ్లం అయింది మళ్ళి ఫస్ట్ డే కాలేజీ కి వెళ్ళడానికి నేను నాకు
521,వారం రోజుల టైం పట్టింది వాళ్ళు చెప్పేది అర్థం కాక నేను మళ్ళీ అదే ట్రైన్ లో రిటర్న్ కి తిరిగి వచ్చాను ఇలా చాలా సమస్యలు ఎదుర్కొన్నాను
522,అంతే గాక వాళ్ళకు వాళ్ళు ఏమన్నా అంటే ఆ సీటు వాళ్ళకి ఇచ్చేసి నేను సర్దుకుపోయి వేరే లాస్ట్ కోకు వెళ్లి కూర్చునేదాన్ని ఇలాంటి సమస్యలు నేను ఎన్నో ఎదుర్కొన్నాను నా చదువు విషయంలో
523,చాలా భిన్న సంస్కృతి ఎందుకంటే అక్కడ వాళ్ళని వెస్ట్రన్ అలా ఆ విధంగా ఉంటారు
524,వాళ్ళ సంస్కృతి కూడా వేరే విధంగా ఉంటది మనలాగా వాళ్ళు బొట్టు పెట్టుకోరు వాళ్ళు ఎక్కువ వేరే దేవుళ్ళని నమ్ముతాము మన హిందూ ట్రెడిషన్ ప్రకారం మనం అన్ని దేవుళ్ళని నమ్ముతాము ఇది నాకు చాలా భిన్నంగా అనిపించింది
525,పిల్లి
526,బయట ఉష్ణోగ్రత ఎంత
527,మూడు
528,నాకు పదిహేను వ యాటరు మా అమ్మగారు నాకు వంట నేర్చుకో తల్లి అని వంట చేయడం నేర్పించారు
529,నాకు చాలా సంతోషంగా ఉంది వంట చేయడం మా అమ్మ నాకు ఫస్ట్ టైమ్ పప్పు చేయడం నేర్పింది
530,ఆ వంట నా తల్లిదండ్రులు తింటూ ఎంతో బాగా చేసావని మెచ్చుకున్నారు
531,నాకు చాలా సంతోషం వేసింది
532,చాలా వంటను ఆస్వాదిస్తూ మా తల్లిదండ్రులు తిన్నారు నన్ను బాగా చేసావని మెచ్చుకున్నారు
533,ఆరు
534,హలో అని
535,ఆహా చెప్పవే
536,ఆ బాగా రాస్తావ్ నువ్వు బాగా రాసావా
537,శ్యామలలో వచ్చింది పేపర్
538,ఎం వన్ నేను పర్లేదు ఎం వన్ అయితే కష్టమే
539,ఏంటి ఎన్ని టాపిక్స్ రాస్తావ్ ఎం వన్ లో
540,ఆఁ నేను కూడా సేమ్ నేను కూడా సేమ్ అవే ప్రిపేర్ అయ్యాను అవే వచ్చి
541,ఆ అవును
542,ఫస్ట్ ఇంటి నుంచి లాస్ట్ వరకు రాసావా లేకపోతే లాస్ట్ నుంచి స్టార్ట్ చేసావా
543,అవునా
544,అవునా
545,నాకైతే ఫోర్త్ యూనిట్ చాలా టఫ్ ఇచ్చాడు
546,నేను ఏం చేసానంటే ఫస్ట్ సెకండ్ థర్డ్ ఫిఫ్త్ రాసేసి ఇంకా ఫోర్తీన్ లాస్ట్ లో రాసాను కష్టంగా ఉందని చెప్పేసి లాస్ట్ లో రాసాను
547,ఆఁ అమ్మ
548,ఎం టూ ఎం టూ ఎలా రాసావ్
549,సార్ చెప్పినవే వచ్చాయి ఈజీగా
550,నేనైతే ఈజీగానే రాస్తాను ఎందుకంటే సార్ చెప్పినవే ప్రిపేర్ అయినా అవే వచ్చాయి ఈజీగానే వచ్చింది పేపర్ అంటూ
551,మన వాళ్ళందరూ ఎలా రాస్తారంట మరి
552,అలా అయితే ఈజీగానే రాసాను ఎం వన్ కంటే ఎం టూ బాగా రాసాము అని చెప్పారు
553,ఎందరి
554,ఎవరిని అడిగినా ఎంత్రి టఫ్ టఫ్ అంటమే
555,ఊఁ ఇంకా పి అండ్ ఎస్ ఎల్ రాస్తావ్
556,పి ఎం డి ఎస్ రాసాను బాగా
557,అవును
558,అవన్నీ లాజికల్ గానే కదా జీరో సన్ వన్ షో ఈజీనే ఎమ్ఎక్స్ చేస్తూ
559,అవునా
560,కానీ మనకి ఇప్పుడు ఈ మ్యాచ్ లో ఈ సబ్జెక్ట్స్ ఏం లేవు అసలు
561,ఈ వరకు ఏంటంటే మ్యాచ్ ఎందుకు అసలు ఎందుకు ఉంది అనేవాళ్ళం ఇప్పుడు లేదు ఎందుకు లేదు అనిపించుతుంది
562,బాగా రాసావు కదా అయితే
563,అవును
564,ఆ బాగా రాసా
565,ఇంకా
566,ఆ అవ్వాలి కదా మరి
567,అప్పుడు ఎగ్జామ్స్ లో అవన్నీ మర్చిపోయాను ఇప్పుడు గేట్ ఎగ్జామ్ రాయాలంటే అవన్నీ యూస్ అవుతాయి కదా ఇప్పుడు మళ్ళీ
568,ఆ ఇప్పుడు మళ్ళీ అవన్నీ ప్రిపేర్ అవ్వాలి అప్పుడు మర్చిపోయి రాసినాయి అన్నిని
569,నువ్వు ప్రిపేర్ అవుతున్నావా బాగా
570,ఆ సరే నువ్వు కూడా నాకు ఇన్ఫార్మ్ చెయ్ నీకేమైనా తెలిస్తే
571,అవును
572,కానీ మన సర్ అయితే బాగా ఎక్స్ప్లేన్ చేసేవారు అసలు
573,అతను చెప్పిన టాపిక్స్ వచ్చాయి కానీ మనం ప్రిపేర్ అవ్వడం బట్టి ఉండదు
574,అవును
575,ఆఁ పర్లేదు
576,అవును
577,అవును ఎం వన్ లో అయితే మనకి ఫస్ట్ టైం కాబట్టి భయపడుతూ చదివి రాస్తాం అది పర్లేదు ఈ ఎం వన్ ఎం టూ కంటే ఎం త్రీ అసలు బాబోయ్ చాలా కష్టం అవును
578,సరే అయితే బాగా ప్రిప్పు
579,సరే ఆ బాయ్
580,నాకు గంట గంటకి ఆర్థికపరమైన వార్తల నోటిఫికేషన్ కావాలి
581,హలో
582,ఆ నై మీ దగ్గర హైడ్రాఫేషియల్ ఉందా అండి
583,ఆ హైడ్రోఫేషియల్ ఉంది మీకు ఇంకేం కావాలి
584,ఓకే
585,హైదరాబాద్ సెలెక్ట్ చేసి ట్వెంటీ ఫైవ్ హండ్రెడ్ ఉంటుంది ట్రేడింగ్ వచ్చేసి ఫిఫ్టీ రుపీస్
586,హైదరాబాద్ స్పెషల్ అంటే లుకింగ్ చాలా గుడ్ గా ఉంటుంది ఒకసారి చూడండి నేను టైమ్స్ చూపిస్తాను హైదరాబాద్ స్పెషల్ చేయడం వల్ల గ్లోయింగ్ అనేది చాలా ఉంటుంది బ్రైట్ గా
587,సో
588,మేము యాక్చువల్గా హెర్బల్స్ వాడతాం ఎక్కువ హెర్బల్ వాడడం వల్ల లుకింగ్ అనేది చాలా బ్లోయింగ్ గా ఉంటుంది
589,ఆనిను ఎక్కువ కెమికల్ను గాండేడు అలాంటి వాడను కెమికల్ ఎదురు అసలు యూస్ చేయను ఓన్లీ హెర్బల్స్ ఏ యూస్ చేస్తాను దాని వల్ల గ్లోయింగ్ అనేది న్యాచురల్ గా వస్తది
590,ఒకసారి చూడండి మీరు నేను చేస్తే నీకు నెక్స్ట్ టైం మళ్ళీ రావాలనిపిస్తుంది నీకు కూడా
591,లేదు మేడమ్ దానికి మా మామూలు పే మినిమమ్ పేమెంటే ట్వంటీ ఫైవ్ హండ్రెడ్ ఉంటుంది ఇంకా ఎక్కువ ఫేషల్ యూస్ చేయాలి అంటే ఇంకా ఎక్స్ట్రా కాస్ట్ అవుతుంది బట్ కస్టమర్ గుడ్ బిల్ కోసం నేను ఇంకా ట్వంటీ ఫైవ్ హండ్రెడే చెప్తున్నాను
592,ఓకే మీరు
593,ఆఁ ఫిఫ్టీ కామంత్ రెడ్డి
594,ఆ హైదరానే బాగుంటుంది
595,ఓకే అండి విస్టింగ్ కార్డు తీసుకొని మీరు కాంటాక్ట్ అవ్వండి రండి
596,ఓకే
597,గురువాపు ఎరుగుబందు గురించి కథనం ఏదైనా ఉందా
598,ఆంధ్రప్రదేశ్ లోని వినోద ప్రధాన విలువలకు ప్రసిద్ధమైన కొన్ని సాంస్కృతిక వేడుకలు
599,ఏంటంటే ఉండ్రాళ్ల తండ్రి ఈ వేడుక చిత్తూరు జిల్లాలోని ఉండ్రాళ్ల గ్రామంలో జరుగుతుంది ఈ వేడుకలో భాగంగా గ్రామస్తులు ఒకే రోజు
600,వెయ్యికి పైగా పెద్ద ఎత్తున మట్టి కోటలను నిర్మిస్తారు ఈ కోటల నిర్మాణం చాలా సవాలుగా ఉంటుంది మరియు చాలా వినోదంగా ఉంటుంది
601,శ్రీ రావు నవమి ఈ పండుగ హిందువులలో చాలా ముఖ్యమైనది ఈ పండుగ రాముడి జన్మదినాన్ని జరుపుకుంటుంది జరుపుకుంటారు ఈ పండుగలో భాగంగా భక్తుడు రాముడి విగ్రహాలను పూజిస్తారు మరియు అతని జీవితాన్ని కథల మరియు నృత్యాలు ద్వారా పునరుత్యం చేస్తారు
602,భోజనాలు ఈ ఉత్సవం ఆంధ్రప్రదేశ్ మరియు తెలంగాణ రాష్ట్రాల్లోని హిందువులలో చాలా ప్రసిద్ధి చెందింది ఈ ఉత్సవం ముఖ్యంగా ముఖ్యంగా
603,శివుడిని ఆరాధించడానికి నిర్వహించబడుతుంది ఈ ఉత్సవంలో భాగంగా భక్తులు భోజనాలను
604,పండుతారు మరియు వాటిని దేవునికి సమర్పిస్తారు ఈ వేడుకలు మరియు పండుగలు ఆంధ్రప్రదేశ్ యొక్క సంస్కృతి మరియు వారసత్వాన్ని ప్రతిబింబిస్తాయి అవి ప్రజలను కలిసి తెస్తాయి మరియు
605,వినోదం మరియు ఆనందాన్ని అందిస్తాయి
606,నేనైతే ఆన్లైన్ లో చూడగా చూడగానే అయితే పవర్ బ్యాంక్ అయితే ఆర్డర్ చేసుకున్నాను అండ్ పవర్ బ్యాంక్ వచ్చేసి మంచి ఆఫర్లు అయితే వస్తుంది అండ్ వచ్చేసి టెన్ తౌసండ్ ఎంఎస్ పవర్ బ్యాంక్ అన్నట్టు
607,అండ్ మనం మొబైల్ కట్ చేసి ఒక త్రీ ఫోర్ టైమ్స్ అయితే ఫుల్ చార్జింగ్ అయితే చేసుకోవచ్చు
608,ఆ పవర్ బ్యాంక్ ఎందుకు తీసుకున్నారంటే మంచి కంపెనీ ప్రొడక్ట్ అయితే అది వచ్చేసింది సామ్సంగ్ కంపెనీ ప్రొడక్ట్ పవర్ బ్యాంక్ వచ్చేసి అండ్ ప్రొడక్ట్ వచ్చేసి మనకు మంచి డిస్కౌంట్ ఒక సెవెంటీ పర్సెంట్ డిస్కౌంట్ లోనైతే దొరికింది
609,అందుకనే అయితే ఆర్డర్ చేసేసాను ఆర్డర్ చేసినాక నైతే నాకైతే ఒక టు త్రీ డేస్ లోనే వచ్చేస్తాను అని కూడా చెప్పారు డెలివరీ అండ్ నాకైతే డెలివరీ కూడా వచ్చేసింది అండ్ ప్రొడక్ట్ విషయంలో వచ్చేసి డామేజ్ కాకుండా అయితే
610,వచ్చేసింది అండ్ క్వాలిటీ విషయాల్లో వచ్చేసి చాలా మంచి క్వాలిటీ అవుతున్నది అండ్ మల్ల నేను బుక్ చేసిన కలర్ పవర్ బ్యాంక్ రావడం అయితే ఇంకా చాలా సంతోషంగా అనిపిస్తుంది అండ్ ఎలాంటి డ్యామేజ్ కాకుండా దానికి వాళ్ళు చేసిన ప్యాకింగ్ కూడా చాలా బాగా నచ్చ
611,అండ్ అలాంటి ప్రొడక్ట్స్ అయితే ఎంత జాగ్రత్తగా అంటే జాగ్రత్తగా అయితే తీసుకొచ్చి ఇచ్చారు ఎంత క్వాలిటీ అయినా క్వాలిటీ కాకపోయినా ప్రొడక్ట్ అయితే చాలా జాగ్రత్తగా అయితే మన దాకా చేతిలో చేర్చారు
612,అదైతే నాకు చాలా బాగా అనిపించింది అండ్ ప్రొడక్ట్ విషయంలో కూడా వాళ్ళు ఏం డెలివరీ పర్సన్ కూడా మనకైతే మంచిగా సపోర్ట్ ఇచ్చి దాని గురించి ఎక్స్ప్లేన్ చేసి అంటే ప్రొడక్ట్ అయితే మనకి హ్యాండ్ ఓవర్ వేసేసి మనకి క్యాష్ తీసుకునైతే వెళ్ళిపోయిండు
613,ప్రొడక్ట్ ఎప్పుడైతే చాలా బాగా వర్క్ అవుతుంది అండ్ పవర్ బ్యాంక్ లో పవర్ కూడా చాలా బాగా స్టోరీ చేసుకోవచ్చు మనం అండ్ ఆ పవర్ వచ్చేసి మా మొబైల్ కైతే త్రీ టు ఫోర్ టైమ్స్ అయితే పెట్టుకోవచ్చు
614,అండ్ ఎట్ అన్న దూరం వెళ్ళినప్పుడు మా మొబైల్ లో చార్జింగ్ బాధపడకుండా ఈ ప్రొడక్ట్ ని మనం ఈ పవర్ బ్యాంక్ ని అయితే క్యారీ చేసుకొని అయితే మనం అయితే చార్జింగ్ అయితే పెట్టుకోవచ్చు సో ఈ పవర్ బ్యాంక్ మనకైతే చాలా యూసెస్ ఉన్నాయి
615,సో అందుకనే పవర్ బ్యాంక్ అయితే ఆర్డర్ తీసుకున్న అండ్ ఇది వచ్చేసి మంచి కంపెనీ కాబట్టి ఇంకా చాలా
616,చాలా అడ్వాంటేజ్ చేసే ఉంది ఎందుకంటే పవర్ కూడా అటు డిశ్చార్జ్ కాకుండా ఉంటుంది పవర్ బ్యాంక్ లో అండ్ మన మొబైల్స్ కి మనం కావాల్సిన టైమ్ లో మనం అయితే పెట్టుకోవచ్చు చార్జ్ చేసుకోవచ్చు
617,హలో మేడమ్
618,అప్పుడు ఢిల్లీ సైడ్ మనకి స్ట్రీట్ షాపింగ్ అది ఎక్స్ట్రా బాగుంటది ఏ ఏ ఏ ఏ ఏరియా లో
619,అంటే మనకి క్లాత్స్ ఇంట్లో కిచెన్ వేరే అవి అన్ని ఉంటాయా
620,అంటే ఆ ఏరియా అంటే ఆ మేడమ్
621,హోమ్ డైరెక్టర్ అనుకుంటా అంటే ఆ ఏరియా ఏంటి ఢిల్లీ లో ఏరియా నేమ్
622,ఆ ఓకే మేడమ్ ఇప్పుడు మనకి మనకి బట్టలే కాకుండా మనకి ఏమైనా బుక్స్ అలాంటివి ఏమైనా కూడా ఉంటాయా మనకి స్టడీస్ కావాలి
623,మనకి క్లాస్ లో అంటే వెస్టర్న్ ఈస్ట్రో అన్ని కూడా దొరుకుతాయి క్లాసిక్స్ అన్ని
624,అంత హౌస్ లో కూడా ఉంటాది మేడం అట్లా
625,మన బడ్జెట్ లో ఉంటది కొంచెం కాస్ట్ అయిపోవుంటది
626,ఆ ఓకే మనం
627,యొక్క టూ త్రీ మా టు త్రీ డేస్ లో వస్తాం అండి అక్కడికి దగ్గరలో
628,అంటే మీకు అంటే టు త్రీ డేస్ పడలేదా అమ్మ వచ్చావా వచ్చావా
629,ఆ మనకి చెప్పండి మనకి
630,ఓకే నా
631,స్టే ఉంటది అక్కడ
632,అంటే ఇప్పుడు అక్కడ ఎంత సేపు అంటే బజార్ అంత డీల్ బజార్
633,ఢిల్లీ వరం చెప్పారు కదా అప్పుడు
634,అది మొత్తం కంప్లీట్ చేయడానికి ఎంత సేపు అడుతది చిన్నదా పెద్దదా
635,మాగ్జిమం త్రీ హాఫ్ పడతదా
636,ఆ ఒక్క నైట్ మేము ఈ టు త్రీ ఇయర్స్ లో మేము చూసుకొని వస్తాం మీకు కాల్ చేస్తాం
637,థాంక్యూ మనం
638,నాకు ఇష్టమైన సీజన్ శాతం ఎందుకంటే శీతాకాలంలో చాలా చల్లగా ఉంటుంది నేను ఎక్కువగా విహారయాత్రలకు శీతాకాలంలో వెళ్తూ ఉంటాను
639,శీతాకాలంలో ఏ ప్రదేశంలోకి వెళ్లినా అన్ని చోట్ల కూడా చాలా ప్రశాంతంగా చాలా చలిగా ఉంటుంది
640,చాలా ఆహ్లాదంగా కూడా ఉంటుంది ప్రకృతితో ఎంజాయ్ చేయడం అనేది అందుకని నేను ఎక్కువగా శీతాకాలం ఇష్టపడుతూ ఉంటాను
641,సోమ్య సౌజన్య షారున్ స్వర్ణ దీపిక మౌనిక
642,డెలివరీస్ ఎలా అవుతున్నాయి
643,కొట్టిపల్లి బట్టేసుకొని ఇచ్చావా
644,ఆహా ఎలా ఉన్నాయి డెలివరీస్ కస్టమర్స్ ఎలా ఉన్నారు
645,అవునే కూకట్పల్లిలో ఎక్కువ
