id,conf
458, ફિલ્મોની અ શૂટિંગો પણ થાય છે અને તેના સિવાય જોઈએ તો ત્યાંનું કસીનો જે કહેવાય
459, તે પણ ખૂબ જ પ્રચલિત છે તેમાં ડૅલ ટીમ બ્લુ છે
460, મૅજિસ્ટિક પ્રાઇડ છે તે ગોવા શહેરના ખૂબ જ પ્રખ્યાત કસીીનો જ છે
461, કયા ઇમેઇલ નવા છે
462, કૃપયા રસીકરણ પ્રમાણપત્ર ડાઉનલોડ કરવા માટે ફોન નંબર એટ ફોર થ્રી સેવન વન વન વન એટ સેવન સેવન ધરાવતા લાભાર્થીનું નામ પસંદ કરો
463, મારે ઍડિબલઑઈલ આઇટમ્સનો અંદાજિત ડિલિવરી સમય ચૅક કરવો છે
464, હા અમે મધ્યકાલીન યુગના ઘણા બધા રાજાઓ વિશે શાણામાં ભણ્યા છેી દાખલા તરીકે ચંદ્રગુપ્ત મૌર્ય અશોક રાજા
465, એના સિવાય જે કહેવાય તુર્કોનું રાજ હતું ભારતની અંદર એના સિવાય અમુક અમુક જે કહેવાય કે
466, મુગલોનું રાજ હતું એનાં અંદર બહાદુરશાહ જફર હતો જારે બહાદુર શાહ જફર હતો જયારે એને ભ ભારત દેશ આઝાદ કરાવવાનો હતો એનાં અંદર એનું સૌથી વધારે યોગદાન હતું
467, બરાબર છે એને એના સામે એના પોતાના બાળકનું ગદન એની સામે પેસ કરવામાં આવી હતી અંગ્રેજો દ્વારા
468, એના સિવાય અકબર રાજા અકબર બાદશાહ વિશે પણ ઘવું સાંપર્યું છે આપણે એના સિવાય ઘણા બધા મૂળ્ય જે મૂર્ય વંશજ હતું આખું એના જેવા મુઘલોનું જે રાજ હતું મુઘલોએ પણ ઘણા સમય ઘણા સમયે અહીંયા રાજ કર્યું છે એના સિવાય જેને કહેવાય કે તૈમુર
469, અ બાબર અકબર એવા ઘણા બધા રાજાઓ જે કહેવાય મુગલ વંશના રાજાઓ જેમણે પણ લગભગ આઠસો સાડા આઠસો વ ભારતની અંદર રાજ કર્યું છે
470, અને એના સિવાય તમે વાર્તાઓ જોવા જાઓ તો અકબર વાત્ચહની જે વાર્તાઓ છે જે આજળ બી ઘણી બધી મતલબ કે પ્રખ્યાત છે જે આપણને  સ્કૂલમાં આજે બી જોવા મળે છે કે એને જોધા સાથે શાદી કરીએ
471, અને એને જે કહેવાય કે મતલબ કે કોના સાથે યુદ્ધ કર યુ અલગ અલગ યુદ્ધો પણ થયા
472, એના સિવાય જે રજવાળા રાજા રજવાડા જે હતા એ પણ ઘણા હતા એના જં રાજપૂતોનું પણ રાજ અહીં ભારતની અંદર રહી ચૂક્યું છે
473, એવા ઘણા મધ્યકાલી યુગમાં એવા ઘણા બધા રાજાઓ છે જેમણે ઘણું રાજ કર્યું અહીંયા અને એમની કલગ અલગ અલગ વાર્તાઓ ગણી વા વાર્તાઓ ઘણી પ્રખ્યાત છે
474, હેલો રાકેશભાઈ વાત કરો છો હા હું પાયલ પટેલ વાત કરું છું હા હા ગઈકાલે મેં તમારી કેબ બૂક કરાવી હતી
475, હા તો તમે મને સલામતીપૂર્વક મને મારા ઘરે પહોંચાડી તો મેં તમને તમારો આભાર વ્યક્ત કરવા માટે કલ કર્યો છે હા કારણ કે આજકાલ કેવું હોય છે કે આજકાલના ડ્રાઈવરો લોકોને છેતરપિંડી કરી અને વધુ ભાડું વસૂલ કરતા હોય છે
476, અને રસ્તાથી જો અમારા જેવા મુસાફરો અજાણ હોય તો રસ્તો વધુ કાપી અને મીટર વધારી અને પછી પૈસા વધુ વસૂલ કરતા હોય છે
477, હા અને આજકાલ તમને ખબર જ છે ને કે કેવું ચાલી રહ્યું છે છોકરીઓને રાત્રિના સમયે બહાર નીકળવું મુશ્કેલ થઈ ગયું છે પરંતુ જો તમારા જેવા ઉદાર માણસો હોય તો આ તકલીફો દૂર થઈ જાય અને અમારા જેવી છોકરીઓ ડર વિના બહાર નીકળી શકે અને મુસાફરી પણ કરી શકે
478, હા હા મેં તમારો આભાર વ્યક્ત કરવા માટે જ તમને કલ કર્યો હતો તમારો ખૂબ ખૂબ આભાર અને તમે બીજાને પણ આમ ઉદાર બનતા રહેજો
479, પહેલાંના સમયમાં જયારે વાહનની અગવડતા હતી ત્યારે ઘણી બધી મુશ્કેલીઓનો સામનો કરવો પડતો હતો એક આમ જનતાને પણ અત્યારના સમયમાં તમામ પ્રકારની ફૅસિલિટી પબ્લિકને મળી ગઈ છે જેમ કે અદ્યતન ટેૅકનોલોજીવાળી
480, બસો રેલ રેલ ટ્રેન તો અનેક પ્રકારના વાહનો જેવા વિકાસ થવાથી આપણે ચોક્કસ કહી શકીએ કે વાહન પદ્ધતિની અંદર મોટો એવો ફેરફાર થયો છે જેના કારણે પબ્લિકને સમગ્ર મુસાફરી દરમ્યાન
481, એક જ સ્થળેથી બીજા સ્થળે મુસાફરી કરવામાં સામાન્ય કોઈ મુશ્કેલી પડતી નથી
482, કસ્ટમર સર્વિસનો સંપર્ક કરો
483, શું મેં હાલમાં એમસ્વાઈપ પર જિગ્નેશ પાસેથી રૂપિયા સાત હજાર મેળવ્યા
484, મેં શાન ગાયકને જીવન સાંભળ્યા છે એમની વોઇસ ઘણી સારી છે અ બહુ મજા આવી હતી એ વખતે મેં એમનો લાઈફ પરફોમન્સ સાંભળ્યો છે એમના ગીતો પણ બહુ સારા છે
485, અને ભવિષ્યમાં મારી ઈચ્છા છે કે હું હરિજત સિંહને કોઈ વખત લાઈવ એટલે જીવન સાંભળવા ઇચ્છું છું એમની અવાજ એમની અવાજ બહુ સારી છે અને એમની અવાજની ક્વોલિટી બહુ સારી છે એમના ગીતો પણ બહુ સારા છે એમના ગીતોમાં બહુ રસ પડે છે
486, ડિસ્ટ્રીકસ નેમ એક અરવલ્લી બે સાબરકાંઠા ત્રણ ખેડા ચાર અહેમદાવાદ પાંચ અમરેલી
487, શહેરના કામદારો પોતાના વતન પાછા જઈને પોતાના પરિવાર સાથે ઉજવણી કરે છે અને મા બાપ સાસુ સસરા અને બીજા વડીલો પાસે માફી માંગે છે
488, મને અંતર સ્થળ અને સમય કહો
489, પેયુ મનીનો ઉપયોગ કરીને મારો ફોન પ્રવર્તમાન પ્લાનથી રીચાર્જ કરો અને એ રકમ બેન નંબરને ટ્રાન્સફર કરો
490, હા અમે કોઈને ભેટ આપવા માટે
491, એક આંખો
492, એક આખો પાઠ લખ્યો છે
493, એક આખો વિષય લખ્યો છે
494, જેને આપણે
495, આ બ છે
496, પાઠ કહી શકીએ
497, કે ગ્રંથ કહી શકીએ તેવો ગ્રંથ પણ લખ્યો છે
498, તે ગ્રંથની અંદર
499, તે ગ્રંથ જયારે તેમને અમે આપ્યો તે વખતે તે વ્યક્તિએ શું કહ્યું કે આ ગ્રંથ છે ને એ અમારી દૃષ્ટિથી વેધ છે
500, કારણ કે તે ગ્રંથમાં માત્ર સામાન્ય વાતો ન હતી તે ગ્રંથની અંદર આજના જીવનના કોયડા ઉકેલવાની વાતો હતી આજના આજના યૌવનની સમસ્યાઓને ઉ સ સમસ્યાઓના સોલ્યુશનની વાતો હતી
501, એ ગ્રંથ એટલે કે
502, તે ગ્રંથ એટલે કે આજના કાળમાં જીવી રહેલા આજની પરિસ્થિતિમાં જીવી રહેલા અને સહન કરી રહેલા યુવાનો પોતાનું જીવન કઈ રીતે સુંદર બનાવી શકે તેની વાતો તે ગ્રંથમાં ઉપલબ્ધ હતી
503, તે ગ્રંથમાં આખા જ મારા યૌવનનું અને મારા ઘડપણની બધી જ વ્યવસ્થા મારે કેવી રીતે કરવી જોઈએ
504, તે માટે શું શું રિકવાયરમેન્ટ છે તે માટે શું શું જરૂરી છે તે બધી જ વાતો તે ગ્રંથોમાં લખી હતી
505, અને આવું સ્વવિચારીને આવો જયારે મસ્ત ગ્રંથ બનાવ્યો અને તે ગ્રંથ જ્યારે તે વ્યક્તિને આપવા ગયા
506, તે વખતે તે વ્યક્તિએ પણ એ કહ્યું કે આ ઉત્કૃષ્ટ ગ્રંથ છે આવો ગ્રંથ ક્યાંય અમે લોકોએ જોયો
507, નથી અને તે ગ્રંથથી આજના સમાજના સામાન્ય પીડાતા રહેલા યુવાનોને પોતાનો જીવન જીવવાનો ધ્યેય પ્રાપ્ત થાય છે અને પોતાના જીવ પોતાના સામાન્ય જીવનમાંથી ઉન્નત જીવન તરફથી એવો પ્રગતિ કરી શકે છે
508, કર્ણટિક સંગીત પોતે અસાધારણ સંગીતકારોના સંગીતના કાર્યો અથવા રચનાઓની આસપાસ વિકસિત થયું
509, મારા આઈ સી આઈ સી આઈ પકેટ્સ  એપના વોલેટમાંથી રૂપિયા સાતસો હિતેશને ટ્રાન્સફર કરો
510, મારું ઓટોપે સેટિંગ રીસેટ કરો અને મને છેલ્લા બે મહિનાનો ઓટોપે પેમેન્ટનો ટ્રાન્ઝેક્શન રિપોર્ટ બતાવો
511, હા મને મનગમતો ખોરાક ગુજરાતી ખોરાક સાદુ ખાવાનું મને ખૂબ જ પસંદ છે જેમાં તો બાજરાના રોટલા છે
512, રીંગણાનો ઓળો છે અડદની દાળ છે કઢી છે સાદી ખીચડી છે એ ઉપરાંત દાળ ભાત શાક રોટલી
513, કોઈપણ લીલોત્રી શાકભાજી સૂપ સલાડ ચાવલ
514, પછી પંજાબી સબ્જી દરેક વસ્તુ મને ખાવી ખૂબ જ ગમે છે અને એવા રેસ્ટોરન્ટ ગુજરાતી રેસ્ટોરન્ટમાં અમે જઈએ છીએને ત્યાં આરામથી મળી શકે છે એ ઉપરાંત મને મદ્રાસ છે પંજાબી છે ચાઇનીઝ છે ગુજરાતી છે બધું ખાવું ખૂબ જ ગમે છે અને તે બધા રેસ્ટોરન્ટમાં સરળતાથી મળી રહે છે
515, ભારત ચીન જાપાન અમૅરિકા કેનેડા રશિયા
516, ખરું
517, મારા પૈસા કપાઈ ગયા છે પણ મારો કૂકીમેૅન બટર કાજુ કૂકીઝનો ઑર્ડર કન્ફર્મ થયો નથી
518, મારે ઇ પી એફ ઓ પાસબૂકનું યુ એ એન નંબર આઠસો ચોસઠ નવસો અઢાર સાતસો તેર એકસો ત્રેંતાળીસ એકાઉન્ટ માટેનું સ્ટેટમેન્ટ જોઈએ છે
519, અમે અમારો પાક માર્કેટિંગ યાર્ડ હળવદમાં અ વેચવા માટે આવી્યો છીએ અમે પણ જોઈ પણ ઉત્પાદન મેળવીએ છીએ તે માર્કેટિંગ યાર્ડમાં હું ઉત્પન્ન કરી છએ જો
520, શાકભાજીનું વેચાણ શાકભાજી વાવીને તેનું વેચાણ કરવા  માગતો હોય તો તે શાકમાર્કેટની અંદર તેનું વેચાણ કરવામાં આવે
521, હ અન્ય રાજ્યોમાં વેચવા માટે કોઈ નિયમ છે કે નહીં તેની જાણકારી અમને છે નહીં પણ સરકારી જે વચેટિયાઓ હોય છે તેનું પણ કમિશન હોય છે જે
522, અ જે ખેડૂતોના પાકમાં જે નફો મળવાનો હોય જે ખેડૂતોને મળવો છે તે વચેટિયાઓને મળતો હોય છે જે જેમાં તેનું ટકાવારીનું બંધારણ બાંધેલું હોય છે
523, તેમાં પણ ઘણો બધો ખર્ચો થતો હોય છે કારણ કે ખેતરથી લઈને શકમાં માર્કેટ સુધી
524, માલને લઇ જાઓ તેમાં ઘણો પણ ખર્ચો લાગતો હોય છે અને જેમાં ઘણી બધી મહેનત પણ લાગતી હોય છે તેથી તે ઘણું બધું પણ મુશ્કેલીનો સામનો કરવો પડતો પરંતુ નજીકમાં
525, બજારો હોવાથી સરળતાથી લઇ જઈ શકાય છે અને અત્યારે ર રોડ રસ્તાઓની વ્યવસ્થા પણ સારી હોવાથી સરળતા વધુ સરળતા પડે છે
526, શું સોશિયલ મીડિયા પર કશું મહત્ત્વનું બની રહ્યું છે
527, મેં મૉલમાંથી એક ગેસ્ટ હાઉસ ખરીદાય હતો તે એ પ્રોડક્ટ હતો સનફ્લેવ કંપનીનો
528, તો તેમાં બહુ આપણે જોઈએ કે તેનું જે સ્ટવનું મટિરિયલ છે એકદમ જે બહુ સારો એવો મટીિરિયલ યુઝ કર્યું છે તેમાં આઇ થિંક કદાચ એસ એસની જે મટિરિયલથી બનાવેલી છે અને એનું
529, જે બર્નરનો સેપ છે બર્નરનો દેખાવ છે તેમજ જે ઓલ ઓવર ઓલ ઓવર જે
530, ગૅસનું સઘડી છે તે બહુ સારી રીતે ઉપયોગ કરી થઈ છે પણ એનો ઉપયોગ બી ઘણા ટાઈમથી હું વાપરું છું લગભગ બાર ચૌદ મહિના જેવું થવાયું પણ એમાં કશીથી તકલીફ આવી નથી એનું જે સડકવાણ જે ભડકો બળે છે એ બી સારો એવો હોય છે અને
531, યોગ્ય રીતે તે ગૅસ પણ વધારે નથી બાળતોને માપનો પૂરતો બાળે છે જેમાં સમ્પલેંગ કંપની આમ જોય તો બહુ સારી એવી કહેવાય
532, અને તેમાં પણ અલગ અલગ વેરાયટીની હતી પણ ગ્લાસ સ્ટોપની આવે અ એક ખાલી
533, અ ઉપર કાચ મૂક્યો હોયએ અને સ્ટીલની બોડીની પણ તેમાં આવતી હોય છે
534, જો કે સલમ ફ્લેમની લેવા જઈએ તો સારી જ હોય છે તેની પ્રોડક્ટમાં કંઈ જોવું પડતું નથી અને આમ ઓવરઑલ એક્સપિરિયન્સ જોવા જઈએ તો ગૃહણીઓ માટે પણ એકદમ સ્ટાન્ડરલાઇઝ્ માટે તો છે સનફ્લેમની સગડી
535, તો તેના માટે આપણે સારા એવા ચોઈસ કરી શકીએ એનો ઉપયોગ કરવા માટે તો બને એટલું વધુમાં વધુ તે પ્રોડક્ટમાં
536, મત્તમ અને એની ગુણવત્તા પણ સારી છે તો આપણે તેનો જ ઉપયોગ કરવો જોઈએ તો એ સારું રહેશે
537, અમેૅરિકા ઓસ્ટ્રેલિયા
538, ભારત
539, કેન્યા વેસ્ટઇન્ડીઝ
540, હા બોલો લે છ હા
541, હા
542, ભુજમાં આપણું તમે જ્યુબિલી સર્કલ જોયું
543, ત્યાંથી રાઈટ સાઈડ આવે તો આગળ વેરથ પમ્પ આવે છે રિલાયન્સ
544, હા હમણાં ચાલે છે ડિસ્કાઉન્ટ ઉપર કયો ફોર્મ તમને જેવો છે
545, હા
546, હા બનાવી આપશું
547, ડોક્યુમેન્ટમાં તમારું બેૅંક પાસબૂક
548, આાદરભાદ
549,ને ભનગર
550, થઇ જશેની સ્લીપ હશે ને સલે સ્લીબ સાથે લેતા આવજો
551, સપ્તાહ પર વ્યાજ તો એટલું નહીં થાય જે એ સ્કીમ હશે એ પ્રમાણે
552, કોમ્પ્યુટરમાં જોઈને ચેક કરીને તમને
553, હા બોલો
554, નાઇન સેવન
555, વન ટુ એટ
556, વન ઝીરો
557, ઠીક છે હાલો
558, હા બોલો
559, હા એ સ્કીમ ચાલું જ છે ડિસ્કાઉન્ટમાં
560, પચાસ ટકા મળશે
561, હા
562, ના ઇ એમ આઈ ઉપર એક જ મોબાઈલ થશે બીજાઈ કેશમાં લેવા પડશે
563, એક બે ઈ એમ આઈ આવી જાય પછી બીજો હું તમને ફોન જોતો તો મળ્યા એક સાથે ત્રણ ફોન ઈ એમ આઈ ઉપર નહીં થાય
564, હા અમારે ચાલું છે તમે આવો શોપે જોઈ લઉ કઈ રીતે છે તમારું સિવિલ ચેક કરશું પછી તમને એ પ્રમાણે સેટ કરી દશું જો તમારું સિવિલ ગુડ હશે તો થઇ જશે
565, લેટેસ્ટ ફઉન છે અત્યારનો તમે આવશો સોફ ત્યારે જ જોઈ લેજો
566, હા તો પીસ ટુ પીસ પીસ ટુ પીસ અમે ચેન્જ કરી આપશું
567, ના ના ના સર એવું કંઈ ફોગ નથી
568, ઠીક છે કરી દઈશ ચાલો
569, હા રવિવારે બંધ હોય છે પણ આજે ખુલ્લું છે
570, બાકી ચોવીસ કલાક ખુલ્લું જ રહે છે
571, હા બીજા અવેલેબલ જ છે તમે આવો શોપ ઉપર જોઈ જાાવ
572, હા મારે પીળા કલરનો કુર્તો જોઈએ છે તો તમે મને બધા જ કલરમાં બતાવો
573, અને કઈ કઈ સાઈઝ છે તમારી પાસે ખરેખર મને લાર્જ સાઈઝમાં જોઈએ છે છતાં જો મને તમારા કુર્તા પસંદ આવશે તો હું મારી ફ્રૅન્ડ માટે પણ લઈ શકીશ પણ મને પીળો કલર સ ખરેખર જોઈએ છે જે હલ્દીમાં વપરાતો હોય
574, તેવો આ છાંયના પરમોતીના કંઈ સાાંકણ હોય અથવા આભલા ભરેલા હોય એવો કંઈક
575, હોય તમારી પાસે પીળા કલરમાં તો અને મને જો ગમે તો હું વધારે પણ લઈ શકીશ મારી ફ્રેન્ડ્સ બહેનપણીઓ માટે પણ લઈ શકીશ પણ મને મારો પસંદગીનો રંગ મળવો જોઈએ
576, અને એની પર સારું ભરતકામ કરેલું હોય આભલા ટાંકેલા હોય અથવા મૂર્તિ ટાંકેલા હોય એવું કંઈ હોય તો તમે મને બતાવો પીળા કલરમાં ખાસત
577, હું કોઈ પણ ગ્રુપ સાથે હાઇકિંગ પર નથી ગયો અને મને હાઇકિંગ પસંદ છે મારે કરવું પણ છે
578, અને હાઇકિંગ મને એકલું કરવાનું પસંદ રહેશે કારણ કે હાઈકિંગ તમે એકલા કરો તો તમે ત્યાં નવા નવા દોસ્તો ફ્રૅન્ડ્સ તમે
579, ક્રી મ મળી શકે નવા નવા લોકોને તમે મળી શકો આઈડિયા એમની પાસેથી મળે કંઈક નવું જાણવાનું મળે એટલા માટે એકલું પ હાઈકિંગ કરવાનું હું પસંદ કરીશ
580, હા અત્યારના રસોડામાં ઘણી બધી વસ્તુઓ બદલાઈ ગઈ છે ધારો કે ઇલેક્ટ્રિક સગડી આવી ગઈ મિક્ષર આવી ગયા ગ્રાઇન્ડર આવી ગયા
581, ગૅસ આવી ગયા સિલિન્ડર આવી ગયા ઓવન આવી ગયું એવી ઘણી બધી ચીઝ છે જે હાલના જમાનામાં બદલાઈ ગઈ છે
582, કે કે પ જય્યારે પહેલાંના જમાનામાં શું હતું કે ગામડામાં લોકો ચૂલા પર રાંધતા હતાને ચૂલો કેવો હોય કે
583, આપણે ઇંટો હોય ને ઈંટો એ ઇંટોથી બનાવવામાં આવેલો એક જુલો હોય તેના ઉપર જ મારા નાની રાંધતા હતા અને એ તેનું જમવાનું પણ બહુ આપણને મીઠું લાગે
584, અને ખાવામાં પણ સારું લાગે પણ અત્યારના જમાનામાં એવું નથી બધું સરળ બની ગયું છે આપણે ઇલેક્ટ્રિક સઘડી આવી ગઈ છે
585, ગ્રાઇન્ડર આવી ગયું છે ઓવન આવી ગયું છે ધારો કે આપણે ઘરે કંઈ પણ વસ્તુ ઠંડી થઈ ગઈ હોય તો આપણે ઓવનમાં મૂકી દઈએ
586, પાંચ દસ મિનિટમાં એ વસ્તુ ગરમ થઈ જશે તો આ બધું બહુ ટેકનોલોજી આપણી આગળ વધી ગઈ છે અને આપણે
587, આપણા ગામડામાં એવું કંઈ હતું નહીં આપણા ખાલી ચૂલા પર રાંધતા હતા ન મારા નાની અને આજના જમાનામાં
588, મિક્સર ગાઈન્ડર ગૅસ સિલિન્ડર એ બધું આવી ગયું છે જેથી લોકોનું કામ સરળ બની ગયું છે તો આ મારું હતું અનુભવ
589, સાહિત્ય કવિતા અન્ય કલાઓમાં ગુજરાતી ભાષાનો ખૂબ જ મોટો ફાળો છે ફાળો છે
590, તો ગુજરાતી ભાષા એવી છે કે જે તમારી ભાષા છે એ ભાષાથી તમ વ્યક્તિને
591, સારી રીતે એક્સપ્રેસ કરી શકો એ ભાષા તમારી ભાષામાં તમને જે વસ્તુ સમ સમજ પડે છે એ ભાષાથી તમને સમજવાનું વધારે સરળ રહે છે તો બીજી ભાષા કરતા ગુજરાતી ભાષામાં જે વસ્તુ
592, હોવી જોઈએ એ
593, તમારે રાખવું જોઈએ
594, પછી સાહિત્ય કવિતા જે છે એમાં ગુજરાતી જે ગુજરાતી સાહિત્ય કવિતાઓ છે એ ખૂબ જ ફેમસ અને બહુ જ વધારે પ્રખ્યાત છે જેમ કે સ્કૂલમાં પણ એ વસ્તુ પુસ્તકોમાં જોવા મળે
595, અને કલાત્મક રીતે ગુજરાતી ગુજરાતીમાં નાટકોને બહુ બધું થાય છે તો એ ગુજરાતી ભાષાનો બહુ જ વધારે વપરાશ છે
596, વિહાર ગેસ એજન્સીમાંથી આપ વાત કરી રહ્યા છો જી હું નરેશ પ્રજાપતિ બોલું છું વિહાર ગેસ એજન્સીમાં મારે વાત કરવી હતી
597, વાત એમ છે કે ઘણા દિવસથી મારે ગૅસ બુકિંગ કરાવવાની હું પ્રક્રિયા કરી રહ્યો છું પણ
598, જયારે જારે પણ ગેસવાળો મારા ઘરે આવ્યો છે ત્યારે ત્યારે એ ગેસનો બાટલો લઈને આવતો નથી
599, હવે તકલીફ એટલા હદે પડી ગઈ છે કે મારા ઘરે હું ખાવાનું બનાવું તો કેવી રીતે બનાવું એ બહુ જ મોટી સમસ્યા છે મારી બૈરીને રોજ મારે બહાર ખાવા લઈ જવી પડે છે હું
600, ફઇનાન્શિયલી રીતે હું પૈસા ટકે ધીરે ધીરે કંગાલ થતો જાઉં છું મારા બૈરા છોકરાને મારે કેટલું બહાર ખવડાવવાનું હું બહારનું ખાઈ ખાઈને
601, મારા અને મારા પરિવારની હૅલ્થ પણ ખરાબ થઈ ગઈ છે તમે માનશો નહીં ગૅસવાળા ભઈ બે દિવસ પહેલાં તો મને ઝડા થઈ ગયા હતા
602, માંડ માંડ મેં ડૉક્ટરની સલાહ લઈને એમનું મેં આ ઝાડા પૂરા કર્યા છે એટલે વાત એટલી જ છે કે બહારનું ખાઈ ખાઈને હું જાડયો થઈ ગયો છું
603, એટલે એક બાબતે હું તમને એટલી એક વિનંતી કરું છું કે ગૅસ બુકિંગ મારું ઘણા સમયથી નથી થઇ રહ્યું
604, એટલે એમાં શું સમસ્યા નડી રહી છે મારા ઘરે તમે લોકો ગૅસ પ્રોપર કેમ નથી મોકલી શકતા
605, કેમ બાટલો તમે ડિલિવર નથી કરી શકતા શું એમાં કોઈ મારા કોઈ કાગળિયા કંઈક તમારે જોઈએ છે મારે તમારા પાસેથી કશું કંઈક તમને આપવા કરવાનું છે કોઈ મારું પેમેન્ટ બાકી છે તો નરેશભાઈ
606, તરીકે જ હું આજે તમને કહી રહ્યો છું કે પ્લીઝ તમે મારું જ્યાં પણ જે જગ્યાએ અટકી રહ્યું છે કોઈ કારણસર તમને ઍડ્રેસ નથી મળી રહ્યું અથવા તમને જે ગૅસ આપવાવાળો છોકરો છે એને કઈ સમથિંગ મારે કંઈક બે પાંચ પચ્ચીસ આપવાના બાકી છે શું તકલીફ છે એ ખબર નથી પડી રહી
607, તો પ્લીઝ મહેરબાની કરીને એવું કરો કે જલ્દીથી ગેસવાળો મારા ઘરે આવી જાય અને ઘરે આવીને પછી
608, જો તમે તમારો ગૅસનો બાટલો મારા ઘરે આપશો તો હું જે પ્રધાનમંત્રી દ્વારા જે મને યોજના મળવામાં આવી છે હર ઘર વિકાસ એની હું લાભ લઇ શકીશ
609, વિકાસ પરથી યાદ આવ્યું કે મારા મિત્ર જે વિકાસ જે છે એમણે મને એવું કહ્યું કે હું તને ટિફિન બાંધી દઉં
610, એટલે તારે વાંધો નહીં આવે પણ વાત એમ છે કે આઠસો રૂપિયાનો ગૅસનો બાટલો અને ટિફિન મહિને ત્રણ હજાર થાય છે એટલે એમાં મને બહુ જ તકલીફ પડી રહી છે ટિફિનનું ખાવાનું ફાવતું નથી વિકાસ ભઈ ભલે ગરીબ જેવું ખાતા હોય પણ મને નહીં ફાવે એટલે મહેરબાની કરીને હું એવું ઇચ્છું છું
611, કે મારા જે વાઈફ જે છે જેમનું નામ ભક્તિબેન છે એ ભક્તિબેન પોતે પણ આજે બહારનું ખાઈ ખાઈને કંટારી ગયા છે આજે મને કહેતા હતા કે મને પિઝા ખાવા લઇ જાઉ ત્યારે મેં એમને કીધું કે ચૂપચાપ બાજરીનો રોટલો અને ડુંગળી ખાઈ લે આજે આપણા ઘરે ગેસ નથી
612, એટલે ગેસ આજે જારે આવશે ત્યારે આપણે મોજ મજાથી બધુ સરસ રીતે જમીશું એટલે એટલી વિનંતી કરું છું કે તમારો ગેસનો બાટલો બને એટલો જલ્દી મારા ઘરે મોકલી દો તેથી હું
613, ગેસની ઉપરઝુલો સળગાવીને કે ગેસથી ઉપર જે પ્રગટાવવાનું હોય એ મૂકીને હું રસોઈ બનાવું અને પછી રસોઈ ખાઈને હું મારી સ્વાસ્થ્યની કાળજી લઉં
614, હલો હા જી મેં વકીલ ભત્રી સાહેબ વાત કર રહ હોું બોલો હા બોલો હા
615, હા
616, બરાબર
617, એટલે એણે તમારી જમીન લઈ દીધી છે અને તમે એને તમને બે વર્ષનો ટાઈમ આપ્યો હતો અને બે વર્ષ ઉપર જ થઈ ગયું છે અને અ તમને હજી જમીનનું જે બધું કામ પતાવીને આપ્યો નથી એમ ને
618, હા હા
619, પા એની માટે ધારા ત્રણસો બે લાગે
620, હા હા બરાબર તો મને જે છે એમની ડીિટેલ્સ આપજે એમનો
621, બરાબર હ ફ્લોટનો કેશ કરો છો
622, કેટલા પૈસા લીધા એણે તમારા કેટલા પૈસા લીધા
623, ચાર કરોડ સમથિંગ ફસાઈ જશે
624, ઓહ અને
625, હા
626, હાઈ વેટાજ જમીન છે બરાબર હં બરાબર
627, હા તો તમે મને એનું નામ કહેશો
628, સયર
629, બરાબર તો હવે ક્યારે કંઈ તમારી પાસે આવે
630, બરાબર તો ત્યારે તમે એને મારી પાસે લેતા હોજો
631, હા એમબી નો આવે
632, હા એમ તો કમ્પલે કાંઈ નહીં હોવું ચાલો ને હું આના ઉપર એક ફાઈલ બનાવું છું
633, હા તો તમારી મને પ્રોપર્ટી વિશે કહેજો હું તમારે એના ઉપર ફાઈલ બનાવી આપીશ અને આપણે એના માટે ફ્રોડનો કેશ નાખીશ
634, ઓકે ઓકે સ ઓકે સર
635, હલો હા નમસ્કાર
636, હા જી બોલો
637, હા હા
638, બરાબર
639, અ શેફાલીબેનઍક્ચુઅલમાં તમે આણંદ આવ્યા છો તો આણંદની અંદર જે મુખ્ય વસ્તુઓ છે ફરવાલાયક એમાં પહેલાં તો સરદાર પટેલ મેમોરિયલ છે જે કરમસદમાં આવેલું છે
640, ત્યાં આગળ જઈને તમે સરદાર પટેલના ઘઢની પણ વિઝિટ કરી શકો છો અને ત્યાં આગળ મેમોરિયલની અંદર એક આખો ડોક્યુમેન્ટરી વિડિયો પણ એ લોકો બતાવે છે
641, એના સિવાય વડતાલ મંદિર છે અહીં આગળ સાતથી આઠ કિલોમીટરના વિસ્તારની અંદર એક વડતાલ મંદિર આવે છે અને વડતાલ મંદિર એ સ્વામિનારાયણ મંદિર છે
642, તો ત્યાં આગળ તમે એક આધ્યાત્મિકતાના માહોલમાં ત્યાં જઈ શકો છો તેની સામેની સાઈડ જ્ઞાનબાગ કરીને છે કે જ્યાં આગળ
643, મરાયણ ભગવાનનો પોતાનો એક મોટું ભાગ જે છેમે ત્યાં આખો દિવસ તમે સરસ રીતે વિતાવી શકો છો
644, એના સિવાય અ ત્યાં આગળ જ વર્તાળની અંદર જ ગૂમતી ગાર્ડન કરીને છે ગૂમતી તળાવ કરીને છે
645, એ તળાવની આસપાસ એવું એક આખું ઇન્ફ્રાસ્ટ્રક્ચર ઊભું કરેલું છે કે તેમાં તમે સાંજની સક્ષણોમાં એકદમ ઠંડક અને પવનની વચ્ચે તં તરફ મજા કરી શકો છો એના સિવાય વલ્લભવિદ્યાનગરથી થોડીક દૂર
