id,ref
439,স্বাস্থ্য সাথী কার্ড থেকে পাওয়া যায় এবং কন্যাশশী প্রকল্প যেটা আঠেরো বছর মেয়েরা
440,পেয়ে থাকে তারা লেখাপড়া কোত্তে কোত্তে আঠেরো বছর যখন হয়ে যায় উচ্চমাধ্যমিক দেবার পর এই টাকাটা পেয়ে থাকে এবং রূপোশশী প্রকল্প
441,যদি যে মেয়ে আঠেরো বছরের পর যার বিয়ে হয় তারা বিয়ের কাড দেখালে দেখিয়ে ফ্রম ফিলাপ কোল্লে এই প্রকল্পের সঙ্গে তারা প্রকল্পের টাকাটা তারা পেয়ে থাকে এবং এখন যেটা চালু হয়েচে লক্ষ্মী ভাণ্ডার সেটা সবাই পেয়ে থাকচে পঁচিশ বছরের ঊর্ধ্বে যে কোনো মহিলারা এই ভাণ্ডার থে ভাণ্ডারের টাকা
442,সুযোগ নিতে পাচ্ছে
443,তো লক্ষ্মী ভাণ্ডার আবার বাধধোক্য ভাতা ষাট বছর বয়স হলে সমস্ত ছেলে এবং মেয়েরা
444,ষাট বছর হলে তারা বাধধোক্য হয়ে যায় তো তারা বাধধোক্য ভাতার সুবিধা পাচ্ছে এবং বিধবা ভাতাও পাচ্ছে
445,তো এরকম আমরা অনেক সামাজিক এবং কল্যাণমূলক প্রকল্পের সঙ্গে যুক্ত হয়েচি যেগুলো আমাদেরকে অনেক সাহায্য করচে যেমন বিধবা ভাতা যার স্বামী মারা যায় তার তারপর যে তার একটা ভাতা দেয়া হয় সেটাকে বলা হয় বিধবা ভাতা তো এর থেকে আমরা
446,খুব সাহায্য পাচ্ছি এখান থেকে সব রকম প্রকল্পের সঙ্গে আমরা যুক্ত হয়েচি এবং সব কিছুটার আমরা সুযোগ পাচ্চি সুবিধা পাচ্ছি তাই জন্য আমাদের কোনো অসুবিধা হয় না
447,গাছ হলো আমাদের সব থেকে অত্যন্ত গুরুত্বপূর্ণ জিনিস গাছ ছাড়া মানুষ চলতে পারে না বৃক্ষ পিথিবীতে মানুষকে
448,জীবন্ত প্রাণীদের বেঁচে থাকার জন্য অক্সিজেন দিয়ে থাকে আমরা যেসব শ্বাস নিই বাতাস থেকে সেগুলো
449,গাছ থেকেই পাই খাওয়ার জন্য খাবার বাস করার জন্য আশ্রয় জীবিত রাখা এবং এমন কি আরামদায়ক জীবন প্রদান করে ভূমিকা পালন করে একটি পরিচ্ছন্ন সবুজ পরিবেশ নিশ্চিত করতে সুস্থ জীবনযাপনের জন্য আমাদের পরিবেশকে ভালো করতে গাছ লাগাতে হবে
450,গাছ থেকে আমরা অনেক রকম জিনিস পাই তার মদ্যে পোতম হলো আমরা গাছ থেকে অক্সিজেন পাই যেটা গাছ কার্বন ডাই অক্সাইড বাতাস থেকে গ্রহণ করে অক্সিজেন ত্যাগ করে
451,আর পোজাতির পক্ষে সেটা বেঁচে থাকতে সাহায্য করে গাছ আমাদের জন্য গুরুত্বপূর্ণ কারণ ক্ষতিকারক গ্যাস শোষণ করে এটা পরিবেশের গ্লোবাল ওয়ার্মিংকেও রক্ষা করে
452,গ্লোবাল ওয়ার্মিং থেকে পরিবেশকে রক্ষা করে গাছ আমাদের খাদ্য দেয় আশ্রয় দেয় গাছ থেকে যেসব ফল হয় সবজি হয় পাতা হয় সেগুলো আমরা খাই
453,গাছের পাতাকে শাক বলি ফল হয় সেই ফল আমাদের শীতকালে আলাদা ফল গরমকালে আলাদা ফল আম জাম কঁঠাল কালা লেবু এসবগুলো খাই
454,আর সবজির মদ্যে আমরা বিভিন্ন রকম আলু পেঁয়াজ এগুলো মাটির তলায় হয় এছাড়া গাছের মদ্যে যেগুলো হয় উচ্ছে পটল ঝিঙ্গে ভেন্ডি এগুলো খাই
455,এছাড়া গাছ আমাছের শিকড় পাতা গাছের ছাল গাছের ফল ফুল থেকে অনেক রকম ওষুদ তৈরি হয় যা আগেকার যুগে মানুষরা তো ব্যবহার করতো এখনকার সেই ফল ফুল পাতা থেকে ওষুদ বের করে সেটাকে কৃত্রিম পদ্ধতিতে অন্যভাবে ওষুদ তৈরি করা হচ্চে কিন্তু গাছ ছাড়া আমরা ওষুদ পেতাম না গাছের মদ্যে পশু পাখিরা আশ্রয় নেয় যেমন হচ্চে পাখি
456,পাখিরা সে গাছের মদ্যেই বাসা বানায় সেখানেই থাকে সেখানে থাকতে ভালোবাসে গাছের মদ্যে পশু কাঠবেড়ালি ঘর করে সেখানে বাস করে
457,গাছের মধ্যে গাছ আমাদের আরামদায়ক জীবনযাপন দেয় শান্তি দেয় আর শান্ত রাকে পরিবেশকে মানুষ বা বয়েস্ক মানুষ শিশুরা গাছ খুব পছন্দ করে গাছপালাময় জায়গায় তারা যেতে পছন্দ করে এই জন্যে যেসব শহরাঞ্চলের ছোটো ছোটো
458,গাছপালার বা পার্কে বা জঙ্গল আচে সেখানে তারা যায় বিকেলবেলার দিকে হাওয়া খেতে খেলা করতে ইত্যাদি গাছ থেকে
459,পরিবেশ স্বাস্থ্য থাকে মানুষ স্বাস্থ্য থাকে সুখী জীবন উন্নতি হয় আরও বেশি আমাদের গাছ রান্না করতে করতে ভালোবাসি
460,মানুষের বেঁচে থাকতে পূর্ব শর্ত অংশ গাছ দ্বারা উপলব্ধ হয়
461,নির্জীবিত কার্বন ডাই অক্সাইড শেষ নিয়ে নেয় তারপরে শুদ্ধ রাখে বায়ুমন্ডলকে পরিষ্কার রাখে গাছপালা
462,এক লাক এক হাজার একশত এখ নয় লাখ নিরানব্বই হাজার নিরানব্বই সাত লাখ পঁচাত্তর হাজার একষট্টি এগারো হাজার একশত একাত্তর পঁচিশ হাজার পাঁচশত পঞ্চান্ন
463,হ্যাঁ রে সঙ্গীতা বল
464,হ্যাঁ আমি তো আনন্দচন্দ্রে তুলেছি আরও বাইরের কলেজে কয়েকটাতে তুলেছি মানে এখানে আমাদের জেলার মধ্যে ওইটাই করবো ভাবছি
465,তো ওখানে তোর আমাদের আমরা যে ধর সাব বিষয় নিয়ে পড়েছি সেখানে শুনলাম যে এখানে ইংরেজিটা খুব ভালো তো ভাবঝি যে আমি ইংরাজিটাই এখানে নেবো
466,না এখনও করি নি বাকিগুলো তোর এখনও আসলে বেরোয় নি বুঝলি তো তো ওগুলো বেরোক তারপরে একে একে করবো আপাতত এখানে যেটা এটা যেহেতু বাড়ির সামনেই আমার
467,তো ঘরের সামনে হওয়াতে বাড়ির সবাই বলছে এখানে এখনেই কর সেই জন্য আচ্ছা এখানে তুই তোর কী বিষয় নিয়ে ইচ্ছে আছে
468,হ্যাঁ আমাকে তো বাড়িতে ইংরাজিটাই বলছে আমারও ইংরাজিটা নিয়ে এগোবার ইচ্ছা তোর তোর কীসের ইচ্ছে আছে
469,আচ্ছা
470,হ্যাঁ এখানে এখানে শুনেছি দর্শন বিভাগটাও ভালো এখানে ইংরাজি বিভাগ আর দর্শন বিভাগেরই আসলে
471,তোর ফ্যাকাল্টি ভালো আছে তো তুই নিতেই পারিস তাহলে ফর্ম ফিলাম করে দে কারণ বেশি দিন তো আর সময় নেই
472,হ্যাঁ তো তুই দুটোতেই করে রাখ তাহলে যেটাই ধর পাবি সেটাতেই ভর্তি হয়ে যাবি
473,আমি অ্যাকচুলি শুধু ইংরেজি না আমি ভূগোলেও নিয়েছি তো এখানে ভূগোলে অতোটা ভালো নয়
474,ভূগোলের জন্য না রাণীগঞ্জে ভাবছি যে নেবো টিডিবি কলেজে আর
475,তো
476,নারে কলকাতাটা অনেকটাই দূর হয়ে যাবে আমি উত্তরবঙ্গের মধ্যেই দেখছি আর
477,ঠিক আছে ঠিক আছে ওটার মনে হয় সম্ভবত পনেরো তারিখ অবদি সময় আছে তো তুই করে নে বুঝলি
478,ঠিক আছে রে রাখছি হ্যাঁ
479,হুম
480,ইস্কুলের পর টিউশন পাইভেট না পড়ে সন্ধ্যার দিকে ইস্কুল টিউশন পাইভেট পড়া খুব
481,ভালো কারণ ইস্কুলে যেসব শিক্ষাত্থী যেসব শিক্ষাটি গ্রহণ করে সেটা যদি ও
482,টিউশন বা পাইভেটে গিয়ে পুনরায় অধ্যায়ন করে তাহলে ওর মাথায় সেই পড়াটি খুব ভালোভাবে
483,থেকে যায় এবং সে ওইটা সম্বন্ধে ভালো জ্ঞান অর্জন করতে পারে কিন্তু যদি ইস্কুলের পর একদম টিউশন বা পাইভেট সাথে সাথ থাকে
484,তখন শিক্ষাত্থীর মন পড়ায় বসবে না কারণ সে তখনই ইস্কুল থেকে গিয়ে শিক্ষাত্থী কোনো দিন পড়তে চাইবে না যতোক্ষণ না ও একটু বাইরের পরিবেশে ঘোরাঘুরি করছে এবং মাথাকে শান্ত করছে ততক্ষণ
485,পড়াশুনো করলে ওর মাথায় কোনো জ্ঞানের সঞ্চালন হবে না তাই সন্ধ্যার দিকে মাথা শান্ত করে পাইভেট বা টিউশনি পড়া খুব
486,ভালো এর থেকে শিক্ষা শিক্ষাত্থীদের এটাই খুব সাহায্য করে কারণ পাইভেটে যেটা পড়ানো হবে সে সেটা ইস্কুলে আর একবার অধ্যায়ন করতে পারে এবং ইস্কুলে অধ্যায়ন করা পড়াটি আবার
487,টিউশনিতে অধ্যায়ন করতে পারে ফলে সেই শিক্ষাত্থীর জ্ঞান সঞ্চালন ক্ষমতা
488,খুব বিদ্ধি পায় এবং সেই জ্ঞানটাকে সে মাথায় খুব ভালোভাবে রাখতে পারে এবং পরের দিন সে যখন ইস্কুলে যাবে সে তখন ইস্কুলে ভালোভাবে
489,পড়া দিতে পারবে এবং শিক্ষাত্থীর খুব আনন্দ হবে আর সে যতো আনন্দিত হবে তার পড়ার দিকে আগ্রহ ততো বিদ্ধি পাবে তাই ইস্কুলের পর সন্ধ্যার সময় টিউশন ও পাইভেট খুব ভালো
490,আমার জেলার কিছু কিছু পুজোর স্থান রয়েছে যেগুলোয় খুব জাঁকজমকপূর্ণভাবে পুজো হয় যেমন
491,পূর্ব মেদনীপুরের ঘাটাল এখানে দারুণ প্যান্ডেল হয় নানান রকমের এবছরও পুজোয় কেদারনাথ বদ্রীনাথের প্যান্ডেল হয়েছিলো এছাড়া দাসপুর সুলতান নগর হলদিয়া
492,তমলুক এইসব জায়গায় খুব বড়ো বড়ো প্যান্ডেল হইছিলো যেখানে লোকের সমাগম হইছিলো প্রচুর চারিদিক থেকে প্রচুর লোক দেকতে এসেছিলো এবং এই পুজোর চার দিন
493,প্যান্ডেলে ঢোকার জায়গা থাকে না এত লোকের ঠেলাঠেলি এবং এটা সন্ধ্যা থেকে
494,প্রায় বিকাল থেকে রাত পর্যন ভোর পর্যন্ত একই ভাব ছিলো এবং প্রত্যেকটি
495,পুজো প্যান্ডেলের সামনেই বিরাট ধরনের অনুষ্ঠানের ববস্থা ছিলো সাংস্কৃতিক ঐতিহ্য বা অনুষ্ঠান হিসাবে
496,নাচ গান বাচ্ছাদের সন্ধ্যা থেকে হতো রাত্রের দিকে ছিলো ড্যান্স হাঙ্গামা বা অর্কেস্ট্রা
497,চারিদিকে নানান ধরনের অনুষ্ঠান হচ্ছিলো এছাড়া এই মানব সম্প্রদায় এই সাংস্কৃতিক ঐতিহ্যের মধ্য দিয়ে যেমন উন্নতির পথ দেকতে পাচ্ছে এছাড়া ইতিহাস আমাদের
498,এগিয়ে যেতে সাহায্য করে এবছরের প্যান্ডেল দেখে সামনে বছরের প্যান্ডেল আরও ভালো করতে হবে এই ধরনের মনোভাব নেওয়া হয় এছাড়া মহাকাল শিব মন্দির এখানটা একটি বিখ্যাত জায়গার হয়ে যেখানে
499,প্রচুর মানুষের ভিড় হয় এবং সবাই এই মন্দিরে পূজা দিতে যায় রাঘবপুর ক্যাথলিক চার্চে
500,প্রচুর লোকের সমাগম হয় বিশেষ করে বড়দিনে প্রচুর লোক হয় এখানে প্রচুর অনুষ্ঠানও হয়
501,বরদাতে এখন কতো ঘন্টা বাজে
502,হ্যালো
503,ম্যাডাম আমি চণ্ডী আমি চণ্ডী সেন বলছি আপনি কি বীথিকা ম্যাডাম বলছেন নাচের নাচ শেখান
504,আমি আপনার আমি আপনার ক্লাসে ভর্তি হতে চাই ওই জন্যই সেই ব্যাপারে একটু জানতে চাইছিলাম যে আপনি কবে কি কি কি ক্লাস করেন ওই কারণেই একটু জানতে চাইছিলাম
505,আর আমার
506,দুদিন দুদিন ক্লাস করেন তিন দিন করতে পারবেন ও তিন দিন হন না হয় না ক্লাস
507,ও আর কি কি বার বললেন ম্যাডাম
508,বুধবার আর রবিবার রবিবার আর বুধবার মানে কটা থেকে হবে ক্লাসটা
509,আচ্ছা রবিবার ম্যাডাম অন্য দিন করলে হবে না ক্লাসটা
510,সমস্যা বলতে রবিবার আমার টিউশন আছে ওই জন্য ওদিকে চারটা থিকে টিউশন আছে ওইজন্য ওইদিন হয়তো নাচের ক্লাসটা তো করতে একটু সমস্যা হবে চারটা থেকেই টিউশন আছে
511,হ্যাঁ
512,ও আচ্ছা
513,আচ্ছা ঠিক আছে হ্যাঁ অবশ্যই আপনিও ওখানের সবার সমস্যা হবে ঠিকই ঠিক আছে আমি যে টিউশনিতে চারটার সময় পড়তে যাই তাহলে ওনাকে একটু বলে দেখবো যদি অন্য টাইমে করতে পারে আর আর একটু বলতে যে আপনি কত করে নেন ম্যাডাম নাচ শেখানোর জন্য
514,মাসে পাঁচশো টাকা করে হপ্তাহে দুদিন করে আর হচ্ছে তাহলে মাসে পাঁচশো টাকা হয়
515,আচ্ছা ম্যাডাম আমি আমার একটু আর্থিক সমস্যা একটু আছে আপনি যদি একটু আমার জন্য একটু কম করেন তাহলে খুব ভাল হয় আমার নাচ শেখানোর খুব মানে নাচ শেখার খুব ইচ্ছা আছে ওই আর্থিক সমস্যার জন্য নাচটা শেখা হচ্ছে নি
516,এ আমি শুন আমি শুনলাম যে আপনি একটু সবাইকে একটু কম টম করে করেন সেজন্যই বলছি যে
517,আমি ধরুন তিনশো টাকা দেব মাসে আপনি তালে একটু দেখুন না সেরকম
518,আমার বাবা হচ্ছে কৃষক কিছুই করে না ওই চাষ বাস এই টুকুই জাস্ট আর সেরকম কিছু নেই তো অন্য কিছু ইনকাম
519,হ্যাঁ
520,চারশো টাকা করেই
521,আচ্ছা দেখি
522,হ্যাঁ জানি হবেনি তবুও মানে আপনি যদি একটু সাহায্য করেন আমাকে আমার খুব নাচের নাচ শেখার ইচ্ছা আছে এবার মাসে ধরুন আমার তো আরও আদার্স অনেক খরচ আছে সেই কারণেই বলছিলাম নাচটার জন্য যদি একটু কম মাসে যদি তিনশো টাকা করে নিতেন তাহলে একটু আমার ভালো হত
523,আমার বাড়ি চন্দ্রকোনা টাউনে
524,চন্দ্রকোনা টাউন কবে থেকে পরের মাস থেকে ক্লাস করা শুরু করবো তাহলে
525,হ্যাঁ এই নম্বরেও ওয়াটস অ্যাপ আছে আর না হ্যাঁ পরের মাস থেকে স্টার্ট
526,ঠিক আছে আর হচ্ছে ম্যাডাম নাচের কোন কি ড্রেস আছে যে আমাকে সেরকম ড্রেস পরে যেতে হবে
527,আচ্ছা ঠিক আছে তাহলে আমি এর পরের ডেট থেকে যাচ্ছি
528,চণ্ডী সেন
529,হ্যাঁ ঠিক আছে রাখছি
530,দু বোতল আরবান প্ল্যাটার আমন্ড দুধের এমআরপিটা জানতে পারি
531,উত্তর দক্ষিণাত্যের সাতবাহন রাজবংশ এবং পশশিম সত্তাপোদের শাখা রাজবংশ খিস্টীয় পোথম থেকে তিতীয় শতাব্দীতে মধ্যপোদেশের নিয়ন্তণের জন্য লড়াই করেছিলো
532,হ্যালো
533,হ্যাঁ বলছি অটো মোবাইল বলছেন দোকান থেকে বলছেন
534,হ্যাঁ ম্যাম আমার একটা বিষয় জানার ছিলো আমি একটা মোবাইল ফোন কিনতে চাই তো আপনাদের ওখানে কেমন রেঞ্জের ভিতরে মোবাইল ফোন পাওয়া যাবে
535,ও আচ্ছা এর থেকে আর কম কমা দামি নেই
536,ও আচ্ছা মানে কী কী কোম্পানির ফোন আছে একটু জানতে পারি কি
537,ও আর
538,ও আচ্ছা এদের কালার কেমন আসবে কটা কালার আছে আমি তাই একটু জানতে চাইছি
539,ও আর অন্য কোনো কালার নেই তাহলে
540,আচ্ছা আর আই ফোনটার দাম কেমন আসবে ম্যাম
541,ও আর কম নেই এর ভিতরে
542,ও আচ্ছা তা ম্যাম
543,হ্যাঁ হ্যাঁ কী বলছেন
544,ও আচ্ছা ম্যাম তা আপনাদের দোকানের ঠিকানাটা যদি একটু জানতে পারি আমি আপনাদের দোকানের নাম্বারটা পেয়েছি একটা বিজ্ঞাপন থেকে তাই একটু আপনার ওখানে ডিস্কাউন্ট চলছে তো সেই জন্য ফোনটা করেছি আর আমি তো ঠিকানাটা টোটাল জানি না আপনি যদি একটু বলে দেন
545,ও আচ্ছা আচ্ছা ম্যাম তাহলে ঠিক আছে আমি এবার চিনতে আর আমার অসুবিধা হবে না তাহলে আমি আজ কালের ভিতরেই পৌঁছে যাবো আপনাদের দোকানে ঠিক আছে
546,আচ্ছা রাখছি
547,বারোই জানোয়ারি পনেরোই জুলাই আঠেরোই আগাস্ট পাঁচই নভেম্বর চোদ্দোই ফেব্রোয়ারি
548,রাজস্থান উত্তরপ্রদেশ মধ্যপ্রদেশ পাঞ্জাব হরিয়ানা
549,ছয় এক দুহাজার আঠেরো সাত দুই দুহাজার কুড়ি নয় তিন দু হাজার একুশ দশ পাঁচ দুহাজার বাইশ নয় ছয় দুহাজার এগারো
550,হ্যাঁ আমার একটি বোন আছে আমি বড়ো এবং সে ছোটো আমার বোন আমার থেকে পাঁচ বছরের ছোটো আমি খুবই শান্ত প্রকৃতির এবং আমার বোন একটু চঞ্চল লম্বায় কিন্তু সে আমার থেকে অনেক বড়ো অনেক দিক দিয়ে আবার আমার আর আমার বোনের খুব মিল রয়েছে আমার আর আমার বোনের অনেক প্রিয় জিনিসই এক
551,কোথাও ঘুরতে গেলে আমরা একসাথেই যাই এক কথায় বলতে গেলে সে আমার খুবই ভালো বন্ধু
552,আমার বন্ধুর বাবাকে আমি ব্লাড দিয়েছি এবং ব্লাড দিয়ার ফলে উনি পুনর্জীবন হয়েছে তাতে আমি খুবই গর্বিত হয়েছি এবং উনি উনি বেঁচে উঠেছে আমার এই কাজটি আমার আমি সমাজসেবিক হিসাবে করে থাকি আর এতে আমি খুবই খুশি হই
553,হ্যালো
554,বলছি দাদা আমাদের যে সামনের সপ্তাহে পাড়ার অনুষ্ঠান হওয়ার কথা পাত্রা মন্দিরে তো সেটার কতদূর কি এগোলো
555,আমার মনে হয় অনুষ্ঠানটা হরিনাম সংকীর্তনটা হোক কিছুদিন ধরে এছাড়াও যে কদিন হবে সে কদিন আমাদের পাড়ার লোকজনকে তো খাওয়ানো হবেই এছাড়াও লাস্ট দিন যেদিন হরিনাম সংকীর্তনের হবে সেদিন আমার মনে হয় যে পাশাপাশি পাড়ার লোকজনদেরকেও বলা উচিত
556,এটা নিয়ে যদি সমস্ত আমরা কিছু কমিটি আশপাশে যেসব মন্দিরগুলো আছে তাদের কমিটির লোকজনকে ডেকে একটা যদি আলোচনা করতে পারতাম তাহলে সুবিধে হত
557,হ্যাঁ আমারও মনে হয় সবাই মিলে আলোচনা করে একসাথে সমস্ত পাড়ার লোকজন মিলে এটা করা হয় তাহলে তো খুবই ভালো হবে
558,হ্যাঁ হ্যাঁ আমারও মনে হয় আজকে তাহলে আজকে বিকেলে তাহলে আমার মনে হয় পাড়ার কিছু লোকজনকে আমরা ডাকি মন্দিরের সামনে একটা ছোটো করে আলোচনা সভা ডাকলে কার কি মতামত আমরা সবাই জানতে পারলাম সবাই জানল আমাদের আসল
559,কি পরিকল্পনা আছে আরও এছাড়াও কারও মনে যদি কিছু পরিকল্পনা থেকে থাকে সেও বলল সবার মতামত নিয়ে অনুষ্ঠানটা ভালো করেই করা যাবে
560,হ্যাঁ আচ্ছা তুমি তাহলে আমাদের পাড়ার কিছু লোকজনকে বলো বিকেল একটা জায়গায় মন্দিরের সামনে আসতে আমিও তাহলে যাচ্ছি সবাই মিলে আলোচনা হবে
561,আচ্ছা ঠিক আছে তাহলে মন্দিরে বিকেলে দেখা হচ্ছে এখন রাখছি
562,এক মার্কিন ডলারে কত ইউরো
563,বাংলা ভাষার বৈশিষ্ট্য বলতে গেলে বাংলা ভাষার বৈশিষ্ট্য অনেকটাই আলাদা বাংলা ভাষা সবকিছুর থেকেই আলাদা যেমন আমরা যখন জল খাই
564,তো জলটাকে খাই বলি অথচ কিন্তু জল আমরা খাই না জল পান করা হয় চা খাই চাটাও কিন্তু খাওয়া যায় না চাটাকে পান করা হয় বা ধরো কেউ কিছু বললো যে কালকে যাবি কেউ উত্তরে দিল দেখছি
565,কিন্তু সেটাকে দেখছি বলা যায় না এরকম বাংলা ভাষার আলাদা আলাদা অনেক রকমের বৈশিষ্ট্য আছে
566,শূন্য
567,আমি প্রথমত স্কুলে পড়ি না আমার স্কুল জীবন অনেককাল আগেই পেড়িয়ে গেছে আমি এখন পঞ্চান্ন বছর বয়েসি একজন মহিলা
568,তো সেখানে বিদ্যালয়ের কথা কোনোভাবেই আসছে না এবং লাইব্রেরি আমার ছোটবেলাকার বিদ্যালয়ে ছিল
569,আমি ছোটবেলাতে অনেক বই পড়তে ভালোবাসতাম এখনো বই পড়তে ভালোবাসি ছোটবেলার বই যেহেতু জিজ্ঞাসা করেছেন সেক্ষেত্রে আমি একদমই ছোটবেলার বইগুলোই বলছি পঞ্চতন্ত্র ঠাকুমার ঝুলি
570,নন্টে ফন্টে যেইগুলোকে ছাড়া আমার আমি খেতেও বসতে পারতাম না খাবার খেতে খেতেও আমার সেগুলো পড়তে হতো এবং তাছাড়াও আছে মহাভারত ছোটদের মহাভারত ছোটদের রামায়ন
571,সাঁতারুদের কানে জল ঢোকার একটা আঘাত থাকে আর ডাইভ মারার সময় বুকে একটা আঘাত লেগে যাওয়ারও সম্ভাবনা থাকে
572,সেই সব আঘার থেকে প্রতিরোধ করার প্রথম হচ্ছে কানে একটা আপনার ক্যাপ টাইপের পরা থাকে সেই কানে ওটা পরে যদি সাঁতারুরা করে তার কানে জল ঢোলার সম্ভবনাও থাকে না
573,আর বুকে আঘাত তো আপনি সুইমিং কস্টিউম তো পরতেই পারেন সেটা এমন এখন হচ্ছে বুকের একটা স্পেশাল প্যাড টাইপের থাকে যেটা আপনার সাঁতারে
574,বুকে আঘাত না লাগতে পারে আর গগলস চোখে গগলস পরতেই হবে কারণ সুইমিং পুলের জলে এখন ক্লোরিন দিয়ে জলটাকে স্বচ্ছ করা হয়
575,যেটাতে ইনফেক্সান আপনার সংক্রমণ যাতে বাচ্চাদের না হয় সেই জন্য সাঁতারুদের চোখে গগলস অবশ্যই পরতে হবে যাতে তাদের চোখে কোনো সংক্রমণ না হয়
576,এই সব সাবধান অবলম্বন করলে সাঁতারুদের ভবিষ্যতে কোনো জায়গায় যেন ওদের আঘাত না লাগা সম্ভবনা খুব কম হয়ে থাকে
577,আমি গোবিন্দ স্টোর থেকে একটা ডাস্টবিন কিনেছিলাম সেই ডাস্টবিনটা কিনে ঘরে আনার পর দেখি সেটা ফাটা বেরোয়ে সেটা আমি কিছুদিন ব্যবহারও করতে পারি না তাই আমি ডাস্টবিনটা নেওয়ার পর ঠকে গেছিলাম
578,ভারতীয় মিডিয়া সম্পর্কে আমার কিছু বলারই নেই কারণ আমি এখানে ব্যক্তিগতভাবে খুবই
579,দুশ্চিন্তায় আছি মানে এই ভারতীয় মিডিয়া যদি এরমভাবে অপ্রাসঙ্গিক খবর দিতে থাকে এবং সবসময় আমাদের সমাজকে ভুল দিকে চালিত করে
580,তাতে মানুষরা যারা আছেন যারা এই খবর বা তথ্য পেয়ে থাকেন পুরো ভুল দিকে চালিত হন এবং গোটা সমাজ একটা ভুল পথে চালিত হয় এই খবরের দ্বারা ভারতীয় মিডিয়ার প্রতি আমার একদমই আস্থা নেই
581,এবং আমিই দেখি কয়েকটা মিডিয়া সেগুলো মিডিয়া চ্যানেল সেগুলো হল চব্বিশ ঘন্টা
582,আনন্দ নিউজ টিভি জঙ্গলমহল ইত্যাদি এছাড়াও অনেক
583,মিডিয়া চ্যানেল আছে বা নিউজ চ্যানেল আছে কিন্তু কোনোটাই আমার বিশেষভাবে যে খুব ভালো লাগে তা নয় কারণ সবকটাই
584,কোনো না কোনো একটা সংস্থার দ্বারা চালিত হয় যারা মোটা টাকা দিয়ে গোটা মিডিয়া চ্যানেলগুলোকে কিনে রেখেছে
585,এবং তারা যা যা তথ্য দান করে তারা এই মিডিয়া এবং খবর মিডিয়াগুলো সেই খবর দিয়েই আমাদের কাছে সেই খবরগুলোই পাঠায় এবং
586,সেইজন্যেই আমি একদমই ভারতীয় মিডিয়ার ওপর একদমই আস্থা রাখি না
587,হ্যাঁ আমি আপনার ক্যাব বুক কত্তে চাই আমি মেদিনীপুর যাবো আমার বাড়ি থেকে
588,ওই বাড়ি বাড়ি থেকে বাড়ি পোযন্ত তো ক্যাব আসবে না তার জন্য সামনের মোড়ে যাওয়ার জন্য আপনার ক্যাবে ওঠার জন্য কোনো কি গাড়ি পাওয়া যাবে
589,সেই ব্যাপারে আমি জানতে চাইছি আর কি যাতে বাড়ি থেকে ওখানে গিয়ে আপনার ক্যাব ধত্তে পারি আর ক্যাবে করে আমাকে মেদিনীপুর যেতে হবে ওখানে আমার বিশেষ কাজ আছে
590,তারজন্য ওখান থেকেই যদি কোনো কিছু গাড়ি পাওয়া যায় তাহলে খুব সুবিধা হয় আর কি বাড়ি থেকে
591,পাশের মোড়ে যাওয়ার জন্য তো এইটার কিছু কোনো কি ব্যবস্থা আছে যদি আপনি একটু বলতে পারেন তাহলে খুব সুবিধা হয় দিলে আমি আপনার ক্যাবটা বুক কত্তাম
592,মাছ ধরাকে পেশা হিসেবে আরও ভালো এবং সহজ করার জন্য সরকারের কাছ থেকে যে সকল সহায়তার প্রয়োজন সেগুলির মধ্যে হলো
593,জায়গা সেই সরকারের যে খাস জায়গা আছে সেখানে পুকুর খনন করা এবং পরবর্তীতে সেখানে জলের ব্যবস্থা করে মাছ চাষ করা এবং সেই মাছগুলিকে বড়ো করে তোলার জন্য সরকারি অনুদানে
594,সেই সব মাছ চাষিদেরকে খাবার ডিস্ট্রিবিউট করা
595,খাবার সরবরাহ করা এবং পরবর্তীতে মাছগুলি বড়ো হয়ে যাওয়ার পরে সেগুলি বাজারজাতকরণের জন্য বা চাষিরা যাতে সঠিক মূল্যে বিক্রি করতে পারে তার সুব্যবস্থা যদি সরকার করে তাহলে সকলেই খুব উপকৃত হবেন
596,কিছু কুসংস্কার বর্তমান সমাজে এখনও রয়ে গেছে তার মধ্যে একটা অন্যতম হচ্ছে রাস্তা রাস্তায় যদি বেড়াল রাস্তা এপাড় থেকে ওপাড় যদি বেড়াল হয়ে যায় তাহলে সেটা একটা কুসংস্কার বলে ধরা হয়
597,পশ্চিমবঙ্গের মেধাভিত্তিক
598,এই শিল্প
599,প্রথম থেকে একটা শক্ত জমির ওপরে প্রতিষ্ঠিত আর এইখানে যে পরিকাঠামো রয়েছে তা ব্যান্ড উয়িথ
600,বা অন্যান্য সুযোগসুবিধা সেগুলো কোনো শহর থেকেই খারাপ নয় পশ্চিমবঙ্গে অনেকগুলো বেসংস্কারি প্রযুক্তির কলেজ পরিচালনা করে এরকম একটি সংস্থা টেকনো ইন্ডিয়ার ম্যানেজিং ডিরেক্টর সত্যম রায়চৌধুরী বলেছিলেন যে কর্মসংস্থান বেড়েছে বিপুল পরিমাণে এটাও তথ্য প্রযুক্তির ক্ষেত্রে যে উন্নতি হচ্ছে তার প্রমাণ
601,উনিশশো আটানব্বই সালের বারোশো থেকে তেরোশো ইঞ্জিনিয়ার এখানে কাজের সুযোগ পেতেন এখন এই সংখ্যাটা পৌঁছেছে তিরিশ হাজার
