id,ref
301,అవునా
302,సరేనండీ అయితే లగేజ్ పెట్టుకోవాలి కదా మళ్లీ ఇబ్బంది అవుతదమో అని
303,ఇప్పుడు వచ్చేత్తారు కదా అలా అయితే
304,సరేనండి ఇప్పుడేమో ఫోన్ చేసి వచ్చేయమనండి అయితే అతన్ని
305,సరే ఆయన పేరు ఏంటండీ నంబర్ పెట్టండి మాకు
306,కొంచెం తాగకుండా నడపమనండి బండి
307,నైట్ టైం కదా డ్రింక్ చేత్తారేమోనని
308,సరేనండి గమ్మున పంపించండి అయితే బయలుదేరుతాను
309,ఆడికొచ్చాక ఫోన్ చేయమనండి మీ డ్రైవర్ని
310,మిల్క్ మా బ్రౌన్ బ్రెడ్ రిటర్న్ చేసే విధానం ఏంటి
311,నేను ఉస్ట్రా బియర్డ్ వాష్ బ్రిటానియా మిల్క్ బ్రెడ్ ఆర్డర్ చేశా కానీ నాకు పద్నాలుగు రోజుల తర్వాత వాటి డెలివరీ కావాలి
312,నేర్చుకో
313,వార్తల్లో ఏముంది
314,నాకు దగ్గరలో చైనీస్ ఫుడ్ చూపించు
315,మూడు
316,హలో
317,హలో ట్రావెల్స్
318,ట్రావెల్స్ ఏజెంటా అండి మీరు చెప్పండి మేడం
319,అవునండి ఎంతమంది ఎళ్తున్నారు
320,ఒక పర్సన్ మటకైతే ఫైవ్ హండ్రెడ్ ఫైవ్ హండ్రెడ్ దాకా అవుతదండి మాకు
321,అది
322,అంటే ఒక ప్యాకేజీ మాట్లాడుకుంటే దాన్నిబట్టి ఉంటుందండి మీరు కన్ఫర్మ్గా ఏ డేటు మీరు కన్ఫర్మ్గా మాకు చెప్తే దాన్ని బట్టి మేము చెప్తాం
323,ఏ టైమ్కి
324,అయితే దానికి పికపింగ్కి రిసీవింగ్ దేని దానికి ఉంటదండి మాకు చార్జెస్ కాబట్టి మినిమం అయితే ఉంటది కొంచం
325,మీరు ఎక్కడెక్కడ అంటే ఏదైనా ప్లేసెస్కి వెళ్లాలా ఓన్లీ అక్కడికేన నెహ్రు జువాలజికల్ పార్క్కేన
326,ఓకే అండి మీరు కన్ఫర్మ్గా చేసి మీరు కన్ఫర్మ్గా ఓకే అనిపిస్తే మా మా చార్జెస్ ఓకే అనిపిస్తే మీరందరూ డిసైడై మాకు డేట్ ఒక రోజు ఇవ్వండి ఒకరోజు ఒక వన్ అవర్ టూ అవర్స్ ముందు మాకు కాల్ చేస్తే మేం వచ్చి రిసీవ్ చేసుకుంటామండి
327,తగ్గిస్తామండి
328,అంటే ఇక ఓన్లీ రిసీవింగ్ ఓన్లీ డ్రాప్ చేసినమట్టికే తీసుకుంటామండి తర్వాత ఓన్లీ అక్కడ మేము స్టే చేయాలంటే దానికి కూడా చార్జెస్ అయితే కదా అండి మా కూడా టైం వేస్ట్ అయితది అట్లా ఉంటది కదా
329,ఓకే అండి మీరు మళ్ళీ కాల్ చేస్తాం మేం కూడా సరే అండి
330,గత ఐదు వారాలల్లో ఆన్లైన్ లావాదేవీల నుండి ఫోన్ పే ద్వారా నాకు ఏదైనా క్యాష్ బ్యాక్ వచ్చిందా
331,హలో
332,రమ్యా రెసిడెన్సీయేనా మాట్లాడేది
333,మేము హైద్రాబాద్ నుంచి కాల్ చేస్తున్నామండి మీకు
334,ఇలాగ మేము ఏపి టూర్కి ప్లాన్ చేసాము మా ఫ్యామిలీతో కలిసి
335,ఏపీ అంతా మేము ఒకసారి అక్కడున్న స్పెషల్ ప్లేసెస్ అన్నీ చూడాలి అని అనుకుంటున్నాము మీ క్యాబ్ అప్పుడు ఫ్రీగా ఉంటుందా మీ
336,మేము ఈ మంత్ ఫిఫ్టీన్త్ వద్దాం అని అనుకుంటున్నామండి
337,అక్కడ మేము ఏపీలో
338,పాజ్బుల్గా ఒక ట్వెంటీ డేస్ ఉందాం అనుకుంటున్నాము మ్యామ్
339,ఆంధ్రా సరిపోతుంది మ్యామ్ తెలంగాణలో ఆల్మోస్ట్ మేము అన్నీ తిరిగేసాము ఆంధ్రాలో అయితే సరిపోతుంది ఓ ఫిఫ్టీన్ డేస్ సరిపోతుందా మేడం ఇంకా అన్నీ చూసేసరికి
340,ఓకే మ్యామ్
341,మా ఫ్యామిలీ మెంబర్స్ అంటే ఫోర్ మెంబర్స్ మ్యామ్ అంతే
342,ఓకే మ్యామ్ ఓకే
343,సరే మ్యామ్ సరే మ్యామ్ అయితే మీ ప్రొఫైల్ మాకు సెండ్ చెయ్యండి నేను కాంటాక్ట్ చేస్తాను
344,ఓకే మ్యామ్ థ్యాంక్ యూ సో మచ్
345,ఓకే మ్యామ్
346,హలో
347,నువ్వు ఎటు పోవాలని ఈ బస్సు హుజురాబాద్ పోతది నువ్వు ఏ బస్సు ఎక్కినవు
348,నువ్వు వేరే బస్సు ఎక్కినవు కదా
349,ఇది హుజురాబాద్ పోద్దండి ఈ బస్సు పెద్దపల్లి పోదు ఇది
350,నేను మీకెందుకు చెప్పినానా ఇది హుజురాబాద్ పోద్ది ఇది బస్సు కానీ అటు బస్టాండ్ బస్టాండ్లల్ల ప్లేస్ లేక ఇటు పెద్దపల్లికి పెట్టినాం హుజురాబాద్ బస్కాడ ఇంకొక బస్సు ఉంటే ఇది పెద్దపల్లి జాగలో పెట్టినాం ప్లాట్ఫారంల
351,బస్సులో హుజురాబాద్ అని ఉంటదన్న మీద పెద్దపల్లి అని ఉంటది అటు ఫ్లాట్ఫామ్ ఖాళీ లేక ఇటు పెట్టినాం మంది బా ఉన్నరని
352,ఇప్పుడు నువ్వు దయ్ ఆల్రెడీ హుజురాబాద్ దగ్గర దగ్గర పోయినాం కదన్న మళ్ళా నువ్వు డబల్ టికెట్ తీసుకుని పోవాలి ఇగ తప్పదు నీది
353,అంటే అట్లయితే ఎట్లా అన్న ఇప్పుడు
354,నువ్వు ఫ్లాట్ ఫామ్ చూసి కూకున్నావు అన్న కానీ బస్సు బస్సు పైన పేరు చూడవా అన్న ఏ ఊరు పోతది ఈ బస్సు ఏందని
355,హలో
356,హలో
357,నువ్వు ఫ్లాట్ ఫామ్ మీద కూకున్నావు అన్న
358,కానీ ఇది ఏ ఊరు బస్సో
359,అన్న ఏమన్నా డబ్బులు ఇయ్యి అన్న అట్లా కొట్టానంటే ఇప్పుడు మళ్ళా నాకు నా జీతంలో కట్ అయిద్దన్న
360,పెద్దపల్లిలో నువ్వు ఎక్కడ దిగాలన్న
361,కమ్మం కాడనే అంటే ఆగదన్న డైరెక్ట్ బస్టాండ్లోనే అయితేనే ఆగుతది
362,ఆడ్నుంచోలే అటు పో అన్న మళ్ళా నువ్వు రిటర్ను
363,హుజురాబాద్ దాకా వచ్చినావన్న హుజురాబాద్ దగ్గర బస్టాండ్ దగ్గరికి వచ్చినావు హుజురాబాద్ బస్టాండ్ దగ్గర దాక
364,దాన్లో నువ్వు మళ్ళా హుజురాబాద్ నుంచెల్లి మళ్ళా కరీంనగర్ బస్సు ఎక్కాలె
365,కరీంనగర్ నుంచెల్లి మళ్ళా పెద్దపల్లి బస్ ఎక్కాలె
366,నువ్వు కరీంనగర్ నుంచెల్లి అటుపోక ఇటు ఎందుకు ఈ బస్సు ఎందుకు ఎక్కినావన్న నువ్వు హుజురాబాద్ బస్ ఎక్కి మళ్ళా మమ్మల్ని పరేషాన్ చేస్తివి
367,మమ్మల్ని పరేషాన్ చేస్తాండ్రు అట్టిగ ఈరు
368,సరే అన్న బస్సు వచ్చినాంక చెప్తాం కానీ అంతసేపు బస్సులో కూకో అన్న ఇంకొక ఇంకొక పది నిమిషాలు అయితే బస్టాండ్ అత్తదన్న బస్టాండ్ వచ్చినాక నిన్ను పిలుత్తాను బయటికి రా అన్న
369,సరే అండి
370,హలో
371,అవునండి
372,చెప్పండి
373,ఎంతమంది రావాలనుకుంటున్నారు ఫ్యామిలీయా ఫ్రెండ్సా
374,వాయిస్ బ్రేక్ అయితుంది మీది
375,ఓకే ఓకే
376,ఇక్కడా
377,ఇక్కడా మీకొచ్చేసి రూమ్ రెంట్కి రూమ్ పేమెంట్ సపరేట్ ఉంటుంది ఇంకా మళ్ళీ వచ్చేసి కార్ పమెంట్ అంటే అదేంది మీరు తిరిగేసి ఇటొస్తారు కదా
378,కార్స్లో అట్లా కూడా ద్వా దానిక్కూడ వేరే పేమెంట్ ఉంటుంది మీకు మళ్ళీ సెక్యూరిటీ గార్డియన్ కూడా ఉంటారు మీక్ అపార్ట్మెంట్లో
379,మీకన్నీ ఫెసిలిటీస్ ఉంటాయ్ అట్లా వేరే వేర అమౌంట్ కొంచెం వే సెపరేట్ ఉంటుందండి
380,మీరెలాగైనా ఉండొచ్చు ఎన్ని రోజులయినా ఉండొచ్చు ఏంటండి
381,ఓకే మ్యామ్
382,అవుతుంది మ్యాడమ్
383,చేస్తాన్ మ్యాడమ్
384,అన్నీ అన్నీ ఫెసిలిటీస్ ఉంటాయి మ్యాడమ్ మీకే ఫుడ్ డెలవరీ ఫుడ్ డెలవరీ కూడా మీ దగ్గరకే వచ్చేస్తుంది
385,అన్నీ మీ దగ్గరకే వస్తుంది
386,మ్యాడమ్
387,ట్యాంక్బండ్ ఉంది హుస్సేన్ సాగరుంది సాలార్జియం మ్యూజియం ఉంది ఇలా చాలా ప్లేసెస్ ఉన్నాయి మ్యాడమ్
388,చార్మినార్ ఉంది
389,అన్నీ చూయించుకోని తీసుకొస్తారు మ్యాడమ్ మీకు మళ్ళీ ఇంటి రూమ్ దగ్గరికి
390,పెడ్తాను మ్యాడమ్ పెడ్తా పెడ్తా
391,ఓకే మ్యాడమ్ థ్యాంక్
392,ఓకే మ్యాడమ్ రండి
393,థ్యాంక్ యూ మ్యాడమ్
394,హలో
395,మేడం నేను మేమందరం ఇక్కడికి తిరుమల కొచ్చినాం సర్ చూస్ చూడ్డానికి టెంపుల్ చూసేకి ఒక పదిమంది టూరిస్టులు వచ్చినాము
396,అంటే మేము ఒక వన్ ఇయర్ ప్లాన్ చేసుకొని చీటీలాగ వేసుకొనీ
397,తిరుమలా కొచ్చి చూసుకొని నాలుగు రోజులట్ల స్పెండ్ చేసి పోదాం అని వచ్చినాం మేడం మాకు తెలీదు
398,నెక్స్ట్ ఫ్రైడే వస్తున్నాం మేడం
399,అదే మేడం మాకు దర్శనం డైరెక్ట్ ఎట్లా నేరుగా వెళ్తే వదులుతారా లేకుంటే ఏమైనా టికెట్ ఇంతకు ముందు ఆన్లైన్ లాగా ఏమైనా ఉన్నాయా
400,మేడం మేము టు డేస్ అక్కడ పైనుంటాము దర్శనం అంతా చూసుకొని విజిటింగ్ ప్లేస్ అంతా చూసుకొని పార్కులవి చూ చూడ్డానికి రెండు రోజులు సరిపోతుంద అక్కడా మిగిలిన రెండు రోజులు కింద గు టెంపుల్ ఉంది కదా మంగాపురం గుడి
401,అవన్నీ చూసువకోడానికి ఒక ఒక రోజు పడుతుంది మళ్ళా ఒక రోజు వెళ్ళిపోవడానికి సరిపోతుందీ
402,అంటే ఫ్రీ దర్శనం అంటే ఎన్ని రోజులు పడుతుంది త్రీ హండ్రెడ్ రుపీస్ కడితే ఎన్ని రోజులు పడుతుంది
403,అంతేనా
404,అయితే మనం ఫ్రీ దర్శనమే తీసుకోవచ్చు కదా మనం ఎట్లా చూడ్డానికి స్పెండ్ జేయడానికే వచ్చినాము
405,ఈడ మందరం ఫిఫ్టీ ఫైవ్ బిలోనే ఉన్నారు
406,మనకేం అదేమి అవసరం లేదు అందరు బాగుండే వాళ్ళే చూసుకుంటారు నడుస్తారు
407,సరే మేడం ఎర్లీ మార్నింగు ఒక ఫోర్ థర్టీకే అట్లా దర్శనం ఉండేటట్లు చూడండి మేడం
408,సరే మేడం నేను పంపిచ్చేస్తాను ఈ నెంబరే కదా వాట్సప్పు
409,ఓకే మరి నేను అందరి పేర్లు అవన్నీ రాసి ఒక పేపర్ మీద
410,ఆధార్ నెంబర్లు రాస్తే సరిపోతుందా డేగ్ లేకుంటే
411,మీరు చేసుకుంటారా సరే మేడం నేను మీకు ఇప్పుడే చేస్తాను ఒకసారి కన్ఫార్మ్ చేసుకొని చెప్పండి మేడం మేము బయల్దేరేదానికి
412,సరే మేడం అట్లే మేడం పంపిస్తా ఇప్పుడే ఓకే మేడం ఓకే మేడం
413,నేనైతే మళ్ళీ ఇంకో ప్రోడక్ట్ బుక్ చేశాను అది వచ్చిసి షూ అనమాట
414,సో నేను దాన్ని చూడగానే దాని యొక్క స్టైల్ని చూసి దాని యొక్క
415,డిజైన్ను చూసి నేను ఏం అనుకున్నానంటే చాలా బావుంటది షూ ఒకే క్వాలిటీ కూడా చాలా బావుంటది
416,అని చెప్పి నేను బుక్ చేశాను బుక్ చేసిన తర్వాత ఇంటికి వచ్చిందది సో వచ్చిన తర్వాత దాని అన్ ప్యా ప్యాకింగ్ తీసి నేను ఆ షూని చూశాను చాలా బావుంది
417,కానీ దాని షూని ఒక్కసారి వేస్కున్న తర్వాత అది అది సరిగ్గా నా పాదాలకు ఫిట్ అవ్వలేదు
418,నెక్స్ట్ ఇంకోటేంటంటే దాని క్వాలిటీ కూడా నేను ఊహించినంత మేరకు ఐతే లేదు
419,చూడ్డానికి అయితే చాలా బాగుంది కానీ క్వాలిటీ మాత్రం చాలా తక్కువగా ఉంది
420,ఆ సోల్ కూడా చాలా ఆ సోల్ కూడా నేను మంచి క్వాలిటీ ఉంటది అనుకున్నాను కానీ ఆషూ యొక్క సోల్ కూడా
421,సరిగా లేదు పైగా ఇంకోటేంటంటే నేను పెట్టుకున్నదేమో వైట్ కలర్ పెట్టుకున్నాను సో ఆ వైట్ కలర్ కూడా మంచిది
422,షేడింగ్లో లేదా షేడింగ్ వైట్ కింద వచ్చినాది
423,సో నేను నేను ప్రొడక్ట్ చాలా ఎన్నో ఎక్సెప్టేషన్స్ పెట్టుకున్నాను గాని
424,అది నా ఊహలకు తగ్గిన ప్రోడక్ట్లా లేదది
425,సో నేను చాలా డిసప్పాయింట్ అయ్యాను ఆ షూ మేరకు
426,సో ఆ నెక్స్ట్ ఇంకోటి వచ్చేసి
427,ఆ దాని యొక్క షూ లేస్ కూడా ఎలా ఉందంటే చాలా వీక్గా ఉంది ఆ షూ లేస్ హోల్స్ కూడా ఏంటంటే సరిగ్గా పడలేవు
428,ఆ షూ లేస్ హోల్స్ కూడా ఏంటంటే కొన్ని కొన్ని దగ్గర బ్లాక్ అయిపోయుంది
429,నెక్స్ట్ షూ లేస్ యొక్క షూ లేస్ కూడా చాలా వీక్గా ఉంది ఆ ఎండ్స్ కూడా చాలా డెలికేట్గా ఉన్నాయి
430,నెక్స్ట్ అది ముడతలు పడుతుంది గబుక్ అని షూ వేస్కుంటున్నప్పుడు గమ్ముని వేసుకున్నప్పుడు కూడా ముడతలు పడేలా ఉందది
431,సో చాలా డిసప్పాయింట్ అయ్యాను షూన్ చూసి
432,సో ఇది నా చాలా స్యాడ్ రివ్యూ ఇది
433,అయినా సరే నేను ఎనిమిది అయినా సరే నేను తొమ్మిది పెట్టుకున్న సరే నాకు ఆ షూ సరిపోలేదు
434,సో అది తప్పు ప్రోడక్ట్ వచ్చింది నాకు
435,అది ఫిట్టింగ్ కూడా చాలా బాలేదు అసల
436,సోల్ కూడా చాలా ఘాట్గా ఉంది చాలా గట్టిగా ఉంది
437,అది మెత్తగా ఉంటుందనుకున్నాం కానీ చాలా గట్టిగా ఉంది షూ సోల్ కూడా
438,నెక్స్ట్ లోపల వాడిన ఆయా మెటీరియల్ కూడా చాలా చీప్ క్వాలిటీగా ఉంది
439,మంచి క్వాలిటీ వాడలేదు షూ బిల్ చేసినోళ్ళు
440,సో చాలా నెగిటివ్ నెగిటివ్గా ఉంది నా ఫే నా పాదం కూడా చాలా
441,డిస్కంఫర్ట్గా ఫీల్ అయింది మంచి కంఫర్ట్ లేదు పాదానికి కూడా వేస్కొని చూశాను నడుస్తున్నప్పుడు
442,హలో భాను ట్రావల్ ఏజెంటా
443,నేనిక్కడ హైద్రాబాద్ నుంచి మాట్లాడుతున్నానండి నా పేరు వంశీ
444,మేము
445,ఇక్కడ వేణుగోపాల స్వామి టెంపుల్కి వెళ్దామనుకుంటున్నాము ఫ్యామిలీతో కలిసి
446,ఇప్పుడొచ్చే హాలిడేస్ వీకెండ్స్లో అండి సాటర్ డే అండ్ సన్ డే టూ డేస్
447,ఫ్యామిలీ వచ్చేసి ఓ సెవెన్ మెంబర్స్ ఉంటారు
448,వ్యాన్ అయితే బెటరండి అంటే కొంచెం ముసలి వాళ్ళున్నారు కదా
449,గైడెన్స్ అంటే డ్రైవర్ ఉంటే అంత అండి
450,స్పెషల్గ ఏమొద్దండి డ్రై డ్రైవర్తో సరిపోతది అతనికి తెలిస్తే చాలు
451,సిక్స్ హండ్రెడ్ ఓకే
452,ఎయిటీన్ థౌజనా అండి
453,డీజిల్ మీదేనా
454,ఎయిటీన్ అంటే ఎక్కువవుతదండి కొంచెం ఫిఫ్టీన్లో అలా చెయ్యండి ఏమైనా
455,అవును
456,సరే అండి ఇక ఓకే అండి లాస్ట్ ఈ వీకెండ్లో ఫిక్స్ జేద్దాం ట్వంటీ సెవెన్ అండ్ ట్వంటీ ఎయిట్ డేట్స్కి
457,ఓకే థ్యాంక్ యూ
458,హలో
459,ఆ హలో మ్యామ్
460,ఫుట్బాల్ కోచింగ్ సెంటరా మ్యామ్
461,ఆ నేను ఫుట్బాల్ కోచింగ్ తీసుకుందామనుకుంటున్నాన్ మ్యామ్ నాకు ఫుట్బాలంటే చాలా ఇష్టం
462,హలో
463,అంటే నేను గూగుల్లో చూశానండి అలాగే మా రిలేటివ్స్ కూడా సజెస్ట్ చేశారు
464,అంటే నేను
465,నాకు ఫుట్బాలంటే చాలా ఇంట్రెస్ట్ మ్యామ్
466,చిన్నప్పట్నుంచి ఫుట్బాల్ ఆడుదామనుకుంటున్నాను కానీ నాకు ట్రైనింగ్ లేదు
467,ఆ చేస్తానండి
468,విజయవాడ మ్యామ్
469,ఆ హాస్టల్లో ఉంటానండి
470,ఆ ఓకే మ్యామ్
471,ఫీజు స్ట్రక్చర్ ఏంది మ్యామ్ అంటే నేను ఇప్పుడు ప్రజెంట్ గ్రాడ్యుయేషన్లో ఉన్నాను మ్యామ్ నాది ట్రైనింగ్ పీరియడ్ ఎ ఎన్ని మంత్స్ ఉంటాది మ్యామ్
472,ఆ అంటే ఈ లోపు నా గ్రాడ్యుయేషన్ కూడా కంప్లీట్ అయిద్ది మ్యామ్ మీరు పర్మిషన్స్ ఇస్తే నేనేళ్ళి నా ఎగ్జామ్స్ కూడా రాసుకొనోస్తాను
473,ఓకే మ్యామ్
474,ఓకే మ్యామ్
475,అంటే నేను ఆ ఓకే మ్యామ్ నేను ఈ లోపు నా గ్రాడ్యుయేషన్ కూడా కంప్లీట్ అయితే రెండు ప్యారలల్గా ఉంటాయని చెప్పి ఆలోచిస్తున్నాను
476,ఎస్ మ్యామ్
477,టోటలు ఏంటి అకామినేషన్ అన్ని మీవేన మ్యామ్
478,ఓకే మ్యామ్
479,చెప్పండి మ్యామ్ టైమింగ్స్
480,ఓకే మ్యామ్
481,ఫైవ్కి అలనా మ్యామ్
482,ఓకేమ్యామ్
483,ఓకే మ్యామ్
484,ఓకే మ్యామ్ ఎప్పుడు వరకు ఉంటది మ్యామ్ ట్రైనింగ్ ఈవినింగ్
485,ఓకే మ్యామ్
486,ఓకే మ్యామ్
487,ఓకే మ్యామ్
488,ఓకే మ్యామ్
489,ఓకే మ్యామ్
490,ఓకే మ్యామ్
491,ఓకే మ్యామ్ ఫీజ్ స్ట్రక్చర్ ఏంటి మ్యామ్
492,అది విడిగా హాస్టల్ పీజ్ కట్టాల మ్యామ్ ఇది కోర్స్ ఫీజు విడిగా మళ్ళీ అక్కడే హాస్టల్లో ఉండాలనుకుంటే అక్కడ మళ్ళీ విడిగా కట్టాల మ్యామ్
493,ఓకే మ్యామ్ ఇప్పుడు హాస్టలును ఇన్స్టిట్యూట్ దగ్గర దగ్గరే నా మ్యామ్ కోచింగ్ సెంటరును హాస్టలు
494,ఓకే ఇప్పుడు ప్రజెంట్ ఎంతమంది ఉన్నారు మ్యామ్
495,ప్రెసెంటండి ఎవరన్నా ఇప్పుడు ఫుట్బాల్ టీంకి ఎవరన్నా సెలెక్ట్ అయ్యార మ్యామ్ ఇక్కడ్నుంచి
496,ఓకే మ్యామ్
497,ఓకే మ్యామ్
498,ఓకే ఇపుడు ఎన్రోల్ అవ్వడానికి నేను అక్కడికి రావాల మ్యామ్ దీనిలో ఎన్రోల్ అవ్వడానికి
499,ఆ ఫస్ట్ రిజిస్టర్ అవ్వడానికి ఆన్లైన్లో రిజిస్ట్రేషన్ చేసుకుని కోచింగ్కి అక్కడికి రమ్మంటారా మ్యామ్
500,అంటే ఇప్పుడు రిజిస్ట్రేషన్ ఫీజు ఫస్ట్ ఎంత పే చెయ్యాలి మ్యామ్ రిజిస్టర్ అవ్వడానికి
501,ఫర్ మంత్కి పోర్టీన్ తౌజెండా మ్యామ్
502,ఫర్ ట్రైనింగ్ ఫర్ మంత్ ఫోర్టీన్ తౌజెండ్
503,విత్ అకామినేషన్ ఓకే మ్యామ్
504,ఓకే మ్యామ్ ఐజనిక్గా పెడతారు ఓకే
505,ఎస్ మ్యామ్ వెజ్ మ్యామ్ ప్యూర్ వెజిటేరియన్ మ్యామ్
506,అయితే ఇప్పుడు ఫస్ట్ రిజిస్ట్రే అయితే ఫస్ట్ ఇప్పుడు రిజిస్టర్ అవ్వడానికి లింక్ పెట్టండి మ్యామ్ వాట్సాప్కి ఆ లింకు రిజిస్టర్ అయ్యాక ఫస్ట్ ఇనిషియల్గా ఎంత ఫీజు కట్టాలో చెప్తే అంత ఫీజు పే చేస్తాను మ్యామ్
507,టూ తౌజెండా మ్యామ్
508,ఆ ఓకే మ్యామ్ నేను ఎన్రోల్ అవుతాన్ మ్యామ్ మీరు లింకు పెట్టంగానే నేను ఎన్రోల్ అవుతాను ఇప్పుడు రిజిస్టర్ అయ్యాక ఎన్ని డేస్ లోపు రావచ్చు మ్యామ్ అక్కడికి
509,ఓకే మ్యామ్
510,సరే అండి థ్యాంక్ యూ అండి
511,ఆ ఓకే మ్యామ్ థ్యాంక్ యూ మ్యామ్
512,నేను నా డిగ్రీ అయిపోయినంక ఎమ్మెస్ చేయడానికి నేను అమెరికా వెళ్ళాను అమెరికా వెళ్ళడం వల్ల అప్పుడు మన భారతీయ సంస్కృతికి అమెరికా సంస్కృతికి పాలా చాలా డిఫరెంట్ ఉంటది మన భారతీయతికి ఏమో చాలా ట్రెడిషనల్ చాలా సంస్కృ
513,సంస్కృతి సాంప్రదాయాలును కలిగి ఉంటుది అదే అమెరికా అయితే మొత్తం ఫ్యాషన్గా ఉంటరు అదే మన భారత దేశంలో అయితే చీర కట్టు
514,కట్టు బోట్టు అనేది మనిషికి అందంగా ఉంటాయి అంతే కాకుండా మన భాషలో మనం
515,మాట్లాడుకోవచ్చు అదే ఇంగ్లీష్ అదే వేరే అమెరికా వెళ్తేనే స్టడీస్ కోసం వెళ్నప్పుడు చాలా కష్టాలు ఎదుర్కొన్నాడు అక్కడ భాష అనేది వాళ్ళ ఇంగ్లీష్ అనేది స్పీడ్ స్పీడ్గా మాట్లాడతారు మనక్కూడా ఇంగ్లీష్ వచ్చు గాని వాళ్ళంత స్పీడ్గా మాట్లాడ్లేము అంతే గాకుండా వాళ్ళ సంస్కృతి అనేది
516,చాలా డిఫరెంట్గా ఉంటది పొట్టి పొట్టి బట్టలు వేస్కుంటారు మనమేమో పొట్టి పొట్టి బట్టలు వేస్కోవడానికి ఎక్కువ ఇష్టపడము
517,మనం ఎప్పుడైనా చీర కట్టుకోడానికి మంచి చుడిదార్ ఉన్న డ్రెస్సులు వేస్కోడానికి చున్ని వేస్కోడానికి ఇష్టపడతాం కానీ వాళ్ళు మాత్రం అన్ని
518,స్లీవ్లెస్ డ్రెస్సులు చిన్న చిన్న పొట్టి పొట్టి బట్టలు వేస్కుంటారు అది మనకు ఇష్టం ఉండదు అంతే కాకుండా వాళ్ళు చాలామంది అబ్బాయిలతో తిరుగుతుంటారు వాళ్ళు
519,వాళ్ళ అమెరికాలో ఎక్కువ ఫ్రీడమ్ ఉంటది మనకి ఇక్కడ ఎక్కువ ఫ్రీడం ఉండదు ఎక్కువ రిస్ట్రీక్షన్స్తోని పెరిగినం కాబట్టి అక్కడికి వెళ్ళేసరికి నాకు వాళ్ళ సంస్కృతి అనేది చాలా డిఫరెంట్గా అనిపించింది వాళ్ళతో మాట్లాడేటప్పుడు కూడా కొంచెం ఎక్కువగా అమెరికాలతో కలిసిపోలేము
520,కొంచెం భాష పరంగా కూడా చాలా ప్రాబ్లమ్ అయింది మళ్ళీ నేన్ ఫస్ట్ డే కాలేజ్కెళ్ళడానికే నేను నాకు
521,వారం రోజుల టైం పట్టింది వాళ్ళు చెప్పేది అర్థం కాక నేను మళ్ళీ అదే ట్రైన్లో రిటన్కి తిరిగి వచ్చాను ఇలా చాలా సమస్యలు ఎదుర్కున్నాను
522,అంతేగాక వాళ్ళకు వాళ్ళేమన్నా అంటే ఆ సీటు వాళ్ళకి ఇచ్చేసి నేను సర్దుకుపోయి వేరే లాస్ట్ కి వెళ్ళి కూర్చునే దాన్ని ఇలాంటి సమస్యలు నేను ఎన్నో ఎదుర్కొన్నాను నా చదువు విషయంలో
523,చాలా భిన్న సంస్కృతి ఎందుకంటే అక్కడ వాళ్ళు అన్ని వెస్ట్రెన్ అలా ఆ విధంగా ఉంటారు
524,వాళ్ళ సంస్కృతి కూడా వేరే విధంగా ఉంటది మనలాగా వాళ్ళు బొట్టు పెట్టుకోరు వాళ్ళెక్కువ వేరే దేవుళ్ళని నమ్ముతాము మన హిందుట్రెడిషనల్ ప్రకారం మనం అన్ని దేవుళ్ళను నమ్ముతాము ఇది నాకు చాలా భిన్నంగా అనిపించింది
525,పిల్లి
526,బయట ఉష్ణోగ్రత ఎంత
527,మూడు
528,నాకు పదిహేనవ యేటరు మా అమ్మగారి నాకు వంట నేర్చుకో తల్లి అని వంట చేయడం నేర్పించారు
529,నాకు చాలా సంతోషంగా ఉంది వంట చేయడం మా అమ్మ నాకు ఫస్ట్ టైమ్ పప్పు చేయడం నేర్పింది
530,ఆ వంట నా తల్లిదండ్రులు తింటూ ఎంతో బాగచేశావని మెచ్చుకున్నారు
531,అప్పుడు నాకు చాలా సంతోషం వేసింది
532,చాలా వంటని ఆస్వాదిస్తూ మా తల్లిదండ్రులు తిన్నారు నన్ను బాచేశావని మెచ్చుకున్నారు
533,ఆరు
534,హలో హనీ
535,ఆహా చెప్పవే
536,ఆ బాగా రాశా నువ్వు బాగా రాశావా
537,ఎం వన్ ఎలా వచ్చింది పేపరు
538,ఎమ్ వన్ ఏమ్ పర్లేదు ఎమ్ వన్ అయితే కష్టమే
539,ఏంటి ఏం టాపిక్స్ రాశావు ఎమ్ వన్లో
540,నేను కూడా సేమ్ నేను కూడా సేమ్ అవే ప్రిపేర్ అయ్యాను అవే వచ్చాయ్
541,అవును
542,ఫస్ట్ యూనిట్ నుంచి లాస్ట్ వరకు రా రాశావా లేకపోతే లాస్ట్ నుంచి స్టార్ట్ చేసావా
543,ఔనా
544,ఔనా
545,నాకైతే ఫోర్త్ యూనిట్ చాలా టఫ్ ఇచ్చాడు
546,నిన్ననేన్ ఏం చేసానంటే ఫస్ట్ సెకండ్ థర్డ్ ఫిఫ్త్ రాసేసి ఇంకా ఫోర్త్ యూనిట్ లాస్ట్లో రాశాను కష్టంగా ఉందని చెప్పేసి లాస్ట్లో రాశాను
547,అవునా
548,ఎంటూ ఎంటూ ఎలా రాశావు
549,సార్ చెప్పినయే వచ్చాయి ఈజీగా
