id,wh
683,নতুন বছর শুরু হতে হতে একটা উৎসাহ থাকে মনের মধ্যে সবাই বাঙালিরাও দিন মিষ্টি খায় লোকে মিষ্টি দেয় আর খুব ভালোভাবে এই উৎসবটা মানানো হয়
684,ওই উৎসবটা আমাদেরকে বোঝায় কি নতুন বছর শুরু হচ্ছে আর পুরোনোটা শেষ হল তো যা হল শেষ হয়েছে এবার নতুন বছরে যা হবে ওটা করা
685,এমনিভাবে আমরা পয়লা বৈশাখ মানাই দিওয়ালি আবার এমন উৎসব যেদিকে ফটকা ফাটিয়ে আমরা উৎসবটাকে মানাই
686,আলাদা আলাদা ধরণের ফটকা ফাটাই আবার আমরা এবং ঘুরে বেড়াই ওইদিন আমরা খুব লোকের ঘরে তুনি বাল্ব দেখতে পাব তুনি বাল্ব জলে আলাদা আলাদা রঙ দেখতে পাব আমরা ওইদিন ঘরে ওটা খুব লাইট ভালা ফেস্টিভ্যাল হচ্ছে আর দিবালির দিন আমরা বড়দে গুরুজন দেখে প্রণাম করি
687,হলির দিন আমরা রঙ দিয়ে খেলি লোককে রঙ মাখাই গুরুজনে পায়ে রঙ লাগাই আর আমরা বন্ধুদের সঙ্গে রঙ বানাই
688,পাঁচেই অগ্রাহন সাতেই জ্যেষ্ঠ নয়েই মাঘ তেরোই ফাল্গুন চারেই বৈশাখ
689,আমাদের চিরকালের প্রথা আমরা দেখে এসেছি একটি নবজাতক
690,তাদের একটি শিশুর জন্ম হল তার পরে ছয় দিন গেল তার পরে ছয় দিন পরেই ষষ্ঠী পুজো
691,তারপরে তার একুশ দিনের আঁতুড় ঘরে থাকা তার মায়ের সাথে মা এবং শিশু দুজনেই
692,এবং সেই সময়টা শিশুকে কোথাও বার করা হয় না তার পরে ছয় মাসের মাথায়
693,তার অন্য প্রাসন হয় অর্থাৎ মুখে ভাত এটি একটি বিশাল অনুষ্ঠান এবং তখন তার পরেও শিশুকে খুব যত্নে রাখতে হয় বাইরে বার করা হয় না তার একটা কারণ
694,বিভিন্ন রকমের সংক্রমণের হাত থেকে যাতে শিশুটি নিজেকে বাঁচিয়ে রাখতে পারে বা তাকে বাঁচিয়ে রাখা যায়
695,মহারাষ্ট্র কেরালা পশ্চিমবঙ্গ জম্মুকাশ্মীর
696,তামিলনাড়ু
697,হ্যালো
698,আপনি কি শুভ মা বলছেন
699,আমিও টিউশন থেকে বলছিলাম
700, বলছি আমরা একটা পুরুলিয়াতে পিকনিকের জন্য প্ল্যান করছি শুভ কি আমাদের সাথে যেতে পারে
701,টা সামনের মাসের পাঁচ তারিখ
702,না না শুধু ছাত্রদেরকে নিয়েই করছি আর কি
703,না অভিভাবকেরা যেতে পারবে না কারণ এটা তো ছাত্রদেরকে নিয়ে করছি তারা তাদের মতো মজা করবে আরে অভিভাবকারে গেলে তো তাদের অসুবিধা আরে হতে পারে তারাও ঠিকমতো ইঞ্জয় করতে পারবে না সেই জন্য আর কি
704,না আমার সঙ্গে আরও টিউশনের আরও দু তিনটে স্যার যাচ্ছে আর কি সকলে মিলে একসাথে দেখে রাখব কিন্তু বাচ্চাদেরকে জিজ্ঞাসা করছিলাম যে তারা অভিভাবকের সাথে যেতে চায় নাকি বেশিরভাগই বলছে যে যেতে চায় না কারণ তারা সব জায়গায় তো অভিভাবকের সাথে চায় এই জায়গাটা নিজেরা গিয়ে মজা করতে চায় আর কিছুই জন্য
705,বাচ্চাদের ইচ্ছা অনুযায়ী করছি কারণ যদি বলি যে আমরা অভিভাবকদেরকে নিয়ে যাব তখন বেশিরভাগ বাচ্চাই বলবে যে তারা যেতে যায় না এবং তারা যদি বলে যে তারা যেতে যায় না তারা তাদের অভিভাবকেরাও আর জোর করে তাদেরকে পাঠাবে না তাহলে আমাদের পিকনিকটা কাউন্সিল হয়ে যাবে
706,সেটাও ঠিক কিন্তু এবার বাচ্চারা যদি তখন ঠিকভাবে গিয়ে সেখানে মজা আর না করতে পারে তখন ফিরে এসে বলব স্যাম নিয়ে গেলেন এই রকম হল বাড়ির লোকের সাথে গিয়ে আমরা কিছুই করতে পারলাম না ঘুরতে পেরলাম না
707,আর তো তাহলে আপনার বাবার সাথে আর আলোচনা করে খুব শীঘ্রই জানাবেন কারণ আমাদেরকে তো সবকিছু কেনাকাটা করতে হবে বাসারে বুক করতে হবে তো এই জন্য
708,তাহলে সেই মাটা আমরা গাড়ি এলে বুকিং করবো
709,না আজ রাত্রে যাব কাল থাকা হবে পরশুদিন সকালের মধ্যে আসব
710,আচ্ছা তাহলে আলোচনা করে জানাবেন
711,ঠিক আছে হুম
712,দুই লক্ষ পঞ্চাশ হাজার তিন লক্ষ চল্লিশ হাজার দুই হাজার ত্রিশ দুই হাজার পাঁচ এক লক্ষ পঞ্চাশ হাজার
713,গত ছয় দিন আগে আমি যে লিপস্টিক কিনেছিলাম তার রংটা খুবই ভালো
714,সাহায্য
715,এটি প্রাথমিক ও মাধ্যমিক বিদ্যালয়ের শিশুদের জন্য একটি সরকারি ছুটির দিন
716,একশ দুশ তিনশ চারশ পাঁচশ
717,চার
718,আমি গত পাঁচ দিন আগে মন ইলেকট্রনিক্স থেকে একটা ক্যামেরা কিনেছিলাম সেই ক্যামেরা কিনে আমি খুবই সন্তুষ্ট আছি সেই ক্যামেরাতে যে সমস্ত লেখা আছে সমস্ত কিছু মিলে গেছে সেগুলো সমস্ত কিছু কাজ করছে ঠিকমতো
719,তাই আমার মনে হয় যে যারা আরো এরকম ক্যামেরা কিনতে ইচ্ছুক তারা সেই মোহন ইলেকট্রনিক্স থেকেই কিনবেন
720,রাতে সুরক্ষিতভাবে বাড়ি ফেরার জন্য প্রথমত যা করা উচিত তা হল যে অটো ড্রাইভারের অটো আমি ভাড়া করেছিলাম তাকে কিছুক্ষণ অপেক্ষা করতে বলা উচিত কারণ রাতে বেশির ভাগ সময় অটো পাওয়া যায় না
721,আর নিজের কাছে ফোন থাকা এবং টর্চ থাকা অত্যন্ত আবশ্যক এবং যখন অটো ড্রাইভার আমাকে বাড়ি পৌঁছে দেবেন সুরক্ষিতভাবে তাকে ওনাকে ধন্যবাদ বলা উচিত
722,আমি ব্যক্তিগতভাবে কোনো ধরনের কুসংস্কারকেই মান্যতা দিই না ধর্মীয় কুসংস্কারও আমার কাছে এক ধরনের গোঁড়ামি
723,আমার দেখা এরকম পুসংস্কার রয়েছে যেটা এখনও অনুসরণ করা হয় যেমন আমরা দেখি যে কোনো পূজার দান হিসেবে পশুবলি করা হয় পশুবলি দান একটা
724,অন্য রকমের ধর্মীয় কুসংস্কার যেটা এখনো মানুষের মনে রয়ে গেছে মানুষকে এই সমস্যার মোকাবিলা করা উচিত এই ভাবে যে মানুষের মনে এই ধারণাটা দেওয়া উচিত যে পশু বলি
725,কোন ভগবানের নির্দেশ হতে পারে না অর্থাৎ পশু বলি দিয়ে ভগবানকে সন্তুষ্ট করা যায় না কারণ ভগবানের সন্তানও হচ্ছেন
726,সন্তান হচ্ছে পশু মানুষ যদি ভগবানের সন্তান হয় তাহলে একটা নিরীহ পশুও
727,ভগবানের সন্তান মানুষের মনে এই ধারণাটা বপন করা খুবই জরুরি বলে আমি মনে করি এবং এভাবেই মানুষের মন কুসংস্কারমুক্ত হওয়া উচিত
728,হ্যালো
729,এটা পূর্ব মেদিনীপুর জেলার গাড়িটি বলছেন
730,হ্যাঁ চলুন
731, বলছিলাম যে আমি নদীয়া থেকে বলছি আমাদের ওখানে কিছুদিন লোক নিয়ে ব্যার্কে যেতে চাই তো আমরা যে ওখানে দেখার কি কি জিনিস রয়েছে যেটি একটু আমাদেরকে বলেছিলাম
732,আচ্ছা তো আপনাদের ওখানে একটা মন্দির শুনেছিলাম
733,মোটা বর্তমান হননি
734,দিঘার যে সমুদ্র সৈকত্রা ঐটা কেমন ঐ জায়গাটা আসলে আমরা তো কোনোদিন আপনাদের ওখানে কি যাইনি
735, আচ্ছা ঠিক আছে আপনি যখন সবকিছু বলতেন সবকিছু তো ভালোই শুনলাম আর আমাদেরও খুব আগ্রহ ছিল যে আমাদের ওখানকার কি কি দেখার জিনিস আছে এসব বিষয়ে কী যে কোন ব্যাপার নয়
736,হ্যাঁ আমি
737, আচ্ছা চাচাই আছি
738,কাছে ফিরেছে কোনো ব্যাপার নেই আমরা কালে যাব আর আমরা কাছে যোগাযোগ করে নেব ওখানকে গেলে তাহলে আপনি যেন আমাদেরকে চারদিকটা ঘুরে দেখাবেন
739,কি আছে তাহলে রাখছি
740,পনেরো পঞ্চান্ন একশো পাঁচ তিনশো ছয় চারশো এক
741,হ্যালো
742,হ্যাঁ দাঁড়ানো মোস্কা
743,এসে এটা কি নিউ সু হাউসের দোকান
744, বলছি কিন্তু আমাদের বাড়িতে একজন আহত হয়েছে আর কি তার পায়ে আর কি পায়ের গির্টা ফুলও আছে সেই কারণে সে স্পঞ্জের মতো নরম জুতো আছে তো কানে আছে কি
745,ওর তার পায়ে ব্যথা আর কি সেজন্য সে নরম জুতো দরকার
746,কি রকম কি দাম আছে তাহলে
747,ওহ
748,দুশ টাকা দাদা আমি তো অনেক দাম হয়ে যাচ্ছে দুশ টাকা আমাকে একশ টাকা কমিয়ে দিবেন
749,না একটু ভালো দেখেই নেব তাঁর পাটা একটু ভালো আহত হয়ে গেছে বুঝতে তো পারছেন তাঁর পাটা
750,পাটা একটু তার আহত হয়ে গেছে তাকে একটু নরম জুতো চাই
751, পয়সাটা একটু শট আছে আর কি আমাদের কাছে সেই হিসেবে
752,আমি সে বুঝতে পারছি আমি দামের লিগে আপনার কাছে সহযোগিতা করবেন একটু
753,কেউ গরিব মানুষ তো
754,হ্যাঁ হ্যাঁ হ্যাঁ
755,হ্যাঁ নিলে একটু তার ভালোই নিতে হবে নাহলে তো পায়ে অসুবিধা হচ্ছে না
756,তার পায়ে তো চলাচলের অসুবিধা হচ্ছে সেজন্য একটু দামটা যদি একটু ঠিক করে দিতেন তাহলে একটু ভালো হতো
757,হ্যাঁ
758,না না আমি
759,আমি ওখানেই যাব দোকানে যে তাকে নিয়ে যেতে হবে তার পায়ের মাপ দিয়ে তবে তো জুতো নিয়ে যাবে
760,তাকে নিয়ে যাব সাথে করে সাথে নিয়ে যে তার পায়ের একটু দামটা যদি একটু কম করতেন তাহলে একটু সুবিধা হত আমাদের একটু দামটা একটু আপনি একটু কম করবেন দেখি
761,এত জুতোর দাম যদি চারশ টাকা হয় তাহলে তো বিড়ার ব্যাপারে করে
762,সে তো কোম্পানিরা করছে না একজনের পায়ে জুতো পড়বে মানুষ সেও চারশ টাকা দাম
763,আচ্ছা ঠিক আছে তাহলে নিয়ে যাব আপনার দোকানে
764,হ্যাঁ হ্যাঁ হ্যাঁ একদিন জানি আমি চলে যাব ঠিক আছে আচ্ছা ঠিক আছে রাখি তাহলে হ্যাঁ ধন্যবাদ ধন্যবাদ
765,তেইশ জানুয়ারি পনের এপ্রিল পঁচিশ সেপ্টেম্বর
766,পয়লা জানুয়ারি দশ অক্টোবর
767,হ্যাঁ গাছপালা হল আমার খুবই একটি শখের বিষয় আমি আমার বাড়িতে বিভিন্ন ধরনের বাগান করেছি সেখানে অনেক ফুলের গাছ ও অনেক ফুলের গাছ লাগিয়েছি
768,যেটা বিভিন্ন ঋতুতে আমাকে বিভিন্ন রকমের ফুল ও ফল দিয়ে থাকে
769,যখন অনেক দিনের জন্য বাড়ি থেকে খুব দূরে চলে যায় তখন আমি এই ফুলের যত্নগুলি এবং এর জন্য খুব চিন্তায় থাকি
770,তাই আমি এই ফুলের গাছগুলি যদি কিছুদিনের জন্য বাড়ি যায় তাহলে এর মধ্যে
771,বিভিন্ন পদ্ধতিতে জল দানের করে থাকি অর্থাৎ একটি বালতিকে ফুটো করে
772,উপর থেকে কোন কাপড় ছেঁড়া দিয়ে সেটা গাছের গরায় দিয়ে নিয়ে যাতে উপর থেকে জলটা চুয়ে চুড়ে গাছের মধ্যে আসতে থাকে
773,তাছাড়া যদি আমি কোথাও বেশি দিনের জন্য বাড়ি থেকে দূরে চলে যাই তখন আমি আমার প্রতিবেশীকে এই গাছটি সম্পর্কে নজর দিতে বলি
774,প্রতিবেশীদের বাড়িতে তখন আমি গাছটি দিয়ে অনেক দূরে চলে যাই এবং যখন ফিরে আসি আমার প্রতিবেশীরা আমার গাছটিকে খুব ভালো ভাবে যত্ন নিয়ে থাকেন
775,হ্যালো
776,কী বলছ
777,আমি একটু বাইরে আছি
778, এই ভূত দুপুরের কী দরকার আছে
779,আমি একটুকু বন্ধুদের সঙ্গে পড়াশোনা করছি
780,তুমি পাড়ার বিবেককে বলো না বিবেক আছে তো ওকে বললে তো হয়
781,আচ্ছা দুপুরে মাহাতো দোকান তো বন্ধ থাকে
782,তোমার একটা অভ্যাস আছে এই কুটুমবাটম আলেই তোমাকে সন্দেহ খাওয়াতে হবে এটা খুব খারাপ অভ্যাস
783,ঠিক আছে ঠিক আছে
784,আমি চেষ্টা করছি আমার কাছে তো পৌঁছা নেই
785,আমার কিন্তু দেরি হবে আমি তো একটু দূরে আছি
786,ত্রিশ মিনিট মোটামুটি আধা ঘণ্টা লেট হবে
787,ঠিক আছে ঠিক আছে তুমি যখন অত করে বলছ তখন একটু দেখছি
788,একটুকু দেরি হবে কিন্তু
789,ধারে কি দেবে
790,আমাকে তো চেনে না জানে না
791,ঠিক আছে ঠিক আছে আমি যাচ্ছি ঠিক আছে
792,পর্যবেক্ষণ করা আমার সব জায়গায় প্রিয় পাখি হচ্ছে টিয়া পাখি যেটা সচরাচর আমরা ঘরেতে পালন করেও থাকি কিন্তু এছাড়াও শালিক যেটাকে আমি আরও পছন্দ করি
793,তার সকালে কিছু মিছিল আওয়াজ তার সঙ্গম প্রদর্শন গাছের মধ্যে তাদের বাসা বাঁধা এক স্থান থেকে অন্য স্থানে যাওয়া এগুলো আমার খুব আনন্দিত লাগে আমার মনকে প্রচণ্ড প্রভাবিত করে তোলে
794,একটা প্রাকৃতিক পরিবেশের সব থেকে বড় সৌন্দর্য যেটা আমরা প্রত্যেকেই জেনে দেখি
795,তাই তার প্রত্যেকটা ভঙ্গিমা তার আঁচড় আঁচরণ এগুলো আমার সত্যি খুব ভালো লাগে এগুলো দেখে আমি সত্যি খুব আপ্লুত হয়ে থাকি
796,তার বাসা বানানো এবং প্রতিদিন সকালে আমাদের বাড়ির সারা দিয়ে এসে বসা এবং তাকে খেতে দেওয়া এই আচরণগুলো আমরা খুব ভালোবাসি এবং সবথেকে বড় জিনিস বাকি আমাদের ভাষা বোঝে যদি আমরা তাদেরকে ভালোবেসে রাখি তাই এই পর্যবেক্ষণগুলি আমি লক্ষ্য করে থাকি
797,বন্ধ
798,বন্ধ
799,বাঁকুড়া পূর্ব বর্ধমান পশ্চিম বর্ধমান বীরভূম ঝাড়গ্রাম
800,বলুন প্রতিদাগানে নাও
801,হ্যাঁ আমি গিরিবাড়ি বলছি
802,ঠিক আছে সামনের সপ্তাহ তাহলে সমস্ত কিছু কিছু ওই কমিটির মেনমেন্ট সদস্য সদস্যদেরকে নিয়ে যদি বসে যাক যে একটা আলোচনা হবে কি এমন খরচ করা হবে কতজন খাওয়ানো হবে কিন্তু কিছু হবে যা নিয়ে একটা আলোচনা করা যাবে আমি তাহলে ডেট ঠিক করুন কবে হবে
803,হ্যাঁ
804, ঠিক আছে ওরা তো আরও ভালো হয় তাড়াতাড়ি খবরটি বলতে বলুন তাহলে যখন আসবেন আমাকে একটু ফুল করে ডেকে নেবেন আমি চলে আসব কোনো অস্ত্র দেওয়ার না
805,হ্যাঁ বেরোনি
806,হ্যাঁ ঠিক আছে পাশাপাশি কয়েকটা গ্রামেও কিছু বলে রাখুন ভদ্রলোককে কীভাবে উনাকে কিছু বলে দিন কোনো অসুবিধা হবে না বোধার তো আমাদের অনেকটাই হয়
807,কাছাকাছি করে অস্থিতিতে হবে না হ্যাঁ সবাইকে যেমন ধন্য করে দিন
808,হ্যাঁ হ্যাঁ বুঝিয়ে বলবে এখানে বুঝিয়ে খাওয়ার ব্যবস্থা
809,আপনার কাছ থেকে যদি কারেকশন করে তাহলে আবার পুঁজিটা আমরা বড় করে করতে পারব সেজন্য যদি কেউ দিয়ে থাকে স্বেচ্ছায় দিয়ে থাকে তাহলে তাদের কাছ থেকে নেওয়া হবে কাউকে জোর করে কিছু বলা যাবে না আদায় করা সম্ভব নয় ঠিক আছে পেশ্রায় যারা যা দিবেন সেটাই আমরা গ্রহণ করব হ্যাঁ
810,কে কে তাহলে সামনের মঙ্গলবার তাকে আমি বলে রাখুন
811,হ্যাঁ হ্যাঁ
812,ওই তো এখন বিভিন্ন ধরনের তো বাজনা বেরিয়েছেন স্বল্পপাড়িয়াকে এটা ঠাকুরের কিছু সংশ্লিষ্ট মেয়ের জন্য একটু বিপ্লবী উদ্যোগ করতে হবে
813,হ্যাঁ হ্যাঁ মাইক তো রাখতেই হবে না হলে গানটা ভালো লাগবে না
814,ধরাড় ধরাড় ধরা
815, হ্যাঁ বোঝেই খাও আলোচনা হয়ে যাবে অন্য অসুবিধা নেই
816, হ্যাঁ হ্যাঁ একটু কল করে নিবেন আমি চলে আসব তোমার
817,আমি কোনো বড় গ্রুপের সাথে ভ্রমণ করতে কখনো যাইনি আমি গেছি বন্ধু বা পরিবারের সাথে
818,তো পরিবারের সাথে ঘোড়ার ভ্রমণের একটা আলাদা অভিজ্ঞতা সেটা হয়তো আমি এখন আপনাকে এটাতে বলে বুঝতে পারব না কিন্তু বন্ধুর সাথে যে ঘোড়ার অভিজ্ঞতা সেটা আপনাকে বলছি আমরা চার বন্ধু মিলে ভ্রমণ করতে গিয়েছিলাম পুরী
819,তো আমরা যে ট্রেনে যাই সে ট্রেন যে টাইমে ঢোকার কথা সে টাইমে কিন্তু ট্রেন ঢোকেনি সে ট্রেন সাত ঘণ্টা ডিলে
820,যার ফলে আমাদের যা টাইমটেবল সেডিবারি করা ছিল সেই সময়ের মধ্যে কিন্তু আমরা সেই জায়গাতে পৌঁছাতে পারিনি আমাদের কিন্তু অনেক অসুবিধার সম্মুখীন হতে হয়েছে
821,এবং আমরা অনেক কষ্ট করে আমাদের ভ্রমণ জায়গাটিতে পৌঁছেছি এবং ঐখানে পৌঁছানোর পর আমাদের যা যা কিছু মানে যোগাযোগ করা ছিল সেগুলো কিন্তু সময়ের সাথে সাথে আমরা কিন্তু পেয়ে ওঠিনি
822,আমরা প্রথম দিনটা অনেক কষ্ট করে পার করেছি সেকেন্ড দিনের পর থেকে কিন্তু আমাদের যে হিসাবে ভ্রমণ ঠিক করা ছিল সেই হিসাবের মধ্যেই কিন্তু আমাদের সব ভ্রমণটা সম্পন্ন হয়েছে আর বন্ধুদের সাথে এই ভ্রমণটা কাটিয়ে আমি জীবনের সব থিকে উন্নত মানের ভ্রমণের অনুভূতি পেয়েছি
823,ক্যামেরায় ছবি তুলতে সত্যিকারে আমার একটু বেশি ভালো লাগে আমি জীবনের যেকোনো মুহূর্তকে চেষ্টা করি
824,যে ক্যামেরায় ছবি হিসেবে ছবি বন্দী করার কারণ এটা একটা স্মৃতি হিসেবেই থাকে
825,এটাই কারণ স্মৃতি যেখুন আমরা পরবর্তীকালে যখন দেখি সেই স্মৃতিগুলোকে একটা ফিরে পাই সেই মুহূর্তটাকে একটা অনুভব করতে পারি তাই ক্যামেরা ছবি তুলি তাই ক্যামেরা ছবি তুলতে ভালো লাগে
826,প্রাচুর্য ও সম্ভাবনার দেশ ভারত যার জন্যে একে উদীয়মান দৈত্যের দেশ বলা হয় এখানে প্রচুর পরিমাণের জনবিস্ফোরণের জন্য বা
827,প্রচুর পরিমাণের জনসংখ্যার জন্য ভারতে প্রচুর শিল্প সম্ভাবনা থাকলেও তার বিলুপ্তি ঘটছে বিভিন্ন কারণে
828,এর কারণ হল বিভিন্ন ধরনের বৈদেশিক ও উন্নত ধরনের জিনিসপত্র ক্রয়ের কারণে দেশীয় ক্ষুদ্র ও হস্তশিল্পগুলি ধীরে ধীরে বিলুপ্তির পথে যাচ্ছে যেমন মাদুর শিল্প বা মাটির শিল্প বা কাঁচার বাসন শিল্প আজ প্রায় বিলুপ্তির পথেই হতে চলেছে
829,সরকারি উদাসীনতা অর্থের অপাচর্যতা এবং সাংসারিক ক্রিয়াকর্ম ও অভাব অনটনের জন্য একজন শিল্পী তার যথার্থ সুযোগ থেকে বঞ্চিত হচ্ছে এর ফলে
830,ভারতে বিভিন্ন ধরণের শিল্পগুলি যথেষ্ট প্রচার ঘটছে না ফলে সেই ভারতের শিল্প বিদেশি নির্ভর হয়ে উঠছে
831,বিড়াল
832,বাঁকুড়া বর্ধমান পুরুলিয়া পূর্ব মেদিনীপুর পশ্চিম মেদিনীপুর
833,পূর্ববর্তী
834,আশির ঘোষ বাবু ঘোষ বাপি ঘোষ সৌদি ঘোষ সায়ন ঘোষ
835,আমার পরিচিত আমার এক দিদি ব্যাংকে চাকরি করে মূলত দুটি পদে ব্যাংকে চাকরি পাওয়া যায় শুনেছি ট্যার্ক এবং প্রফেশনারি অফিসার
836,দুটি ক্ষেত্রেই যোগ্যতা এবং নিয়োগ প্রক্রিয়া ভিন্ন মানে আলাদা হয় বেশিরভাগ ব্যাঙ্কই ক্লাব পদে আবেদন করার জন্য দ্বাদশ শ্রেণি পাস হতে হয় এবং কুড়ি থেকে আঠাশ বছরের মধ্যে বয়স হতে হয় এবং অফিসার পদে আবেদনের জন্য একুশ থেকে ত্রিশ বছর বয়স হতে হবে
837,যদিও সেরকম জন্য বয়সের ছাড় দেওয়া থাকে না বিশেষ পদের জন্য না অফিসারের জন্য চাকরির ক্ষেত্রে ব্যাংক এমন একটি জায়গা যাকে এককথায় বলা যায় নিশ্চিহ্ন ঠিকানা অনেকের মতে সরকারি ব্যাংক হলে আবার সুবিধা অনেকের মতে সরকারি ব্যাংক হলে আবার অসুবিধা
838,তবে কিভাবে ব্যাংকে চাকরি পাওয়া যায় সেই বিষয়ে অনেক কিছু অজানা থাকে রাজ্য এবং দেশের সরকারি ব্যাংকে চাকরির জন্য কি পরীক্ষা হয়
839,বাংলাদেশ নেপাল ভুটান চীন
840,ঊন দশমিক পঁচিশ কেজি ফ্রেশার স্ট্রান্টার পারমেশন চিজ স্নায়ুটিক এর গতকাল কত দাম ছিল
841,আমার কাছে একটি হেডফোন রয়েছে যেটি আমি কয়েকদিন আগে কিনেছি তো এই হেডফোনের কিছু নেতিবাচক দিক হল
842,হেডফোনটি ব্লুটুথ হওয়ায় এটি তাড়াতাড়ি খারাপ হয়ে যাওয়ার সম্ভাবনা আছে এটি যদি ওয়্যারবালা হেডফোন হত তাহলে হয়তো খারাপ হওয়ার সম্ভাবনা খুব কম থাকত
843,যে তো এটি ব্লুটোথ হেডফোন তো খারাপ হয়ে যাওয়ার সম্ভাবনা আছে এবং হেডফোনটি ব্যাটারি দিয়ে চালাতে হয়
844,আর এই হেডফোনটির ব্যাটারি অতটা ভালো নয় যার জন্য এটা আমার খুব একটা ভালো লাগেনি কারণ এর ব্যাটারি অনেক কম এবং এজন্য আমি এই হেডফোনটা বেশিক্ষণ ইউজ করতে পারি না এবং সাউন্ড কোয়ালিটিও খুব একটা ভালো নয় মোটামুটি
845,এই জন্য এই হেডফোনটা আমার খুব একটা ভালো লাগেনি
846,হ্যালো
847, বলছি এনাম্বারে একটা কল আসছিল আপনি কি কল করছিলেন কিছু দরকার আছে
848,হ্যাঁ তো কী সমস্যা হয়েছে সেটা বলুন কোন পাইটটা খারাপ হয়েছে
849,ঠিক আছে তাহলে আমি আজকে সন্ধ্যা নাগাদ চলে যাব
850,কালকে হ্যাঁ কালকে টাইম হবে কেন আজকে কি কোনো সুবিধা আছে
851,আচ্ছা ঠিক আছে তাহলে কালকে আমি সকাল দশটার সময় দেব
852,ঠিকানায় যেন
853,টাকা বলতে পাইভটা কি বদলাতে হবে এরকম মনে হচ্ছে একটা বদলাতে হলে তো টাকা লাগবে তো ভালো কোয়ালিটির পাইপ দিতে হলে সেখানে তো টাকা লাগবে কিছু
854,হ্যাঁ যদি পাইমটা চেঞ্জ না করতে হয় তাহলে আমি গিয়ে বলব আমি না হলেও না দেখে তাহলে বলতে পারব না আমি গিয়ে আপনাকে বলব যে কত টাকা আমার একটা আলাদা মজুরি আছে বা পাইফটা চেঞ্জ করতে হলে সেটার একটা আলাদা মজুরি
855,না আমি পাইপ নিয়ে চলে যাব
856,হ্যাঁ হ্যাঁ আমি কালকে দশটায় চলে যাব তখন আমি কি বাড়িতে থাকবেন তো
857,আচ্ছা ঠিক আছে
858,না আপনি তো আমার সাথে বুঝবেন আমি কোনো লেবার নিয়ে গেলে তাদেরকে আমি মজুরি দেব তো আপনার সাথে আমার টাকা নিয়ে কথা হবে
859,বেঁচে থাকবে না দুই হাজার টাকা দুই হাজারের মধ্যে হয়ে যাবে
860,আমি আন্দাজে বলছি আমি এখন না দেখে অনুমান করে এটা বললাম তো আমি গিয়ে তারপরে দেখছি সাধারণত আমার মনে হয় কয়েকটা চেঞ্জ করতেই হবে কিন্তু তারপরও আপনি তো বলছেন যে চেঞ্জ করতে হবে না কিন্তু আমি গিয়ে দেখেছি গিয়ে দেখে বলব যদি চেঞ্জ না করতেও তাহলে হয়তো টাকাটা কমে যাবে আরও
861,না না কিছুদিন আমি ব্যস্ত ছিলাম দুদিন আমি খুবই ব্যস্ত ছিলাম সেই ফ্রান্সের জন্য কারো ফোন ধরা হয়নি ঠিক আছে আমি এখন ফ্রি আছি তো আমি চলে যাব কালকে দশটার সময় ঠিক চলে যাব
862,ঠিক আছে তাহলে রাখছি হ্যাঁ
863,আমি কি এই সপ্তাহের শেষের দিকে প্লাস এর ডেলিভারি আশা করতে পারি
864,আপনার ইপিএফএ তে নিবন্ধিত মোবাইল নম্বরের লগ ইন ওটিটি হল আট পাঁচ শূন্য দুই শূন্য ছয় নয় এক আট চার পাঁচ
865,উনি এখন কোথায় আছেন
866,আসানসোল জেলা হাসপাতালের ঠিক পাশে যে দুর্গামন্দিরটি দেখা যাচ্ছে তার বাঁ দিকের রাস্তা ধরে মোটামুটি দু মিনিট চলে আসুন ঠিক তার পাশেই যে গলিটি দেখা যাবে সেই গলি দিয়ে সোজা চলে আসবেন শিশুধা নামক বাড়িটি আমার
867,বলছি দাদা আমি আপনার রেস্টুরেন্ট থেকে খাবার অর্ডার করেছিলাম ফ্রাইড রাইস আর চিলি চিকেন তো অনেকক্ষণ ধরেই দাঁড়িয়ে রয়েছি কোনো রকম খাবার আসছে না ডেলিভারি বয়েন্ট নিয়ে
868,ফ্রাইডারি শিলি চিকেনটা শুধু আমি আমার জন্য নয় আমার গোটা পরিবারের জন্য অর্ডার করেছিলাম তো অনেকক্ষণে অর্ডার করেছি কিন্তু এত দেরি হচ্ছে কেন আসতে বুঝতে পারছি না
869,তো আপনি তাহলে এক কাজ করুন আপনি হচ্ছে ডেলিভারি বয়ের যে নাম্বার সেই নাম্বারটা আমাকে একটু পাঠান আমি ডেলিভারি কয়েরকে ফোন করে জিজ্ঞাসা করে নেব যে আসতে কতক্ষণ দেরি লাগবে
870,পরবর্তী অ্যালার্মটি কখন কার জন্য তা আমাকে বলে
871,আগামীকাল কি যাচ্ছে
872,আমি ট্রেনে করে পুড়ি গিয়েছিলাম তখনই প্রথমবার আমি ট্রেনে চাপি এবং ট্রেনে দেখি আমি প্রথমে ভাবতাম ট্রেন খুব ছোট একটা জিনিস তারপর যখন আমি নিজে ভালোভাবে ট্রেনটিকে দেখলাম তখন আমি খুব অভাব হয়ে গিয়েছিলাম
873,ট্রেনের ছিল খুব বড় শাখা
