id,wh
660,ਮੈਨੂੰ ਫ਼ਿਜ ਮਿਲ ਜਾਏਗਾ ਕੀ ਤੁਹਾਡੇ ਕੋਲ ਇਲੈਕਟਰੋਨੀਕ
661,ਫ਼ਿਜ ਡਵਲ ਡੋਰ ਵਾਲਾ ਹੈਗਾ ਹੈ ਬਲੈਕ ਕਲਰ ਦਾ
662,ਇਹ ਅਲਜੀ ਕੰਪਨੀ ਦਾ ਲੈਣਾ ਹੈ
663,ਮਿਲ ਜਾਏਗਾ
664,ਕੀ ਸਟੋਕ ਜੋ ਫ਼ਿਜ ਮੱਡਲ ਮੈਂ ਚਾਉਂਦੀ ਹਾਂ ਸਟਾਕ ਵਿੱਚ ਹੈ
665,ਉਕੀ ਇਸ ਸੁਂਪਰ ਦੇ ਕਲੀ ਉਪਲੰਤ ਹੈ ਕਹਿੰਦੇ ਹਾਮ
666,ਫਿਰ ਉਹ ਕੈਂਦੇ ਕੀ ਜੋ ਤੁਸੀਂ ਮੰਗ ਰੇ ਹੋ ਉਹ ਸਾਨੂੰ ਤਾਨੂੰ ਮਿਲ ਜਾਏਗਾ ਅਤੇ ਇਸ ਬਾਰੇ
667,ਵੀਚ ਸਾਨੂੰ ਕੀਵੀਂ ਅਸੀਂ ਕੀਵੀਂ ਲਈ ਸਕਦੇ ਹਾਂ ਤੇ ਸਾਡੇ ਘਰ ਕੀਵੀਂ ਆਏਗਾ
668,ਤੇ ਇਸ ਤੋਂ ਸਾਨੂੰ ਕੀ ਕੀ
669,ਦੇਨਾ ਪੇਗਾ ਇਕ ਦਾਰ ਕਾਰਡ ਨੰਬਰ ਦੀ ਕੋਪੀ ਏਕ ਤੇ ਇਕ
670,ਬੈਂਕ ਦੀ ਕੋਪੀ ਦੇਨੀ ਪਿਆਏਗੀ ਚਸਕਰ ਆਪਾਂ ਔਲਾਈਨ ਖੱਤ ਤੇ ਵਿਚ ਪਾਵਾਂਗੇ ਉਸੇ ਤਰਾ ਅਸੀਂ ਅਪਣੇ
671,ਕਰੇ ਇਕ ਤੁਆਡੇ ਫ਼ਰੀਜ ਤੁਆਡੇ ਟਰੱਕ ਤੇ ਆਏਗਾ ਕਹਿਂਦੇ ਇਸ ਤਰਾਂ ਸਾਡੇ ਕਰੇ ਅਲਜੀ ਕੰਪਨੀ ਦਾ ਫ਼ਰੀਜ ਆਗਿਆ
672,ਰਜਿਸਟਰਡ ਮੁਭਾਈਲ ਨੰਬਰ ਸਤ ਇਕ ਸਿਹ ਦੋ ਸੱਤ ਦੋ ਸੇ ਜੀਰੋ ਨੋ ਇਕ ਸਤ ਲਈ ਸਾਰੀਆਂ ਲਗੂ ਕੀਤੀਆਂ ਰਿਨੀ ਵਿਲ ਸਕਾਲਰਸ਼ਿਪ ਆਪਲੀਕੇਸ਼ਨਾ ਨੂੰ ਲੱਬੋ
673,ਕਿਸੇ ਨੂੰ ਅਕਰਸ਼ਿਤ ਕਰਨਾ ਆਪਣੇ ਆਬਿਚ ਇੱਕ ਵੜਾ ਹੀ ਏਹਮ ਬੱਡਾ ਕੰਬ ਹੈ
674,ਅਕਰਸ਼ਿਤ ਕਰਨ ਲਈ ਏਕ ਕਲਾ ਹੁੰਦੀ ਹੈ ਜੋ ਹੁਰੇਕ ਵਿਕਤੀ ਦੇ ਕੋਲ ਨਹੀਂ ਹੁਂਦੀ ਆਂ ਮਨੁੱਖਾਂ ਤੋਂ ਇਲਾਬਾ ਜਿਏਕਰ ਅਸੀਂ ਪੰਛਿਆਂ ਨੂੰ ਅਕਰਸ਼ਿਤ ਕਰਨ ਦੀ ਗੱਲ ਕਰੀਏ ਤਾਂ ਪੰਛਿਆਂ ਨੂੰ ਕਰਸ਼ਿਤ ਕਰਨ ਦਾ ਤਰੀਕਾ ਏਹੋ ਹੈ ਕੇ ਅਸੀਂ ਉਹ ਸਵ ਕੁਝ ਕਰੀਏ ਜੋਂ ਪੰਛਿਆਂ ਨੂੰ ਪਸੰਦ ਹੋਵੇ
675,ਜਿਮੇਂ ਕੇ ਇਸਿੰਦੇ ਵਿਚ ਸੀਂ ਪੰਛੀਂਂ ਦੇ ਲਈ ਰੁੱਖ ਲਗਾ ਸਕਦੇ ਆਂ ਪੇਡ ਪੋਦੇ ਲਗਾ ਸਕਦੇ ਆਂ
676,ਸ਼ਾਂ ਵਾਲੇ ਦਰੱਕਤ ਲਗਾ ਸਕਦੇ ਹਾਂ ਕਿਉਂਕੇ ਸ਼ਾਂ ਪੰਛੀਆਂ ਦੀ ਇੱਕ ਜਰੂਰਤ ਹੈ ਜਤੇ ਉੰਨ੍ਹਨੂੰ ਨੂੰ ਸ਼ਾਂ ਦੀਖੇਗੀ ਤਾਉਂ ਆਪਣੇ ਆਪ ਅਕਰਸਿਤ ਹੋਣਗੇ ਜਤੇ ਉੰਨ੍ਹਨੂੰ ਰੁੱਖ ਦੀਖਣਗੇ
677,ਪੌਦੇ ਦਿਖਣਗੇ ਤਾਂ ਉਪਣੇ ਆਪ ਅਕਰਸਿਤ ਹੌਣਗੇ ਬੱਤ ਤੋਬਤ ਹਰਿਆਲੀ ਉਗਾਈ ਜਾਈਦੀ ਹੈ ਤਾਂ ਹਰਿਆਲੀ ਦੇ ਉਤੇ ਪੰਛੀ ਉਣਗੇ
678,ਉਹਨਾਂ ਨੂੰ ਅਕਰਸ਼ਿਤ ਕਰਨ ਲਈ ਜਿਡਾ ਹੈ ਸਾਨੂੰ ਪਿਆਰ ਨਾਲ ਉਹਨਾਂ ਨੂੰ ਅਕਰਸ਼ਿਤ ਕਰਨਾ ਚਾਈਦਾ ਹੈ ਕਿਉਂਕੇ ਪੰਛੀ ਜੋ ਹੁੰਦੇ ਏਂ ਉਹਬੀ ਬੱਚਿਆਂ ਵਾਂਗ ਹੁੰਦੇ ਹਨ
679,ਉਨ੍ਹਨਾਂ ਦਾ ਬੜਾ ਹੀ ਜਿਡਾ ਇਕ ਨਾਜੁਕ ਦਿਲ ਹੋਂਦਾ ਹੈ ਤਾਂ ਪਿਆਰ ਦੇ ਨਾਲ ਅਸੀਂ ਪੰਛੀਆਂ ਨੂੰ ਲਿਆ ਸਕਦੇ ਹਾਂ ਜੋਰ ਜਵਰਦਸਤੀ ਦੇ ਨਾਲ ਅਸੀਂ ਪੰਛੀਆਂ ਨੂੰ
680,ਅਕਰਸਿਤ ਨਹੀਂ ਕਰ ਸਕਦੇ ਕਿਉਂਕੇ ਅਕਰਸੀਤ ਕਰਨਦਾ ਸਾਦਨ ਪ੍ਰੇਮ ਹੀ ਹੁੰਦਾ ਹੈ
681,ਤੇ ਅਸੀਂ ਅਪਣੇ ਘਰਦੀ ਗੱਲ ਕਰੀਏ ਤਾਂ ਪੰਛੀਆਂ ਲਈ ਅਸੀਂ ਅਨਾਜ ਜਮੇਂ ਕੇ ਦਾਣੇ
682,ਸ਼ੋਲੇ ਵਗਿਰਾ ਰੱਖਦੇ ਹਾਂ ਤਾਂ ਕੇ ਜਦੂੰ ਭੀ ਉੰਨਾਂ ਨੂੰ ਜੁਰੂਰਤ ਪਬੇ ਤਾਂ ਉਹ ਆਕੇ ਖਾ ਸਕਣ ਇਸ ਤੋਂ ਇਲਾਵਾ
683,ਕੁਸਿਡੇ ਹੈ ਗਿਆ ਭਾਂਡਿਆਂ ਦੇ ਵਿਚ ਸੀਂ ਅਪਣੇ ਘਰਾਂ ਦੇ ਵਿਚ ਪੰਛੀਆਂ ਲਈ ਪਾਣੀ ਬੀ ਰੱਖਿਆ ਹੋਇਆ ਹੈ ਤਾਂ ਕੇ ਪੰਛੀ ਆਉਣ ਤੇ ਪਾਣੀ ਪੀ ਸਕਣ ਵਸੇਸ਼ ਕਰਕੇ ਗਰਮੀਆਂ ਦੇ ਵਿਚ ਪੰਛੀਆਂ ਦੇ ਲਈ ਪਾਣੀ ਰੱਖਿਆਂ ਜਾਣਾ ਬਹੁਂ ਜਰੂਰੀ ਹੁੰਦਾ ਹੈ ਕਿਉਕੇ ਜਮੇਂ ਹੀ ਮਨੁੱਖਾਂ ਨੂੰ ਪਿਆਸ ਲੱਗਦੀ ਹੈ
684,ਤਾਂ ਕਿਸੇ ਦੀ ਪਿਆਸ ਬੁਝਾਉਣਾ ਕਿਸੇ ਨੂੰ ਪਾਣੀ ਦੇਣਾ ਇੱਕ ਵੜਾ ਹੀ ਨੇਖ ਕੰਮ ਹੈ
685,ਪਿਂਜਾਬ ਦੇ ਪ੍ਰਸਿਦ ਸਥਾਨਕ ਬੈਂਟ ਜਾਂ ਸਂਗੀਤਕਾਰ ਕੀ ਹਨ
686,ਉਹ ਏ ਐ ਕੀ ਜਿਵੇਂ ਕੀ ਪੰਜਾਮ ਦੇ ਪ੍ਰਸਿੱਤ ਸਥਾਨਕ ਬੈਂਡ ਹੋਗੇ ਜਿਵੇਂ ਕੀ ਕਸਾਡਾ ਸੁਧੂਮੂਸੇ ਵਾਲਾ ਬੈਂਡ ਸੀ
687,ਜੋ ਸੰਘੀਤਕਰ ਸੀ ਗੀਤਕਰ ਸੀ
688,ਤੇ ਇਕ ਬੜਾ ਅਚਾਂ ਗਾਇਕ ਸੀ
689,ਜੋਕੀ ਮੈ ਦੋ ਅਿਆਰ
690,ਬਾਈ ਦੇ ਵਿਚ ਇਕਸਪਾਇਰ ਹੋਗੇ ਸੀ
691,ਉਹ ਸਿਦੂ ਮੂਸਿਆਲਾ ਬੈਂਡ ਪੜਾ ਹਿ ਪਰਸਿੱਧ ਸੀ ਜੋਕੀ ਬਿਲਬੋਰਡ ਤੇ ਵੀ ਉਹਨਾਂ ਦੀ ਪਰਸ਼ਨਸਾ ਹੁੰਦੀ ਸੀ
692,ਉਸ ਤੋਂ ਇਲਾਵਾਂ ਏ ਅਲਗ ਲਗ ਰਾਜਾਂ ਦੇ ਵਿਚ ਵੀ ਜੋ ਸਦੂ ਮੁੱਸੇ ਵਲਾਂ ਨੇ ਆਪਣੇ ਗੀਤਾਂ ਦਾ ਸਂਘੀਤ ਦਾ
693,ਉਰ ਏਚ ਚੰਡੇ ਗੱਡੀ ਹਨ
694,ਏਂ ਉਨਨੋਂ ਅੰਤਰਾਸਟਰੀ
695,ਦੇਸ਼ਾਂ ਦੇ ਵਿਚ ਵੀ ਜਿਵੀਂ ਕਿ ਕਨੀਟਾ ਅਮੈਰਿਕ ਅੰਗਲਾਂਡ ਇਹਨਾਂ ਰਾਜਾਂ ਦੇ ਵਿਚ ਵੀ ਇਹਨਾਂ ਦੇਸ਼ਾਂ ਵਿਚ ਵੀ ਸੁਣਾਇ ਜਾਂਦਾ ਸੀ
696,ਪਂਜਾਬ ਦੇ ਵਿੱਚ ਵੀ ਸੰਨੇ ਜਾਂਦਾ ਸੇ ਉਸ ਤੋਂ ਇਲਾਵਾਂ ਹੋਰ ਵੀ ਕੈ ਕਲਾਕਰ ਏਂ ਜੋ ਪੰਜਾਬ ਦੇ ਬੈਂਡ ਹੈ ਪੰਜਾਬ ਦੇ ਪ੍ਰਸਰਤ ਸਥਾਨਕ ਬੈਂਡ ਹੈ ਜੋ ਕੀ ਬਾਕੀ ਰਾਜਾਂ ਵਿਚ ਮਿਸ਼ੂਰ ਹੈ ਜਿਵੈਂ ਕੀ ਏਕ ਏਪੀ ਟਿਲੋਂ ਜੋ ਕੀ ਅੰਤਰਾਸਰੀ ਸਟੇਜਾਂ ਦੇ ਵੀ ਪ੍ਰਫੋਰਮਨ੍ਸ ਦੇਂਦੇ ਹੈ
697,ਤੇ ਉਹ ਵੀ ਕਾਫੀ ਅਛੇ ਗੀਤਕਾਰ ਸਿਂਘੀਤਕਾਰ ਹਨ ਜੋ ਕੀ ਇੰਡੀਆ ਦੇ ਬਾਕੀ ਰਾਜਾਂ ਦੇ ਵਿਚ ਵੀ ਪ੍ਰਪੌਰਮੰਤਸ ਦੇਂਦੇ ਹੈ
698,ਅੰਤਰਰਸ਼ਟਰੀ ਦੇਸ਼ਾਂ ਦੇ ਵਿਚ ਵੀ ਜਵੀਂ ਇੰਗਲੈਂਡ ਅਮੇਰਿਕਾ ਕਨੇਡਾ ਇਹਨਾਂ ਦੇਸ਼ਾਂ ਦੇ ਵਿਚ ਵੀ ਆਪਣੀ ਪ੍ਰਫੋਰਮਿੰਸ ਜੋਗੀ ਦਿੰਦੇ
699,ਉਸਤੋਂ ਇਲਾਵ ਜੋ ਪ੍ਰਸਿਹਦ ਘੀਤ ਹੈ
700,ਜੋ ਸਿੱਡ ਮੋਸੇ ਵਾਲਿਦੀ ਉਹ ਇਕ ਨੇ ਜਿੰਨੇ ਵੀ ਉਨ੍ਹਨੇ ਗੀਤ ਕਿਹਿਆ ਕੀ ਬੜੇ ਉਹ ਪ੍ਰਸਿੱਧ ਗੀਤ ਨੇ
701,ਉਸ ਤੋਂ ਇਲਾਵਾਂ ਜੁਹ ਪਿਂਜਾਵ ਦੇ ਪ੍ਰਾਣੇ ਗੀਤਕਰ ਹੋਏ
702,ਜਿਮੇਂ ਸਰਜੀਦ ਬਿਂਦ ਰੱਖਿਆ ਜੀ ਗੁਰਦਾਸ ਮਾਨ ਜੀ ਦੇ ਵੀ ਗਈ ਤਜੋਕ ਕੀ ਹੈ ਘਲੇ ਪੰਜਾਬ
703,ਦੇ ਵਿਚ ਨੀਂ ਸੁਣੇ ਜਾਂਦੇ ਸੀ ਬਾਕੀ ਰਾਜਾਂ ਦੇ ਵਿਚ ਵੀ ਜਿਵੇਂ ਕੀ ਰਾਜਸਤਾਨ ਹਰਿਆਣਾ ਜਮੋ ਕਸ਼ਮੀਰ ਜਨੇ ਵੀ ਸਟੇਸ਼ ਦੇ ਰਾਜ ਹਨ
704,ਜਾਂ ਯੁਨੀਂ ਟ੍ਰੇਟਰੀਟਰੀਂ ਜਾਂ ਉਹਨਾਂ ਦੇ ਵਿਚ ਉਨਹਾਂ ਦੇ ਗਾਣੇਂ ਜੋ ਗਾਏ ਜਨਦੇ ਹੈ ਸੁਣੇ ਵੀ ਜਨਦੇ ਹੈ ਉਸ ਤਿਲਾਵਾਂ ਅਨਤਰਰਸ਼ਟਰੀ ਦੇਸ਼ਾਂ ਦੇ ਵਿਚ ਵੀ
705,ਉਹਨਾਂ ਦੀ ਜੋ ਪੰਜਾਬੀ ਘਣਿਆਂ ਦੇ ਸ਼ੋ ਚਲਦੇ ਹੈ ਪੰਜਾਬੀ ਅਖ਼ਡੇਂ ਦੇ ਸ਼ੋ ਚਲਦੇ ਹੈ
706,ਜੋਕੀ ਹਾਊਸ ਫੁਲ ਰਹਿੰਦੇ ਹੈ ਉਸ ਤੁਂੰਲਾਬਾਂ ਜੋ ਹੁਨ ਟ੍ਰੇਂਡੀਂਗ ਵੇਂ ਚਲ ਰੈ ਦਿਲਜੀਤ ਧਸਾਂ ਚ
707,ਉਹਨਾਂ ਕੀ ਪੰਜਾਬ ਵਿੱਚ ਲੱਕ ਪਕ ਪੂਰੇ ਧੁਨੀਆਂ ਦੇ ਵਿਚ ਉਹਨਾਂ ਦੀ ਚੋਂ ਕੀ ਤਹੀ ਜੋਂਨਾਂ ਦੇ ਸਟੇਜ ਪ੍ਰਫੋਰਮਿੰਸ ਹੈ ਬੜੀ ਪ੍ਰਸਿੱਦ ਹੈ ਤੀ ਉਹਨਾਂ ਦੀ ਚੋਂ ਫੈਨ ਫੌਲੋਏਂਗ ਹੈ ਉਹਿ ਬਹੁਤ ਵੱਡੀ ਮਤਰਾ ਦੇ ਵਿਚ ਹੈ
708,ਤਾਂ ਉਸਤੇ ਚਲਲੇ ਕਿ ਜੋ ਪਿਂਜਾਬ ਦੇ ਪਰਸਿੱਧ ਘੀਤ
709,ਸਥਾਨਕ ਬੈਣਡ ਜੋ ਬਾਰੀ ਰਾਜਾਂ ਅਤੇ ਬਾਰੀ ਦੇਸ਼ਾਂ ਦੇ ਵਿਚ ਬਹੁਤ ਮਸ਼ੁਹੂਰ ਹਨ
710,ਉਸ ਤੋਂ ਇਲਾਵਾਂ ਜਿਮੀਂ ਸਾਡੇ ਪੰਜਾਬ ਦੇ ਏਕਟਰ ਹੋਗੇ ਰਾਜ ਭਬਰ ਜੀ ਘੁਰਦਾ ਸਮਾਂ ਜੀ
711,ਅਮਰੀਸ਼ ਭੁਰੀ ਜੀ ਸਨੇ ਇੰਦਿਓ ਇਹ ਸਾਰੇ ਪਿਂਜਾਬ ਦੇ ਏਕਟਰ ਨੇ ਜੋ ਕੀ ਨਾ ਕਿ ਕਲੀ ਭੌਲੀ ਵੁਡ ਇੰਡੀਆ ਦੇ ਵਿੱਚ ਜਣਿ ਜਣਦੇ ਉਹ ਬਾਰਲੀ ਦੇਸ਼ਾਂ ਵਿਚ ਵੀ ਜਣਿ ਜਣਦੇ
712,ਜਿਲਕੁਂ ਜਦੁ ਆਪਾਂ ਕੋਈ ਨਵੀਂ ਚੀੱਸ ਸਿੱਖਦੀਆਂ ਯਾਂ ਕਰਤੀਆਂ ਤੇ ਬਹੁ ਜਾਦਾ ਪੁਰਚੱਟ ਸਿਇਵੀ ਰਹਿੰਦੇਂਦੇ ਤੇ ਬਹੁ ਜਾਂ ਖਰਾਬ ਵੀ ਹੋ ਜਂਂਦੇ ਹਾ
713,ਤੇ ਮਹਿੰਰੀ ਸਲਾਈ ਬਹੁਨਾਈ ਕਰਤੇ ਸਮੇਂ ਚੀਸਾਂ ਸਲਾਈ ਬਨਾਈ ਦੁਨਾਂ ਵਿਚ ਆਈਂ ਅਂਂ ਦੁਲਾਈ ਕਰਨ ਰਗਿ ਕੋਈ ਜਿਲਾ ਇਕ ਉੱਤੋਂ ਭਾਂ ਜਿਲਾ ਹੁੰਦੈ ਉਹ ਨੀਚੇ ਰਹਿ ਜਨਦੈ ਗਿਰ ਜਾਂਦੈ ਫਿਰ ਹੁਸਾਰਾ ਖਰਾਬ ਉਂਦਿ ਜਂਦੈ ਉਤੋਂ ਅਤਰਣ ਨਾ ਸ਼ਿਰੂ ਉਂਦਾਈ ਤੇ ਕੋਲ ਜਾਈ ਕਰੇਟ ਹੁੰਤਾਈ ਹੋਰ ਰੀਪੈ ਅਹਿਂ
714,ਉਹਨੂੰ ਕੀ ਬਾਚੋ ਠੀਕ ਟਾਪ ਖਾਉਂਦੇ ਸਲਾਈ ਕਰਦੇ ਸਮਮੇਂ ਭੀ ਕਈ ਸਲਾਈ ਸਿੱਧੀ ਲਗਿ ਜਾਂਦੀ ਕਵੀਰ ਟੇਟੀ ਸਲਾਈ ਲਾਏ ਜਾਂਦੀ ਹੈ ਕਫੀ ਜਦਾ ਤੀਕਤ ਚਿੱਡੀ ਹੈ ਉਹਨੂੰ ਸਾਮਲਾ ਕਰਲਾ ਪਿੰਤ ਇਸ ਚੀਸ ਦਾ
715, ते मैं इस चिजनूं ठिक करनदे लिए पनि मदर दी ਹੈलબ लੇ ਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ ਹੈਹੀ �
716,ਉਤੇ ਮਾਂਮਾਂ ਨੂੰ ਦੱਸ ਕੇ ਮੰਮਾਂ ਇਹਤੁਂ ਇਦੇ ਦੇ ਘਰ ਕੀਰ ਹੋਂ ਗਿਆ ਤੂੰ ਕੀਵੇਂ ਸੈਂ ਕਰ ਨਾ ਤੁ ਮੈਂ ਮਮਾਂ ਮੁਂੰ ਦੱਸਿਂਦੀ ਸੀ ਕੇ ਤੂੰ ਆਦੀ ਰੈ ਤੋਂ ਖਰਾਬ ਹੋਂ ਗਿਆ
717,ਇਹਿਂ ਨੁੰਭੁ ਮਤੂਂ ਉਦੇਲ ਤੇ ਨੂੰ ਤੁਭਾਰਾ ਬਨਾਲਾ ਇਹਿਂ ਵਸਰੀਕਿਨ ਫਿਰ ਮੈਂ ਕਰ ਲਹਿਂਦੀ ਸੀਗੀ ਉਰ ਜੇਤਲਾਂ ਕੀ ਮਿਰੇਂ ਜੇਡੈ ਹਾਲਾ ਜਿਲਾਂ ਉਹ ਸੈਈ ਹੋ ਜਨਦੀ ਸੀਆ ਫਿਰ ਉਤੂਂ ਏਂ ਕੀ ਉਤੂਂ ਕੋ ਪਤਾ ਲਗ ਜਨਦੀ ਸੀਆ ਕੀ ਏਤੋਂ ਇਸ ਵੱਲੀ ਏਹ ਗੱਲਤੀ ਹੋਗੀ ਹੈ ਕੋ ਏਹ ਤੋਂ ਧਿਆਣ ਰੱਖਣਾ
718,ਕੇਡਾ ਕਪਡਾ ਕਤੇ ਉਪਾ ਰੱਖਣਾ ਕਿਡਾ ਕਪਡਾ ਕਟਾ ਨੀਚੇ ਰੱਖਣਾ ਇਸ ਜੀ ਸਤਿਆਂ ਰਖਣਾ ਉਂਦਾ ਹੈ ਔਰ ਜਿਦਾ ਕੋਈ ਸਲਾਈ ਏਂ ਟੇਟੀ ਜਾਰੀ ਏਂ ਤੋਂ ਕਿਓ ਟੇਟੀ ਜਾਰੀ ਹੈ ਇਸ ਜੀ ਸਤਿਆਂ ਵੀਰਕੋਤਿਆਂ ਰਖਲਾ
719,ਵੀ ਗੇ ਚੇ ਪੱਲਟ
720,ਕੀ ਤੁਸੀਂ ਮਿਰੇ ਬੈਂਕ ਔਫ ਇਂਡੀਆ ਕਾਉਣ ਤੋਂਸ ਹੋਰ ਪੇ ਮਿਰੇ ਗੂਗਲ ਪੇ ਵਾਲਿਡ ਵਿਚਪਾ ਸਕਦੇ ਹੋ?
721, फ੍यੋन੍ਹां द੍ਹ੍ਹाੰਨ ੰੰੰੂੰ ਤੁੱਂ ਤਾਂ ਬਹੁਤ ਮੁੱਸ਼ਕਲਾਂ ਤੁੰਫ਼ਨ ਕਰਨਾ ਵੇਆ ਹੀਦਨਾ ਕਿਆ ਪੈਲਾਂ ਲੋਗ ਦਾਰੂ ਲੈਕੇ ਆਣੇ ਤੇ ਨੀਂੰ ਹੱਟੇ
722,ਭੈਰ ਯਹਾਂ ਤਲਾਣੇ ਦੇ ਨੀਂਹ ਹਟੇ
723,ਦਾਰੂ ਦੇ ਤਿਰ ਦੀ ਨਸ਼ਾਂ ਪੱਤਾਂ ਦਾਰੂ ਤਰਹਾਂ ਤਰਾਂ ਦੀ ਸਮਗਰੀ ਪੈਰੀਂ ਅਤ ਚੂਠੇ ਲਾਰੇ
724,ਲੀਡਰਾਂ ਦੇ ਭਾਸ਼ਣਾਂ ਬਾਜੀਆਂ ਬਹੁਤ ਜਾਦਾ ਡੀਸਟਾਰਵੈਂਸ ਦਾ ਸਾਮਣ ਕਰਨਾ ਪੇਆ
725,ਪਹਿਲਾ ਕਿਆਲਾਰਾ ਥੁਣਵਾਟਾ ਦਾਲ ਦੇ ਦਮਾਗੇ
726,ਥੁਣ ਕਾਣ ਕਦੇ ਦਾਮ ਆਗੇ
727,ਥੁਡ ਕੂਠਾ ਭੋਆਲਮਾਂਗੇ ਥੁਨੂੰ ਕਲੂਨ ਨੀ ਘਟਦਾਂ ਮਾਂਗੇ
728,ਤੁਨੂੰ ਪੈਂਛਨ ਲਾਦਾਵਾਗੇ ਹਿਆਰ ਹੈਆਰ ਪੀਆਂ ਥੁਢੀਂ ਅਮਾਮਾਂ ਨੂੰ ਦੇਤਾਵਾਗੇ ਨਰੀਕ ਗਦੀਂ ਤਿਆਡੀਆਂ ਵਧਾਦਾਵਾਗੇ ਥੁਢਾਂ ਨਾਲਾਵ ਬਣਾਦਾਵਾਗੇ ਥੁਢਾਂ ਪਿੰਟ ਦਾ ਗੰਤ ਕਰਦਾਵਾਗੇ ਥੁਢਾਂ ਟੂਪਾ ਕਰਦਾਵਾਗੇ
729,ਆਂ ਸਾਰੀਂ ਮੁੰਛਕਲੈਂ ਈ ਜਿਲੀਂ ਚੋਣਾਂ ਦੇ ਦਿਲਾਂ ਸਾਨ ਨੰਫ਼ਮਨਾ ਕਰਨੀਂ ਅਪਿਨੇ ਭੋਰ ਕਿਆ ਜੀ ਹਿਮੇ ਤੁਸੀ ਦੇਖਦੀ ਐ
730,ਬਈਂ ਰੀਟਰ ਭਾਸ਼ਣ ਦੁੰਦੇ ਆਵਣੇ ਤਗਡੇ ਤੱਗਡੇ ਉਨ੍ਹਾਂ ਵਿਚ ਧਬਕੇ ਮਾਰਦੇ ਦਰਾਤਮ ਕਾਂਗੇ ਵੀ ਸਾਨੂੰ ਬੋਟ ਪਾਏਓ ਜਿਦੁ ਸਿ ਸਾਨੂੰ ਨਾਂ ਬੋਟ ਪਾਏਇ ਤੇ ਤੁੱਦ ਆਂ ਕਰਦੇਂਗੇ ਬੋਖ ਕਰਦੇਂਗੇ ਬਗਾਡੇਂਗੇ ਥੁਡੀ ਘਣਕ ਘਟਦੇ ਨੀਂ
731,ਥੋਟੀ
732,ਬੁਡੀ ਜੀ ਪੈਂਛਨ ਕਡਦੇਣੀ
733, थੁੜ੍ਹ ਖ਼੾ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ੍ਹ�
734,ਬਿਬੰਦੇ ਜਕ ਚਕ ਲਿਆਓ
735,ਟੱਕ ਚੱਕੇ ਲਿਆਓ ਬੋਟ ਪਾਓ ਨੋਂਂ ਟਕੇ ਨੂੰ ਨਾਂ ਨਾਂ ਮਾਂ ਬੋਟ ਪਾਣ ਗਿਆ ਤੁਹਥਵਕੇ ਮਾਰ ਲਗਬੇ ਬਾਹਰ ਬੈਟੇ ਕੋਈ ਕਹਿਂਦਾ ਪਰਚੀ ਮੇਤੇ ਘਟਾਗਿਆ ਕੋਲ ਉਹ ਤਾਂ ਸਖਾਲਾ ਤਾਂ ਵੈਂ ਬੀਏਲੋ ਨਾਂ ਪਰਚੀ ਮੰਨੂੰ ਕਰੀ ਦੇਪ ਦੀਆਗੇ ਪਰਚੀ ਕਰੀ ਦੇਣਿ ਤਾਂ ਮਤਲਬ ਏਹ ਹਿ ਨਿਕਲਿਆ ਵੈਂ ਜਨਦਨ ਮਕਾਰਚੀ ਕਰੀ 
736,ਮੈਂ ਆਪਣੀ ਬੋਟ ਪਾ ਗਿਆ ਆਇਆ ਆਪਣੀ ਮੰਨ ਮਰਜੀ ਤੀ ਪਾਲਟੀ ਨੂੰ ਜਤੋ ਤੱਕ ਬਾਕੀ ਬੰਦੇਆਂ ਦੈ ਗੱਲ ਏ ਬੰਦੇਆਂ ਵਾਲੇ ਨਾਲ ਬਲ਼ਾਬਾਣਾ ਸੁਰੂਖ ਕੀ ਤਾਂ
