id,wh
342,"काय बोलायचा प्रयत्न केला असेल, अर्थातच मात्रूभाषा असल्यामुळे."
343,असं आपल्याला खूप सुत्रपद्ध पद्धतीन सांगणा उघडे के आपण मराठी कसे शिकलो.
344,"प्रण मात्रुभाषाही शुन्य दिवसापासना आपल्या कानावर पडतच असते, त्यामुळे ती शिकतोच आपण."
345,माझा मराठीचा अनुभव असा आहे की म्हणण मराठीचाच असं नाही करतर मला असं म्हणायचे की एक भाषा जर छान येत असेल.
346,तो तुम्ही इतर भाषेमधले फ्लेवर्स किंवा भाषेचा सुगंध खूप छान पद्धतीनी तुम्हाला समजू शकतो. तसच मझा मराठीबद्दल झाले की मराठीचा वाचन खूप लाहनपणापासना करत गेले आणि घरामधे खूप प्रवाह नेवाले.
347,वेगी छान बॅग्रावण्ड होती की खूप सेगळे वाचणारे होते आणि सुदैवानमी आता ज्या घरी आहे त्या घरीपणा खंडवाचन ह्या गोष्टीला महत्त्व आहे आणि त्यामुळे अर्थात समृद्ध मराठी होत गेली.
348,आकाशवणीवर काम करत असल्यामुळे चवदा पंध्रा वर्ष मराठीतत सगळ काम सुरू आहे त्यामुळे.
349,"उत्तम अनुभव आहे आणि आपल्याला असं वाटतं की मराठीबद्दल कुणाला काही वाटत नसेल पण तिकडे नॉर्थीस्टमध्ये मी अनेक वेळा जाते तो माला असं जाणवतं की बंगाली लोक, ओडिसा लोक ही जेव्हा त्यांच्या त्यांच्या भाषेत बोलतात आणि आपण मराठी आहोत."
350,असं त्यांना सांगितला गे त्यांना फार अभिमान वाटतो. जसं बंगाल्यांना बंगाली भाषेचा अभिमान आहे तसं तिथे जाऊन मला मराठीचा अभिमान खूप वाटतो कारण त्या लोकांना खूप अप्रूप है मराठीचं.
351,आणि बांगला आणि ओरिया भाषेतले अनेक शब्द मराठीमध्ये आणि आपले त्यांच्याकडे आहेत. किंवा असामीमध्ये पण मला गुहाटीला जाणवले की मराठी
352,कळतं आणि आपल्याला असामी कळतं जसं आपल्याला बंगाली कळतं ओरिया कळतं तसंच त्यांना मराठी कळतं.
353,त्यावेळी खूप असं अभिमानसपद वाटतं क्यार आपण मराठीय होता आणि खरतंर विशेषतं मला बंगालबद्दल बोलायचं की बंगाल मराठी बंगाल
354,"बांगला आणि मराठी म्हणजे थडक्यात. तहे खूप एकमेकांमध्ये सर्मीसळ आहे संस्कृतीची, खाद्यसंस्कृतीची पणत त्यामुळे."
355,च्छान मराठ मराठीचा अनुभव पूर्ण देशामध्ये कायमत छान आहे.
356,"आणि असं होतच नाही की तुम्ही दुसर् या राज्यात गेला हैत आणि तुम्हाला मराठी मानूस भेटला नाही. म्हण मराठी मानूस कुठे बाहेर पडत ने असं पण म्हणतो. पण मालजा एकही असं आनुभव नाही है की मराठी मनूस तुम्हाला भेटला नाही है. तुम्ही मध्यप्रदेशात इंदॉर, ग्वालहेर,"
357,"असे सगीकडे गेला त मराठी भेट्टोच भेट्टो माणूस, खाली कर्नाटकातही तुम्हाला मराठी माणूस भेट्टो, तंजावरी मराठी हे कुप सुंदर वाषाय. हीजी तंजावर"
358,"म्हणजे यंकोजी राज्य भोसलेंनी जी तिथे भाषा डेवलब केली, त्याला तंजावरी मराठी म्हणतात. त्याम्ह्या तिथेही तुम्हाला मराठीचा फ्लेवर मिळतो. रामदास्वामीन"
359,जिथेजिथे मठ स्थापन केले भारतात दक्षिणेकडे त्या मठादीपतींच्या इथेपण मराठी तुम्हाला.
360,आईकायला मिळते. मी काशीमध्ये मध्ये गेले होते. तर काशीत मला अस्चर्य म्हणजे मी हिंदीत बोलायला सुरुवात केल्यावर.
361,"मझ्या नावाडणाव ऐकून ते लोका मझ्याची मराठी बोलायल लागले. म्हण काशीतल्या अनेक लोकांना मराठी येतं. तो असं अजीबात नाही है की मराठी बाकीच्यांना येत नाही. व वतावंशी हिंदीभाषिक लोकांना मराठी थोडोमोडो समजतं पण. तो त्यामुळे आपण बिंधास्त मराठी बोलावं, छान, शुद्ध, स्वच्छ, स्पष्ट मराठी बोलावं. आणि आपल्या बोलीभाष्या मराठीच आहे त्याम्या त्याचा अभिमानमाळगून मराठी बोलत रावयात."
362,"लोक भाषा ही शेवटी एका लिमिट नंतर कम्युनिकेशनचा साधन हे त्यामुळे समोरचा माणूस तेलगू बोलतो हे, मल्लाळम बोलतो हे आणि आपणा मराठी बोलतो हे तरी एकात दिवस आपण त्यांच्याबरोबर राहिल्यावर आपल्याला एकमेकांची भाषा कळायल लगते."
363,मी डिजी लॉकर कोडून एक दस्तावेज पूर्णप्राप्त करण्यात विचार करीत आहे. विशेषेत मला माझे आदार कार्ड हावे आहे. माझे डिजी लॉकर कून वापर करता नाव मोहन त्री जिरोसेवन मोहन जिरोजिरोसेवन आहे आणि डिजी लॉकरशी जोडलेले माझ्या मौबाईल क्रमांकाचे शेवळचे चार रांक पस्तिस विस आहे.
364,अभ्यो.
365,"माझा नाव हर्षलता आहे, मी थानेदिलीतने बोलत आहे, मला जन्मास्त्यमीबद्दल माहिती होईलती."
366,अच्या.
367,देवनाचा मेनू व्हगर काय असते?
368,मला कोणच्या दिवसी येणा येव्ही वाटी?
369,ठीक है.
370,प्रशेचे.
371,मी होडी साईज लहान आणि नेवी ब्लूरंग करेदी करण्याचा विचार करीत आहे.तुम्ही फ्लिप कारट फैशन व त्याच्या उपलदेची पुष्टी करू शकता का?
372,अलो हा समृद्धीला.
373,हा.
374,हा.
375,होओ होओ मी आपण याधी पण गेले लोळ आपल्याला मजा आलेले आहे खुपच आपण करू सकतो या महिनाच्या सुट्टीत एका दवा प्लान्स सुलाध प्रशाय सुट्ट्या आहेत का?
376,आप.
377,हा.
378,"ती ठीक है जालेल काहीच अर्कत नाही, तु माला डेट म्हणजे गिनांक म्हणजे सालती आपण कधी जाऊ शकतो तसा तू माझ्याकडे यऊन राऊ शकचेत म्हणजे तुनातर माहितीच है, मी ऑनलवे हाते हनपती बोळमार्गाचा तर आपल्याला तील जाळण्यासाठी बरपडे."
379,तुला काळ वट्टक काळ सोईस्कर राहिल.
380, आहा.
381,होववगदी बरोबळ ठीक या मक तू तुझी गाडी हे दुचाकी घेऊन ये. आपण जावया आणि तिथे कायकाय कर्याचा प्लान आलायती जा मक. कायकाय करी शकता आपण.
382,हा.
383,प्रशाम.
384,हो हो हो.
385,ठीके.
386,हा हा.
387,हा चिजज ताय सडकर नाही ठीचे ठीचे.
388,ठीक आहेल पण तो जो महाप्रसाद असतो तो सगळावारी उपलब्ध असतो की सथं बुदवारी असतो.
389,"कारण मी असा इकलेला की तो असतो बहुत, म्हणजे दरोज असतो तिथे तर बगवव आपण क्वाराचरी विचारतीथे कोण करून जाऊया."
390,आर्खे केच सालस.
391,हा हा भेटू लवकरच बायबाय.
392,हा बैबे.
393,"होऊ त्या ऑप्शन बगितलं मी पण ते अतिरिक्त चारजेस लागतील म्हणून म्हणते, ते का म्हणून ते कळं नाही मला."
394,शेर बादारचा सध्याचा सुरू या अतिशय धोकदायक झालेला आहेत म्हणजे याच्या अर्थान म्हणते की जेन्यविन कंपनेचे आहेत पूर्वीज्या कंपने असायचे की प्रॉडक्षन करायचे आणि त्याचेनुसार त्यांचेची रिजल्ट्स असतील त्यानुसार एकोण बादार मूल्य ठारायचे.
395,तसं आता राहिलेले नाही आता जे गाय झालेला आहे तर ते थोडचं फिशी पद्धतीन किंवा एक फसव्या पद्धतीन
396,त्यांचे बादारमुल्य वाढवणं आणि त्यानुसार लोकांना तेखडे आकृष्ट कोरून त्यांना फसवणं.
397,असे एक वेगळ विचित्र सुरुपसाध्याच्या शेरपादाराला आलीला आहे असं माला वाटतं व्यक्तिशाह.
398,डिजिटल आप्स म्हण भारतातला ट्रेडिंग बदललायका तर नक्कीच बदललेला आहे.
399,म्हणि पूर्वी जसं होतं की प्रत्यक्ष तिथं शेरबादारात जाऊनच तिथं तुम्हाला बोलीलावला लागायची आणि किमाला त्यांच्या एजेंड असाचे आणि त्यांच्या मार्फत तुम्ही पैसे गोनतवाळेचे पण अतासा राहिलेल नाही डिजिटल आपमुळे माझ्याहतात मॉबाईलफोन आहे तर म्हणे माझ्या मॉबाईलफोनमध्ये माधामी विवार करू शकतो ही एक चांगली गोषे दाली की माधामाला निर्णे घेत आहेतो.
400,"त्याता पर्णाम असा झाले की छोटे इन्वेस्टरसुदा, छोटे गुंतणुगदारसुदा याहीला लागलेले आहेत."
401,आणि ह्या छोट्या गुंतवणुकदारांमुळे बागारातल्या व्यवारांची संख्य पण वाढलिली आहे आणि एकून व्यवारातची रकम पण वाढलिली आहे.
402,"पण त्याचा दुसरा एक पर्णाम असा दाहिला आहे, ती अभ्यास करून"
403,ते तिथा करायला पाहिजे. हे डूक लवून करण्याचा हा व्यवसाय आहे.
404,तर आन्मान धपक्यानच काहीद्री केमा दुसर्यांचा आईकून अशा पदतीन जर व्यवार केले तर मगनोक्सानवाणीची शक्यता खूप जास्त असते. आणि या
405,डिजिटल आप्समुळा ही नुक्सान होणेचे शक्याता वाढतेल. क्यान मी माझ्या जाग्य बसलेल असतो मला त्या शेरवादारवादल तेथले ट्रेड्स घालेले किंवा तेथ काय कोणते घटक त्या शेरवादारच्या किमतींवर परिणाम करतात हे मला माहीत नसता.
406,आणि या डिजिटल आप म्हणून मुख्य म्हणून मी डेट्रेडिँगवर जोड जास्त देतो की आजच्याच शेर खर्दी करायचे आणि थोडफार शेरचा भाव वाढलाकी पना ते विकून टाकायचे आणि मोकलवायचे.
407,पण खर म्हणजे त्यातून काय हादार पाशे रुपळे तरी मला मिळत राहिले. तर एकादे दिवस असा येतो की शेर मी करित केल्यान्यंतर कोसळ जातात.
408,आणि ते परव वर्व येत नाही. आणि मग माझी असेल नसेल ती सगळी पुंजी संपून होते त्या शहरच्या एकाचव व्यभारामध्ये.
409,त्याच्या ऐवजे मलास वाटते की काही ठरविक चांगल्या कंपन्यांन निवडून त्यांचे शेयर्स घेचे आणि दिर्वकाळ ठेवव्याचे डेलिटडिंग करायचा नाही.
410,दिर्गाट ठेवून त्याच्यावर फायदा जोव होतो तो जास्त फायदा होतो त्याच्यावर लाभावश पण आपल्याला मिळतो आणि लाभावश आणि त्याच्या व्यत्तिकत पुना
411,"शेर्सवर लाभावश म्हणून शेर्स पण देतात, बोनश शेर्स देतात कंपन्यात आणि अशा पदतीना दिर्गकाय ठेवलानंतर मग"
412,म्हणवे काही कंपन्यांचे शेयरूल्डन सुरुवातीला दहा रुपई किमा एक रुपायचे शेयरूलडन त्याच्या किमती अता
413,हजारो गिंवा अशा दहाहजारच्या वर ग्याच्या पोचले आहे आणि हजारपटीने ते शेरची किंबत वाढलेले आहे असे.
414,आणि दरम्यांच्या गाळामध्ये त्यांना त्या शेरचे डिविडन्ड रूपाना मिळालेले उत्पन्नसोदा त्याच प्रमाणामध्ये हजारोंमध्ये आहे एकका शेरसं त्यांचे एकून लाईप्स्टायलच बदलून गेलीले त्या काही शेर्स हेतल्यामध्ये.
415,तर म्हणून हे डिजिटलातमल केली दाणार ती ट्रेडिंग आहे.
416,शेरवादारातला हे धोकादा एक आहे पण अभ्यास करून जर केला तर ते तित्यच फाडेशेर पण ठरू शकता.
417, त्याकीयू.
418,प्रुपया माझा प्यानकारजाची स्थितीत तपासण्यात तुम्ही मला मदत करू शकता का? माझ्याकडे पावतीक्रमांक ए. सी. के. आट. नव. शुन्य एक. दोन. तीन. चार. पास. साहासात आहे आणि माझी जन्मतारिक एकोनिष्यपंचानव साहा तेविस आहे.
419,व्हेलो कोण बोलताय?
420,होवका कोठून बोलताय दुम्ही?
421,अचा बोलाना.
422,होका दर्ग्याला बोलाना आहे आमच्याकडे एक दर्गा मोठा दर्गा आहे खूक.
423,"तिथे मोठा दर्गा आहे, मोमेडियन लोकांचा तो दर्गा आहे आणि तिथे असं म्हटल्या जाते की तिथे कोणतीही मन्नत मागेतली कायी मागेतली तर तिथे पूर्ण होते आणि तिथे खूब मस्ता आहे पाहणालेक सगळ नेसर्गिक वातावरणाही तिथे."
424,आणि हो आणि तिथे म्हणजे खाण्या पिण्याची सोय आहे पण झोपण्याची वगरे सोय नाही आहे तुम्हाला कशा पद्धतीना पाहिजे ते मला थोडच सांगा.
425,होका तर ठीक आहे ना किती जनाय तुम्ही?
426,सहा जना आहे का तर ठीक आहे ना तुम्ही कधी जायचा आहे ते सांगून द्या मला.
427,ठीक आहे ना तो कळकळ किती टायमिंग संगा मला.
428,बाराला जायचा आहे ना तर बाराला म्हणजे बगा मला एक ट्रीप आहे सकाळची मी ती ट्रीप मारून देते आणि मग एते मग वाटल्यास तरी मला साडे बारा क्वाजेल तुम्ही बारावजेपर्यंत तयार राहा.
429,हा ठीक आहे ना तसं मला कॉल कर जा.
430,आणि हा तुमचाच नंबर आहे न?
431,पैशे म्हणजे बगा पैशे म्हटला तर इतून ते म्हणजे खडटट रस्ता आहे तर थोडळ जास्त सोहील मी हजरक रुपे घेलील कारण जवळपास आहे पण रोड चांगला नाही या ना त्यामुळे.
432,नाही त्यात कमी कसला.
433,ठीक आहे मक सांगा तसो उद्याला.
434,हा हा ठीक आहे.
435,पश्चिम हिमालय आणि राजस्थानमध्ये जुरासिक प्रणाली दिसून येते.
436,हो आहेत ना अनेक प्रकारचे व्यवसाहेत आपल्या राज्यामध्ये. आपल्या राज्यामध्ये प्रमुख व्यवसाहे म्हणायला गेलात. असी बरेच व्यवसाहेत.
437,जे प्रामुख्याने आपल्या उत्पानम येऊन देऊ शकतात. त्यात पाहिले म्हणजे बाजारपेट. आता बाजारपेटमध्ये आणिक प्रकरते व्यवसे केले जातात.
438,असं नही की फक्त दिते भाजी पालाच येकडा जाहील तिथेसुद्धा अनेक प्रकारची व्यविसाय केले जातात. जसे की.
439,भाजी भाजी विकणे फळे विकणे फले फुले विकणे परत आपण जीथे गाड्या पार्क करतो तिथेच्या अजेस वेगेच लागतात.
440,"त्याच्यानंतर सुखा मेवा म्हणजे ट्राय फूट्ट्स त्याच्यानंतर जे आपण मसाले बनवतो, घर्गुती मसाले बनवतो त्याच्या मिरच्या मिळतात त्यासूदा बाजारपीठमध्येच उत्पाव अवेलबल असतात, तीथच मिळतात."
441,त्याच्यानंतर मूर्त्या बनवण्याचे कारखाने आपण ज्या घरी मूर्त्या आणतो त्याचे पण कारखाने बाजारपेठेमध्ये आपल्याला सहजपणे उपलब्ध मिळून जातात.
442,त्याच प्रकारे आपण गुंतवणुक सुदा कर शकतो. आता गुंतवणुक म्हणजे अता जसेकी शेयर मार्केट शेयर मार्केट खूप जास्त आता अवर्वाद प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रकारे प्रक
443,युस केले जाते किंवा वापरले जाते असं म्हणता येईल कारणका बर आपण एकदम छोट्या रक्कमपासन बर्याच मोठ्या रक्कमपरंत गुंतवणूक कोर शकतो त्यामध्ये म्हणजे आपण स्टार्टिक शंबरुपायपासन केली ते आपल्याला प्रॉफिट एकशे नव्हद वगरे असंही मिवशकतो त्यामुळे तिथेपण आपल्याला बर्याच प्रॉफिट आहे असं म्हणता येईल.
444,ज्यानेकी आपल्याला उत्पन्न पण मिळते आणि तेही आपल्या चांगल्या याच्यामध्ये.
445,त्याच्यानंतर एल. ए. ए. ची पॉलिसी एल. ए. ए. ची पॉलिसी सुद्धा एक गुंतवणिकसाधी चांगला मार्ग आहे की तोपण राज्यामध्ये वापरला जातो.
446,"त्याच्यानंतर नवीन वीमा पॉलिसी हा पण एक आहे, त्यानंतर सोने तारण आपल्याला जर सोने बळणावर पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण पण"
447,सोने गुंदवायच असेल किंवा आपल्या सोन करायच असेल पण आपल्याकडे सेविंग होत नसेल तर सोनीतारणमध्ये आपण
448,थोडे थोडे महिन्याला पैसे गुंतवून आपण आपल्याला पायचेंत ते सोनाचं प्रकार म्हणजे पायला गेला तर कानातले किंवा चेइन वगरे आपण प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प्रशावत प
449,विकात घेऊ शकतो आहे सुदा एक बुंधवणीकसाठी चांगला मार्ग आहे त्याच्यानंतर अशा व्यवसायमुळे आपल्याला उत्पर्णम घेऊ शकते.
450,तसेच आयदनिर्यातीमध्ये व्यवसानमध्येसुदा भर्गोस उत्पन्न मिळते. भाजारपेठेमध्येचे माल येतो.
451,त्याचे ट्रान्सपोटचे ज्या गाड्या असतात त्यांच्यामध्येसुद्धा अनेक प्रकारचे उत्पन्नच आहे कारणका ज्या कारणंचे जे अवर्वीड गाड्या असतात त्यांच्यामध्येसुद्धा अनेक प्रकारचे उत्पन्नच आहे कारणका ज्या कारणंचे जे अवर्वीड गाड्या असतात प्रकारचे उत्पन्नच आहे.
452,काय म्हणताही त्यांच्या गाडींचे जे पैसे आहेत म्हणता होती जे ज्या ठिकाणापसले त्या ठिकाणापर्यंत जो
453,प्रवास आहेत त्याच्या मार्गाचा जोकाही उत्पन्न आहे तेसुद्ध ज्या गाडे आहे त्याला उत्पन्न मिळते. त्यामव्हे बिना काम करतासुद्धा आपल्याला उत्पन्न कमावत आहेल जे आपण दुळेसाय मध्ये करू शकतो आणि आपल्याला चांसेस सांगले आहेत या गोष्टीमध्ये.
454,असो बगायला गेला तर शक्य आहे आपण राज्यात करू शकतो आपणेव्हेसे.
455,एलो.
456,हा मीच रेया जोषी बोलतीय.
457,माझ्या मायत्रणीला जरा.
458,प्रिट्मेणची गरद आहे.
459,मेंटल डिस्टब वी ती डिस्टब आहे तो तुमचे गायडन्सची मला जरा आवशकत होती.
460,"नाही, प्रत्यक्ष त्या बेद नाहीत कर्यान त्या परगावी राहतात त्यामुळे."
461,हा आता माझा फोन ती जेशी झाला तेव्हातरे आमचे बोडणा असे झाले की तीचे डोक खूप दुकतोय आणि तिला झोपपण नीट लागत नाही. तिच्या ज्या टेंशनमुळे त्यामुळे म्हण त्यावर क्या आपल्याला उपाय करतायतील.
462,विचा सदतीच.
463,हा एक मुलगा आहे.
464,हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो हो प्वववववववववववववववववववववववववववववववववववववववववववववववववववववववववववववववववव�
465,नाय नाय ती गृहिलच आहे.
466,जवाबदारी नाही म्हणता येणार पण तिला खूप तिचे शिक्षण झालेला आहे खूप आणि त्यामूळ तिला कर्येर करता आले नाही त्यामूळ कदाचित हा प्रबलेम असेल अस मला व्हटताय.
467,हा आणि.
468,च्याचे रिलेटड हा हा अच्छा हा हा हा.
469,पूर्णजे.
470,बरोबर.
471,हा हा हा.
472,आडचण असे हा.
473,हा दृष्टी दोष दृष्टी दोष असेल हा हा हा हा हा.
474,हा त्या संदर्भातसुद्धा जरा चौकशी करून मी तुम्हाला कळवेण. हा.
475,"हो तुम्हाला उपाय सुचवता तेव्हतील, बरोबर मी तुम्हाला कलवू शकते, मी तुम्हाला त्यांना विचारते पाडम तुम्हा कलवते झालेल माडम हा."
476,ओके हा थांक ये हा पायबा.
477,आपल्या प्रदेश हा महाराष्ट्र आहे त्यामध्ये पारंपर्य क्षेळ म्हणजे पारंपर्य क्षेळ प्रदेश प्रदेश प्रदेश हा महाराष्ट्र आहे त्यामध्ये पारंपर्य खेळ म्हणजे पारंपर्य क्षेळ प्रदेश प्रदेश प्रदेश हा महाराष्ट्र आहे त्यामध्ये पारंपर्य खेळ म्हणजे पारंपर्य क्षेळ प्रदेश परदेश परदेश हा महाराष्ट्र आहे त्यामध्ये पारंपर्य खेळ म्हणजे पारंपर्य क्षेळ पारंपर्य क्षेळ पारंपर्य क्षेळ पार्य पार्य पार्य पार्य पार्य पार्य
478,"महाराष्ट्र राज्यात पारंपरिक खेळाचे म्हणजे नेशनल लेवलचे न येत तर अशे गावत खेळले जाते, अशे खेळायेत त्याचेमध्ये पारंब्या असतील, लिंबोचा, प्रत, प्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रतप्रत"
479,गोट्यावीन खेळले जातात.
480,पुन्ना.
481,"कोईने खेळले जाता खेळ, काही दागडाने खेळ केले जाता."
482,"परत पाट्या राता, परत लिंगोचा रातो आट्या पाट्या राते."
483, आट्यापाट्या खेळा जवळजवळ चानल्या प्रमाध पुढो जात आहे.
484,हा खेळ चांगला म्हणजे रंगत आहे म्हणजे शायतल्या राज्य नेशनललेवर कोणेंत आट्यापाटांचा खेळ चाललेला है. पण तो महाराष्ट्राचा पारंपरिक खेळी.
485,आणि आणि खेळला पाहिचे चांगला आहे त्यामध्ये दागडांचे काही असं खेळ असतात परत लंगडी आहे कबडे आहे
486,कुस्ती आहे कुस्ती हा महाराष्ट्राचा चांगल्या प्रपाय जुन्यापासून खेळात आलेली खेळे परतपूर्वी
487,महाराष्ट्राचा पारंपर्यक्ष म्हाराष्ट्र राज्यात छतर्वत शिवाचे महाराष्ट्र आहे.
488,यामध्ये कुस्त्य आहे चांगले प्रामध्ये पूर्वेपासून खेहन्यात आलेले आज तो क्रेम नॅशनलचा आहे कुस्त्य आगेन.
489,नॅशनल लेवलपर्यंत याची एगेलेल्या तसेच तलवारभाजी असे लासे एमाहराष्ट्राचे खेळे.
490,महाराष्ट्रामध्ये विवोध्द प्रकरचे खेळे खेळतात.
491,"यामध्ये काही दगडांचे खेळ आहेत, काही वितीजांडू आहेत, यामध्ये दगडांचे खेळ शक्यतो मुली खेळतात."
492,त्याचे नाव नही आटवत बट अशे पाच दगड असता ते पाच दगड फेकतात त्यामधून एक दगड पुढच्या प्लेयरने चॉयस करून दिला जातो तो दगड वर फेकूसतो वर दुसर्या दगड एका हाताच्या खाली गेला पायजे पुरात दुसर्या दगड अशे करता करता त्यांचे श्टेफवेईच अशे वेगवेगे खेळ असतात.
493, चे खिळे खिळेले जाते.
494,"या खेळामध्ये शक्य दो मुली बसून हा खेळ चळतात बैटकी खेळ आहे, मैदानी खेळ म्हणजे कुस्ती आहे."
495,परत आट्यापाट्या आहे. परत महाराष्ट्रामध्ये भौरा पण खेळला जातो. काही पूर्वी लाखडाचे भौडे तयार केले जातोते.
496,त्या भौर्याला कायतरी असं तुलटी असं विचित्र नाव होतंते आतकल भौरा असं म्हणलातो त्याला त्यावेळेस लाकडाचा त्याला आकार दिला जातोता त्या लाकडावरून त्या आकार प्रवाह नावलातोता.
497,भौराला असं दोर्याच्या सायेने बिंगवला जात होतं. तो एक पारंपरी खेळ आहे महाराष्ट्राचा.
498,"या पारंपरे खेळामध्ये बावरा खेळला जात होता, लंगडी खेळले जात होती, लंगडी आखेळ शाळेच सदा शेळले जातो, बोल केला जातो, एका प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्रशावीच प्र"
499,विद्यार्थ्यावर राज्य दिला जातंतं किंवा जर घरी खेळत असं तं लेखदा
500,आपला मित्र असेल त्यामध्ये निवड केली जायची हाताने काळा पिवडा असं एक लहानपणाचा तो निवडणेची पद्धत होती ती.
501,त्यामध्ये निवड केली जायची सर्वांच्या संबतिनेंसर्वा पारदक्षतच्या प्रमाणें म्हणजे कोणसंग चिडीना होणार म्हणजे चिटना होणार अस्या प्रमाणें.
502,ते केला जायचा सर्वांसमुळ राज्य दिला जायचा ते राज्य दिला नंतर त्यानी एका पायावर लंगड्या मारायची.
503,"एखाल्या पुढच्या व्यक्तीला पकडायचा, पायखाली ठेकवायचाने असे नियमी आटी लाभोरायच्या तर तो खेलक्यायला जात होता."
504,त्यामुळे आपल्या एक स्वास्ताला लहानपूनी व्यायमाची सवय लागत उले. ते खेळखेळणे चांगला आहे.
