id,conf
441, যদি যে মেয়ে আঠেরো বছরের পর যার বিয়ে হয় তারা বিয়ের কার্ড দেখালে দেখিয়ে ফর্ম ফিল আপ করলে এই প্রকল্পের সঙ্গে তারা প্রকল্পের টাকাটা তারা পেয়ে থাকে এবং এখন যেটা চালু হয়েছে লক্ষ্মী ভান্ডার সেটা সবাই পেয়ে থাকছে পঁচিশ বছরের উর্ধ্বে যে কোনো মহিলারা এই ভণ্ডার ভণ্ডারের টাকা
442, সুযোগ নিতে পারছে
443, তো লক্ষ্মীমান আবার বার্ধক্য ভাতা ষাট বছর বয়স হলে সমস্ত ছেলে এবং মেয়েরা
444, ষাট বছর হলে তারা বার্ধক্য হয়ে যায় তো তারা বার্ধক্য ভাতার সুবিধা পাচ্ছে এবং বিধবা ভাতাও পাচ্ছে
445, তো এরকম আমরা অনেক সামাজিক এবং কল্যাণমূলক প্রকল্পের সঙ্গে যুক্ত হয়েছি যেগুলো আমাদেরকে অনেক সাহায্য করছে যেমন বিধবা ভাতা যার স্বামী মারা যায় তার তারপর যে তার একটা ভাতা দেওয়া হয় সেটাকে বলা হয় বিধবা ভাতা তো এর থেকে আমরা
446, খুব সাহায্য পাচ্ছি এখান থেকে সবরকম প্রকল্পের সঙ্গে আমরা যুক্ত হয়েছি এবং সব কিছুটার আমরা সুযোগ পাচ্ছি সুবিধা পাচ্ছি তাই জন্য আমাদের কোনো অসুবিধা হয় না
447, গাছ হল আমাদের সব থেকে অত্যন্ত গুরুত্বপূর্ণ জিনিস গাছ ছাড়া মানুষ চলতে পারে না বৃক্ষ পৃথিবীকে মানুষকে
448, মডিন জীবন্ত প্রাণীদের বেঁচে থাকার জন্য অক্সিজেন দিয়ে থাকে আমরা যেসব শ্বঁাস নিই বাতাস থেকে সেগুলো
449, গাছ থেকে পাই খাওয়ার জন্য খাবার বাস করার জন্য আশ্রয় জীবিত রাখা এবং এমনকি আরামদায়ক জীবন প্রদান করে ভূমিকা পালন করে একটি পরিচ্ছন্ন সবুজ পরিবেশ নিশ্চিত করতে সুস্থ জীবনযাপনের জন্য আমাদের পরিবেশকে ভালো করতে গাছ লাগাতে হবে
450, গাছ থেকে আমরা অনেক রকম জিনিস পাই তার মধ্যে প্রথম হল আমরা গাছ থেকে অক্সিজেন পাই যেটা গাছ কার্বন ডাই অক্সাইড বাতাস থেকে গ্রহণ করে অক্সিজেন ত্যাগ করে
451, আর প্রজাতির পক্ষে সেটা বেঁচে থাকতে সাহায্য করে গাছ আমাদের জন্য গুরুত্বপূর্ণ কারণ ক্ষতিকারক গ্যাস শোষণ করে এটা পরিবেশের গ্লোবাল ওয়ার্মিংকেও রক্ষা করে
452, গ্লোবল থেকে পরিবেশকে রক্ষা করে গাছ আমাদের খাদ্য দেয় আশ্রয় দেয় গাছ থেকে যেসব ফল হয় সবজি হয় পাতা হয় সেগুলো আমরা খাই
453, গাছের পাতাকে শাক বলি ফল হয় সেই ফল আমাদের শীতকালে আলাদা ফল গরমকালে আলাদা ফল আম জ আম কটাল কালার লেবু এসবগুলো খাই
454, আর সবজির মধ্যে আমরা বিভিন্ন রক আলু পেঁয়াজ এগুলো মাটির তলাই হয় এছাড়া গাছের মধ্যে যেগুলো হয় উচ্ছে পটল ঝিঙে ভেন্ডি এগুলো খাই
455, এছাড়া গাছ আমছের শিকড় পাতা গাছের ছাল গাছের ফল ফুল থেকে অনেক রকম ওষুধ তৈরি হয় যা আগেকার যুগের মানুষরা তো ব্যবহার করত এখনকার সেই ফল ফুল পাতা থেকে ওষুধ বের করে সেটাকে কৃত্রিম পদ্ধতি অন্যভাবে ওষুধ তৈরি করা হচ্ছে কিন্তু গাছ ছাড়া আমরা ওষুধ পেতাম না গাছের মধ্যে পশু পাখির আশ্রয় নেই যেমন হচ্ছে পাখি
456, পাখিরা গাছের মধ্যেই বাসা বানায় সেখানেই থাকে সেখানে থাকতে ভালোবাসে গাছের মধ্যে পশু কাঠ বিড়ালি ঘর করে সেখানে বাস করে
457, গাছের মধ্যে গাছ আমাদের আরামদায়ক জীবনযাপন দেয় শান্তি দেয় আর শান্ত রাখে পরিবেশকে মানুষ বা বয়স্ক মানুষ শিশুরা গাছ খুব পছন্দ করে গাছপালাময় জায়গায় তারা যেতে পছন্দ করে এই জন্য্য যেসব শহরাঞ্চলে ছোটো ছোটো
458, গাছপালার বা পার্কে বা জঙ্গল আছে সেখানে তারা যায় বিকেলবেলার দিকে হাওয়া খেতে খেলা করতে ইত্যাদি গাছ থেকে
459, পরিবেশ স্বাস্থ্য থাকে মানুষ স্বাস্থ্য থাকে সুখী জীবন উন্নতি হয় আরও বেশি আমাদের গাছ করতে করতে
460, মানসিক বচতে একট পূর্বস্ত অংশ গাছ দ্বারা উপলব্ধ হয়
461,ানে উজ্জবত কার্বন ডাই অক্সাইড সেষ নিয়ে নেই তারপরে শুদ্ধলাগে বায়ুমণডলকে পরিষ্কার রাখে গাছপালে
462, এক লাখ এক হাজার একশত এক নয় লাখ নিরানব্বই হাজার নিরানব্বই সাত লাখ পঁচাত্তর হাজার একষট্টি এগারো হাজার একশত একাত্তর পঁচিশ হাজার পাঁচশত পঞ্চান্ন
463, হ্যাঁ রে সঙ্গীতা বল
464, হ্যাঁ আমি তো আনন্দচন্দ্রে তুলেছি আরও বাইরের কলেজে কয়েকটাতে তুলেছি মানে এখানে আমাদের জেলার মধ্যে ওইটাই করব ভাবছি
465, তো ওখানে তোর আমাদের আমরা যে ধরব বিষয় নিয়ে পড়েছি সেখানে শুনলাম যে এখানে ইংরেজিটা খুব ভালো তো ভাবছি যে আমি ইংরেজিটাই এখানে নেব
466, না এখনও করিনি বাকিগুলো তোর এখনও আসলে বেরোইনি বুঝলি তো তো ওগুলো বেরোক তারপর একে একে করব আপাতত এখানে যেটা এটা যেহেতু বাড়ির সামনেই আমার
467, তো ঘরের সামনে হওয়াতেো বাড়ির সবাই বলছে এখানে এখানেই কর সেই জন্য আচ্ছা এখানে তুই তোর কী বিষয় নিয়ে ইচ্ছে আছে
468, হ্যাঁ আমাকে তো বাড়িতে ইংরেজিতোই বলছে আমারও ইংরেজিটা নিয়ে এগোবার ইচ্ছা তোর তোর কিসের ইচ্ছে আছে
469, আচ্ছা
470, হ্যাঁ এখানে এখানে শুনেছি দর্শন বিভাগটাও ভালো এখানে ইংরেজি বিভাগ আর দর্শন বিভাগেরই আসলে
471, তোর ফ্যাকাল্টি ভালো আছে তো তুই নিতেই পারিস তাহলে ফর্ম ফিল আপ করে দে কারণ বেশি দিন তো আর সময় নেই
472, হ্যাঁ তো তুই দুটোতেই করে রাখ তাহলে যেটাই ধর পাবি সেটাতেই ভর্তি হয়ে যাবি
473, আমি অ্যাকচুয়য়োলি শুধু ইংরেজি না আমি ভূগোলেও নিয়েছি তো এখানে ভূগোলে অতটা ভালো নয়
474, ভূগোলের জন্য না রানীগঞ্জে ভাবছি যে নেব টিডিভি কলেজে আর
475, ও
476, না রে কলকাতাটা অনেকটাই দূর হয়ে যাবে আমি এই উত্তরবঙ্গের মধ্যেই দেখছি আর
477, ঠিক আছে ঠিক আছে ওটার মনে হয় সম্ভবত পনেরো তারিখ অবধি সময় আছে তো তুই করে নে বুঝলি
478, ঠিক আছে রে রাখছি হ্যাঁ
479, হুম
480, স্কুলের পর টিউশন প্রাইভেট না পড়ে সন্ধ্যার দিকে স্কুল টিউশন প্রাইভেট পড়া
481, ভালো কারণস্কুলে যেসব শিক্ষার্থী যেসব শিক্ষাটি গ্রহণ করে সেটা যদি ও
482, টিউশন বা প্রাইভেটে গিয়ে পুনরায় অধ্যায়ন করে তাহলে ওর মাথায় সেই পড়াটি খুব ভালোভাবে এ
483, থেকে যায় এবং সে ওইটা সম্বন্ধে ভালো জ্ঞান অর্জন করতে পারে কিন্তু যদি স্কুলের পর একদম টিউশন বা প্রাইভেট সাথে সাথ থাকে
484, তখন শিক্ষার্থীর মন পড়ায় বসবে না কারণ সে তখনই স্কুল থেকে গিয়ে শিক্ষার্থী কোনো দিন পড়তে চাইবে না যতক্ষণ না ও একটু বাইরের পরিবেশে ঘোরাঘুরি করছে এবং মাথাকে শান্ত করছে ততক্ষণ
485, পড়াশুনো করলে ওর মাথায় কোনো জ্ঞানের সঞ্চালন হবে না তাই সন্ধ্যার দিকে মাথা শান্ত করে প্রাইভেট বা টিউশনি পড়া খুব
486, ভালো এক থেকে এক শিক্ষা শিক্ষার্থীদের এটাই খুব সাহায্য করে কারণ প্রাইভেটে যেটা পড়ানো হবে সে সেটা স্কুলে আরেকবার অধ্যয়ন করতে পারে এবংস্কুলে অধ্যয়ন করা পড়াটি আবার
487, টিউশনিতে অধ্যায়ন করতে পারে ফলে সেই এই শিক্ষার্থীর জ্ঞান সঞ্চালন ক্ষমতা
488, খুব বৃদ্ধি পায় এবং সেই জ্ঞানটাকে সে মাথায় খুব ভালোভাবে রাখতে পারে এবং পরের দিন সে যখনস্কুলে যাবে সে তখনস্কুলে ভালোভাবে
489, পড়া দিতে পারবে এবং শিক্ষার্থীর খুব আনন্দ হবে আর সে যত আনন্দিত হবে তার পড়ার দিকে আগ্রহ তত বৃদ্ধি পাবে তাই স্কুলের পর সন্ধ্যার সময় টিউশন ও প্রাইভেট খুব ভালো
490, আমার জেলার কিছু কিছু পুজোর স্থান রয়েছে যেগুলোয় খুব জাঁকজমকপূর্ণভাবে পুজো হয় যেমন
491, পূর্ব মেদিনীপুরের ঘাটাল এখানে দারুুন প্যান্ডেল হয় নানান রকমের এব বছরও পুজোয় কেদারনাথ বদ্রনাথের প্যান্ডেল হয়েছিল এছাড়া দাসপুর সুলতাননগর হলদিয়া
492, তমলুক এইসব জায়গায় খুব বড়ো বড়ো প্যান্ডেল হয়েছিলো যেখানে লোকের সমাগম হয়েছিল প্রচুর চারিদিক থেকে প্রচুর লোক দেখতে এসেছিলো এবং এই পুজোর চারদিন
493, প্যান্ডেলে ঢোকার জায়গা থাকে না এত লোকের ঠেলাঠেলি এবং এটা সন্ধ্যা থেকে
494, প্রায় বিকাল থেকে রাত পর্য ভোর পর্যন্ত একই ভাব ছিল এবং প্রত্যেকটি
495, পুজো প্যান্ডেলের সামনেই বিরাট ধরনের অনুষ্ঠানের ব্যবস্থা ছিল সাংস্কৃতিক ঐতিহ্য বা অনুষ্ঠান হিসাবে
496, নাচ গান বাচ্চাদের সন্ধ্যা থেকে হতো রাত্রের দিকে ছিল ড্যান্স হাঙ্গামা বা অর্কস্ট্রা
497, চারিদিকে নানান ধরনের অনুষ্ঠান হচ্ছিলো এছাড়াই মানব সম্প্রদায় এই সাংস্কৃতিক ঐতিহ্যের মধ্য দিয়ে যেমন উন্নতির পথ দেখতে পাচ্ছে এছাড়া ইতিহাস আমাদের
498, এগিয়ে যেতে সাহায্য করে এবছরের প্যান্ডেল থেকে সামনে বছরের প্যান্ডেল আরও ভালো করতে হবে এই ধরনের মনোভাব নেওয়া হয় এছাড়া মহাকালশীব মন্দির এখানটা একটি বিখ্যাত জায়গা রয়ে যেখানে
499, প্রচুর মানুষের ভিড় হয় এবং সবাই এই মন্দিরে পূজা দিতে যায় রাঘবপুর ক্যাথলিক চার্চে
500, প্রচুর লোকের সমাগম হয় বিশেষ করে বড়দিনে প্রচুর লোক হয় এখানে প্রচুর অনুষ্ঠানও হয়
501, বর্দাতে এখন কত ঘণ্টা বাজে
502, হ্যালো
503, ম্যাডাম আমি চণডিেন আমি চণডী সেন বলছি আপনি কি ভথিকা ম্যাডাম বলছেন নাচের নাচ শেকান
504, আমি আপনার আমি আপনার ক্লাসে ভর্তি হতে চাই ওই জন্যই সেই ব্যাপারে একটু জানতে চাইছিলাম যে আপনি কবে কিী ক্লাস করেন ওই কারণেই একটু জানতে চাইছিলাম
505, আম আমার
506, দুদিন দুদিন ক্লাস করেন তিন দিন করতে পারেন ও তিন দিনন হয় না ক্লাস
507, ও আর কী কী বার বললেন ম্যাডাম
508, বুধবার আর রবিবার রবিবার আর বুধবার মানে ক টা থেকে হবে ক্লাসটা
509, আচ্ছা রবিবার ম্যাডাম অন্যদিন করলে হবে না ক্লাসটা
510, সমস্যা বলতে রবিবার আমার টিউশন আছে ওই জন্য বিকেল চারটে থেকে টিউশন আছে ওই জন্য ওই দিন হয়তো নাচের ক্লাসটা তো করতে একটু সমস্যা হবে চারটে থেকেই টিউশন আছে
511, হ্যাঁ
512, ও হ্যাঁ
513, আচ্ছা ঠিক আছে হ্যাঁ অবশ্যই আপনি ওখানে সবার সমস্যা হবে ঠিকই ঠিক আছে আমি যে টিউশনিতে যটা সময় পড়তে যাই তাহলে ওনাকে একটু বলে দেখবো যদি অন্য টাইমে করতে পারে আর আর একটু বলতে যে আপনি কত করে নেন ম্যাডাম নাচ শেখানোর জন্য
514, মাসে পাঁচশো টাকা করে সপ্তাহে দু দিন করে আর হচ্ছে তাহলে মাসে পাঁচশো টাকা হবে
515, আচ্ছা ম্যাডাম আমি আমার একটু আর্থিক সমস্যা একটু আছে আপনি যদি একটু আমার জন্য কম করেন তাহলে খুব ভালো হয় আমার নাচ শেখানোর খুব মানে নাচ শেখার খুব ইচ্ছো আছে ওই আর্থিক সমস্যার জন্যই নাচটা শেখা হচ্ছে
516, হ আপনি আমি শুনলাম যে আপনি একটু সবাইকে একটু কম টম করে করেন সেই জন্যই বলছি যে
517, আমি ধরুন তিনশো টাকা দেবো মাসে আপনি তাহলে একটু দেখুন না সেরকম
518, আমার বাবা হচ্ছে কৃসব কিছুই পারে না ওই চাষবাস এইটুকুই জাস্ট আর সেরকম কিছু নেই তো অন্য কিছু উড়াজড়া
519, হুম
520, পাঁচশো টাকা করে
521, আচ্ছা দেেছি
522, হ্যাঁ জানি হবে না তবুও মানে আপনি যদি একটু সাহায্য করেন আমাকে আমার খুব নাচের নাচ শেখার ইচ্ছা আছে এবার মাসে ধরুন আমার তো আরও আদার্স অনেক খরচ আছে সেই কারণেই বলছিলাম নাচটার জন্য যদি একটু কম হচ্ছে হয় মাসে যদি তিনশো টাকা করে নিতেন তাহলে একটু আমার ভালো হতো
523, আমার বাড়ি চন্দ্রকোনা টাউনে
524, চন্দ্রকোনা টাউন কবে থেকে পরের মাস থেকে প্লাস শুরু করব তাহলে
525, হ্যাঁ এই নম্বরেই হোয়াটসঅ্যাপ আছে আর হচ্ছে আর নাচপ হ্যাঁ পরে নাচপুর
526, ঠিক আছে আর হচ্ছে ম্যাডাম নাচের কোনো কি ড্রেস আছে যে আমাকে সেরকম ড্রেস পরে যেতে হবে
527, আচ্ছা ঠিক আছে তাহলে আমি এ পরের ডেট থেকে যাচ্ছি
528, চণডী সেন
529, হ্যাঁ ঠিক আছে রাখছি
530, দুবোতল আরবান প্ল্যাটার আমন্ড দুধের এমআরপিটা জানতে পারি
531, উত্তর দক্ষিণাত্যের সাতবাহন রাজবংশ এবং পশ্চিম সত্তপদের শাখা রাজবংশ খ্রিস্টীয় প্রথম থেকে দ্বিতীয় শতাব্দীতে মধ্যপ্রদেশে নিয়ন্ত্রণের জন্য লড়াই করেছিল
532, হ্যালো
533, হ্যাঁ বলছি অটো মোবাইল বলছেন দোকান থেকে বলছেন
534, হ্যাঁ ম্যাম আমার একটা বিষয় জানার ছিল আমি একটা মোবাইল ফোন কিনতে চাই তো আপনাদের ওখানে কেমন রেঞ্জের ভিতরে মোবাইল ফোন পাওয়া যাবে
535, ও আচ্ছা এর থেকে আর কম কমাদামি নেই
536, ও আচ্ছা মানে কী কী কোম্পানির ফোন আছে একটু জানতে পারি কি
537, ও আর
538, ও আচ্ছা এদের কালার কেমন আসবে ক ট কালার আছে আমি তাই একটু জানতে চাইছি
539, ও আর অন্য কোনো কালার নেই তাহলে
540, আচ্ছা আর আইফোনটার দাম কেমন আসবে ম্যাম
541, ও আর কম নেই এর ভিতরে
542, ও আচ্ছা তা ম্যাম
543, হ্যাঁ হ্যাঁ কী বলছেন
544, ও আচ্ছা ম্যাম তা আপনাদের দোকানের ঠিকানাটা যদি একটু জানতে পারি আমি আপনাদের দোকানের নাম্বারটা পেয়েছি একটা বিজ্ঞাপন থেকে তাই একটু আপনার ওখানে ডিসকাউন্ট চলছে তো সেই জন্য ফোনটা করেছি এবার আমি তো ঠিকানাটা টোটাল জানি না আপনি যদি একটু বলে দেন
545, ও আচ্ছা আচ্ছা ম্যাম তাহলে ঠিক আছে আমি এবার চিনতে আর আমার অসুবিধা হবে না তাহলে আমি আজ কালের ভিতরে পৌঁছে যাব আপনাদের দোকানে ঠিক আছে
546, আচ্ছা রাখছি
547, বারোই জানুয়ারি পনেরোই জুলাই আঠেরোই আগস্ট পাঁচই নভেম্বর চোদ্দোই ফেব্রুয়ারি
548, রাজস্থান উত্তরপ্রদেশ মধ্যপ্রদেশ পাঞ্জাব হরিয়ানা
549, ছয় এক দুহাজার আঠেরো সাত দুই দুহাজার কুড়ি নয় তিন দুহাজার একুশ দশ পাঁচ দুহাজার বাইশ নয় ছয় দুহাজার এগারো
550, হ্যাঁ আমার একটি বোন আছে আমি বড়ো এবং সে ছোটো আমার বোন আমার থেকে পাঁচ বছরের ছোটো আমি খুবই শান্ত প্রকৃতির এবং আমার বোন একটু চাঞ্চল লম্বাই কিন্তু সে আমার থেকে অনেক বড়ো অনেক দিক দিয়ে আবার আমার আর আমার বোনের খুব মিল রয়েছে আমার আর আমার বোনের অনেক প্রিয় জিনিসই এক
551, কোথাও ঘুরতে গেলে আমরা একসাথেই যাই এক কথায় বলতে গেলে সে আমার খুবই ভালো বন্ধু
552, আমার বন্ধুর বাবাকে আমি ব্লাড দিয়েছি এবং ব্লাড দি দেওয়ার ফলে উনি পুনর্জীবন হয়েছে তাতে আমি খুবই গর্বিত হয়েছি এবং উনিন উনি বেঁচে উঠেছে আমার এই কাজটি আমার আমি সমাজসেবী হিসাবে করে থাকি আর আমি এতে আমি খুবই খুশি হই
553, হ্যালো
554, বলছি দাদা আমাদের যে সামনের সপ্তাহে পাড়ার অনুষ্ঠান হওয়ার কথা পাতড় মন্দিরে তো সেটার কতদূর কিী এগলো
555, আমার মনে হয় অনুষ্ঠানটা হরিরাম সংকীর্তনটা হোক কিছুদিন ধরে এছাড়াও যে কদিন হবে সে কদিন আমাদের পাড়ার লোকজন তো খাওন হবেই এছাড়াও লাস্ট দিনে যেদিন হরিনাম সংকীর্তনের ধুলোকটা হবে সেইদিন আমার মনে হয় যে পাশাপাশি পাড়ার লোকজনদেরকেও বলা উচিিত
556, এটা নিয়ে যদি সমস্ত আমরা কিছু কমিটি আশেপাশে যেসব মন্দিরগুলো আছে তাদের কমিটির লোকজনকে ডেকে একটা যদি আলোচনা করতে পারতাম তাহলে সুবিধে হতো
557, হ্যাঁ আমারও মনে হয় সবাই মিলে আলোচনা করে একসাথে সমস্ত পাড়ার লোকজন মিলে যদি এটা করা হয় তাহলে তো খুবই ভালো হবে
558, হ্যাঁ হ্যাঁ আমারও মনে হয় আজকে তাহলে আজকে বিকেলে তাহলে আমার মনে হয় পাড়ার কিছু লোকজনকে আমরা ডাকি যে মন্দিরের সামনে একটা ছোটো করে আলোচনা সভা ডাকলে কার কী মতামত আমরা সবাই জানতে পারলাম সবাই জানলো আমাদের আসল
559, কী পরিকল্পনা আছে আরও এছাড়াও কারো মনে যদি কিছু পরিকল্পনা থেকে থাকে সেও বলল সবার মতামত নিয়ে অনুষ্ঠানটা ভালো করেই করা যাবে
560, হ্যাঁ আচ্ছা তুমি তাহলে আমাদের পাড়ার কিছু লোকজনকে বলো বিকেলে একটা জায়গায় মন্দিরের সামনে আসতে আমিও তাহলে যাচ্ছি সবাই মিলে আলোচনা হবে
561, আচ্ছা ঠিক আছে তাহলে মন্দিরে বিকেলে দেখা হচ্ছে এখনও রাখছি
562, এক মার্কিন ডলারে কত ইউরো
563, বাংলা ভাষা বৈশিষ্ট্য বলতে গেলে বাংলা ভাষার বৈশিষ্ট্য অনেকটাই আলাদা বাংলা ভাষা সবকছুর থেকেই আলাদা যেমন আমরা যখন জল খাই
564, তো জলটাকে খাই বলি অথচ কিন্তু জল আমরা খাই না জল পান করা হয় চ খাই চাটাও কিন্তু খাওয়া যায় না চাটাকে পান করা হয় বা ধরো কেউ কিছু বলল যে কালকে যাবি কেউ উত্তরে দিল দেখছি
565, কিন্তু সেটাকে দেখছি বলা যায় না এরকম বাংলা ভাষার আলাদা আলাদা অনেক রকমের বৈশিষ্ট্য আছে
566, শূন্য
567, আমি প্রথমত স্কুলে পড়ি না আমার স্কুল জীবন অনেককাল আগেই পেরিয়ে গেছে আমি এখন পঞ্চান্ন বছর বয়সী একজন মহিলা
568, তো সেখানে বিদ্যালয়ের কথা কোনোভাবেই আসছে না এবং লাইব্রেরি আমার ছোটোবেলাকার বিদ্যালয়ে ছিল
569, আমি ছোটোবেলাতে অনেক বইই পড়তে ভালোবাসতাম এখনও বই পড়তে ভালোবাসি ছোটোবেলার বই যেহেতু জিজ্ঞাসা করেছেন সেক্ষেত্রে আমি একদমই ছোটোবেলার বইগুলোই বলছি পঞ্চতন্ত্র ঠাকুমার ঝুলি
570, নন্টে ফন্টে যেইগুলোকে ছাড়া আমার আমি খেতেও বসতে পারতাম না খাবার খেতে খেতেও আমার সেইগুলো পড়তে হতো এবং তাছাড়াও আছে মহাভারত ছোটোদের মহাভারত ছোটোদের রামায়ণ
571, সাঁতারুদের কানে দল ঢোক যাওয়ার একটা আঘাত থাকে আর ডাইভ মারার সময় বুকে একটা আঘাত লেগে যাওয়ারও সম্ভাবনা থাকে
572, সেইসব আগার থেকে প্রতিরোধ করার প্রথম হচ্ছে কানের একটা আপনার ক্যাপ টাইপের পরা থাকে সেই কানে ওইটা পরে যদি সাঁতারুরা করে তার কানে জল ঢোলার সম্ভাবনা থাকে না
573, আর বুকে আঘাত তো আপনি সুইমিং কস্টুম তো পড়তেই পারেন সেটা এমন এখন আছে বুকের একটা স্পেশাল প্যানড টাইপের থাকে যেটা আপনার সাঁতারে
574, মুখ আঘাত না লাগতে পারে আর গোগলস চকে গোগলস পরতেই হবে কারণ সুইমিং পলে জলে এখন ক্লোরিন দিয়ে জলটাকে স্বচ্ছ করা হয়
575, যেটাতে ইনফেকশন আপনার সংক্রপণ যাতে বাচ্চাদের না হয় সেই জন্য সাঁতারুদের চোখে গোবল অবশ্যই পড়তে হবে যাতে তাদের চোখে কোনো সংকল্পন না হয়
576, এইসব সাবধান অবলম্বন করলে সাাতরুদের ভবিষ্যতে কোনো জায়গায় যেন ওদের আঘাত না লাগার সম্ভাবনা খুব কম হয়ে থাকে
577, আমি গোবিন্দ স্টোর থেকে একটা ডাস্টবিন কিনেছিলাম সেই ডাস্টবিনটা কিনে ঘরে আনার পর দেখি সেটা ফাটা বেরোয় সেটা আমি কিছুদিন ব্যবহারও করতে পারি না তাই আমি ডাস্টবিনটা নেওয়ার পর ঠকে গেছিলাম
578, ভারতীয় মিডিয়া সম্পর্কে আমার কিছু বলারই নেই কারণ আমি এখানে ব্যক্তিগতভাবে খুবই
579, দুশ্চিন্তায় আছি মানে এই ভারতীয় মিডিয়া যদি এরমভাবে অপ্রাসঙ্গিক খবর দিতে থাকে এবং সবসময় আমাদের সমাজকে ভুল দিকে চালিত করে
580, তাতে মানুষরা যারা আছেন যারা এই খবর বা তথ্য পেয়ে থাকেন পুরো ভুল দিকে চালিত হন এবং গোটা সমাজ একটা ভুল পথে চালিত হয় এই খবরের দ্বারা ভারতীয় মিডিয়ার প্রতি আমার একদমই আস্থা নেই
581, এবং আমি দেখি কয়েকটা মিডিয়া সেগুলো মিডিয়া চ্যানেল সেগুলো হল চব্বিশ ঘন্টা
582, আন নিউজ টিভি জঙ্গলমহল ইত্যাদি এছাড়াও অনেক
583, মিডিয়া চ্যানেল আছে বা নিউজ চ্যানেল আছে কিন্তু কোনোটাই আমার বিশেষভাবে যে খুব ভালো লাগে তা নয় কারণ সবকটাই
584, কোনো না কোনো একটা সংস্থার দ্বারা চালিত হয় যারা মোটা টাকা দিয়ে গোটা মিডিয়া চ্যানেলগুলোকে কিনে রেখেছে
585, এবং তারা যা যা তথ্য দান করে তারা এই মিডিয়া এবং খব মিডিয়াগুলো সেই খবর দিয়েই আমাদের কাছে সেই খবরগুলোই পাঠায় এবং
586, সেই জন্যেই আমি একদমই ভারতীয় মিডিয়ারপর একদমই আস্থা রাখি না
587, হ্যাঁ আমি আপনার ক্যাব বুক করতে চাই আমি মেদিনীপুর যাবো বাড়ি থেকে
588, ওই বাড়ি যাও বাড়ি থেকে বাড়ি পর্যন্ত তো ক্যাব আসবে না তার জন্য সামনের মোড়ে যাওয়ার জন্য আপনার ক্যাবে ওঠার জন্য কোনো কি গাড়ি পাওয়া যাবে
589, সেই ব্যাপারে আমি জানতে চাইছি আর কি যাতে বাড়ি থেকে ওখানে গিয়ে আপনার ক্যাব ধরতে পারি আর ক্যাবে করে আমাকে মেদিনীপুর যেতে হবে ওখানে আমার বিশেষ কাজ আছে
590, তার জন্য ওখান থেকেই যদি কোনো কিছু গাড়ি পাওয়া যায় তাহলে খুব সুবিধা হয় আর কি বাড়ি থেকে
591, পাশের মোড়ে যাওয়ার জন্য তো এটার কিছু কোনো কি ব্যবস্থা আছে যদি আপনি একটু বলতে পারেন তাহলে খুব সুবিধা হয় দহলে আমি আপনার ক্যাবটা বুক করতাম
592, মাছ ধরাকে পেশা হিসেবে আরও ভালো এবং সহজ করার জন্য সরকারের কাছ থেকে যে সকল সহায়তার প্রয়োজন সেগুলির মধ্যে হল
593, জায়গা সেইম সরকারের যে খাস জায়গা আছে সেখানে পুকুর খনন করা এবং পরবর্তীতে সেখানে জলের ব্যবস্থা করে মাছ চাষ করা এবং সেই মাছগুলিকে বড়ো করে তোলার জন্য সরকারি অনুদানে
594, সেই সব মাছ চাষিদেরকে খাবার ডিস্ট্রিবিউট করা
595, খাবার সরবরাহ করা এবং পরবর্তীতে মাছগুলি বড়ো হয়ে যাওয়ার পরে সেগুলি বাজারজাতকরণের জন্য বা চাষিরা যাতে সঠিক মূল্যে বিক্রি করতে পারে তার সুব্যবস্থা যদি সরকার করে তাহলে সকলেই খুব উপকৃত হবে
596, কিছু কুসংস্কার বর্তমান সমাজে এখনও রয়ে গেছে তার মধ্যে একটি অন্যতম হচ্ছে রাস্তা রাস্তায় যদি বিড়াল রাস্তা এপার থেকে ওপার যদি বিড়াল হয়ে যায় তাহলে সেটা একটা কুসংস্কার বলে ধরা হয়
597, পশ্চিমবঙ্গের মেধাভিত্তিক
598, এই শিল্প
599, প্রথম থেকে একটা শক্ত জমির উপরে প্রতিষ্ঠিত আর এখানে যে পরিকাঠামো রয়েছে তা ব্যান্ড উইথ
600, করলুন বা অন্যান্য সুযোগ সুবিধা সেগুলো কোনো শহর থেকেই খারাপ নয় পশ্চিমবঙ্গে অনেকগুলো বেসংসকারি প্রযুক্তি কলেজ পরিচালনা করে এরকম একটি সংস্থা টেকনো ইন্ডিয়ার ম্যানেজিং ডিরেক্টর সত্যম রায় চৌধুরী বলেছিলেন যে কর্মসংস্থান বেড়েছে বিপুল পরিমাণে এটাও তথ্য প্রযুক্তির ক্ষেত্রে যে উন্নতি হচ্ছে তার প্রমাণ
601, উনিশশো আটানব্বই সালের বারোশো থেকে তেরোশো ইঞ্জিনিয়ার এখানে কাজের সুযোগ পেতেন এখন এই সংখ্যাটা পৌঁছেছে তিরিশ হাজার
602, বয়স্ক মানুষেরাও ক্রিকেট ফুটবল ভলি সমস্ত খেলাই খেলাধুলাই করে থাকে কিন্তু
603, বয়স্ক মানুষের ক্ষেত্রে ফুটবল খেলাধুলার ক্ষেত্রে বড়ো গোলকিপারের পরিবর্তে ছোটো গোলকিপার করে ছোটো পাশে খেলাধুলা করে থাকে অল্প দৌড়ের মাধ্যমে
