id,conf
513, ਚੰਡੀਗੜ੍ਹ ਜਾਣਾ ਅੱਛਾ ਲੱਗਦਾ ਕਿਉਂਕਿ ਉੱਥੇ ਝੀਲ ਹੈ ਉੱਥੇ ਜਿਹੜਾ ਹੈਗਾ ਦੇਖਣ ਵਾਸਤੇ ਬਹੁਤ ਬਾਗ ਬਣੇ ਹੋਏ ਨੇ ਸੋਹਣੇ ਸੋਹਣੇ ਬਾਗ ਬਣੇ ਹੋਏ ਨੇ
514, ਇਸ ਲਈ ਸਾਨੂੰ
515, ਇਸ ਲਈ ਸਾਨੂੰ ਜਿਹੜਾ ਛੁੱਟੀਆਂ ਵ ਨਾ ਉਹ ਬੱਚਿਆਂ ਦੇ ਨਾਲ ਇੰਜੋਏ ਕਰਨਾ ਬਹੁਤ ਵਧੀਆ ਲੱਗਦਾ ਹੈ
516, ਪਿੰਜਰ ਗਾਰਡਨ ਦੇਖਣ ਵਾਲਾ ਹੈ ਜਿੱਥੇ ਕਿ ਨੇ ਕਿੀ ਰਾਮ ਨੇ
517, ਝੀਲ ਬਣਾਈ ਉਹਨੇ ਜ ਜੋ ਵੀ ਵੇਸਟ ਚੀਜ਼ਾਂ ਹੈਗੀਆਂ ਸੀਂ ਉਹਦੇ ਨਾਲ ਸਾਰਾ ਕੁਛ ਬਣਾ ਦੀਵਾਰ ਜਿਹੜੀ ਸਜੀੀ ਹੋਈ ਹੈ ਉਹ ਬੱਚੇ ਦੇਖ ਕੇ ਖੁਸ਼ ਹੁੰਦੇ ਹਨ
518, ਦੋ
519, ਉੱਪਰ
520, ਹੈਲੋ
521, ਹਾਂਜੀ ਅਰਪ੍ਰੀਤ ਜੀ ਬੋਲ ਰਹੇ ਹੋ
522, ਨਮਸਕਾਰ ਤੁਸੀਂ ਟੂਰਿਸਟ ਗਾਈਡ ਹੋ
523, ਜੀ ਕਿੱਥੇ ਰਹਿੰਦੇ ਹੋ ਕਿਹੜੀ ਸਾਈਡਓ
524, ਮੈਂ ਐਕਚੁਅਲੀ ਚ ਦਿੱਲੀ ਤੋਂ ਆਈ ਹਾਂ ਅਤੇ ਮੈਂ ਫਾਜ਼ਿਲਕਾ ਘੁੰਮਣਾ ਮੇਰਾ ਇੰਟਰਸਟਿਡ ਹੈਗਾ ਮੈਂ ਘੁੰਮਣਾ ਚਾਹੁੰਦੀ ਹਾਂ ਅਤੇ
525, ਮੈਨੂੰ ਤੁਹਾਡਾ ਨੰਬਰ ਤਾਂ ਮੇਰੀ ਫਰੈਂਡ ਵੱਲੋਂ ਮਿਲੇ ਉਹਨਾਂ ਨੇ ਤੁਹਾਡਾ ਨਾਮ ਸੁਜੈਸਟ ਕੀਤਾ ਸੀ
526, ਅਤੇ ਮੈਂ ਤੁਹਾਨੂੰ ਕਿੱਥੇ ਮਿਲਾਂ
527, ਮੇਰਾ ਨਾਮ ਆਸ਼ੂ ਭਠਿਜ ਹੈ
528, ਅਤੇ ਤੁਹਾਡੇ ਕੋਲ ਕਦੋਂ ਦਾ ਟਾਈਮ ਹੈ ਕੀ ਤੁਸੀਂ ਮੈਨੂੰ ਕੁੰਮਾ ਸਕੋ ਕਿਉਂਕਿ ਮੈਂ ਇੱਕ ਜਾਂ ਦੋ ਦਿਨ ਹੀ ਰਹਿਣਾ ਹੈ ਇੱਥੇ ਮੈਂ ਫਿਰ ਵਾਪਿਸ ਦੀ ਮੇਰੀ ਟਿਕਟ ਬੁੱਕ ਹੈ
529, ਮੈਂ ਫਿਲਹਾਲ ਪਰਸੋਂ ਤੱਕ ਮੈਂ ਫਾਜ਼ਿਲਕਾ ਘੁੰਮਣਾ ਚਾਹੁੰਦੀ ਹਾਂ ਉਸ ਤੋਂ ਬਾਅਦ ਮੈਂ ਨੈਕਸਟ ਡੇਅ ਮੇਰੀ ਬੁਕਿੰਗ ਹੈ ਮੈਂ ਵਾਪਿਸ ਜਾਨ
530, ਠੀਕ ਹੈ
531, ਫਾਜ਼ਿਲਕਾ ਵਿੱਚ ਕਿਹੜੀਆਂ ਕਿਹੜੀਆਂ ਖਾਸ ਚੀਜ਼ਾਂ ਨੇ ਜਿਹੜੀਆਂ ਤੁਸੀਂ ਮੈਨੂੰ ਦਿਖਾਓਗੇ
532, ਠੀਕ ਹੈ
533,ਠਮ ਹਮ
534, ਮੋਡ
535, ਅੱਛਾ ਜੀ
536, ਠੀਕ ਹੈ ਜੀ
537, ਠੀਕ ਹੈ ਜੀ ਇਹ ਬੋਡਰ ਏਰੀਏ ਤੇ ਆ ਜਾਂਦੀ ਹੈ
538, ਠੀਕ ਹੈ
539, ਅਤੇ ਇੱਥੇ ਮਾਰਕੀਟ ਵਗੈਰਾ
540, ਕਿਆ ਅਤੇ ਕੁਛ ਖਾਣ ਵਾਲਾ ਸਪੈਸ਼ਲ ਚੀਜ਼ ਕੀ ਹੋਏਗੀ ਜਿਹੜੀ ਕਿ ਖਾਣਾ ਚਾਹੀਦੀ ਹੈ
541, ਠੀਕ ਹੈ ਅਤੇ ਫਿਰ ਤੁਹਾਡੇ ਕੋਲ ਟਰਾਂਸਪੋਰਟ ਦਾ ਕੀ ਸਾਧਨ ਹੈਗਾ ਕਿ ਮੈਨੂੰ ਤੁਸੀਂ ਉਹਦੇ ਤੇ ਲਿਜਾ ਸਕੋਗੇ
542, ਕਿੰਨੇ ਚਾਰਜਿਸ ਤੋਂ ਸਟਾਰਟ ਹੋਏਗਾ
543, ਠੀਕ ਹੈ ਚਲੋ ਮੈਂ ਤੁਹਾਨੂੰ ਜਲਦੀ ਸੰਪਰਕ ਕਰਨੀ ਹ ਅਤੇ ਦੱਸਦੀ ਹਾਂ ਮ ਇਹੀਓ ਨੰਬਰ ਤੇ ਤੁਹਾਨੂੰ ਕੋਲ ਕਰਾਂਗੀ ਠੀਕ ਹੈ ਹਾਂਜੀ
544, ਜੀ ਥੈਂਕ ਯੂ
545, ਹੈਲੋ ਸਤਿ ਸ਼੍ਰੀ ਅਕਾਲ ਸਰ
546, ਸਰ ਮੈਂ ਸਿੰਪਲਪ੍ਰੀਤ ਗੱਲ ਕਰ ਰਹੀ ਹਾਂ ਕੱਲ੍ਹ ਮੈਂ ਨਾ ਤੁਹਾਡੀ ਕੈਬ ਬੁੱਕ ਕੀਤੀ ਸੀਗੀ ਅੰਮ੍ਰਿਤਸਰ ਤੋਂ ਬਠਿੰਡੇ ਆਉਣ ਲਈ
547, ਅਤੇ
548, ਕੈਬ ਦਾ ਟਾਈਮ ਤੇ ਪਹੁੰਚ ਗਈ ਸਰ ਸਾਰਾ ਕੁਛ ਠੀਕ ਹੈ ਬਟ ਐਕਚੁਲੀ ਕੱਲ੍ਹ ਜਦੋਂ ਮੈਂ ਆਪਣਾ
549, ਬੁੱਕ ਕੀਤਾ ਸੀਗਾ ਤਾਂ ਉਦੋਂ ਦੱਸਿਆ ਸੀਗਾ ਕਿ ਮੈਂ ਬਠਿੰਡੇ ਤੋਂ ਅੱਗੇ ਪੰਜ ਛੇ ਕਿਲੋਮੀਟਰ ਜਾਣਾ ਹੈ
550, ਅਤੇ ਬਟ ਸਰ ਹੁਣ ਉਹ ਡਰਾਈਵਰ ਇਹ ਕਹਿ ਰਿਹਾ ਕਿ ਮੈਂ ਬਠਿੰਡੇ ਤੱਕ ਹੀ ਜਾਊਂਗਾ ਔਰ ਉਸ ਤੋਂ ਅੱਗੇ ਤੁਹਾਨੂੰ ਮੈਂ ਨਹੀਂ ਛੱਡ ਕੇ ਆਊਂਗਾ ਅਤੇ ਸਰ ਮੈਂ ਇੱਥੇ ਅੱਗੇ ਕੋਲਜ ਚ ਜਾਣਾ ਸੀਗਾ ਮੇਰੀ ਕੋਨਫਰੰਸ ਹੈ ਅਤੇ ਮੈਂ ਔਲਰੇਡੀ ਬਹੁਤ ਲੇਟ ਹੋ ਚੁੱਕੀ ਹਾਂ
551, ਅਤੇ ਸਰ ਤੁਸੀਂ ਜਾਂ ਤਾਂ ਡਰਾਈਵਰ ਨੂੰ ਫੋਨ ਕਰਕੇ ਕਹਿ ਦਿਉ ਕਿ ਜੇ ਉਹਨੇ ਮੇਰੇ ਤੋਂ ਕੁਛ ਵੱਧ ਪੈਸੇ ਲੈਣੇ ਹੈ ਜਾਂ ਕੁਛ ਵੀ ਹੈ ਉਹ ਲੈ ਲਵੇ ਬਟ ਉਹਨੇ ਤਾਂ ਉਹ ਤਾਂ ਬਰੇਕਾਂ ਹੀ ਮਾਰ ਕੇ ਬੈਠ ਗਿਆ ਸਰ ਸਰ ਤੁਸੀਂ ਉਹਨੂੰ ਕਹੋ ਕਿ ਇੱਕ ਵਾਰੀ ਮੈਨੂੰ ਉਹ ਜਿਹੜੀ ਵੀ ਜਗ੍ਹਾ ਤੇ ਮੈਂ ਜਾਣਾ ਹੈ ਉੱਥੇ ਮੈਨੂੰ ਛੱਡਿਆਵੇ
552, ਅਤੇ ਉਸ ਤੋਂ ਬਾਅਦ ਜਿਹੜੀ ਗੱਲ ਕਰਨੀ ਹੈ ਕਰ ਲਵੇ ਜਿੰਨੇ ਪੈਸੇ ਵੱਧ ਲੈਣੇ ਆ ਵੱਧ ਲੈ ਲਵੇ ਅਤੇ ਕੀ ਉਸ ਤੋਂ ਬਾਹਦ ਦੇਖ ਲਵੇ ਠੀਕ ਹੈ ਸਰ ਠੀਕ ਹੈ ਸਰ ਥੋੜ੍ਹਾ ਜਲਦੀ ਕਰਵਾ ਦਿਉ ਕਿਉਂਕਿ ਮੈਂ ਔਲਰੇਡੀ ਬਹੁਤ ਲੇਟ ਹਾਂ
553, ਠੀਕ ਹੈ ਠੀਕ ਹੈ ਸਰ ਓਕੇ ਠੀਕ ਹੈ ਸਰ ਧੰਨਵਾਦ
554, ਪਸੰਦੀਦਾ ਪਲੇਲਿਸਟ ਦੇ ਸਾਰੇ ਗੀਤ ਚਲਾਓ
555, ਪੰਜਾਬ ਵਿੱਚ ਮੁੱਖ ਤਿੰਨ ਸਿਆਸੀ ਪਾਰਟੀਆਂ ਹਨ ਪਹਿਲੀ ਕੀ ਹੈ ਸਾਡੇ ਕੋਲ ਅਕਾਲੀ ਦਲ ਦੂਸਰੀ ਕਾਂਗਰਸ ਤੀਸਰੀ ਝਾੜੂ ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਇਹਨਾਂ ਦੇ ਮੁੱਖ ਕੀ ਚੋਣ ਨਿਸ਼ਾਨ ਹਨ ਇੱਕ ਦਾ ਪੰਜਾ ਹੈ ਕਾਂਗਰਸ ਦਾ ਪੰਜਾ ਹੈ
556, ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਦਾ ਝਾੜੂ ਹੈ ਅਤੇ ਜਿਹੜੇ ਅਕਾਲੀ ਦਲ ਹੈਗੇ ਹੈ ਉਹਨਾਂ ਦਾ ਚੋਣ ਨਿਸ਼ਾਨ ਹੈ ਤੱਕੜੀ ਅਤੇ ਇੱਕ ਭਾਜਪਾ ਉਹ ਹੈਗੇ ਹੈ ਸਾਡੇ
557, ਭਾਰਤ ਦੇ ਉਹਨਾਂ ਦਾ ਕਮਲ ਉਹ ਅਕਾਲੀ ਦਲ ਪਾਰਟੀ ਦੇ ਨਾਲ ਹੀ ਹੁੰਦੇ ਹਨ ਇਹਦੇ ਵਿੱਚ ਕੀ ਹੈ ਇਹਨਾਂ ਦਾ ਹੈਡ ਹੈਗੇ ਹੈ ਕਾਂਗਰਸ ਦੇ ਹੈਗੇ ਹੈ ਸੋਨੀਆ ਗਾਂਧੀ
558, ਅਕਾਲੀ ਦਲ ਪਾਰਟੀ ਦੇ ਹੈਗੇ ਹੈ ਹਰਸਿਮਰਤ ਕੌਰ ਅਤੇ ਝਾੜੂ ਦੇ ਹੈਗੇ ਹੈ ਕੇਜਰੀਵਾਲ ਇਹਨਾਂ ਨੇ ਬਹੁਤ ਸਾਰੀਆਂ ਚੁਣੌਤੀਆਂ ਨਾਲ ਇਹ
559, ਹਾਸਿਲ ਕੀਤਾ ਹੈ ਅਤੇ ਇਹਨਾਂ ਨੇ ਬਹੁਤ ਕੁਛ ਕਿਹਾ ਹੈ ਕਿ ਅਸੀਂ ਨੌਕਰੀਆਂ ਦੇਵਾਂਗੇ ਅਸੀਂ
560, ਸਭ ਕੁਛ ਕਰਾਂਗੇ ਨੌਕਰੀਆਂ ਦੇਣ ਦੇ ਨਾਲ਼ ਨਾਲ ਇਹ ਬਹੁਤ ਸਾਰੇ ਕੰਮ ਵੀ ਕਰ ਰਹੇ ਹਨ
561, ਸਾਰੀਆਂ ਸਿਆਸੀ ਪਾਰਟੀਆਂ ਹੀ ਬਹੁਤ ਵਧੀਆ ਹਨ ਅਤੇ ਆਪਣੇ ਆਪਣੇ ਕੰਮਾਂ ਦੇ ਵਿੱਚ ਬਹੁਤ ਹੀ ਹੀ ਸਹੀ ਹਨ ਸਿਆਸੀ ਪਾਰਟੀਆਂ ਸਾਰੇ ਕੰਮ ਕਰਦੇ ਹਨ ਹੁਣ ਕਿਵੇਂ ਜਿਵੇਂ ਕਿ ਚੋਣਾਂ ਹਨ ਤਾਂ ਚੋਣਾਂ ਦੇ ਨਾਲ਼ ਨਾਲ ਸਾਰੇ ਕੰਮ ਹੋ ਰਹੇ ਹਨ ਇਸ ਦੇ ਨਾਲ ਨਾਲ ਅਸੀਂ ਇਸ ਸਿਆਸੀ ਪਾਰਟੀਆਂ ਨੂੰ
562, ਕੀ ਕਰਾਂਗੇ ਬਹੁਤ ਹੀ ਜ਼ਿਆਦਾ ਵਧੀਆ ਕਵਾਂਗੇ ਅਤੇ ਇਹਨਾਂ ਦੇ ਅਜੰਡੇ ਕੀ ਹਨ ਇਹਨਾਂ ਦੇ ਅਜੰਡੇ ਹਨ
563, ਕਿ ਇਹ ਸਾਰੇ ਜਗ੍ਹਾ ਤੇ ਬਹੁਤ ਵਿਕਾਸ ਕਰਨ ਇਹ ਵਿਕਾਸ ਦੇ ਨਾਲ਼ ਨਾਲ
564, ਮੁਕਤਸਰ ਫਿਰੋਜ਼ਪੁਰ ਜਲੰਧਰ ਬਟਾਲਾ ਬਠਿੰਡਾ
565, ਉਹੀ ਬੱਸ ਡਕਾ ਮੈਂਸ ਪਹਿਲੇ ਤੋਂ ਰਵਸ਼ ਕੁਮਾਰੀ ਬੋਲਦੀ ਗਈ ਹਾਂ
566, ਬੈਂਕੂਵਰ ਟੋਰਾਂਟੋ ਕਰਾਂਚੀ ਰੋਮ
567, ਢਾਕਾ
568, ਸਤਿ ਸ਼੍ਰੀ ਅਕਾਲ ਜੀ ਅੱਜ ਆਪਾਂ ਨਾ ਗੱਲ ਕਰਾਂਗੇ ਬੱਚਿਆਂ ਦੀ ਸਮੱਸਿਆ ਜਿਹੜੀ ਬਹੁਤ ਵੱਡੀ ਹੈ ਨਾ ਸਮੱਸਿਆ ਅੱਜ ਕੱਲ੍ਹ ਹਰ ਮਾਂ ਬਾਪ ਨੂੰ ਉਹਦਾ ਸਾਹਮਣਾ ਕਰਨਾ ਪੈ ਰਿਹਾ
569, ਕਿ ਬੱਚੇ ਨੇ ਜ਼ਿਆਦਾਤਰ ਜਿਹੜੇ ਸਕਰੀਨਾਂ ਦੇਖਦੇ ਆ ਜਿਵੇਂ ਟੀ ਵੀ ਕਹਿ ਲਉ ਜਾਂ ਜ਼ਿਆਦਾਤਰ ਮੋਬਾਇਲ ਫੋਨ ਹੈ ਨਾ ਅਤੇ ਉਹਨਾਂ ਨੂੰ ਬਾਹਰਲੀਆਂ ਖੇਡਾਂ ਦਾ ਬਿਲਕੁਲ ਵੀ ਗਿਆਨ ਨਹੀਂ ਹੈਗਾ ਜਿਹੜੀਆਂ ਬਾਹਰਲੀ ਗਤੀਵਿਧੀਆਂ ਹੁੰਦੀਆਂ ਨੇ ਉਹ ਉਹਨਾਂ ਨੂੰ ਨਾ ਤਾਂ ਚੰਗੀਆਂ ਲੱਗਦੀਆਂ ਨੇ ਨਾ ਉਹਨਾਂ ਨੂੰ ਉਹਨਾਂ ਬਾਰੇ ਕੁਛ ਪਤਾ
570, ਤਾਂ ਆਪਾਂ ਬੱਚਿਆਂ ਨੂੰ ਪਹਿਲੀ ਗੱਲ ਤਾਂ ਕਿ ਉਹਨਾਂ ਨੂੰ ਮੋਬਾਈਲਾਂ ਤੋਂ ਸਕਰੀਨਾਂ ਤੋਂ
571, ਹਟਾਉਣਾ ਹੈ ਨਾ ਕਿਉਂਕਿ ਇਸ ਨਾਲ ਇਸ ਦੇ ਨੁਕਸਾਨ ਬਹੁਤ ਨੇ ਇੱਕ ਤਾਂ ਬੱਚੇ ਦੀ ਨਿਗ੍ਹਾ ਤੇ ਦੇਖੋ ਅਸਰ ਪੈਂਦਾ ਅਤੇ ਬਾਕੀ ਬੱਚੇ ਦੇ ਦਿਮਾਗ ਤੇ ਵੀ ਇਸ ਚੀਜ਼ ਦਾ ਅਸਰ ਪੈਂਦਾ
572, ਤਾਂ ਬੱਚਿਆਂ ਨੂੰ ਇਹਨਾਂ ਚੀਜ਼ਾਂ ਤੋਂ ਦੂਰ ਕਰਨ ਲਈ ਆਪਾਂ ਕੋਸ਼ਿਸ਼ ਕਰੀਏ ਕਿ ਪਹਿਲਾਂ ਖੁਦ ਆਪਾਂ ਖੁਦ ਉਹਨਾਂ ਨੂੰ ਕਰਕੇ ਦਿਖਾਈਏ ਜਿਵੇਂ ਬੱਚੇ ਨੂੰ ਬਾਹਰ ਲੈ ਜਾਉ ਹੈ ਨਾ ਘੁੰਮਾਉਣ ਵਾਸਤੇ ਗੇੜਾ ਦਵਾ ਲਿਆਓ ਕਿਸੇ ਪਾਰਕ ਚ ਲੈ ਜਾਉ
573, ਹੌਲੀ ਹੌਲੀ ਉਹਨੂੰ ਕਿਸੇ ਗਤੀਵਿਧੀ ਵੱਲ ਕਿਸੇ ਖੇਡ ਵੱਲ ਬਾਹਰੀ ਗਤੀਵਿਧੀ ਹੋਵੇ ਇਨਡੋਰ ਜਿਹਨੂੰ ਕਹਿ ਦੇਈਏਾਂ ਆਪਾਂ ਉਹ ਨਾ ਹੋਵੇ
574, ਬਾਹਰੀ ਗਤੀਵਿਧੀ ਹੋਵੇ ਜਿਵੇਂ ਹੈ ਨਾ ਉਹਨੂੰ ਕੋਈ ਵਾਲੀਬਾਲ ਚ ਪਾ ਦਿਉ ਕੋਈ ਬਾਸਕਟਬਾਲ ਚ ਪਾ ਦਿਉ ਕੋਈ ਹਾਕੀ ਦੀ ਖੇਡ ਚ ਪਾ ਦਿਉ ਜਾਂ ਹੋਰ ਨਹੀਂ ਤਾਂ ਵੱਡੀ ਗੱਲ ਹੈ ਤਾਂ ਸਾਈਕਲਿੰਗ ਚ ਹੀ ਪਾ ਦਿਉ ਉਹਨੂੰ ਬੱਚੇ ਸਾਈਕਲ ਚਲਾਉਣ ਹੈ ਨਾ
575, ਇਹਦੇ ਸਾਈਕਲ ਚਲਾਉਣ ਨਾਲ਼ ਵੈਸੇ ਵੀ ਫਾਇਦੇ ਬਹੁਤ ਹੋ ਜਾਂਦੇ ਹੈ ਤਾਂ ਹੌਲੀ਼ ਹੌਲੀ ਬੱਚਾ ਜਦੋਂ ਉਹਨੂੰ ਬਾਹਰਲਾ ਵਾਤਾਵਰਨ ਵਧੀਆ ਲੱਗੇਗਾ ਬਾਹਰ ਦੀ ਹਵਾ ਵਧੀਆ ਲੱਗੇਗੀ ਖੁੱਲ੍ਹਾ ਡੁੱਲ੍ਹ ਮਾਹੌਲ ਉਹਨੂੰ ਪਸੰਦ ਆਊਗਾ
576, ਤਾਂ ਆਪਣੇ ਆਪ ਉਹ ਇਹਨਾਂ ਚੀਜ਼ਾਂ ਤੋਂ ਦੂਰ ਹੋਵੇਗਾ ਜਿਹੜੀਆਂ ਉਸ ਲਈ ਨੁਕਸਾਨਦਾਇਕ ਨੇ ਤਾਂ ਪਹਿਲਾਂ ਸਾਨੂੰ ਆਪਣੇ ਆਪ ਨੂੰ ਉਹਨਾਂ ਨਾਲ ਬੱਚਿਆਂ ਨਾਲ ਬੱਚੇ ਹੋਣਾ ਪੈਣਾ ਫਿਰ ਬੱਚਿਆਂ ਨੂੰ ਅਸੀਂ ਇਹਨਾਂ ਚੀਜ਼ਾਂ ਤੋਂ ਦੂਰ ਕਰ ਸਕਦੇ ਹਾਂ ਧੰਨਵਾਦ
577, ਜੀ ਹਾਂ ਮੈਂ ਰੇਲ ਗੱਡੀ ਦਾ ਵਰਣਨ ਕਰ ਸਕਦੀ ਹਾਂ ਜਿਵੇਂ ਕਿ ਰੇਲ ਗੱਡੀ ਦੋ ਸ਼ਬਦਾਂ ਤੋਂ ਮਿਲ ਕੇ ਬਣੀ ਇੱਕ ਰੇਲ ਅਤੇ ਇੱਕ ਗੱਡੀ
578, ਜਿਹਦਾਾਂ ਹੈਗਾ ਇੱਕ ਰੇਲ ਤੇ ਚੱਲਣ ਵਾਲੇ ਗੱਡੀ ਠੀਕ ਹੈ ਰੇਲ ਗੱਡੀ ਵਿੱਚ ਤਿੰਨ ਤਰ੍ਹਾਂ ਦੇ ਡਿੱਬੇ ਹੁੰਦੇ ਹਨ ਇੱਕ ਹੁੰਦਾ ਏ ਸੀ ਕੋਚ ਇੱਕ ਹੁੰਦਾ ਸਲੀਪਰ ਕੋਚ ਇੱਕ ਹੁੰਦਾ ਜਨਰਲ ਕੋਚ
579, ਏਸੀ ਕੋਚ ਚ ਸੀਠਾਂ ਦੀ ਸੰਖਿਆ
580, ਫੋਟੀ ਸਿਕਸ ਜਾਂ ਵਨ ਫਿਫਟੀ ਫੋਰ ਹੁੰਦੀ ਹੈ ਲਗਭਗ ਅਪਰੋਕਸੀਮੇਟਲੀ
581, ਅਤੇ
582, ਸਲੀਿੱਪਰ ਕੋਚ ਵਿੱਚ ਸੈਵਂਟੀ ਟੂ ਸੈਵਨਟੀ ਫੋਰ ਜਾਂ ਅਸੀ ਸੀਟਾਂ ਲਗਭਗ ਹੁੰਦੀਆਂ
583, ਕਿ
584, ਰੇਲ ਗੱਡੀ
585, ਵਿੱਚ ਕੁੱਲ ਉੱਨੀ ਰੇਲਵੇ ਜ਼ੋਨ ਆਉਂਦੇ ਹਨ ਭਾਰਤ ਵਿੱਚ ਕੁੱਲ ਮਤਲਬ ਉੱਨੀ ਰੇਲਵੇ ਜ਼ੋਨ ਹੈਗੇ ਆਪਣੇ
586, ਜਿਹੜੀ ਭਾਰਤ ਵਿੱਚ ਜਿਹੜੀ ਰੇਲ ਇੰਜਣ ਬਣਾਉਣ ਵਾਲੀਆਂ ਕੰਪਨੀਆਂ ਜਿਵੇਂ ਕਿ
587, ਭਾਰਤ ਰੇਲਵੇ ਇੰਜੀਨੀਅਰਿੰਗ ਡਾਇਰੈਕਟ ਲਾਇੰਸਿਸ ਲਿਮਿਟਿਡ
588, ਅਜਿਹੀਆਂ ਹੀ ਕੁਛ ਕੰਪਨੀਆਂ ਜਿਨ੍ਹਾਂ ਨੇ ਰੇਲ ਇੰਜਣ ਬਣਾਉਣ ਚ ਸਹਾਇਕ ਆਪਣਾ ਰੋਲ ਪਾਇਆ ਸੀ ਠੀਕ ਹੈ ਅਤੇ ਮੈਂ ਰੇਲ ਗੱਡੀ ਰਾਹੀਂ ਬਹੁਤ ਥਾਵਾਂ ਤੇ ਯਾਤਰਾ ਕੀਤੀ ਜਿਵੇਂ ਲੁਧਿਆਣਾ ਚੰਡੀਗੜ੍ਹ ਫਿਰੋਜ਼ਪੁਰ ਆਦਿ
589, ਹੋਰ ਵੀ ਥਾਵਾਂ ਜਿਵੇਂ ਬਾਲਾਕੈਂਡ ਵਰਗੇ ਸ਼ਾਰਾਂ ਤੱਕ ਮੈਂ ਰੇਲਗੱਡੀ ਰਾਹੀਂ ਆਪਣੀ ਯਾਤਰਾ ਕੀਤੀ ਹੋਈ ਹੈ
590, ਹੈਲੋ ਸਤਿ ਸ਼੍ਰੀ ਅਕਾਲ ਜੀ ਮੈਂ ਨਾ ਕੁਲਵਿੰਦਰ ਕੌਰ ਗੁਰਦਾਸਪੁਰ ਸ਼ਹਿਰ ਦੀ ਰਹਿਣ ਵਾਲੀ ਹਾਂ
591, ਦਰਬਾ ਅੰਮ੍ਰਿਤਸਰ ਸਾਡੇ ਸ਼ਹਿਰ ਤੋਂ ਇੱਕ ਦੋ ਘੰਟੇ ਦੀ ਦੂਰੀ ਤੇ ਹੈ ਔਰ ਅਸੀਂ ਅੰਮ੍ਰਿਤਸਰ ਜਾਂਦੇ ਹਾਂ ਅਤੇ ਬਹੁਤ ਮਜ਼ਾ ਆਉਂਦਾ ਹੈ ਉੱਥੇ ਉੱਥੇ ਜਾਣ ਵਾਸਤੇ ਇੱਥੋਂ ਟ੍ਰੇਨ ਵੀ ਮਿਲਦੀ ਹੈ ਅਤੇ ਬੱਸ ਦੀ ਵੀ ਮਿਲਦੀ ਹੈ ਟ੍ਰੇਨ ਦਾ ਕਿਰਾਇਆ ਥੋੜ੍ਹਾ ਘੱਟ ਹੈ ਇਸ ਕਰਕੇ ਅਸੀਂ ਟ੍ਰੇਨ ਵੀ ਜ਼ਿਆਦਾ ਵਾਰ ਜਾਂਦੇ ਹਾਂ ਅਤੇ ਬੱਸ ਦਾ ਕਿਰਾਇਆ ਥੋੜ੍ਹਾ ਜ਼ਿਆਦਾ ਇਸ ਲਈ ਉਸ ਅਸੀਂ ਉਸ ਵਿੱਚ ਕਦੀ ਕਦੀ ਜਾਂਦੇ ਹਾਂ
592, ਅੰਮ੍ਰਿਤਸਰ ਜਾ ਕੇ ਅਸੀਂ ਦਰਬਾਰ ਸਾਹਿਬ ਜਾਂਦੇ ਹਾਂ ਅੰਮ੍ਰ ਉੱਥੇ ਗੁਰੂ ਰਾਮਦਾਸ ਦੀ ਨਗਰੀ ਹੈ ਉੱਥੇ ਜਾ ਕੇ ਅਸੀਂ ਪਹਿਲਾਂ ਇਸ਼ਨਾਨ ਕਰਦੇ ਹਾਂ
593, ਮੱਥਾ ਟੇਕਿਆ ਫਿਰ ਅਸੀਂ ਪਰਿਕਰਮਾ ਕਰਦੇ ਹਾਂ ਫਿਰ ਅਸੀਂ ਮੱਥਾ ਟੇਕਦੇ ਹਾਂ ਫਿਰ ਸਾਡੇ ਮਨ ਨੂੰ ਬਹੁਤ ਜ਼ਿਆਦਾ ਸਕੂਨ ਮਿਲਦਾ ਹੈ
594, ਉਸ ਤੋਂ ਬਾਅਦ ਅਸੀਂ ਲੰਗਰ ਵੀ ਛਕਦੇ ਹਾਂ ਔਰ ਉੱਥੇ ਬੈਠ ਕੇ ਅਸੀਂ ਪਾਠ ਸੁਣਦੇ ਹਾਂ ਬਹੁਤ ਜ਼ਿਆਦਾ ਮਜ਼ਾ ਆਉਂਦਾ ਉੱਥੇ ਜਾ ਕੇ ਮਨ ਨੂੰ ਸਕੂਨ ਮਿਲਦਾ ਹੈ ਜੇ ਸ਼ਰਧਾ ਭਾਵਨਾ ਨਾਲ ਮੱਥਾ ਟੇਕੋ ਤਾਂ
595, ਬਹੁਤ ਵਧੀਆ ਲੱਗਦਾ ਹੈ ਇੰਨੀ ਸੰਗਤ ਹੁੰਦੀ ਹੈ ਘੁੰਮਾਝਉਣ ਦਾ ਉਹਨਾਂ ਦੇ ਦਰਸ਼ਨ ਕਰਨ ਦਾ ਔਰ ਅਸੀਂ ਫਿਰ ਅਸੀਂ ਜਲ੍ਹਿਆਂ ਵਾਲੇ ਬਾਗ ਵੀ ਜਾਂਦੇ ਹਾਂ ਉੱਥੇ ਜਾ ਕੇ ਅਸੀਂ ਘੁੰਮਦੇ ਹਾਂ ਫੋਟੋਆਂ ਵਗੈਰਾ ਖਿੱਚਦੇ ਹਾਂ ਫਿਰ ਉਸ ਤੋਂ ਬਾਅਦ ਅਸੀਂ
