id,conf
604, अच्छा
605, अच्छा ओके मलात देशील ना तू डिस्काउंटमध्ये
606, हां
607, हां
608, तेच आणि माझ्या फ्रेंड्स त्यांना पण घ्यायचे आहे बुक्स वगैरे तर मग त्यांना पण दे वगैरे नाही का
609, हा आणि डडशश
610, मी का आता पो म्हणजे माझ्या तर ट्वेल्थ झाली तर फर्स्ट ईयरला आहे मी मला पोलीस भरतीच स्टडी करायच आहे सो म्हणून हां
611, तुम् काय करत असे
612, अच्छा ओके
613, अच्छा हां अच्छा अच्छा ओके अच्छा ओके
614, मला का एम पी एस सी यू पी एसीचं हवं आहे पोलीस घरतीचं वगैरे करंट अफेर त्यातले सगळे हवे तीन चार हवे मला पुस्तकं मी तुला तुझ्या शॉपवरील घ्यायला तसं मला फक्त डिस्काउंट नते ति तू व्यवस्थित कारण की जरा जरा घरची परिस्थिती जरा नॉर्मल आहे ना आमची सो म्हणून
615, हो हो ठीक आहे चालेल हो बाय हो हो बाय बाय
616, जर आपल्या घरी कोणाला खोकला वगैरे झाला तर आपण घरगुती इलाज जास्त करतो
617, आमच्या घरी जास्त तर सहजचा वापर केला जातो माझा भाऊ जाते आणि आमच्यासाठी सहज आणते
618, आणि विकतचं तर आम्ही जास्त करून कधी खाल्लंच नाही दादा स्वतः जाऊन झाडाचं तोडून आणते
619, आणि त्याला ते खूप चांगल्याने जमते तो खूप वर्षापासून ते करता आला आहे आणि आमच्या घरीसुद्धा मधुमख्या
620, तर सहज त्यानी काढला आहे तर त्याला त्याचा उपाय आहे तर तो करू शकते तर त्याला तेवढं काही मुश्कल ते जात नाही
621, आणि आपण घरी काडासुद्धा बनवू शकतो काळे हे खूप वेगळे्या वेगळे आहे पण खोकल्या्याचा काळा पण आपण चांगल्या प्रकारे घेऊ शकतो
622, आणि खोकला बसण्यासाठी गरम पाणीसुद्धा पिऊ शकतो त्याने पण खोकला होत नाही
623, वेगळेवेगळे्या प्रकारचे उपाय आहे खोक आणि आपण घरगुती पण उपाय जास्त करून वापरला पाहिजे
624, कोणत्याही गोष्टीसाठी आपण जेव्हा घरगुती उपाय करतो तेव्हा लोकांची मत पण घेतलं पाहिजे विचारलं पण पाहिजे कसं काय केलं पाहिजे तर
625, तेव्हाच आपण कोणतं पण काम केलं पाहिजे कारण आपल्या मताने केलं तर कोणती दुर्घटना पण घडू शकते कोणाला सहन नाही हो तर काही वेगळे पण घडू शकते यासाठी आपण घरच्यांना विचारले पाहिजे बहेरच्यांना पण विचारले पाहिजे तेव्हाच अशा प्रकारची कोणती गोष्ट करायची भोकल्यासाठी
626, खूप चांगले चांगले उपाय आहे पण सगळ्यात जास्त बेस्ट हा सहजच आहे आम्ही तर आतापर्यंत सहजच पेलो आहे आणि त्यानी आम्हाला खूप चांगला असा आराम पण मिळाला आहे रिझल्ट पण खूप चांगला लागला आहे आम्हाला त्यामुळे आम्हाला सहज हे बेस्ट वाटते
627, भारतातील आरोग्यसेवा ही इतर देशाबरो इतर देशाबरोबर बरी आहे म्हणावे लागेल कारण की
628, ग्रामीण भागामध्ये रुग्णालये
629, आणि दवाखाने असे ब आहेत बरेचसे आहेत कारण त्याच्यामध्ये पण बऱ्याचशा अडचणी येतात रांगा लावणे पुन्हा डॉक्टरांच्या मागे लागणे
630, पुन्हा वॅक्सिनसाठी दोन दोन महिने वाट बघणे स्वच्छता कायम न ठेवणे लांब रागा रांगा लावावे लागणे
631, याच्यासाठी जरा जर सुविधा जर चांगल्या असतील तर आपला भारत देश हा इतर देशाच्या तुलने तुलनेवर तुलनेपेक्षा जास्त दुपटीने पुढे राहील कारण की ग्रामीण भागामध्ये जर चांगल्या सुविधा दिल्या आणि
632, रांगा लावायचं जर काम न पडे डॉक्टरांनी जर चांगले आपले कर्तव्य पार पाडले तर आपला भारत देश हा इतर देशापेक्षा एक नंबर वन राहील
633, तुम्ही माझ्या प्रीपेड मोबाईल खात्यातील शिल्लक एम टी एन एल वापरून तपासू शकता का माझा मोबाईल क्रमांक अठ्ठ्याण्णव एकोणचाळीस ब्याण्णव अडुसष्ट अठ्ठ्याहत्तर आहे
634, आमच्या खात भागातील जिल्हा जिल्ह्यातील किंवा
635, जिल्हास्तरापर्यंत पोचेला माउलीमुळे हा खेळाडू आहे तो क्रिकेट स्पर्धेमध्ये जिल्हास्तरीय राज्यस्तरीय खेळून आलेला आहे तो रणजी ट्रॉफीमध्येही खेळला होता पण तो आजं
636, राखीवमध्ये पण त्याचीच निवड झाली होती
637, तो हाफ पीचमध्ये अंडर रामध्ये बॉलिंगमध्ये
638, तिन्ही फॉरमॅटमध्ये एकदम उत्तम उत्कृष्टरित्या कामगिरी केलेलं खेळाडू आहे त्याचं
639, त्याने त्याच्या नेतृत्वात त्याच्या नेतृत्वात गावातील
640, कमीत कमी
641, दहा ते बारा टूर्नामेंट त्यानं आयोजित केले स्वतः त्याच्या
642, आणि त्यांनी स्वतःची अकॅडमीही टाकलेली आहे आता धाराशिव जिल्ह्यातील मुलांना
643, प्रशिक्षण देण्यासाठी कारण स्वतः तो भरपूर हलाखीच्या परिस्थितीतून गेला त्याच्यावर त्यानं मात करत
644, हे यश पटकावलं
645, आणि त्याच्यानंतर तो आता बाकीच्यांना
646, म्ह जे ती वेळ येऊ नये म्हणून स्वतः प्रशिक्षण केंद्र तयाना तयार केलं आहेधाराशेड जिल्ह्यातील मुूल्यांसाठी योग्यरित्या प्रशिक्षण देणं
647, जे वेगवेगळ्या प्रकारचे मॅचेसचे आयोजन करणं त्याच्यामध्ये तो कसोटी सामने आयोजित करतो
648, वीस  वीस षटका वीस ओव्हर्सचा सामना आयोजित करतो असे वेगवेगळ्या प्रकारचे आठ आठ ओव्हर्स दहा ओव्हर्स असे वेगवेगळ्या प्रकारचे टूर्नामेंट तो
649, आयोजित करतो मुलांना प्रोत्साहित करण्यासाठी त्यांची त्याबद्दलची आवड निर्माण व्हावी त्यांचे प्रॅक्टिस व्हावी त्यांना डिफ काय काय जे अडचणी येतात
650, कशा मॅचेस खेळाव्या लागती काय करलात तो युनिवर्सिटीतील मुलांनाही आता प्रशिक्षण देतो आहे
651, त्याची आताच बामू युनिव्हर्सिटीच्या प्रशिक्षणपदी निवड झालेली आहे
652, तो आता सध्या उत्तमरित्या त्या क्षेत्रामध्ये टिकून आहे
653, जसं त्याची इच्छा होती ज त्याची इच्छा तर देशासाठी खेळायची होती पण काही कारणा असतं किंवा काही
654, अडचणींमुळे तो तिथेपर्यंत पोचू शकला नाही पण तो आता सध्या राज्यस्तरीय जिल्हास्तरीयापर्यंत पोचून आता तो नवीन मुलं घडवत आहे
655, त्याला स्वतः स्वतः तर त्यानं केलं पण आता तो स्वतःचं स्वप्न स्वप्न पूर्ण करण्यासाठी दुसऱ्या मुलांना तयार करत आहे जेणेकरून त्यांनीही आयुष्यात सक्सेसफुल कोणीतरी त्याच्या अकॅडमीतल्या देशासाठी खेळेल कारण तो उत्तम ऑलराउंडर आहे तो मग बॅटिंग करतो बॉलिंग करतो फल्डिंग उत्तम क्षेत्ररक्षणही करतो
656, तर त्याच्या कारकिर्दीत
657, भरपूर असे सामने जिंकून दिले न न जिंकणारे सामनेसुद्धा तिने जिंकून दिलेत
658, आणि
659, आता त्याचं आता गावामध्ये राहत नाही तो सध्या पण आता तो संभाजीनगरला राहतो
660, त्याने केलेल्या त्याच्यामुळे आमच्या गावाला थोड्या काही प्रमाणात का होईना पण त्याच्या नावामुळं ओळखतात की हां अरे माऊठी म ह्या ह्या गावचा क्रिकेटर आहे
661, हा ति तर माऊली मुळीचं गाव आहे असं त्याच्यामुळे एक वेगळी ओळख निर्माण झाली त्याच्यामुळे बाकीच्या मुलांना मुलांकडं म्हणजे आमच्या गावातील मुला खेळाडूंकडं बघायचं बाकीच्या लोकांचा दृष्टिकोन बदलला
662, आदरानं बघत कारण आणि कुठेही गेलं तरी त्याला मान सन्मान आहे प्रत्येक जिथे जिथे खेळा क्रिकेटचे सामने आयोजित केले जातात तिथे तिथे त्याला बोलवलं जातं तो उत्तम पंचदख पंचदेखील आहे
663, तो म्हणजे सर्व त्याच्यात
664, क्वालिटीज आहेत पूर्णपणे एक उत्कृष्ट खेळाडू जर कोणाचं नाव असं जर विचारलं तर माझ्या बघण्यातील तर माऊदीमुळे हा आहे
665, आता थोडंसं तो
666, कवर्हरअप करत आहे म्हणजे एवढं जास्त काही म्हणसत नाही आहे
667, जेव्हा संसर्ग होतो तेव्हा भक्षक पेशींना रसायनाची जाणीव होऊन त्या जीवाणूमध्ये जातात
668, हॅलो
669, नमस्कार
670, हो हो हो म हा
671, ओके
672, मी असं हा त्या बी एस सीला ॲडमिशन पाहिज तुम्हाला तुमचं ॲप्लिकेशन पाहिलं नाहीी मला तुम्ही सांगा
673, तुमच्या ॲप्लिकेशनप्रमाणे तुमचे परसेंटेज चांगले आहेत आणि ॲडमिशनसाठी क्लिसिकेश बर आहे त फक्त मला हे करून घ्यायचं आहे की तुम्ही इतर ॲक्टिव्हिटीज काही केल्या आहेत का कॉलेजमध्ये
674, जे अभ्यास सुू आहे म्हणजेची शिक्षण सुू आहे इतर ॲक्टिलिटीज जे असतात त्याे फ त्या फई मिळावला
675, हो
676, हां
677, अचछ
678, अच्छा तुम्ही हां हे जे खेळायचं म्हटलं ते ठीक आहे परंतु इतर ॲक्टिव्हिटीजमध्ये नाट्य किंवा म्युझिकमध्ये किंवा आपल्या सायन्सच्या फिल््डमध्ये काही प्रदर्शनं वगैरे भरतात त्याच्यामध्ये कुठे भाग घेतला आहे का तुम्ही
679, अच्छा
680, वहेरी गुड म आता तुम्ही समजा इथ ॲडमिशन तुम्हाला मिळालं तर तुमची काय राहण्याची वेळे ते आहे
681, हां
682, ओके आणमची जवळपास तिथे आहे ऑप नाही आहे तम जवळपास हां तच्या काही फॅमिलीज आहेत त्या शिकवतात तर तुम्हाला तिथे राहता
683, हां
684, तम्हाला मदत करायला काही पु विद्यार्थी आहेत देक आणि आजूबाजूि घता येईल आणिही काक
685, हो का
686, बरं
687, हां हा हां तिकडेमध्ये बघायचे किंवा आजूबाजूला सुद्धा हॉटेल्स वगैरे आहेत चांगली ते तुम्ही करू शकता हो
688, हो हो हो तुम्हालाथलीी बॅटरी मिळू शकेल किंवा कवालर्टी फसुद्धा मिळू शकेल ह तुम्ही या स या प्रकारची मदत कर ओक ह
689, समियल बबी मै्या
690, कोथिंबीर टोमॅटो कांदा कोबी दही शेंगदाण्याचाकूट गाजर बीठ
691, मॅडम मी तुमच्या कॉलेजमध्ये बी एस सीच्या वर्गासाठी प्रवेश घेतला आहे माझा मुख्य विषय जीवशास्त्र आहे मॅडम माझ्या शिक्षणासाठी मला मदत होईल असं पुरेसं आर्थिक पाठबळ नाही माझ्याकडे
692, कर्नाटक राज्यातील सर्व मेडिकल स्टोअर्सची यादी दाखवा
693, तुम्ही अर्ज क्रमांक झेटस एस दोन शून्य दोन एक शून्य सहा सात तीन तीन एक शून्य तीन सात शून्य दोन पाच एक आणि जन्मतारीख पाच चार दोन हजार एकोणीस असलेल्या वापरकर्त्यासाठी यन एस पीवर भरलेले नवीन शिष्यवृत्ती अर्जासाठी यादी करू शकता का
694, इटली ओटावा गांबिया
695, एकोणीसशे पंच्याहत्तर साली या उद्यानाला जयन संत महावीर यांचे नाव त्यांच्या पंचवीशेव्या निर्वाणदिनानिमित्त देण्यात आले होते
696, कृपया तुम्ही मला ॲवे्हेंजर्स एंड गेम तीन मेवर सिनेवर्ल्ड लिसेस्टर स्क्वेअरवर खेळण्यासाठी प्रदर्शनाची वेळ देऊ शकता का या व्यतिरिक्त त्या विशिष्ट प्रदर्शनासाठी काही विशेष ऑफर आहेत का
697, चेरापुंजी हे ईशान्य भारतातील एक पर्यटन स्थळ आहे
698, अजा
699, हॅलो
700, आम्हाला तुमच्या रेस्टॉरंटमध्ये बडडे सेलिब्रेट करण्यासाठी यायचं होतं
701, आणि हिंगोली जिल्ह्यातून बोलतो आहे
702, वसमत आहे
703, हां तर त्या त्यासाठी आम्हाला यायचं होतं तर तुमच्या रेस्टॉरंटची खासियत काय आहे का
704, डेकोरेशन करून काय मिळते का
705, ठीक आहे ठीक आहे काय असं म्हणजे वेगळं काय बर्ड डे सेलिब्रेट करण्यासाठी केक का आम्हाला आणावं लागेल का तुम्हीच आणून देता
706, ठीक आहे ठीक आहे तरी आम्हाला चोवीस तारखेला पाहिजे होता
707, तर त्यामुळे केला होता कॉल
708, हां
709, तरी आम्ही पाच ते सहा जण येतील
710, फॅमिली फॅमिली
711, तरी
712, ठीक आहे ठीक आहे काय मेन्यू कारमध्ये तरी स्टार्टिंगची रेट काय आहे तुमची
713, सगळ्या डिसची का
714, ठीक आहे ठीक आहे
715, हो हो
716, हलो
717, आहे ना कोणतं पाहिजे
718, एक कोराजन आहे एक केस आहे एक शक्ती आहे एक पोट्यास आहे आणि एक शक्तिमान आहे
719, कोराजनची सहाशे रुपये आहे केी एमची पाचशे रुपये आहे शक्तीची चारशे तीस रुपये आहे पओट्याची तीनशे तीस रुपये आहे आणि शक्तिमानची दोनशे पन्नास रुपये
720, कोरााजनचे चार टक घेऊन जा
721, हो कोराजन्य मस्त आहे
722, त्या डब्यात दहा पंप होतील
723, हो येत नाही पाच डबे नाही
724, हो हो
725, अजून वाटलंच तर केम पाचशे रुपयात आहे ते पण न्या
726, किंमत कमी होत नाही ब साहेब
727, तुम्ही वापरून पहा फक्त
728, हा बरं
729, या म्हणा या या
730, हो दुकानला आहे
731, माल्टी पुन्हा दर तीन आठवडे ते एक महिन्याने आंघोळ घालायला पाहिजे
732, माझ्या खरेदीच्या यादीमध्ये एक लिटर नूटो आईस्क्रीम चिंच दोन पाऊच एपिगामिया साखर व दूध नसलेले बादामचे पेय आणि दोन नग बोरोशील गरम आणि थंड राहणारे स्टेनलेस स्टीलचे चहाचे भांडे जोडा
733, तुमच्या ग्रामीण समाजातील डान्सर्सना साधनांची प्रशिक्षणाची किंवा पाठबळाची कमतरता अशा काही आव्हानांना तोंड द्यावे लागते का
734, ह्या विषयावर बोलायचं झालं तर असं मी असं म्हणेन की खरं तर आता जे इंटरनेट प्रत्येकाला हाताळायला मिळतंय आणि जवळजवळ सगळ्यांजवळच स्मार्टफोन असल्यामुळे यूट्यूब हा प्रशिक्षणाचा एक खूप चांगला स्रोत आहे
735, त्यामुळे जगभरातील विविध अ प्रकारचे नृत्य आपण घरबसल्या शिकू शकतो
736, त्यामुळे जरी ग्रामीण भागात अह विद्यार्थी राहत असतील डांसर्स तरी त्यांना प्रशिक्षणा
737, बद्दल काही आव्हान येत असतील असं मला वाटत नाही
738, पण हे खरं आहे की काही साधनं अह जसं की काही विशिष्ट प्रकारच्या नृत्याला
739, काही प्रॉप्स म्हणतात ज्यांना त्याची आवश्यकता असते तर ते त्यांना सहजासहजी उपलब्ध होत नसतील
740, आणि आर्थिक पाठबळ असेल किंवा मग प्रत्येक नृत्यानुरूप
741, जे जो कपडेपट असतो किंवा रंगभूष म्हणजेच रंगभूषा वेशभूषा जी लागते त्या त्या नृत्यासाठी
742, त्याबद्दल मात्र त्यांना अह खरंचच त्याची कमतरता उणीव नक्की भासत असेल
743, आणि म्हणजे ह्याबरोबरच ह्या सगळ्यासाठी आर्थिक पाठबळ जे लागतं
744, त्याची तर नक्कीच कमतरता आहे
745, ज्यांना खरोखरच काही शिकायची इच्छा आहे ते तर प्रशिक्षण कुठूनही मिळव मिळवतीलच
746, म्हणजे मी म्हणलं आधी म्हणलं तसंच की युत्युूब मुळे अतिशय शास्त्र सुु शुद्ध तसंच अगदी टप्प्याटप्प्यानेही प्रशिक्षण मिळू शकतं
747, पण ते प्रशिक्षण मिळाल्यानंतर जर नृत्य सादरी करण्यासाठी जे काही म्हणजे रंगमंच हवा असेल किंवा बाहेरगावी जर त्यांना कुठे जाऊन त्यांची कला सादर करायची असेल तर आर्थिक बाजू बळकट हवी
748, तर ग्रामीण समाजामध्ये अ ह्याची मात्र नक्कीच कमतरता जाणवत असेल
749, आणि शहरातल्या मुलांना अगदी सहजासहजी खूप विविध त्या स्पर्धा कायम होत असतात तर ते जाणं येणं सोपं असतं किंवा सहजासहजी त्यांना उपलब्ध होतात संधी
750, तर त्या मानाने मग ग्रामीण डान्सर्सना या सगळ्याच या सगळ्याचीच कमतरता नक्की जाणवत असेल
751, माझं असंच मत आहे की प्रशिक्षण मिळतंय पण साधनं आणि आर्थिक पाठबळाची मात्र कमतरता नक्कीच भासते धन्यवाद
752, त्याच्यामुळे खूप कमी एस एस रक्षकासह छावण्या चालवण्याने शक्य झाले
753, त्या पर्वतांमुळे या छोट्या खोऱ्यात पोहोचणे खूप कठीण आहे
754, अकोला जिल्हा अमरावती जिल्हा अहमदनगर जिल्हा
755, वाशिम जिल्हा
756, नागपूर जिल्हा
757, माझे आवडते पुस्तक जे आहे ते खरं तर मीच एक टेसिस म्हणून आता लिहिलेलं आहे त्याविष
758, पुस्तकाचा विषय जो असा आहे की अकरावी शिकणाऱ्या विद्यार्थ्यांचा
759, प्रॅक्टिकल आणि प्रोग्रामिंग करताना येणाऱ्या अडचणी वाढथळे ॲक्चुअली हा विषय निवडण्याचं कारण या पुस्तकामध्ये सांगण्याचं एवढंच आहे की जेव्हा मुले सातवी आठवी नववी दहावीपर्यंत
760, क संगणकाचं शिक्षण घेतात तर शिक्षण घेताना ते त्या गोष्टीकडे बरच दुर्लक्ष करतात दुर्लक्ष म्हणजे तो विषय जो आहे तो त्यांचा विकल्प वैप वैकल्पिक विषय असून त्या विषयाकडं जास्त त्यांचा कल नसतो
761, मेन त्यांचे विषय जे असतात मार्क्स मिळवणे आणि त्या मार् त्या बा वे वेगळ्या विषयांवरती ते फोकस करतात आणि संगणका विषयाला दूर ठेवतात परंतु जेव्हा ते अकरावीला जातात
762, अकरावीला गेल्यानंतर जेव्हा त्यांचा विषय कम्प्युटर सायन्स म्हणजे संगणकाशी येतो आणि प्रात्यक्षिक करताना
763, बऱ्याच मुलांला त्या गोष्टींचां ज्ञान असतं की कीबोर्डवरती कसं आपण टाईप करायचं आहे प्रोग्राम आणि कोडिंग कशा करायच्या आहे आणि प्रत्येक वेळेस शिक्षकांनी त्यांना समजूनसद्धा त्यांना नाही कळत
764, हा माझा विषय हे मी त्या पुस्तकात पुरेपूर मांडलेला आहे त्याच्यामुळे मला सांग
765, त्याच्यामुळे मला सांगायचं आवडायचं की हे पुस्तक मला फार आवडतं
766, बागेतील लावलेली झाडं आणि त्याला त्याच्यावर आलेली फुलं पाहून खूपच आनंद वाटतो
767, आणि ती फुलं मला कधीही तोडू वाटत नाहीत आणि मी तोडतही नाही ती फुलं मी तशी सुकून देते सुकल्यानंतर मी पुन्हा तीच त्या कुंडीमध्ये टाकते जेणेकरून त्याचं खत होईल आणि त्याच झाडाला पुन्हा वाढताना बघते
768, हिरवी झाडं बघितल्यानंतर मन प्रसन्न होतं आणि त्याला पाणी घालताना खूप बरं वाटतं
769, नाही
770, आमच्या खाद्यपदार्थामध्ये नेहमी न वापरणारा पदार्थ म्हणजे हिंग आहे तो काही दिवसा काही पद्धतीनंच वापरला जातो थोड्या प्रमाणातच वापरला जातो
771, सहा झिरो अठ्ठावीस झिरो सहा या पिनकोडच्या जवळपास कोणी सुविधा आहे आहे जी अठरा वर्ष या वयोगटातील लोकांना पहिला डोस पुरवत आहे
772, कोविड महामारीचा फटका शिक्षण्षेत्राला बसलेला आहे वर्तमान आव्हाने किंवा संधी जर शोधायचा झाला तर संधी फार कमी आहे आणि आव्हानेही वाढलेली आहेत शाळा बंद होणे
773, ऑनलाईन पद्धतीचा जास्त प्रमाणात वापर झाल्याने शिक्षण पद्धती जी आहे ती थोडी विस्कळलेलेली आहेत
774, कारण दोन वर्ष ही परिस्थिती अशी होती की तुम्ही घर बसूनच शिक्षण घ्या ऑनलाईन पद्धतीने शिक्षण घ्या डिस्टन्सचा वापर करा त्यामुळे दोन वर्ष झाले शाळा ह्या बंद होत्या
775, जी शिक्षण क्षेत्रे होती जसं ट्युशन्स कोचिंग क्लासेस कम्प्युटर क्लासेस हे सगळं ऑनलाईन पद्धतीने शिक्षण घ्या
776, जेव्हाहीी प्रोसेस सुरू झाली त्यामुळे त्याचा फटका प्रत्येकाच्या व्यवसायाला बसला कारण ऑनलाईन पद्धतीमध्ये फक्त तुम्ही त्यांना
777, कौन्सलिंग करू शकता किंवा शिक्षण देऊ शकता हे ठीक आहे पण जे व्हर्चुअल जे आपल्याला टच असतो किंवा व्हर्चुअलपणे जे आपण प्रशिक्षण मुलांना द्यायला पाहिजे ते आपण देऊ शकत नाही
778, खूप बेरोजगारीचं प्रमाण या महामारीमुळे वाढलेलं आहे कोविडमुळे
779, खूप सारे संस्था खूप साऱ्या कोचिंग क्लासेस या महामोळामुळे बंद झालेले आहेत तेव्हा
780, ऑनलाईन पद्धती आता तरी बंद व्हावी आणि जे आपण शिक्षण जे शाळांमध्ये पूर्ववत देत होतो कोचिंगला जे ते प पूर्ववत देत होतो त्याच पद्धतीला पूर्ण
781, पुन्हा हे सुरू व्हावे जेणेकरून जे कोचिंग्ज बंद पडलेले आहेत किंवा जे डगमळेस आलेले आहेत ते पूर्ववत सुरू होतील
782, शेतीमध्ये आजकाल नवनवीन संशोधन झालेलं आहे जसं पहिले आपण खूप मजूर लागायचे गहाू
783, ज्वारी किंवा कुठलीही फवारणी वगैरे करण्यासाठी मजुरांची संख्या खूप लागायची आता नवनवीन यंत्र आले आहे जसं हार्वेस्टर आलं आहे त्याच्यामुळे गव्हाची कापणी आणि गहू पण त्याच्यामध्येच पटकन काढल्या जाते आणि तेवढंच नाही तर
784, जर फवारणी करायची असेल तर आधी खूप जास्त प्रमाणात मजूर लागायचे आता काय झालं आहे की एका दिवसात ते टॅक्टर येते आणि टॅक्टरवर शेतामध्ये फिरवलं जाते आणि एका तासात तुमचा बगीचा किंवा कुठल्याही प्रकारचं पीक असेल तर त्याची फवारणी पण लवकर होते त्याच्यामुळे वेळ पण वाचते आणि सोबतच
785, त्याच्यामुळं कामं पण लवकर होतात आणि आपले पैसे पण वाचतोय अशा बऱ्याच संशोधन आजकाल राबवल्या जात आहे आणि
786, सरकारसुद्धा याच्याकडे खूप लक्ष देऊन आहे ह्या गोष्टी माहीत करण्यासाठी आपल्याला कधीकधी टी व्हीवरून पण माहीत होते काही आपले नातेवाईक पण सांगते काही ग्रामपंचायत वगैरे जे असते तर ग्रामपंचायत पण त्याच्या ॲड म्हणजे लोकांना त्याची माहिती देते आणि
787, बरेचदा तर आपले नातेवाईक किंवा आपल्या जवळचे जे शेतकरी असतात ते याच्याबद्दल आपल्याला माहिती पण देतात
788, नमस्कार कॅमब्रिज इंटरनॅशनल स्कूलमध्ये तुमचं स्वागत आहे
789, अच्छा अच्छा कोणत्या क्लासमध्ये ॲडमिशन करायची आहे आपल्याला
790, सेकंड स्टँडर्डला तर बघा आपल्याकडे
791, सी बी एस सी बॅटर्नचा सिलॅबस संपूर्ण सेकंड स्टँडर्ड फर्स्ट स्टँडर्डपासूनच आपण शिकवतो
792, ठीक आहे आणि सेकंड स्टँडर्डला फर्स्ट स्टँडर्डला कुठे होतं ना म्हणजे इंग्लिश मीडियमलाच होतं ना
793, अच्छा अच्छा मग का बरं म्हणजे ते सूल का बरं सोडत आहे आपण
794, बरं बरं ठीक आहे तर ठीक आहे तर त्यासाठी काय ना सिंपल फॉर्मॅलिटीज तुम्हाला पूर्ण करावी लागतील जसं की तुम्हाला तुमच्या मुलाचं आधार कार्ड वगैरे काढलेलं आहे ना
795, हां मुलाचं आधार कार्ड तुमचं आधार कार्ड आणि तुमचा ॲड्रेस ठीक आहे
796, बघा आपल्याकडे फॅसिलिटी स्टाफ सर्व सुशिक्षित म्हणजे चांगला वल एज्युकेटेड स्टाफ आहे एवढंच नाही तर एक्सपिरियन्ससुद्धा भरपूर आहे आपल्या इथल्या स्टाफला
797, हां आणि आपलं
798, हो बरों बरं बरोबरं जसं आपण फर्स्ट स्टँडर्ड किंवा के जी वनचे जे मुलं असतात त्यांच्यासाठी इनडोअर गेम्स पण ठेवतो त्यांच्या बुद्धीला चालना देण्यासाठी
799, बऱ्याच प्रकारे आपण यांना आताचं टेक्निकल एज्युकेशन म्हणजे कम्प्युटराईज आपल्याकडे ई लर्निंगचा सुुद्धा एक भाग आहे ते सुद्धा आम्ही कम्प्युटराईज करून शिकवतो त्यांना आणि बाहेरचे पण काही व्हिडिओज वगैरे काही गेम्स वगैरे असं पण आपण शिकवतो सगळ्या मुलांना
800, तर सेकंड स्टँडर्ड आणि फस्ट स्टँडर्ड टू फोर्थ स्टँडर्ड आपल्याकडे थर्टी थाउजंड फीज आहे
801, नाही नाही हे तीस हजार रुपये तुम्हाला फक्त शाळेची फी बुक्ससाठी तुम्हाला वेगळं भरावं लागतील सोबत जे काही एक्स्ट्रा करिक्युलम ॲक्टिव्हिटीज ज्या काही होतात त्या
802, हां पण त्या बससाठी पर मंथू वन थाउजंड रुपीज तुम्हाला एक्स्ट्रा भरावं लागतील हां मग बस तुमच्या घरापर्यंत पोहोचून जाईल न्यायची आणि आणण्याचीसद्धा रिस्पॉन्सिबिलिटी जबाबदारी बसची राहील ठीक आहे
803, अच्छा अ्छा ग्राउंड वगैरे पण भरपूर आहे तर तुम्ही उद्याला मुलगा आलेला घेऊन यायच्या सोबत
804, हो हो एक नॉर्मल इंटरव्ह्यू घेऊन घेऊ आपण त्याचे डॉक्युमेंट्स म्हणजे फर्स्ट स्टँडर्डला जिथे शिकवत होता तिथली मार्कशीिट जी तुम्हाला मिळालीच असेल आणि सोबत तुमचं आधार कार्ड मुलाचं आधार कार्ड
