id,ref
674,मंजे अभ्यासाशिवाय म्हंजे इतर ॲक्टिविटीज ज्या असतात त्याच्यात तुमी भाग घेतलाय का मिळवलंय का
675,हां
676,हां
677,अच्छा
678,अच्छा तुम्ही हां हे जे खेळायचं म्हटलंत ते ठीक आहे परंतु इतर ॲक्टिव्हिटीज म्हणजे नाट्य किंवा म्युझिकमदे किंवा आपल्या सायन्सच्या फील्डमदे काही प्रदर्शन वेगेरे भरतात त्याच्यामदे कुठे भाग घेतलाय का तुम्ही
679,अच्छा
680,बरं बरं मग आता तुम्ही समजा इथे ॲडमिशन तुमाला मिळालं तर तुमची काय राहण्याची काई सोय आहे का
681,हां
682,ओके आमच्या जवळपास तिथे आहे कॉलेजकडे हॉस्टेल नाईये पन ते जवळपास सोय हां तुमच्या काही फॅमिलीज आहेत त्या पेयिंग गेस्ट वेगेरे ठेवतात तर तुम्हाला तिथे राहता येऊ शकेल
683,हां
684,तुम्हाला मदत करायला आपले काही जुने विद्यार्थी आहेत ते त्यांची ओळख करून देऊ शकेन आनि त्यांच्या हां त्यांच्यामदे तुम्ही तुम्हाला आजूबाजूचे परिसर माहित करून घेता येईल आनि तुमचे राहन्याची सुदा सोय होईल त्याची काही काळजी करू नका
685,हो
686,बाय हां
687,हां हां हां तिकडे कॅंटीनमदे बघायचे किंवा आजूबाजूला सुधा हॉटेल्स वगेरे आहेत चांगली तिते तुम्ही हे करू शकता
688,हो हो हो तुम्हाला मिळू शकेल किंवा स्कॉलरशिपची सुधा मिळू शकेल हां हां तुम्ही मदत करू ओके बाय बाय
689,समीयल बॉबी मैया
690,कोथिंबीर टोमॅटो कांदा कोबी दही शेंगदाण्याचं कूट गाजर बीठ
691,मॅडम मी तुमच्या कॉलेजमदे बीएससीच्या वर्गासाटी प्रवेश घेतला आहे माझा मुख्य विषय जीवशास्त्र आहे मॅडम माझ्या शिक्षनासाटी मला मदत होईल असं पुरेसं आर्थिक पाटबळ नाही माझ्याकडे
692,कर्नाटक राज्यातील सर्व मेडिकल स्टोअर्सची यादी दाखवा
693,तुम्मी अर्ज क्रमांक झेडसएस दोन शून्य दोन एक शून्य साहा सात तीन तीन एक शून्य तीन सात शून्य दोन पाच एक आनि जन्मतारिक पाच चार दोन हजार एकोनीस असलेल्या वापरकर्त्यासाठी यनएसपीवर भरलेले नवीन शिष्यरुत्ती अर्जासाटी यादी करू शकता का
694,इटली ओटावा गांबिया
695,एकोनीशे पंच्यात्तर साली या उद्यानाला जैन संत महावीर यांचे नाव त्यांच्या पंचवीसशे व्या निर्वान दिवाननिमित्त्य देन्यात आले होते
696,कृपया तुम्ही मला ॲवेजर्स इंडगेम तीन मेवर सिनेवर्ल्ड लिसेस्टर स्क्वेअरवर खेळण्यासाठी प्रदर्शनाची वेळ देऊ शकता का या व्यतिरिक्त त्या विशिष्ट प्रदर्शनासाठी काही विशेष ऑफर आहेत का
697,चेरापुंजी हे ईशान्य भारतातिल एक पर्यटनस्थड आहे
698,हॅलो
699,हॅलो
700,आमाला तुमच्या रेस्टॉरंटमदे बड्डे सेलिब्रेट करण्यासाठी यायचं होतं
701,आनी हिंगोली जिल्ह्यातून बोलतोय
702,वस्मत आहे
703,हां तर त्या त्यासाटी आम्हाला यायचं होतं त तुमच्या रेस्टॉरंटची खासियत काय आहे का
704,डेकोरेशन करून काय मिळते का
705,ठीके ठीके काय असं म्हंजे वेगळं काय बडे सेलिब्रेट करन्यासाठी केक का आम्हाला आणावं लागेल का तुम्हीच आणून देता
706,ठीके ठीके तरी आमाला चोवीस तारखेला पायजे होता
707,तर त्यामुळे केला होता कॉल
708,हां
709,तरी आमी पाच ते सहा जनं येतील
710,फॅमिली फॅमिली
711,कधी
712,ठीके ठीके काय मेन्यू कारमदी तरी स्टार्टिंगची रेट कायय तुमची
713,सगळ्यात डिशची का
714,ठीके ठीके
715,हो हो
716,हो
717,आहे ना कोनतं पायजे
718,एक कोराज्जेन आए एक केएस आए एक शक्ती आए एक पोट्यास आए अन् एक शक्तिमान आए
719,कोराज्जेनची साहाशे रुपये आए केएमची पाश्शे रुपये आए शक्तीची चारशे तीस रुपये पोट्याशची तिनशे तीस रुपये आनि शक्तिमानची दोनशे पन्नास रुपये
720,कोराजनचे चार डबे घेऊन जा
721,हो कोराजेन न्या मस्त आए
722,चार डब्यात दाहा पंप होतील
723,हो येत न्या पाच डबे न्या
724,हो हो
725,आजून वाटलंच तर केएम पाश्शे रुपायात आए ते पन न्या
726,किंमत कमी होत नाई हो साहेब
727,तुमी वापरुन पाहा फक्त
728,हां बरंए
729,या म्हनावं या या
730,हो दुकानला या
731,माल्टीपूंणा दर तीन आठवडे ते एक महिण्याने आंघोळ घालायला पाहिजे
732,माज्या खरेदीच्या यादीमदे एक लिटर नोटो आयस्क्रीम चिंच दोन पाऊच एपिगामिया साखर व दूध नसलेले बादामचे पेय आनि दोन नग बोरोशिल गरम आनि थंड राहनारे स्टेनलेस स्टीलचे चहाचे भांडे जोडा
733,तुमच्या ग्रामीण समाजातील डान्सर्सना साधनांची प्रशिक्षणाची किंवा पाठभळाची कमतरता अशा काही आव्हानांना तोंड द्यावे लागते का
734,ह्या विषयावर बोलायचं झालं तर असं मी असं म्हणेन की खरं तर आता जे इंटरनेट प्रत्येकाला हाताळायला मिळतंय आणि जवळजवळ सगळ्यांजवळच स्मार्टफोन असल्यामुळे यूट्यूब हा प्रशिक्षणाचा एक खूप चांगला स्त्रोत आहे
735,त्यामुळे जगभरातील विविध प्रकारचे नृत्य आपण घरबसल्या शिकू शकतो
736,त्यामुळे जरी ग्रामीण भागात विद्यार्थी राहत असतील डान्सर्स तरी त्यांना प्रशिक्षण
737,बद्दल काही आव्हानं येत असतील असं मला वाटत नाही
738,पण हे खरं आहे की काही साधनं जसं की काही विशिष्ट प्रकारच्या नृत्याला
739,काही प्रॉप्स म्हणतात ज्यांना त्याची आवश्यकता असते तर ते त्यांना सहजासहजी उपलब्ध होत नसतील
740,आणि आर्थिक पाठबळ असेल किंवा मग प्रत्येक नृत्यानुरूप
741,जे जो कपडेपट असतो किंवा रंगभूष म्हणजेच रंगभूषा वेशभूषा जी लागते त्या त्या नृत्यासाठी
742,त्याबद्दल मात्र त्यांना खरंचच त्याची कमतरता उणीव नक्की भासत असेल
743,आणि जे ह्याबरोबरच ह्या सगळ्यासाठी आर्थिक पाठबळ जे लागतं
744,त्याची तर नक्कीच कमतरता आहे
745,ज्यांना खरोखरच काही शिकायची इच्छा आहे ते तर प्रशिक्षण कुठूनही मिळवण मिळवतीलच
746,म्हणजे मी म्हणलं आधी म्हणलं तसंच की यूट्यूबमुळे अतिशय शास्त्र सु शुद्ध तसंच अगदी टप्प्या टप्प्यानीही प्रशिक्षण मिळू शकतो
747,पण ते प्रशिक्षण मिळाल्यानंतर जर नृत्य सादरी करण्यासाठी जे काही म्हंजे रंगमंच हवा असेल किंवा बाहेरगावी जं त्यांना कुठे जाऊन त्यांची कला सादर करायची असेल तर आर्थिक बाजू बळकट हवी
748,तर ग्रामीण समाजामधे ह्याची मात्र नक्कीच कमतरता जाणवत असेल
749,आणि शहरातल्या मुलांना अगदी सहजासहजी खूप विविध त्या स्पर्धा कायम होत असतात तर ते जाणं येणं सोपं असतं किंवा सहजासहजी त्यांना उपलब्ध होतात संधी
750,तर त्या मानानी मग ग्रामीण डान्सर्सना या सगळ्याचं या सगळ्याचीच कमतरता नक्की जाणवत असेल
751,माझं असंच मत आहे की प्रशिक्षण मिळतंय पण साधनं आणि आर्थिक पाठबळाची मात्र कमतरता नक्कीच भासते धन्यवाद
752,त्याच्यामुळे खूप कम्मी एसएस रक्षकासह छावन्या चालवन्याने शक्य झाले
753,त्या पर्वतांमुळे या छोट्या खोऱ्यात पोहोचणे खूप कठीण आहे
754,अकोला जिल्हा अमरावती जिल्हा अहमदनगर जिल्हा
755,वाशिम जिल्हा
756,नागपूर जिल्हा
757,माझे आवडते पुस्तक जे आहे ते खरंतर मीच एक थेसिस म्हनून आत्ता लिहिलेलं आहे त्या विष
758,पुस्तकाचा विषय जो असा आहे की अकरावी शिकनाऱ्या विद्यार्थ्यांचा
759,प्रॅक्टिकल आणि प्रोग्रामिंग करताना येनाऱ्या अडचनी व अडथळे ॲक्च्युली हा विषय निवडण्याचं कारन ह्या पुस्तकामधे सांगण्याचं एवढंच आहे की जेव्हा मुले सातवी आठवी नव्वी धाव्वीपरेंत
760,क संगणकाचं शिक्षण घेतात तर शिक्षण घेताना ते त्या गोष्टीकडे बरं दुर्लक्ष करतात दुर्लक्ष म्हंजे तो विषय जो आहे तो त्यांचा विकल्प वैपल वैकल्पिक विषय असून त्या विषयाकडं जास्त त्यांचा कल नसतो
761,मेन त्यांचे विषय जे असतात मार्क्स मिळवने आनि त्या मार्क त्या बा वेगळ्या विषयांवरती ते फोकस करतात आणि संगणका विषयाला दूर ठेवतात परंतु जेव्हा ते अकरावीला जातात
762,अकरावीला गेल्यानंतर जेव्हा त्यांचा विषय कम्प्युटर सायन्स म्हंजे संगनकाशी येतो आनि प्रात्यक्षिक करताना
763,बऱ्याच मुलान्ला त्या गोष्टींचं ज्ञान असतं की कीबोर्डवरती कसं आपन टाईप करायचंय प्रोग्राम आनि कोडींग कशं करायचंय आनि प्रत्येक वेळीस शिक्षकांनी त्यांना समजूनसुद्दा त्यांना न्हाही कळत
764,हा माझा विषय हे मी त्या पुस्तकात पुरेपूर मांडलेलं आहे त्याच्यामुडे मला सांग
765,त्याच्यामुळे मला सांगायचं एवढंचए की हे पुस्तक मला फार आवडतं
766,बागेतील लावलेली झाडं आणि त्याला त्याच्यावर आलेली फुलं पाहून खूपच आनंद वाटतो
767,आणि ती फुलं मला कधी तोडू वाटत नाहीत आणि मी तोडतही नाही ती फुलं मी तशीच सुकून देते सुकल्यानंतर मी पुन्हा तीच त्या कुंडीमधे टाकते जेनेकरून त्याचं खत होईल अन् त्याच झाडाला पुन्हा वाढताना बघते
768,हिरवी झाडं बघितल्यानंतर मन प्रसन्न होतं आणि त्याला पाणी घालताणा खूप बरं वाटतं
769,नाही
770,आमच्या खाद्यपदार्तमदे नेमी न वापरणारा पदार्त म्हंजे हिंग आये तो काइ दिसार काइ पद्दतीनंच वापरल्या जातो थोड्या प्रमानातच वापरल्या जातो
771,सा झिरो अट्टावीस झिरो सा या पिनकोडच्या जवळपास कोनी सुव्हिधा आय आहे जी अटरा वर्ष या वयगटातील लोकांना पहिला डोस पुरवत आहे
772,कोविड महामारीचा फटका शिक्षण क्षेत्राला बसलेला आहे वर्तमान आव्हाने किंवा संधी जर शोधायचं झालं तर संधी फार कमी आहे आनि आव्हानेही वाढलेली आहेत शाळा बंद होने
773,ऑनलाईन पद्धतीचा जास्त प्रमानात वापर झाल्याने शिक्षन पद्धती जी आहे ती थोडी विस्कळलेलेली आहेत्
774,कारन दोन वर्ष ही परिस्थिती अशी होती की तुम्ही घर बसूनच शिक्षन घ्या ऑनलाईन पद्धतीने शिक्षन घ्या डिस्टन्सचा वापर करा त्यामुळे दोन वर्ष झाले शाळा ह्या बंद होत्या
775,जी शिक्षन क्षेत्रे होती जसं ट्युशन्स कोचिंग क्लासेस कॉम्प्युटर क्लासेस हे सगळं ऑनलाईन पद्धतीने शिक्षन घ्या
776,जेव्हा ही प्रोसेस सुरू झाली त्यामुळे त्याचा फटका प्रत्येकाच्या व्यवसायाला बसला कारन ऑनलाईन पद्धतीमधे फक्त तुमी त्यांना
777,कॉन्सेलिंग करू शकता किंवा शिक्षन देऊ शकता हे ठीके पन जे व्हर्चुअल जे आपल्याला टच असतो किंवा व्हर्चुअलपने जे आपन प्रशिक्षन मुलांना द्यायला पाहिजे ते आपन देऊ शकत नाइ
778,खूब बेरोजगारीचं प्रमान या महामारीमुळे वाढलेलं आहे कोविडमुळे
779,खूप सारे संस्था खूप साऱ्या कोचिंग क्लासेस या महामारीमुळे बंद झालेले आहेत तेवा
780,ऑनलाईन पद्धती आता तरी बंद व्हावी आनि जे आपन शिक्षन जे शाळांमधे पूर्ववत देत होतो कोचिंगला जे पूर्ववत देत होतो त्याच पद्धतीनं पूर्न
781,पुन्ना हे सुरू व्हावे जेनेकरून जे कोचिंग्ज बंद पडलेले आहेत किंवा जे डगमळीत झालेले आहेत ते पूर्ववत सुरू होतील
782,शेतीमद्दे आजकाल नवनवीन संशोधन झालेलं आहे जसं पहिले आपन खूप मजूर लागायचे गहू
783,ज्वारी किंवा कुठलंही फवारनी वगरे करन्यासाठी मजुरांची संख्या खूप लागायची आता नवनवीन यंत्र आले आए जसं हार्वेस्टर आलंय त्याच्यामुळे गव्हाची कापनी आनि गहू पन त्याच्यामधेच पटकन काढल्या जाते अन् तेवढंच नाईत
784,जर फवारनी करायची असंन तर आधी खूप जास्त प्रमाणनात मजूर लागायचे आता काय झालंय की एका दिवसात ते टॅक्टर येते आनि ट्रॅक्टरवर शेतामधे फिरवलं जाते आनि एका तासात तुमचा बगीचा किंवा कुठल्याही प्रकारचं पीक असंल तं त्याची फवारनी पन लवकर होते त्याच्यामुळे वेळ पन वाचते आनि सोबतच
785,त्याच्यामुळं कामं पन लवकर होतात आनि आपले पैशे पन वाचतंय अशा बर्याचं संशोधन आजकाल राबवलं जात आहे आनि
786,सरकारसुद्दा याच्याकडे खूप लक्ष देऊन आए ह्या गोष्टी माहीत करण्यासाठी आपल्याला कधीकधी टीव्हीवरून पन माहीत होते कई आपले नातेवाईक पन सांगते कई ग्रामपंचायत वगेरे जे असते त्या ग्रामपंचायत पन त्याच्या ॲड मंजे लोकांना त्याची माहिती देते आनि
787,बर्याचदा तर आपले नातेवाईक किंवा आपल्या जवळचे जे शेतकरी असतात ते याच्याबद्दल आपल्याला माहिती पन देतात
788,नमश्कार कॅम्ब्रीज इंटरनॅशनल स्कूलमदे तुमचं स्वागताय
789,अच्छा अच्छा कोनत्या क्लासमधे अॅडमिशन करायचीय आपल्याला
790,सेकंड स्टँडरला तर बघा आपल्याकडे
791,सीबीएससी पॅटर्नचा सिलॅबस संपूर्ण सेकंड स्टँडर फर्स्ट स्टँडरपासूनच आपन शिकवतो
792,ठीकंय आणि सेकंड स्टँडरला फर्स्ट स्टँडरला कुठे होता म्हनजे इंग्लिश मिडियमलाच होता ना
793,अच्छा अच्छा मग का बरं म्हनजे ते स्कूल का बरं सोडताहे आपन
794,बरं बरं ठीकंय तरं ठीकंय तर त्यासाठी काय ना सिंपल फॉरमॅलिटीज तुमाला पूर्ण कराव्या लागतील जसं की तुमाला तुमचा मुलाचा आधार कार्ड वगरे काढलेलंय ना
795,हां मुलाचं आधार कार तुमचं आधार कार आणि तुमचा अॅड्रेस ठीकं
796,बघा आपल्याकडे फॅसिलिटीज स्टापं सर्व सुशिक्षित म्हनजे चांगला वेल एजुकेटेड स्टाप हाय एवढंच नाई तर एक्सपिरीयन्ससुद्धा भरपूराय आपल्या इथल्या स्टापला
797,हां आनि आपली
798,हो बरं बरं बरं बरं सर आपन फस् स्टँडर किंवा केजी वनचे जे मुलं असतात त्यांच्यासाठी इनडोअर गेम्सपन ठेवतो त्यांच्या बुद्धीला चालना देन्यासाठी
799,बऱ्याच प्रकारे आपनं त्यांना आताचं टेक्निकल एज्युकेशन म्हनजे कंपुटराईज आपल्याकडे ई लर्निंगचासुद्धा एक भाग आहे ते सुद्धा आमी कंपुटराईज करून शिकवतो त्यांना आनि बाहेरचेपन काई व्हिडिओज् वगरे काही गेम्स वगरे असंपन आपन शिकवतो सगळं मुलांना
800,तरं सेकंड स्टँडर आनि फस् स्टँडर टू फोर्थ स्टँडर आपल्याकडे थर्टी थाउजंड फीये
801,नाई नाई हे तीस हजार रुपये तुमाला फक्त शाडेची फी बुक्ससाटी तुमाला वेगळं भरावं लागतील सोबत जे काई एक्स्ट्रा करिक्युलम अॅक्टिविटीज् ज्या काई होतात त्या
802,हां पन त्या बससाठी पर मंथ वन थाउजंड रूपीज् तुमाला एक्स्ट्रा भरावे लागतील हां मग बस तुमच्या घरापर्यंत पोहचून जाईल न्यायची आनि आनन्याचीसुद्दा रिस्पॉन्सिबिलिटी जवाबदारी बसची राहील ठीकंय
803,आपल्याकडे ग्राउंड वगरेपन भरपूरंय तर तुमी उद्याला मुलगा आलेला असं घेऊन यायचं सोबत
804,हो हो एक नॉर्मल इंटरव्ह्यू घेऊन घेऊ आपन त्याचे डॉक्युमेंट्स म्हनजे फस् स्टँडरला जिथे शिकत होता तितली मार्कशीट ये तुमाला मिळाली असंन आनि त्याच्यात तुमचा आधारकार मुलाचं आधार कार
805,ठीकेय आनि आमी जे फॉम दिलेलेये तुमी ते काऊंटरवरून घेऊन घ्याल आमच्या तो भरून घेऊन यायचा ठीकेय
806,ठीकंय
807,तुझ्या आयुष्यातील सर्वात महत्त्वाची व्यक्ती कोनती आहे
808,माझ्या आयुष्यातील सगळ्यात महत्त्वाची व्यक्ती ही माझी आई म्हजे माझी मम्मीच आहे
809,माझ्या मम्मीनी माझ्यासाठी खूप काही केलेले आहे तिने खूप काही कष्ट केलेले आहे व तिने सगळं हे सगळं माझ्यासाठीच केलेलं आहे
810,माझ्यासाठी माझी मम्मी ही माझ्या देवासारखीच आहे म्हणून मी माझ्या मम्मीला कधीच दुखवत नाही
811,व नेहमी तिजा आनंदाचा विचार करत असते माझी मम्मीही मला कधीच दुखवत नाही ती नेहमी फक्त माझ्यासाठीच जगत असते
812,माझ्या मम्मी तिज्या खूप काही इच्छा फक्त तिच्या माझ्यासाठी मारत असते म्हणून माझी मम्मी माझ्यासाठी खूप महत्त्वाची अस आहे
813,माझ्या घरातील माझी मम्मी ही सगळ्यात महत्त्वाचं असते महत्त्वाची आहे माझी मम्मी पूर्न घर हे
814,खूप छान सांभाळते माझी मम्मी बाहेरही काम करते व घरचंही करते ती एकाचवेळी दोन्ही गोष्टी खूप छान सांभाळते
815,ती तिजं घर तिज्या मुलाबाळांनाही तेवढाच वेळ देते जेवढे ती बाहेर तिच्या कामाला वेळ देत असते माझी मम्मी ही बाहेरही खूप चांगली एक मस्त व्यक्तित्व असनेली
816,महिला आहे व खूप टॅलेंटेड अशी माझी मम्मी आहे माझ्या मम्मीला काहीही ऑल राऊंडर आहे
817,मी जेव्हा कॉलेज ला होते तेव्हा मला पाली एक सब्जेक्ट होता
818,पाली पालीच्या बाऱ्यामधे मला काई माहिती नवहोतं
819,पण मग मला थोडा थोडा माहीत होत गेला पाली एक भाषा आहे जे बुद्ध लोक लोकांची आहे पाली भाषामधे बुद्ध लोकांची पूजापाट आनि ग्रंथ पण आहेत शाळामद्दे होते तेव् तर इतकं काही माहीत नव्हता मला पण कॉलेजमधे सर्व माहिती झाला
820,आणि पाली वासता वासता मला आपल्या धर्मामधे प्राचीन गोष्टीं मद् माहिती पडली
821,आपल्या समाजाच्या प्रती खात्री येऊ लागली मंग मी काही धार्मिक ग्रंथपन वाचनं सुरू केले ज्याच्या बाद मला
822,ते आवडले आणि त्याला वाचनून् मला आनंद झा वाटला आनि मला असं वाटते की धार्मिक गोष्टी पन जीवनात खूप महत्त्वपूर्ण आहेत त्याला वाचनं मनाला शांती वाटतो
823,फळे श्रेणीमधील सर्व वस्तू सूचीबंद करा
824,आठ
825,राज्यामदे काही अशा सक्सेस स्टोरीज आहेत की ज्यांनी शेती या व्यवसाया
826,मध्ये चांगलं काम करून आपलं नाव केलेलं आहे आणि आपल्या देशाचं देखील नाव केलेलं आहे
827,राज्याचं नाव तं झालंस आहे यामध्ये कारन की शेती हा व्यवसाय
828,खूप महत्त्वाचा आहे पुरातन काडापासून चालत आलेला आहे आदीची आहे ती परंपरागत शेती केली जायची परंतु आत्ता नवीन पिडी ची आहे नावीन्यपूर्ण आणि नवीन पद्धतीने शेती करते आहे
829,कमी शेतीमदे देखील कमी साध्धांणमदे जास्त पीक घेते आहे
830,त्यामुळे काही शेती जी आहे ती खूप चांगली सक्सेस स्टोरीज बनलेली आहे त्यामुळे शेतकऱ्यांणा
831,नवीन उस्साह एतो आहे नवीन चालना मिळते प्रेरना मिडते आहे की आपन देखील आपली शेती अशा प्रकारे करावी जेनेकरून आपल्यालापन जास्त लाप घेता येईल शेतीचा
832,शेतकरी गटं बनलेले आहे काही शेतकरी जे आहेत ते एकत्र येऊन गटं बणवलेले आहे त्यांनी काही सहकारी संस्था आहेत
833,सहकारी संस्थांमधून शेतकऱ्यांना मार्गदर्शन केल्या जाते आहे मदत पुरवली जाते आहे कुषी व्यवसाय आहेत ज्यामदून आपल्याला शेतीविषयी माहिती दिली जाते आहे की कुठले बियाने वापरायचेत कुठली खतं वापरायची कुठल्या साधनांचा वापर करायचा शेती करतांणा
834,ज्यामधून आपली शेती जी आहे आपन चांगल्या प्रकारे नवीन टेक्नॉलजी वापरून आपन चांगल्या प्रकारे आपली शेती करू शकतो
835,तर अशा नावीन्यपूर्ण आनि उपयुक्त शेती पद्धतीचं प्रदर्शन आपल्या राज्यामदे
836,होतांना आपल्याला दिसते आहे आणि याच्यामधून शेतकरी वर्गाला बराच लाभ होतो आहे
837,हलो कस्टमर केअर पेटीयम हा माझं नाव संजय आहे मी आत्ताच स्विगीवरनं एक पिझ्झा ऑर्डर केला होता आनि मी त्याचे पेमेंट पण केलेलं आहे
838,पन स्विगीवाले म्हनत आहे की ते पेमेंट मला मिळालं नाहीए
839,आनि ते जे पेमेंट आहे माझ्या बँक अकाउंटमधनं डिडक्ट झालेलं आहे आनि त्याचं मी एक स्क्रीनशॉट पन घेतलेलं आहे आनि ते मी तुमाला फॉरवर्ड करत आहे जेनेकरून तुमच्या लक्षात येईल की मी त्यांना पेमेंट केलं आहे पन स्विगीवाले असं म्हनत आहे की मी त्यांना पेमेंट केलं नाही
840,जे अमाउंट आहे ते माझ्या बँक अकाउंटमधनं डिडक्ट झालेलं आहे जवळपास पाहा एकशे नव्यान्नव रुपये माझ्या बँक अकाउंटमधनं डिडक्ट झालेलं आहे
841,तर प्रॉब्लेम असा झालाय की मला मी तर ऑर्डर केलेली आहे स्विगीवाले म्हनत आहे की आमच्याकडे ती ऑर्डर आलेली नाही पन माझ्या बँक अकाउंट मधनं ते पैसे डिडक्ट झाले आहे
842,तर माझी विनंती तुमाला एवढीच आहे की कारन की मी तुमचं पेटीएम तुमचं वापरत आहे आनि मी तुमाला तक्रार पन तुमालाच करनार आहे ओके तर माझी मागनी येच आहे की जे माझं जे पेमेंट आहे जे माझ्या बँक अकाउंटमधनं डिडक्ट झालेलं आहे ते कृपया करून तुमी मला परत द्यावं
843,धन्यवाद
844,शुब दुपार
845,भारतातील प्रमुक राज्य म्हनून गनले जानारे महाराष्ट हे राज्य
846,महाराष्ट पोलीस भरतीचे आयोजन दरवर्षी करत असते पन
847,दोन हजार एकोणीसमद्दे पोलीस भरती घेन्यात आली होती परंतु
848,तेच्यात भरती झालेले उमेदवार हे डबल फॉर्म भरल्यामुळे त्यांना काई कारनास्तव बाहेर काढन्याचे
849,निर्नय सरकारने घेतले आहे परंतु त्यांना
850,त्याचा जॉब गेल्यामुडे त्यांना खूप
851,हे त्रास होऊ शकतो कारन त्यांना दुसरा जॉब मिळन्याची कोनतीच संधी महाराष्टात उपलब्द नाही
852,म्हनून त्यांना योग्य ती जॉब मिळावी आनि त्यांच्यावर अन्याय होऊ नये मनून असं कायतरी निर्नय स्महाराष्ट्र सरकारने घ्यायला पायजे कारन
853,कोसमध्ये कोनतेही श्रीमंत लोकाचे मुलं येत नाई कारन हे भरती मारनारे सगळे शेतकरी आनि गरीब लोकांची मुले मुली असतात कारन
854,पोलीस होनं हे प्रत्येकाचे सप्न असते परंतु काही कारनामुडे जर ते तेला लागल्यावर जर आपन
855,जॉबवरून काळत आहे असे हे योग्य नाही म्हनून मा सरकारच्यामते हे जे मत घेतलेलं आहे हे बरोबर नाही कारन
856,महाराष्ट्र राज्यातील उम्मेदवार हे होतकरू मेहनतीने आनि कष्ट करून पोलीस भरती करतात रात्रंदिवस झरतात अभ्यास करतात दुसऱ्या गावात राहून
857,क्लासेस करतात कारन गोरगरीबाची मुलं हे आपल्या
858,उदरनिर्वाहसाटी त्यांना कमाईचा स्रोत मनून पोलीस व्हायचे आनि
859,राज्याचे रक्षण म्हनून सेवा द्यायची असे त्यांचे काही उद्देश असतात परंतु भरती झाल्यावरबी ट्रेनिंग करून आल्यावरबी त्यांना
860,बरतर्फ करन्यात येत आहे हे सरकारचे निर्नयं शंभर टक्के शुकीचे आहे म्हनून
861,महाराष्ट उमेदवार जे पोलीस भरती करतात त्यांनी हे निर्नय विरूध्वत
862,मोर्चे आनि निवेदन देने सुरू केले आहे कारन त्यांना दुसऱ्या जॉबसाटी कुटंही
863,मं हे योग्य ते संधी मिडत नाही कारन गोरगरीबाची मुलांना हिवडा पैसा शिक्षणासाटी खर्च करू शकत नाई
864,कारन त्यांची हालाकीची परिस्तिती असून ते जर दुसरी इकडे गेले तर ते त्यांना पोये पैशाची भरपूर आवश्यकता असते म्हनून ते आपले
865,कमांक कंची भरती व्हावे आनि लवकर आपल्या परिवाराला उदरनिर्वाआचा साधन मनून
866,काहीतरी आपन पाथलाग आनि हातभार लावावा ह्यासाटी प्रत्येक गरिबाच्या मुलाची पोलीस भरतीसाटी पाहन्याचा उद्देश असतो
867,म्हनून आमची महाराष्ट पोलीस भरती करनारे उमेदवार यांनी
868,हे सरकारला निवेदन केले आय की डबल फॉर्म भरनारे उमेदवार यांना तुम्ही
